Schl,District Name,School Name,Subject,Group,Grade,N Scored,Pct. Advanced,Pct. Proficient,Pct. Basic,Pct. Below Basic,,
000001495,REDBANK VALLEY SD,REDBANK VALLEY HS,Algebra I,Historically Underperforming,11,26,15.4,42.3,34.6,7.7,,
000001495,REDBANK VALLEY SD,REDBANK VALLEY HS,Biology,All Students,11,55,21.8,50.9,12.7,14.5,,
000001495,REDBANK VALLEY SD,REDBANK VALLEY HS,Biology,Historically Underperforming,11,26,11.5,42.3,19.2,26.9,,
000001495,REDBANK VALLEY SD,REDBANK VALLEY HS,Literature,All Students,11,55,9.1,67.3,20.0,3.6,,
000001495,REDBANK VALLEY SD,REDBANK VALLEY HS,Literature,Historically Underperforming,11,26,7.7,53.8,30.8,7.7,,
000001501,UNION  SD,UNION HS,Algebra I,All Students,11,37,5.4,51.4,40.5,2.7,,
000001501,UNION  SD,UNION HS,Algebra I,Historically Underperforming,11,18,0.0,50.0,44.4,5.6,,
000001501,UNION  SD,UNION HS,Biology,All Students,11,38,7.9,47.4,28.9,15.8,,
000001501,UNION  SD,UNION HS,Biology,Historically Underperforming,11,19,0.0,42.1,26.3,31.6,,
000001501,UNION  SD,UNION HS,Literature,All Students,11,38,0.0,50.0,42.1,7.9,,
000001501,UNION  SD,UNION HS,Literature,Historically Underperforming,11,19,0.0,31.6,57.9,10.5,,
000006236,CLEARFIELD AREA SD,CLEARFIELD AREA JSHS,Algebra I,All Students,11,170,8.8,44.7,34.7,11.8,,
000006236,CLEARFIELD AREA SD,CLEARFIELD AREA JSHS,Algebra I,Historically Underperforming,11,85,3.5,35.3,42.4,18.8,,
000006236,CLEARFIELD AREA SD,CLEARFIELD AREA JSHS,Biology,All Students,11,170,15.9,39.4,27.6,17.1,,
000006236,CLEARFIELD AREA SD,CLEARFIELD AREA JSHS,Biology,Historically Underperforming,11,82,8.5,34.1,29.3,28.0,,
000006236,CLEARFIELD AREA SD,CLEARFIELD AREA JSHS,Literature,All Students,11,171,10.5,64.3,16.4,8.8,,
000006236,CLEARFIELD AREA SD,CLEARFIELD AREA JSHS,Literature,Historically Underperforming,11,83,4.8,56.6,24.1,14.5,,
000001529,CURWENSVILLE AREA SD,CURWENSVILLE AREA JSHS,Algebra I,All Students,11,78,12.8,60.3,20.5,6.4,,
000001529,CURWENSVILLE AREA SD,CURWENSVILLE AREA JSHS,Algebra I,Historically Underperforming,11,41,7.3,58.5,24.4,9.8,,
000001529,CURWENSVILLE AREA SD,CURWENSVILLE AREA JSHS,Biology,All Students,11,80,28.8,40.0,22.5,8.8,,
000001529,CURWENSVILLE AREA SD,CURWENSVILLE AREA JSHS,Biology,Historically Underperforming,11,41,22.0,39.0,26.8,12.2,,
000001529,CURWENSVILLE AREA SD,CURWENSVILLE AREA JSHS,Literature,All Students,11,79,6.3,65.8,21.5,6.3,,
000001529,CURWENSVILLE AREA SD,CURWENSVILLE AREA JSHS,Literature,Historically Underperforming,11,41,0.0,68.3,24.4,7.3,,
000006156,DUBOIS AREA SD,DUBOIS AREA SHS,Algebra I,All Students,11,239,21.8,60.3,11.3,6.7,,
000006156,DUBOIS AREA SD,DUBOIS AREA SHS,Algebra I,Historically Underperforming,11,110,10.9,58.2,18.2,12.7,,
000006156,DUBOIS AREA SD,DUBOIS AREA SHS,Biology,All Students,11,239,25.1,54.4,14.2,6.3,,
000006156,DUBOIS AREA SD,DUBOIS AREA SHS,Biology,Historically Underperforming,11,110,12.7,55.5,21.8,10.0,,
000006156,DUBOIS AREA SD,DUBOIS AREA SHS,Literature,All Students,11,238,12.2,74.4,10.5,2.9,,
000006156,DUBOIS AREA SD,DUBOIS AREA SHS,Literature,Historically Underperforming,11,109,6.4,71.6,16.5,5.5,,
000005219,GLENDALE SD,GLENDALE JSHS,Algebra I,All Students,11,51,3.9,43.1,47.1,5.9,,
000005219,GLENDALE SD,GLENDALE JSHS,Algebra I,Historically Underperforming,11,33,0.0,39.4,51.5,9.1,,
000005219,GLENDALE SD,GLENDALE JSHS,Biology,All Students,11,51,23.5,47.1,17.6,11.8,,
000005219,GLENDALE SD,GLENDALE JSHS,Biology,Historically Underperforming,11,33,15.2,48.5,18.2,18.2,,
000005219,GLENDALE SD,GLENDALE JSHS,Literature,All Students,11,51,0.0,68.6,23.5,7.8,,
000005219,GLENDALE SD,GLENDALE JSHS,Literature,Historically Underperforming,11,33,0.0,60.6,30.3,9.1,,
000008316,HARMONY AREA SD,HARMONY AREA JSHS,Algebra I,All Students,11,18,5.6,55.6,27.8,11.1,,
000008316,HARMONY AREA SD,HARMONY AREA JSHS,Algebra I,Historically Underperforming,11,8,,,,,,
000008316,HARMONY AREA SD,HARMONY AREA JSHS,Biology,All Students,11,18,5.6,72.2,22.2,0.0,,
000008316,HARMONY AREA SD,HARMONY AREA JSHS,Biology,Historically Underperforming,11,8,,,,,,
000008316,HARMONY AREA SD,HARMONY AREA JSHS,Literature,All Students,11,18,11.1,88.9,0.0,0.0,,
000008316,HARMONY AREA SD,HARMONY AREA JSHS,Literature,Historically Underperforming,11,8,,,,,,
000001550,MOSHANNON VALLEY SD,MOSHANNON VALLEY JSH,Algebra I,All Students,11,75,8.0,52.0,30.7,9.3,,
000001550,MOSHANNON VALLEY SD,MOSHANNON VALLEY JSH,Algebra I,Historically Underperforming,11,36,2.8,41.7,36.1,19.4,,
000001550,MOSHANNON VALLEY SD,MOSHANNON VALLEY JSH,Biology,All Students,11,75,13.3,42.7,24.0,20.0,,
000001550,MOSHANNON VALLEY SD,MOSHANNON VALLEY JSH,Biology,Historically Underperforming,11,36,8.3,33.3,22.2,36.1,,
000001550,MOSHANNON VALLEY SD,MOSHANNON VALLEY JSH,Literature,All Students,11,75,0.0,66.7,26.7,6.7,,
000001550,MOSHANNON VALLEY SD,MOSHANNON VALLEY JSH,Literature,Historically Underperforming,11,36,0.0,52.8,33.3,13.9,,
000001560,PHILIPSBURG-OSCEOLA AREA SD,PHILIPSBURG-OSCEOLA HS,Algebra I,All Students,11,125,7.2,59.2,27.2,6.4,,
000001560,PHILIPSBURG-OSCEOLA AREA SD,PHILIPSBURG-OSCEOLA HS,Algebra I,Historically Underperforming,11,65,6.2,49.2,35.4,9.2,,
000001560,PHILIPSBURG-OSCEOLA AREA SD,PHILIPSBURG-OSCEOLA HS,Biology,All Students,11,118,28.8,39.0,22.9,9.3,,
000001560,PHILIPSBURG-OSCEOLA AREA SD,PHILIPSBURG-OSCEOLA HS,Biology,Historically Underperforming,11,60,18.3,41.7,26.7,13.3,,
000001560,PHILIPSBURG-OSCEOLA AREA SD,PHILIPSBURG-OSCEOLA HS,Literature,All Students,11,128,4.7,64.1,25.0,6.3,,
000001560,PHILIPSBURG-OSCEOLA AREA SD,PHILIPSBURG-OSCEOLA HS,Literature,Historically Underperforming,11,68,1.5,58.8,29.4,10.3,,
000001566,WEST BRANCH AREA SD,WEST BRANCH AREA JSH,Algebra I,All Students,11,85,3.5,38.8,49.4,8.2,,
000001566,WEST BRANCH AREA SD,WEST BRANCH AREA JSH,Algebra I,Historically Underperforming,11,39,0.0,30.8,53.8,15.4,,
000001566,WEST BRANCH AREA SD,WEST BRANCH AREA JSH,Biology,All Students,11,80,26.3,46.3,20.0,7.5,,
000001566,WEST BRANCH AREA SD,WEST BRANCH AREA JSH,Biology,Historically Underperforming,11,35,17.1,42.9,28.6,11.4,,
000001566,WEST BRANCH AREA SD,WEST BRANCH AREA JSH,Literature,All Students,11,84,4.8,54.8,33.3,7.1,,
000001566,WEST BRANCH AREA SD,WEST BRANCH AREA JSH,Literature,Historically Underperforming,11,38,0.0,39.5,47.4,13.2,,
000006241,KEYSTONE CENTRAL SD,BUCKTAIL AREA HIGH SCHOOL,Algebra I,All Students,11,19,10.5,36.8,42.1,10.5,,
000006241,KEYSTONE CENTRAL SD,BUCKTAIL AREA HIGH SCHOOL,Algebra I,Historically Underperforming,11,18,11.1,33.3,44.4,11.1,,
000006241,KEYSTONE CENTRAL SD,BUCKTAIL AREA HIGH SCHOOL,Biology,All Students,11,19,10.5,42.1,26.3,21.1,,
000006241,KEYSTONE CENTRAL SD,BUCKTAIL AREA HIGH SCHOOL,Biology,Historically Underperforming,11,18,11.1,38.9,27.8,22.2,,
000006241,KEYSTONE CENTRAL SD,BUCKTAIL AREA HIGH SCHOOL,Literature,All Students,11,19,5.3,63.2,31.6,0.0,,
000006241,KEYSTONE CENTRAL SD,BUCKTAIL AREA HIGH SCHOOL,Literature,Historically Underperforming,11,18,5.6,61.1,33.3,0.0,,
000007589,KEYSTONE CENTRAL SD,CENTRAL MOUNTAIN HIGH SCHOOL,Algebra I,All Students,11,261,21.8,39.8,33.7,4.6,,
000007589,KEYSTONE CENTRAL SD,CENTRAL MOUNTAIN HIGH SCHOOL,Algebra I,Historically Underperforming,11,121,10.7,29.8,49.6,9.9,,
000007589,KEYSTONE CENTRAL SD,CENTRAL MOUNTAIN HIGH SCHOOL,Biology,All Students,11,259,20.8,32.4,26.3,20.5,,
000007589,KEYSTONE CENTRAL SD,CENTRAL MOUNTAIN HIGH SCHOOL,Biology,Historically Underperforming,11,119,10.1,22.7,30.3,37.0,,
000007589,KEYSTONE CENTRAL SD,CENTRAL MOUNTAIN HIGH SCHOOL,Literature,All Students,11,260,6.9,56.5,26.5,10.0,,
000007589,KEYSTONE CENTRAL SD,CENTRAL MOUNTAIN HIGH SCHOOL,Literature,Historically Underperforming,11,119,4.2,40.3,35.3,20.2,,
000007635,SUGAR VALLEY RURAL CS,SUGAR VALLEY RURAL CS,Algebra I,All Students,11,34,0.0,20.6,64.7,14.7,,
000007635,SUGAR VALLEY RURAL CS,SUGAR VALLEY RURAL CS,Algebra I,Historically Underperforming,11,24,0.0,16.7,62.5,20.8,,
000007635,SUGAR VALLEY RURAL CS,SUGAR VALLEY RURAL CS,Biology,All Students,11,33,0.0,15.2,48.5,36.4,,
000007635,SUGAR VALLEY RURAL CS,SUGAR VALLEY RURAL CS,Biology,Historically Underperforming,11,23,0.0,4.3,56.5,39.1,,
000007635,SUGAR VALLEY RURAL CS,SUGAR VALLEY RURAL CS,Literature,All Students,11,34,0.0,55.9,35.3,8.8,,
000007635,SUGAR VALLEY RURAL CS,SUGAR VALLEY RURAL CS,Literature,Historically Underperforming,11,24,0.0,50.0,37.5,12.5,,
000001595,BENTON AREA SD,BENTON MIDDLE-SR HIGH SCHOOL,Algebra I,All Students,11,40,40.0,40.0,7.5,12.5,,
000001595,BENTON AREA SD,BENTON MIDDLE-SR HIGH SCHOOL,Algebra I,Historically Underperforming,11,21,23.8,47.6,14.3,14.3,,
000001595,BENTON AREA SD,BENTON MIDDLE-SR HIGH SCHOOL,Biology,All Students,11,39,46.2,41.0,7.7,5.1,,
000001595,BENTON AREA SD,BENTON MIDDLE-SR HIGH SCHOOL,Biology,Historically Underperforming,11,20,25.0,55.0,10.0,10.0,,
000001595,BENTON AREA SD,BENTON MIDDLE-SR HIGH SCHOOL,Literature,All Students,11,40,2.5,70.0,15.0,12.5,,
000001595,BENTON AREA SD,BENTON MIDDLE-SR HIGH SCHOOL,Literature,Historically Underperforming,11,21,0.0,57.1,23.8,19.0,,
000001605,BERWICK AREA SD,BERWICK AREA HS,Algebra I,All Students,11,157,35.0,47.1,15.3,2.5,,
000001605,BERWICK AREA SD,BERWICK AREA HS,Algebra I,Historically Underperforming,11,70,15.7,54.3,24.3,5.7,,
000001605,BERWICK AREA SD,BERWICK AREA HS,Biology,All Students,11,156,29.5,39.1,16.7,14.7,,
000001605,BERWICK AREA SD,BERWICK AREA HS,Biology,Historically Underperforming,11,69,17.4,36.2,17.4,29.0,,
000001605,BERWICK AREA SD,BERWICK AREA HS,Literature,All Students,11,155,3.2,73.5,18.7,4.5,,
000001605,BERWICK AREA SD,BERWICK AREA HS,Literature,Historically Underperforming,11,68,1.5,58.8,30.9,8.8,,
000001612,BLOOMSBURG AREA SD,BLOOMSBURG AREA HS,Algebra I,All Students,11,109,21.1,64.2,12.8,1.8,,
000001612,BLOOMSBURG AREA SD,BLOOMSBURG AREA HS,Algebra I,Historically Underperforming,11,29,17.2,65.5,13.8,3.4,,
000001612,BLOOMSBURG AREA SD,BLOOMSBURG AREA HS,Biology,All Students,11,109,37.6,44.0,15.6,2.8,,
000001612,BLOOMSBURG AREA SD,BLOOMSBURG AREA HS,Biology,Historically Underperforming,11,29,27.6,48.3,20.7,3.4,,
000001612,BLOOMSBURG AREA SD,BLOOMSBURG AREA HS,Literature,All Students,11,110,6.4,77.3,13.6,2.7,,
000001612,BLOOMSBURG AREA SD,BLOOMSBURG AREA HS,Literature,Historically Underperforming,11,29,3.4,65.5,24.1,6.9,,
000001619,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA SHS,Algebra I,All Students,11,122,27.0,59.8,10.7,2.5,,
000001619,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA SHS,Algebra I,Historically Underperforming,11,34,8.8,61.8,20.6,8.8,,
000001619,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA SHS,Biology,All Students,11,125,40.8,44.0,11.2,4.0,,
000001619,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA SHS,Biology,Historically Underperforming,11,34,14.7,50.0,23.5,11.8,,
000001619,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA SHS,Literature,All Students,11,125,12.8,76.8,9.6,0.8,,
000001619,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA SHS,Literature,Historically Underperforming,11,35,2.9,71.4,22.9,2.9,,
000005178,COLUMBIA - MONTOUR AVTS,COLUMBIA - MONTOUR AVTS,Algebra I,All Students,11,152,10.5,42.1,38.8,8.6,,
000005178,COLUMBIA - MONTOUR AVTS,COLUMBIA - MONTOUR AVTS,Algebra I,Historically Underperforming,11,84,8.3,31.0,45.2,15.5,,
000005178,COLUMBIA - MONTOUR AVTS,COLUMBIA - MONTOUR AVTS,Biology,All Students,11,152,12.5,26.3,44.1,17.1,,
000005178,COLUMBIA - MONTOUR AVTS,COLUMBIA - MONTOUR AVTS,Biology,Historically Underperforming,11,84,8.3,15.5,48.8,27.4,,
000005178,COLUMBIA - MONTOUR AVTS,COLUMBIA - MONTOUR AVTS,Literature,All Students,11,152,2.0,52.6,38.2,7.2,,
000005178,COLUMBIA - MONTOUR AVTS,COLUMBIA - MONTOUR AVTS,Literature,Historically Underperforming,11,84,2.4,38.1,46.4,13.1,,
000001623,MILLVILLE AREA SD,MILLVILLE AREA JSHS,Algebra I,All Students,11,45,37.8,37.8,15.6,8.9,,
000001623,MILLVILLE AREA SD,MILLVILLE AREA JSHS,Algebra I,Historically Underperforming,11,15,20.0,20.0,33.3,26.7,,
000001623,MILLVILLE AREA SD,MILLVILLE AREA JSHS,Biology,All Students,11,45,20.0,48.9,15.6,15.6,,
000001623,MILLVILLE AREA SD,MILLVILLE AREA JSHS,Biology,Historically Underperforming,11,15,13.3,33.3,6.7,46.7,,
000001623,MILLVILLE AREA SD,MILLVILLE AREA JSHS,Literature,All Students,11,45,13.3,64.4,13.3,8.9,,
000001623,MILLVILLE AREA SD,MILLVILLE AREA JSHS,Literature,Historically Underperforming,11,15,0.0,40.0,33.3,26.7,,
000001627,SOUTHERN COLUMBIA AREA SD,SOUTHERN COLUMBIA HS,Algebra I,All Students,11,93,9.7,75.3,11.8,3.2,,
000001627,SOUTHERN COLUMBIA AREA SD,SOUTHERN COLUMBIA HS,Algebra I,Historically Underperforming,11,26,0.0,61.5,26.9,11.5,,
000001627,SOUTHERN COLUMBIA AREA SD,SOUTHERN COLUMBIA HS,Biology,All Students,11,93,30.1,48.4,16.1,5.4,,
000001627,SOUTHERN COLUMBIA AREA SD,SOUTHERN COLUMBIA HS,Biology,Historically Underperforming,11,26,7.7,46.2,30.8,15.4,,
000001627,SOUTHERN COLUMBIA AREA SD,SOUTHERN COLUMBIA HS,Literature,All Students,11,93,4.3,83.9,9.7,2.2,,
000001627,SOUTHERN COLUMBIA AREA SD,SOUTHERN COLUMBIA HS,Literature,Historically Underperforming,11,26,0.0,61.5,30.8,7.7,,
000007567,SUSQ-CYBER CS,SUSQ-CYBER CS,Algebra I,All Students,11,14,0.0,28.6,57.1,14.3,,
000007567,SUSQ-CYBER CS,SUSQ-CYBER CS,Algebra I,Historically Underperforming,11,9,,,,,,
000007567,SUSQ-CYBER CS,SUSQ-CYBER CS,Biology,All Students,11,14,0.0,35.7,21.4,42.9,,
000007567,SUSQ-CYBER CS,SUSQ-CYBER CS,Biology,Historically Underperforming,11,9,,,,,,
000007567,SUSQ-CYBER CS,SUSQ-CYBER CS,Literature,All Students,11,14,0.0,50.0,35.7,14.3,,
000007567,SUSQ-CYBER CS,SUSQ-CYBER CS,Literature,Historically Underperforming,11,9,,,,,,
000008224,CONNEAUT SD,CONNEAUT AREA SENIOR HIGH,Algebra I,All Students,11,165,10.3,50.3,21.8,17.6,,
000008224,CONNEAUT SD,CONNEAUT AREA SENIOR HIGH,Algebra I,Historically Underperforming,11,86,5.8,39.5,25.6,29.1,,
000008224,CONNEAUT SD,CONNEAUT AREA SENIOR HIGH,Biology,All Students,11,166,13.9,32.5,28.3,25.3,,
000008224,CONNEAUT SD,CONNEAUT AREA SENIOR HIGH,Biology,Historically Underperforming,11,87,9.2,25.3,29.9,35.6,,
000008224,CONNEAUT SD,CONNEAUT AREA SENIOR HIGH,Literature,All Students,11,168,5.4,60.7,20.2,13.7,,
000008224,CONNEAUT SD,CONNEAUT AREA SENIOR HIGH,Literature,Historically Underperforming,11,89,4.5,43.8,27.0,24.7,,
000001632,CRAWFORD CENTRAL SD,COCHRANTON AREA JSHS,Algebra I,All Students,11,81,6.2,55.6,29.6,8.6,,
000001632,CRAWFORD CENTRAL SD,COCHRANTON AREA JSHS,Algebra I,Historically Underperforming,11,37,5.4,43.2,37.8,13.5,,
000001632,CRAWFORD CENTRAL SD,COCHRANTON AREA JSHS,Biology,All Students,11,81,18.5,43.2,32.1,6.2,,
000001632,CRAWFORD CENTRAL SD,COCHRANTON AREA JSHS,Biology,Historically Underperforming,11,37,10.8,40.5,40.5,8.1,,
000001632,CRAWFORD CENTRAL SD,COCHRANTON AREA JSHS,Literature,All Students,11,81,7.4,60.5,28.4,3.7,,
000001632,CRAWFORD CENTRAL SD,COCHRANTON AREA JSHS,Literature,Historically Underperforming,11,37,2.7,54.1,37.8,5.4,,
000001654,CRAWFORD CENTRAL SD,MEADVILLE AREA HS,Algebra I,All Students,11,199,10.6,53.8,27.6,8.0,,
000001654,CRAWFORD CENTRAL SD,MEADVILLE AREA HS,Algebra I,Historically Underperforming,11,77,0.0,36.4,42.9,20.8,,
000001654,CRAWFORD CENTRAL SD,MEADVILLE AREA HS,Biology,All Students,11,203,20.7,42.4,23.2,13.8,,
000001654,CRAWFORD CENTRAL SD,MEADVILLE AREA HS,Biology,Historically Underperforming,11,79,8.9,25.3,34.2,31.6,,
000001654,CRAWFORD CENTRAL SD,MEADVILLE AREA HS,Literature,All Students,11,203,4.4,72.9,19.2,3.4,,
000001654,CRAWFORD CENTRAL SD,MEADVILLE AREA HS,Literature,Historically Underperforming,11,79,1.3,54.4,36.7,7.6,,
000001629,PENNCREST SD,CAMBRIDGE SPRINGS HS,Algebra I,All Students,11,64,23.4,42.2,17.2,17.2,,
000001629,PENNCREST SD,CAMBRIDGE SPRINGS HS,Algebra I,Historically Underperforming,11,23,8.7,30.4,26.1,34.8,,
000001629,PENNCREST SD,CAMBRIDGE SPRINGS HS,Biology,All Students,11,64,25.0,43.8,17.2,14.1,,
000001629,PENNCREST SD,CAMBRIDGE SPRINGS HS,Biology,Historically Underperforming,11,23,26.1,21.7,21.7,30.4,,
000001629,PENNCREST SD,CAMBRIDGE SPRINGS HS,Literature,All Students,11,64,0.0,73.4,18.8,7.8,,
000001629,PENNCREST SD,CAMBRIDGE SPRINGS HS,Literature,Historically Underperforming,11,23,0.0,47.8,39.1,13.0,,
000006942,PENNCREST SD,MAPLEWOOD HS,Algebra I,All Students,11,84,20.2,39.3,26.2,14.3,,
000006942,PENNCREST SD,MAPLEWOOD HS,Algebra I,Historically Underperforming,11,40,15.0,22.5,37.5,25.0,,
000006942,PENNCREST SD,MAPLEWOOD HS,Biology,All Students,11,84,25.0,35.7,17.9,21.4,,
000006942,PENNCREST SD,MAPLEWOOD HS,Biology,Historically Underperforming,11,40,15.0,25.0,27.5,32.5,,
000006942,PENNCREST SD,MAPLEWOOD HS,Literature,All Students,11,84,13.1,47.6,27.4,11.9,,
000006942,PENNCREST SD,MAPLEWOOD HS,Literature,Historically Underperforming,11,40,2.5,40.0,37.5,20.0,,
000006136,PENNCREST SD,SAEGERTOWN HS,Algebra I,All Students,11,89,10.1,42.7,28.1,19.1,,
000006136,PENNCREST SD,SAEGERTOWN HS,Algebra I,Historically Underperforming,11,40,0.0,17.5,47.5,35.0,,
000006136,PENNCREST SD,SAEGERTOWN HS,Biology,All Students,11,89,30.3,27.0,21.3,21.3,,
000006136,PENNCREST SD,SAEGERTOWN HS,Biology,Historically Underperforming,11,40,10.0,22.5,27.5,40.0,,
000006136,PENNCREST SD,SAEGERTOWN HS,Literature,All Students,11,90,13.3,55.6,16.7,14.4,,
000006136,PENNCREST SD,SAEGERTOWN HS,Literature,Historically Underperforming,11,40,0.0,47.5,20.0,32.5,,
000001677,BIG SPRING SD,BIG SPRING HS,Algebra I,All Students,11,207,23.2,38.6,27.1,11.1,,
000001677,BIG SPRING SD,BIG SPRING HS,Algebra I,Historically Underperforming,11,76,9.2,30.3,40.8,19.7,,
000001677,BIG SPRING SD,BIG SPRING HS,Biology,All Students,11,206,16.0,47.6,22.8,13.6,,
000001677,BIG SPRING SD,BIG SPRING HS,Biology,Historically Underperforming,11,75,6.7,33.3,37.3,22.7,,
000001677,BIG SPRING SD,BIG SPRING HS,Literature,All Students,11,208,4.8,63.9,24.5,6.7,,
000001677,BIG SPRING SD,BIG SPRING HS,Literature,Historically Underperforming,11,77,0.0,44.2,40.3,15.6,,
000001682,CAMP HILL SD,CAMP HILL SHS,Algebra I,All Students,11,91,44.0,39.6,11.0,5.5,,
000001682,CAMP HILL SD,CAMP HILL SHS,Algebra I,Historically Underperforming,11,21,19.0,38.1,28.6,14.3,,
000001682,CAMP HILL SD,CAMP HILL SHS,Biology,All Students,11,93,55.9,29.0,11.8,3.2,,
000001682,CAMP HILL SD,CAMP HILL SHS,Biology,Historically Underperforming,11,22,40.9,36.4,13.6,9.1,,
000001682,CAMP HILL SD,CAMP HILL SHS,Literature,All Students,11,93,28.0,65.6,5.4,1.1,,
000001682,CAMP HILL SD,CAMP HILL SHS,Literature,Historically Underperforming,11,22,13.6,72.7,9.1,4.5,,
000001694,CARLISLE AREA SD,CARLISLE AREA HS,Algebra I,All Students,11,350,28.9,42.6,21.1,7.4,,
000001694,CARLISLE AREA SD,CARLISLE AREA HS,Algebra I,Historically Underperforming,11,112,9.8,32.1,38.4,19.6,,
000001694,CARLISLE AREA SD,CARLISLE AREA HS,Biology,All Students,11,363,27.8,32.5,26.2,13.5,,
000001694,CARLISLE AREA SD,CARLISLE AREA HS,Biology,Historically Underperforming,11,117,6.8,22.2,39.3,31.6,,
000001694,CARLISLE AREA SD,CARLISLE AREA HS,Literature,All Students,11,365,10.1,69.0,17.0,3.8,,
000001694,CARLISLE AREA SD,CARLISLE AREA HS,Literature,Historically Underperforming,11,119,0.8,55.5,31.9,11.8,,
000001701,CUMBERLAND VALLEY SD,CUMBERLAND VALLEY HS,Algebra I,All Students,11,588,38.4,40.3,15.6,5.6,,
000001701,CUMBERLAND VALLEY SD,CUMBERLAND VALLEY HS,Algebra I,Historically Underperforming,11,154,18.2,32.5,31.2,18.2,,
000001701,CUMBERLAND VALLEY SD,CUMBERLAND VALLEY HS,Biology,All Students,11,602,46.3,33.1,14.8,5.8,,
000001701,CUMBERLAND VALLEY SD,CUMBERLAND VALLEY HS,Biology,Historically Underperforming,11,155,20.0,32.9,29.7,17.4,,
000001701,CUMBERLAND VALLEY SD,CUMBERLAND VALLEY HS,Literature,All Students,11,606,12.9,71.6,12.5,3.0,,
000001701,CUMBERLAND VALLEY SD,CUMBERLAND VALLEY HS,Literature,Historically Underperforming,11,157,3.8,56.7,28.7,10.8,,
000001707,EAST PENNSBORO AREA SD,EAST PENNSBORO AREA SHS,Algebra I,All Students,11,193,20.2,57.5,16.1,6.2,,
000001707,EAST PENNSBORO AREA SD,EAST PENNSBORO AREA SHS,Algebra I,Historically Underperforming,11,66,10.6,50.0,22.7,16.7,,
000001707,EAST PENNSBORO AREA SD,EAST PENNSBORO AREA SHS,Biology,All Students,11,191,17.8,52.9,19.4,9.9,,
000001707,EAST PENNSBORO AREA SD,EAST PENNSBORO AREA SHS,Biology,Historically Underperforming,11,64,10.9,42.2,23.4,23.4,,
000001707,EAST PENNSBORO AREA SD,EAST PENNSBORO AREA SHS,Literature,All Students,11,192,6.8,71.9,15.1,6.3,,
000001707,EAST PENNSBORO AREA SD,EAST PENNSBORO AREA SHS,Literature,Historically Underperforming,11,65,4.6,50.8,26.2,18.5,,
000005098,MECHANICSBURG AREA SD,MECHANICSBURG AREA H,Algebra I,All Students,11,263,19.0,56.7,21.7,2.7,,
000005098,MECHANICSBURG AREA SD,MECHANICSBURG AREA H,Algebra I,Historically Underperforming,11,89,10.1,40.4,41.6,7.9,,
000005098,MECHANICSBURG AREA SD,MECHANICSBURG AREA H,Biology,All Students,11,274,35.0,36.5,20.1,8.4,,
000005098,MECHANICSBURG AREA SD,MECHANICSBURG AREA H,Biology,Historically Underperforming,11,98,14.3,30.6,35.7,19.4,,
000005098,MECHANICSBURG AREA SD,MECHANICSBURG AREA H,Literature,All Students,11,274,15.3,67.5,10.2,6.9,,
000005098,MECHANICSBURG AREA SD,MECHANICSBURG AREA H,Literature,Historically Underperforming,11,99,6.1,50.5,25.3,18.2,,
000005221,SHIPPENSBURG AREA SD,SHIPPENSBURG AREA SH,Algebra I,All Students,11,259,18.1,53.3,25.5,3.1,,
000005221,SHIPPENSBURG AREA SD,SHIPPENSBURG AREA SH,Algebra I,Historically Underperforming,11,117,9.4,44.4,39.3,6.8,,
000005221,SHIPPENSBURG AREA SD,SHIPPENSBURG AREA SH,Biology,All Students,11,256,33.6,34.0,18.8,13.7,,
000005221,SHIPPENSBURG AREA SD,SHIPPENSBURG AREA SH,Biology,Historically Underperforming,11,116,22.4,26.7,23.3,27.6,,
000005221,SHIPPENSBURG AREA SD,SHIPPENSBURG AREA SH,Literature,All Students,11,261,7.7,66.3,20.7,5.4,,
000005221,SHIPPENSBURG AREA SD,SHIPPENSBURG AREA SH,Literature,Historically Underperforming,11,119,1.7,52.1,34.5,11.8,,
000006328,SOUTH MIDDLETON SD,BOILING SPRINGS HS,Algebra I,All Students,11,154,35.1,40.9,20.8,3.2,,
000006328,SOUTH MIDDLETON SD,BOILING SPRINGS HS,Algebra I,Historically Underperforming,11,31,22.6,19.4,41.9,16.1,,
000006328,SOUTH MIDDLETON SD,BOILING SPRINGS HS,Biology,All Students,11,156,29.5,46.8,16.7,7.1,,
000006328,SOUTH MIDDLETON SD,BOILING SPRINGS HS,Biology,Historically Underperforming,11,32,18.8,28.1,25.0,28.1,,
000006328,SOUTH MIDDLETON SD,BOILING SPRINGS HS,Literature,All Students,11,158,10.8,72.8,14.6,1.9,,
000006328,SOUTH MIDDLETON SD,BOILING SPRINGS HS,Literature,Historically Underperforming,11,32,0.0,53.1,40.6,6.3,,
