Grade,AUN,Schl,County,District Name,School Name,Subject,Group,N Scored,Pct. Advanced,Pct. Proficient,Pct. Basic,Pct. Below Basic
11,103026852,000008305,Allegheny,NORTH ALLEGHENY SD,NORTH ALLEGHENY HS,Algebra I,Historically Underperforming,98,19.4,33.7,30.6,16.3
11,103026852,000008305,Allegheny,NORTH ALLEGHENY SD,NORTH ALLEGHENY HS,Biology,All Students,636,50.3,33.5,10.5,5.7
11,103026852,000008305,Allegheny,NORTH ALLEGHENY SD,NORTH ALLEGHENY HS,Biology,Historically Underperforming,95,17.9,32.6,20.0,29.5
11,103026852,000008305,Allegheny,NORTH ALLEGHENY SD,NORTH ALLEGHENY HS,Literature,All Students,635,35.4,56.2,6.3,2.0
11,103026852,000008305,Allegheny,NORTH ALLEGHENY SD,NORTH ALLEGHENY HS,Literature,Historically Underperforming,95,15.8,47.4,24.2,12.6
11,103026902,000007101,Allegheny,NORTH HILLS SD,NORTH HILLS SHS,Algebra I,All Students,268,41.0,39.6,16.8,2.6
11,103026902,000007101,Allegheny,NORTH HILLS SD,NORTH HILLS SHS,Algebra I,Historically Underperforming,74,23.0,36.5,32.4,8.1
11,103026902,000007101,Allegheny,NORTH HILLS SD,NORTH HILLS SHS,Biology,All Students,269,34.9,39.8,20.1,5.2
11,103026902,000007101,Allegheny,NORTH HILLS SD,NORTH HILLS SHS,Biology,Historically Underperforming,76,15.8,38.2,31.6,14.5
11,103026902,000007101,Allegheny,NORTH HILLS SD,NORTH HILLS SHS,Literature,All Students,268,22.8,61.6,10.1,5.6
11,103026902,000007101,Allegheny,NORTH HILLS SD,NORTH HILLS SHS,Literature,Historically Underperforming,76,9.2,53.9,19.7,17.1
11,103026873,000000053,Allegheny,NORTHGATE SD,NORTHGATE MSHS,Algebra I,All Students,63,12.7,33.3,44.4,9.5
11,103026873,000000053,Allegheny,NORTHGATE SD,NORTHGATE MSHS,Algebra I,Historically Underperforming,30,6.7,26.7,50.0,16.7
11,103026873,000000053,Allegheny,NORTHGATE SD,NORTHGATE MSHS,Biology,All Students,64,12.5,50.0,32.8,4.7
11,103026873,000000053,Allegheny,NORTHGATE SD,NORTHGATE MSHS,Biology,Historically Underperforming,31,6.5,41.9,41.9,9.7
11,103026873,000000053,Allegheny,NORTHGATE SD,NORTHGATE MSHS,Literature,All Students,63,14.3,54.0,23.8,7.9
11,103026873,000000053,Allegheny,NORTHGATE SD,NORTHGATE MSHS,Literature,Historically Underperforming,31,3.2,41.9,38.7,16.1
11,103027307,000005274,Allegheny,PARKWAY WEST CTC,PARKWAY WEST CTC,Algebra I,All Students,3,,,,
11,103027307,000005274,Allegheny,PARKWAY WEST CTC,PARKWAY WEST CTC,Algebra I,Historically Underperforming,2,,,,
11,103027307,000005274,Allegheny,PARKWAY WEST CTC,PARKWAY WEST CTC,Biology,All Students,3,,,,
11,103027307,000005274,Allegheny,PARKWAY WEST CTC,PARKWAY WEST CTC,Biology,Historically Underperforming,2,,,,
11,103027307,000005274,Allegheny,PARKWAY WEST CTC,PARKWAY WEST CTC,Literature,All Students,3,,,,
11,103027307,000005274,Allegheny,PARKWAY WEST CTC,PARKWAY WEST CTC,Literature,Historically Underperforming,2,,,,
11,103027352,000000309,Allegheny,PENN HILLS SD,PENN HILLS SHS,Algebra I,All Students,256,3.9,24.2,41.8,30.1
11,103027352,000000309,Allegheny,PENN HILLS SD,PENN HILLS SHS,Algebra I,Historically Underperforming,166,3.0,16.9,39.2,41.0
11,103027352,000000309,Allegheny,PENN HILLS SD,PENN HILLS SHS,Biology,All Students,256,8.2,30.5,25.0,36.3
11,103027352,000000309,Allegheny,PENN HILLS SD,PENN HILLS SHS,Biology,Historically Underperforming,162,4.3,21.0,27.8,46.9
11,103027352,000000309,Allegheny,PENN HILLS SD,PENN HILLS SHS,Literature,All Students,277,1.1,45.5,33.2,20.2
11,103027352,000000309,Allegheny,PENN HILLS SD,PENN HILLS SHS,Literature,Historically Underperforming,178,0.6,33.7,38.2,27.5
11,115220003,000007821,Allegheny,PENNSYLVANIA DISTANCE LEARNING CS,PENNSYLVANIA DISTANCE LEARNING CS,Algebra I,All Students,64,6.3,18.8,43.8,31.3
11,115220003,000007821,Allegheny,PENNSYLVANIA DISTANCE LEARNING CS,PENNSYLVANIA DISTANCE LEARNING CS,Algebra I,Historically Underperforming,24,0.0,16.7,37.5,45.8
11,115220003,000007821,Allegheny,PENNSYLVANIA DISTANCE LEARNING CS,PENNSYLVANIA DISTANCE LEARNING CS,Biology,All Students,63,1.6,22.2,39.7,36.5
11,115220003,000007821,Allegheny,PENNSYLVANIA DISTANCE LEARNING CS,PENNSYLVANIA DISTANCE LEARNING CS,Biology,Historically Underperforming,24,0.0,25.0,29.2,45.8
11,115220003,000007821,Allegheny,PENNSYLVANIA DISTANCE LEARNING CS,PENNSYLVANIA DISTANCE LEARNING CS,Literature,All Students,63,3.2,44.4,30.2,22.2
11,115220003,000007821,Allegheny,PENNSYLVANIA DISTANCE LEARNING CS,PENNSYLVANIA DISTANCE LEARNING CS,Literature,Historically Underperforming,24,0.0,41.7,25.0,33.3
11,103021003,000000315,Allegheny,PINE-RICHLAND SD,PINE-RICHLAND HS,Algebra I,All Students,343,41.7,49.0,7.9,1.5
11,103021003,000000315,Allegheny,PINE-RICHLAND SD,PINE-RICHLAND HS,Algebra I,Historically Underperforming,59,22.0,39.0,30.5,8.5
11,103021003,000000315,Allegheny,PINE-RICHLAND SD,PINE-RICHLAND HS,Biology,All Students,341,34.9,49.6,12.0,3.5
11,103021003,000000315,Allegheny,PINE-RICHLAND SD,PINE-RICHLAND HS,Biology,Historically Underperforming,58,22.4,32.8,25.9,19.0
11,103021003,000000315,Allegheny,PINE-RICHLAND SD,PINE-RICHLAND HS,Literature,All Students,342,18.7,73.4,6.7,1.2
11,103021003,000000315,Allegheny,PINE-RICHLAND SD,PINE-RICHLAND HS,Literature,Historically Underperforming,59,6.8,61.0,27.1,5.1
11,102027451,000008203,Allegheny,PITTSBURGH SD,ACADEMY AT WESTINGHOUSE,Algebra I,All Students,106,0.0,17.9,47.2,34.9
11,102027451,000008203,Allegheny,PITTSBURGH SD,ACADEMY AT WESTINGHOUSE,Algebra I,Historically Underperforming,100,0.0,16.0,48.0,36.0
11,102027451,000008203,Allegheny,PITTSBURGH SD,ACADEMY AT WESTINGHOUSE,Biology,All Students,99,0.0,10.1,28.3,61.6
11,102027451,000008203,Allegheny,PITTSBURGH SD,ACADEMY AT WESTINGHOUSE,Biology,Historically Underperforming,93,0.0,7.5,30.1,62.4
11,102027451,000008203,Allegheny,PITTSBURGH SD,ACADEMY AT WESTINGHOUSE,Literature,All Students,101,0.0,30.7,38.6,30.7
11,102027451,000008203,Allegheny,PITTSBURGH SD,ACADEMY AT WESTINGHOUSE,Literature,Historically Underperforming,95,0.0,28.4,40.0,31.6
11,102027451,000000409,Allegheny,PITTSBURGH SD,PITTSBURGH ALLDERDICE HS,Algebra I,All Students,334,20.7,42.8,29.9,6.6
11,102027451,000000409,Allegheny,PITTSBURGH SD,PITTSBURGH ALLDERDICE HS,Algebra I,Historically Underperforming,154,7.8,37.7,41.6,13.0
11,102027451,000000409,Allegheny,PITTSBURGH SD,PITTSBURGH ALLDERDICE HS,Biology,All Students,337,22.3,35.3,25.5,16.9
11,102027451,000000409,Allegheny,PITTSBURGH SD,PITTSBURGH ALLDERDICE HS,Biology,Historically Underperforming,158,7.0,26.6,36.7,29.7
11,102027451,000000409,Allegheny,PITTSBURGH SD,PITTSBURGH ALLDERDICE HS,Literature,All Students,338,11.2,58.3,24.0,6.5
11,102027451,000000409,Allegheny,PITTSBURGH SD,PITTSBURGH ALLDERDICE HS,Literature,Historically Underperforming,159,4.4,44.0,40.3,11.3
11,102027451,000006915,Allegheny,PITTSBURGH SD,PITTSBURGH BRASHEAR HS,Algebra I,All Students,252,5.2,27.4,40.9,26.6
11,102027451,000006915,Allegheny,PITTSBURGH SD,PITTSBURGH BRASHEAR HS,Algebra I,Historically Underperforming,192,3.6,21.9,41.7,32.8
11,102027451,000006915,Allegheny,PITTSBURGH SD,PITTSBURGH BRASHEAR HS,Biology,All Students,252,0.0,21.4,31.0,47.6
11,102027451,000006915,Allegheny,PITTSBURGH SD,PITTSBURGH BRASHEAR HS,Biology,Historically Underperforming,191,0.0,15.2,27.2,57.6
11,102027451,000006915,Allegheny,PITTSBURGH SD,PITTSBURGH BRASHEAR HS,Literature,All Students,248,2.4,37.5,29.0,31.0
11,102027451,000006915,Allegheny,PITTSBURGH SD,PITTSBURGH BRASHEAR HS,Literature,Historically Underperforming,189,0.5,31.7,27.5,40.2
11,102027451,000008106,Allegheny,PITTSBURGH SD,PITTSBURGH CAPA 6-12,Algebra I,All Students,128,26.6,47.7,21.9,3.9
11,102027451,000008106,Allegheny,PITTSBURGH SD,PITTSBURGH CAPA 6-12,Algebra I,Historically Underperforming,40,22.5,37.5,32.5,7.5
11,102027451,000008106,Allegheny,PITTSBURGH SD,PITTSBURGH CAPA 6-12,Biology,All Students,128,28.9,40.6,24.2,6.3
11,102027451,000008106,Allegheny,PITTSBURGH SD,PITTSBURGH CAPA 6-12,Biology,Historically Underperforming,39,15.4,35.9,38.5,10.3
11,102027451,000008106,Allegheny,PITTSBURGH SD,PITTSBURGH CAPA 6-12,Literature,All Students,128,34.4,59.4,6.3,0.0
11,102027451,000008106,Allegheny,PITTSBURGH SD,PITTSBURGH CAPA 6-12,Literature,Historically Underperforming,39,17.9,74.4,7.7,0.0
11,102027451,000000412,Allegheny,PITTSBURGH SD,PITTSBURGH CARRICK HS,Algebra I,All Students,133,14.3,36.1,33.8,15.8
11,102027451,000000412,Allegheny,PITTSBURGH SD,PITTSBURGH CARRICK HS,Algebra I,Historically Underperforming,85,5.9,31.8,40.0,22.4
11,102027451,000000412,Allegheny,PITTSBURGH SD,PITTSBURGH CARRICK HS,Biology,All Students,129,6.2,21.7,36.4,35.7
11,102027451,000000412,Allegheny,PITTSBURGH SD,PITTSBURGH CARRICK HS,Biology,Historically Underperforming,83,3.6,15.7,36.1,44.6
11,102027451,000000412,Allegheny,PITTSBURGH SD,PITTSBURGH CARRICK HS,Literature,All Students,133,2.3,66.9,18.0,12.8
11,102027451,000000412,Allegheny,PITTSBURGH SD,PITTSBURGH CARRICK HS,Literature,Historically Underperforming,86,0.0,57.0,24.4,18.6
11,102027451,000008110,Allegheny,PITTSBURGH SD,PITTSBURGH MILLIONES 6-12,Algebra I,All Students,45,2.2,22.2,42.2,33.3
11,102027451,000008110,Allegheny,PITTSBURGH SD,PITTSBURGH MILLIONES 6-12,Algebra I,Historically Underperforming,39,0.0,15.4,48.7,35.9
11,102027451,000008110,Allegheny,PITTSBURGH SD,PITTSBURGH MILLIONES 6-12,Biology,All Students,41,0.0,7.3,19.5,73.2
11,102027451,000008110,Allegheny,PITTSBURGH SD,PITTSBURGH MILLIONES 6-12,Biology,Historically Underperforming,36,0.0,5.6,16.7,77.8
11,102027451,000008110,Allegheny,PITTSBURGH SD,PITTSBURGH MILLIONES 6-12,Literature,All Students,45,0.0,26.7,40.0,33.3
11,102027451,000008110,Allegheny,PITTSBURGH SD,PITTSBURGH MILLIONES 6-12,Literature,Historically Underperforming,39,0.0,23.1,41.0,35.9
11,102027451,000008105,Allegheny,PITTSBURGH SD,PITTSBURGH OBAMA 6-12,Algebra I,All Students,119,13.4,54.6,29.4,2.5
11,102027451,000008105,Allegheny,PITTSBURGH SD,PITTSBURGH OBAMA 6-12,Algebra I,Historically Underperforming,50,8.0,38.0,50.0,4.0
11,102027451,000008105,Allegheny,PITTSBURGH SD,PITTSBURGH OBAMA 6-12,Biology,All Students,119,14.3,40.3,35.3,10.1
11,102027451,000008105,Allegheny,PITTSBURGH SD,PITTSBURGH OBAMA 6-12,Biology,Historically Underperforming,50,4.0,26.0,58.0,12.0
11,102027451,000008105,Allegheny,PITTSBURGH SD,PITTSBURGH OBAMA 6-12,Literature,All Students,119,14.3,66.4,18.5,0.8
11,102027451,000008105,Allegheny,PITTSBURGH SD,PITTSBURGH OBAMA 6-12,Literature,Historically Underperforming,50,6.0,68.0,24.0,2.0
11,102027451,000006047,Allegheny,PITTSBURGH SD,PITTSBURGH OLIVER,Algebra I,All Students,3,,,,
11,102027451,000006047,Allegheny,PITTSBURGH SD,PITTSBURGH OLIVER,Algebra I,Historically Underperforming,3,,,,
11,102027451,000006047,Allegheny,PITTSBURGH SD,PITTSBURGH OLIVER,Biology,All Students,3,,,,
11,102027451,000006047,Allegheny,PITTSBURGH SD,PITTSBURGH OLIVER,Biology,Historically Underperforming,3,,,,
11,102027451,000006047,Allegheny,PITTSBURGH SD,PITTSBURGH OLIVER,Literature,All Students,4,,,,
11,102027451,000006047,Allegheny,PITTSBURGH SD,PITTSBURGH OLIVER,Literature,Historically Underperforming,4,,,,
11,102027451,000008300,Allegheny,PITTSBURGH SD,PITTSBURGH ONLINE ACADEMY,Algebra I,All Students,16,6.3,31.3,50.0,12.5
11,102027451,000008300,Allegheny,PITTSBURGH SD,PITTSBURGH ONLINE ACADEMY,Algebra I,Historically Underperforming,5,,,,
11,102027451,000008300,Allegheny,PITTSBURGH SD,PITTSBURGH ONLINE ACADEMY,Biology,All Students,16,0.0,31.3,37.5,31.3
11,102027451,000008300,Allegheny,PITTSBURGH SD,PITTSBURGH ONLINE ACADEMY,Biology,Historically Underperforming,5,,,,
11,102027451,000008300,Allegheny,PITTSBURGH SD,PITTSBURGH ONLINE ACADEMY,Literature,All Students,16,0.0,62.5,31.3,6.3
11,102027451,000008300,Allegheny,PITTSBURGH SD,PITTSBURGH ONLINE ACADEMY,Literature,Historically Underperforming,5,,,,
11,102027451,000000416,Allegheny,PITTSBURGH SD,PITTSBURGH PERRY HS,Algebra I,All Students,80,1.3,20.0,45.0,33.8
11,102027451,000000416,Allegheny,PITTSBURGH SD,PITTSBURGH PERRY HS,Algebra I,Historically Underperforming,70,1.4,17.1,42.9,38.6
11,102027451,000000416,Allegheny,PITTSBURGH SD,PITTSBURGH PERRY HS,Biology,All Students,76,2.6,9.2,26.3,61.8
11,102027451,000000416,Allegheny,PITTSBURGH SD,PITTSBURGH PERRY HS,Biology,Historically Underperforming,66,3.0,7.6,24.2,65.2
11,102027451,000000416,Allegheny,PITTSBURGH SD,PITTSBURGH PERRY HS,Literature,All Students,75,0.0,33.3,42.7,24.0
11,102027451,000000416,Allegheny,PITTSBURGH SD,PITTSBURGH PERRY HS,Literature,Historically Underperforming,64,0.0,31.3,42.2,26.6
11,102027451,000008107,Allegheny,PITTSBURGH SD,PITTSBURGH SCIENCE AND TECHNOLOGY ACADEMY 6-12,Algebra I,All Students,86,31.4,47.7,17.4,3.5
11,102027451,000008107,Allegheny,PITTSBURGH SD,PITTSBURGH SCIENCE AND TECHNOLOGY ACADEMY 6-12,Algebra I,Historically Underperforming,42,19.0,47.6,26.2,7.1
11,102027451,000008107,Allegheny,PITTSBURGH SD,PITTSBURGH SCIENCE AND TECHNOLOGY ACADEMY 6-12,Biology,All Students,86,25.6,55.8,17.4,1.2
11,102027451,000008107,Allegheny,PITTSBURGH SD,PITTSBURGH SCIENCE AND TECHNOLOGY ACADEMY 6-12,Biology,Historically Underperforming,42,11.9,57.1,28.6,2.4
11,102027451,000008107,Allegheny,PITTSBURGH SD,PITTSBURGH SCIENCE AND TECHNOLOGY ACADEMY 6-12,Literature,All Students,86,3.5,79.1,15.1,2.3
11,102027451,000008107,Allegheny,PITTSBURGH SD,PITTSBURGH SCIENCE AND TECHNOLOGY ACADEMY 6-12,Literature,Historically Underperforming,42,2.4,69.0,23.8,4.8
11,103027503,000000435,Allegheny,PLUM BOROUGH SD,PLUM SHS,Algebra I,All Students,284,28.9,45.1,22.9,3.2
11,103027503,000000435,Allegheny,PLUM BOROUGH SD,PLUM SHS,Algebra I,Historically Underperforming,89,14.6,37.1,40.4,7.9
11,103027503,000000435,Allegheny,PLUM BOROUGH SD,PLUM SHS,Biology,All Students,287,26.5,47.4,20.6,5.6
11,103027503,000000435,Allegheny,PLUM BOROUGH SD,PLUM SHS,Biology,Historically Underperforming,91,14.3,37.4,37.4,11.0
11,103027503,000000435,Allegheny,PLUM BOROUGH SD,PLUM SHS,Literature,All Students,285,14.4,69.1,14.4,2.1
11,103027503,000000435,Allegheny,PLUM BOROUGH SD,PLUM SHS,Literature,Historically Underperforming,89,5.6,55.1,32.6,6.7
11,160028259,000008129,Allegheny,PROPEL CS-BRADDOCK HILLS,PROPEL CS-BRADDOCK HILLS,Algebra I,All Students,62,8.1,22.6,40.3,29.0
11,160028259,000008129,Allegheny,PROPEL CS-BRADDOCK HILLS,PROPEL CS-BRADDOCK HILLS,Algebra I,Historically Underperforming,50,2.0,22.0,46.0,30.0
11,160028259,000008129,Allegheny,PROPEL CS-BRADDOCK HILLS,PROPEL CS-BRADDOCK HILLS,Biology,All Students,60,8.3,20.0,31.7,40.0
11,160028259,000008129,Allegheny,PROPEL CS-BRADDOCK HILLS,PROPEL CS-BRADDOCK HILLS,Biology,Historically Underperforming,49,4.1,20.4,32.7,42.9
11,160028259,000008129,Allegheny,PROPEL CS-BRADDOCK HILLS,PROPEL CS-BRADDOCK HILLS,Literature,All Students,56,0.0,55.4,28.6,16.1
11,160028259,000008129,Allegheny,PROPEL CS-BRADDOCK HILLS,PROPEL CS-BRADDOCK HILLS,Literature,Historically Underperforming,45,0.0,53.3,28.9,17.8
11,103020002,000007772,Allegheny,PROPEL CS-HOMESTEAD,PROPEL CS-HOMESTEAD,Algebra I,All Students,30,6.7,20.0,46.7,26.7
11,103020002,000007772,Allegheny,PROPEL CS-HOMESTEAD,PROPEL CS-HOMESTEAD,Algebra I,Historically Underperforming,23,8.7,13.0,43.5,34.8
11,103020002,000007772,Allegheny,PROPEL CS-HOMESTEAD,PROPEL CS-HOMESTEAD,Biology,All Students,30,0.0,36.7,13.3,50.0
11,103020002,000007772,Allegheny,PROPEL CS-HOMESTEAD,PROPEL CS-HOMESTEAD,Biology,Historically Underperforming,23,0.0,34.8,13.0,52.2
11,103020002,000007772,Allegheny,PROPEL CS-HOMESTEAD,PROPEL CS-HOMESTEAD,Literature,All Students,31,0.0,29.0,45.2,25.8
11,103020002,000007772,Allegheny,PROPEL CS-HOMESTEAD,PROPEL CS-HOMESTEAD,Literature,Historically Underperforming,24,0.0,25.0,45.8,29.2
11,103020004,000007832,Allegheny,PROPEL CS-MONTOUR,PROPEL CS-MONTOUR,Algebra I,All Students,11,18.2,18.2,45.5,18.2
11,103020004,000007832,Allegheny,PROPEL CS-MONTOUR,PROPEL CS-MONTOUR,Algebra I,Historically Underperforming,8,,,,
11,103020004,000007832,Allegheny,PROPEL CS-MONTOUR,PROPEL CS-MONTOUR,Biology,All Students,11,9.1,9.1,45.5,36.4
11,103020004,000007832,Allegheny,PROPEL CS-MONTOUR,PROPEL CS-MONTOUR,Biology,Historically Underperforming,8,,,,
11,103020004,000007832,Allegheny,PROPEL CS-MONTOUR,PROPEL CS-MONTOUR,Literature,All Students,11,9.1,27.3,36.4,27.3
11,103020004,000007832,Allegheny,PROPEL CS-MONTOUR,PROPEL CS-MONTOUR,Literature,Historically Underperforming,8,,,,
11,103027753,000000448,Allegheny,QUAKER VALLEY SD,QUAKER VALLEY HS,Algebra I,All Students,140,49.3,32.1,13.6,5.0
11,103027753,000000448,Allegheny,QUAKER VALLEY SD,QUAKER VALLEY HS,Algebra I,Historically Underperforming,33,27.3,21.2,33.3,18.2
11,103027753,000000448,Allegheny,QUAKER VALLEY SD,QUAKER VALLEY HS,Biology,All Students,139,39.6,43.9,12.2,4.3
11,103027753,000000448,Allegheny,QUAKER VALLEY SD,QUAKER VALLEY HS,Biology,Historically Underperforming,32,18.8,40.6,25.0,15.6
11,103027753,000000448,Allegheny,QUAKER VALLEY SD,QUAKER VALLEY HS,Literature,All Students,142,18.3,69.7,9.2,2.8
11,103027753,000000448,Allegheny,QUAKER VALLEY SD,QUAKER VALLEY HS,Literature,Historically Underperforming,33,6.1,57.6,27.3,9.1
11,103028203,000006928,Allegheny,RIVERVIEW SD,RIVERVIEW JSHS,Algebra I,All Students,84,20.2,59.5,17.9,2.4
11,103028203,000006928,Allegheny,RIVERVIEW SD,RIVERVIEW JSHS,Algebra I,Historically Underperforming,29,6.9,58.6,27.6,6.9
11,103028203,000006928,Allegheny,RIVERVIEW SD,RIVERVIEW JSHS,Biology,All Students,83,26.5,45.8,26.5,1.2
11,103028203,000006928,Allegheny,RIVERVIEW SD,RIVERVIEW JSHS,Biology,Historically Underperforming,28,10.7,46.4,39.3,3.6
11,103028203,000006928,Allegheny,RIVERVIEW SD,RIVERVIEW JSHS,Literature,All Students,85,20.0,69.4,9.4,1.2
11,103028203,000006928,Allegheny,RIVERVIEW SD,RIVERVIEW JSHS,Literature,Historically Underperforming,31,12.9,61.3,22.6,3.2
11,103028302,000000460,Allegheny,SHALER AREA SD,SHALER AREA HS,Algebra I,All Students,317,11.7,55.8,26.5,6.0
11,103028302,000000460,Allegheny,SHALER AREA SD,SHALER AREA HS,Algebra I,Historically Underperforming,109,8.3,40.4,34.9,16.5
11,103028302,000000460,Allegheny,SHALER AREA SD,SHALER AREA HS,Biology,All Students,317,32.8,35.3,21.8,10.1
11,103028302,000000460,Allegheny,SHALER AREA SD,SHALER AREA HS,Biology,Historically Underperforming,111,21.6,27.0,29.7,21.6
11,103028302,000000460,Allegheny,SHALER AREA SD,SHALER AREA HS,Literature,All Students,313,19.5,59.1,16.3,5.1
11,103028302,000000460,Allegheny,SHALER AREA SD,SHALER AREA HS,Literature,Historically Underperforming,106,9.4,48.1,29.2,13.2
11,103028653,000000440,Allegheny,SOUTH ALLEGHENY SD,SOUTH ALLEGHENY MS/HS,Algebra I,All Students,89,4.5,46.1,42.7,6.7
11,103028653,000000440,Allegheny,SOUTH ALLEGHENY SD,SOUTH ALLEGHENY MS/HS,Algebra I,Historically Underperforming,48,4.2,35.4,52.1,8.3
11,103028653,000000440,Allegheny,SOUTH ALLEGHENY SD,SOUTH ALLEGHENY MS/HS,Biology,All Students,90,13.3,33.3,36.7,16.7
11,103028653,000000440,Allegheny,SOUTH ALLEGHENY SD,SOUTH ALLEGHENY MS/HS,Biology,Historically Underperforming,49,10.2,20.4,44.9,24.5
11,103028653,000000440,Allegheny,SOUTH ALLEGHENY SD,SOUTH ALLEGHENY MS/HS,Literature,All Students,90,2.2,63.3,27.8,6.7
11,103028653,000000440,Allegheny,SOUTH ALLEGHENY SD,SOUTH ALLEGHENY MS/HS,Literature,Historically Underperforming,49,0.0,57.1,30.6,12.2
11,103028703,000000470,Allegheny,SOUTH FAYETTE TOWNSHIP SD,SOUTH FAYETTE TWP HS,Algebra I,All Students,213,49.3,39.4,9.4,1.9
11,103028703,000000470,Allegheny,SOUTH FAYETTE TOWNSHIP SD,SOUTH FAYETTE TWP HS,Algebra I,Historically Underperforming,28,21.4,35.7,28.6,14.3
11,103028703,000000470,Allegheny,SOUTH FAYETTE TOWNSHIP SD,SOUTH FAYETTE TWP HS,Biology,All Students,214,32.2,58.9,8.4,0.5
11,103028703,000000470,Allegheny,SOUTH FAYETTE TOWNSHIP SD,SOUTH FAYETTE TWP HS,Biology,Historically Underperforming,28,14.3,50.0,32.1,3.6
11,103028703,000000470,Allegheny,SOUTH FAYETTE TOWNSHIP SD,SOUTH FAYETTE TWP HS,Literature,All Students,214,24.8,68.7,5.6,0.9
11,103028703,000000470,Allegheny,SOUTH FAYETTE TOWNSHIP SD,SOUTH FAYETTE TWP HS,Literature,Historically Underperforming,28,17.9,50.0,25.0,7.1
11,103028753,000000467,Allegheny,SOUTH PARK SD,SOUTH PARK SHS,Algebra I,All Students,148,46.6,37.2,14.2,2.0
11,103028753,000000467,Allegheny,SOUTH PARK SD,SOUTH PARK SHS,Algebra I,Historically Underperforming,45,28.9,37.8,26.7,6.7
11,103028753,000000467,Allegheny,SOUTH PARK SD,SOUTH PARK SHS,Biology,All Students,146,38.4,31.5,23.3,6.8
11,103028753,000000467,Allegheny,SOUTH PARK SD,SOUTH PARK SHS,Biology,Historically Underperforming,44,15.9,25.0,40.9,18.2
11,103028753,000000467,Allegheny,SOUTH PARK SD,SOUTH PARK SHS,Literature,All Students,146,17.1,63.0,17.8,2.1
11,103028753,000000467,Allegheny,SOUTH PARK SD,SOUTH PARK SHS,Literature,Historically Underperforming,44,6.8,50.0,36.4,6.8
11,103023410,000007648,Allegheny,SPECTRUM CS,SPECTRUM CS,Algebra I,All Students,2,,,,
11,103023410,000007648,Allegheny,SPECTRUM CS,SPECTRUM CS,Algebra I,Historically Underperforming,1,,,,
11,103023410,000007648,Allegheny,SPECTRUM CS,SPECTRUM CS,Biology,All Students,2,,,,
11,103023410,000007648,Allegheny,SPECTRUM CS,SPECTRUM CS,Biology,Historically Underperforming,1,,,,
11,103023410,000007648,Allegheny,SPECTRUM CS,SPECTRUM CS,Literature,All Students,2,,,,
11,103023410,000007648,Allegheny,SPECTRUM CS,SPECTRUM CS,Literature,Historically Underperforming,1,,,,
11,103028807,000006113,Allegheny,STEEL CENTER FOR CAREER AND TECHNICAL EDUCATION,STEEL CENTER FOR CAREER AND TECHNICAL EDUCATION,Algebra I,All Students,5,,,,
11,103028807,000006113,Allegheny,STEEL CENTER FOR CAREER AND TECHNICAL EDUCATION,STEEL CENTER FOR CAREER AND TECHNICAL EDUCATION,Algebra I,Historically Underperforming,5,,,,
11,103028807,000006113,Allegheny,STEEL CENTER FOR CAREER AND TECHNICAL EDUCATION,STEEL CENTER FOR CAREER AND TECHNICAL EDUCATION,Biology,All Students,4,,,,
11,103028807,000006113,Allegheny,STEEL CENTER FOR CAREER AND TECHNICAL EDUCATION,STEEL CENTER FOR CAREER AND TECHNICAL EDUCATION,Biology,Historically Underperforming,4,,,,
11,103028807,000006113,Allegheny,STEEL CENTER FOR CAREER AND TECHNICAL EDUCATION,STEEL CENTER FOR CAREER AND TECHNICAL EDUCATION,Literature,All Students,3,,,,
