Schl,Subject,Group,N Scored,Pct. Advanced,Pct. Proficient,Pct. Basic,Pct. Below Basic
2618,Literature,Historically Underperforming,71,7.0,64.8,21.1,7.0
2623,Algebra I,All Students,435,34.3,47.6,14.7,3.4
2623,Algebra I,Historically Underperforming,115,20.9,36.5,29.6,13.0
2623,Biology,All Students,429,39.4,38.2,14.2,8.2
2623,Biology,Historically Underperforming,112,20.5,32.1,21.4,25.9
2623,Literature,All Students,427,13.6,74.2,8.2,4.0
2623,Literature,Historically Underperforming,111,4.5,61.3,18.9,15.3
2633,Algebra I,All Students,389,25.2,58.1,13.4,3.3
2633,Algebra I,Historically Underperforming,186,17.2,53.2,22.6,7.0
2633,Biology,All Students,387,37.2,44.4,12.4,5.9
2633,Biology,Historically Underperforming,184,21.2,46.7,20.7,11.4
2633,Literature,All Students,389,5.1,79.9,11.1,3.9
2633,Literature,Historically Underperforming,185,2.2,71.9,18.4,7.6
2649,Algebra I,All Students,126,19.8,43.7,27.8,8.7
2649,Algebra I,Historically Underperforming,68,10.3,41.2,32.4,16.2
2649,Biology,All Students,127,27.6,30.7,21.3,20.5
2649,Biology,Historically Underperforming,70,14.3,32.9,21.4,31.4
2649,Literature,All Students,126,9.5,53.2,23.0,14.3
2649,Literature,Historically Underperforming,69,5.8,46.4,23.2,24.6
2658,Algebra I,All Students,291,14.8,54.0,24.1,7.2
2658,Algebra I,Historically Underperforming,109,6.4,42.2,33.9,17.4
2658,Biology,All Students,281,35.9,30.2,15.7,18.1
2658,Biology,Historically Underperforming,101,20.8,24.8,18.8,35.6
2658,Literature,All Students,288,1.7,67.0,22.9,8.3
2658,Literature,Historically Underperforming,106,0.0,43.4,34.0,22.6
2663,Algebra I,All Students,336,30.1,46.4,16.4,7.1
2663,Algebra I,Historically Underperforming,114,17.5,30.7,31.6,20.2
2663,Biology,All Students,336,42.9,26.2,17.3,13.7
2663,Biology,Historically Underperforming,114,21.9,21.1,23.7,33.3
2663,Literature,All Students,336,6.8,72.3,16.7,4.2
2663,Literature,Historically Underperforming,114,4.4,51.8,31.6,12.3
2675,Algebra I,All Students,113,15.9,61.1,16.8,6.2
2675,Algebra I,Historically Underperforming,41,19.5,46.3,22.0,12.2
2675,Biology,All Students,113,34.5,39.8,17.7,8.0
2675,Biology,Historically Underperforming,41,36.6,26.8,19.5,17.1
2675,Literature,All Students,112,4.5,75.9,17.0,2.7
2675,Literature,Historically Underperforming,40,2.5,70.0,20.0,7.5
2680,Algebra I,All Students,89,14.6,64.0,18.0,3.4
2680,Algebra I,Historically Underperforming,27,7.4,59.3,25.9,7.4
2680,Biology,All Students,89,37.1,52.8,6.7,3.4
2680,Biology,Historically Underperforming,27,25.9,44.4,22.2,7.4
2680,Literature,All Students,89,7.9,80.9,7.9,3.4
2680,Literature,Historically Underperforming,27,7.4,70.4,14.8,7.4
4940,Algebra I,All Students,135,3.7,25.2,54.8,16.3
4940,Algebra I,Historically Underperforming,107,3.7,22.4,56.1,17.8
4940,Biology,All Students,134,5.2,30.6,37.3,26.9
4940,Biology,Historically Underperforming,106,5.7,28.3,40.6,25.5
4940,Literature,All Students,135,0.7,43.7,45.2,10.4
4940,Literature,Historically Underperforming,107,0.9,41.1,48.6,9.3
2686,Algebra I,All Students,109,6.4,76.1,14.7,2.8
2686,Algebra I,Historically Underperforming,30,6.7,60.0,26.7,6.7
2686,Biology,All Students,110,24.5,54.5,17.3,3.6
2686,Biology,Historically Underperforming,30,13.3,50.0,30.0,6.7
2686,Literature,All Students,111,4.5,76.6,18.0,0.9
2686,Literature,Historically Underperforming,30,3.3,63.3,30.0,3.3
2689,Algebra I,All Students,100,20.0,65.0,15.0,0.0
2689,Algebra I,Historically Underperforming,15,20.0,60.0,20.0,0.0
2689,Biology,All Students,101,29.7,49.5,15.8,5.0
2689,Biology,Historically Underperforming,16,31.3,31.3,25.0,12.5
2689,Literature,All Students,101,10.9,80.2,7.9,1.0
2689,Literature,Historically Underperforming,16,18.8,62.5,12.5,6.3
2704,Algebra I,All Students,156,9.0,41.7,37.8,11.5
2704,Algebra I,Historically Underperforming,96,2.1,33.3,47.9,16.7
2704,Biology,All Students,157,5.7,40.8,27.4,26.1
2704,Biology,Historically Underperforming,96,3.1,30.2,31.3,35.4
2704,Literature,All Students,157,5.1,56.1,33.8,5.1
2704,Literature,Historically Underperforming,95,2.1,48.4,41.1,8.4
2708,Algebra I,All Students,83,26.5,65.1,6.0,2.4
2708,Algebra I,Historically Underperforming,19,10.5,73.7,10.5,5.3
2708,Biology,All Students,83,36.1,54.2,8.4,1.2
2708,Biology,Historically Underperforming,19,36.8,47.4,10.5,5.3
2708,Literature,All Students,83,7.2,89.2,3.6,0.0
2708,Literature,Historically Underperforming,19,10.5,78.9,10.5,0.0
2712,Algebra I,All Students,43,18.6,48.8,20.9,11.6
2712,Algebra I,Historically Underperforming,24,12.5,41.7,29.2,16.7
2712,Biology,All Students,43,39.5,32.6,11.6,16.3
2712,Biology,Historically Underperforming,24,33.3,29.2,12.5,25.0
2712,Literature,All Students,43,14.0,69.8,9.3,7.0
2712,Literature,Historically Underperforming,24,4.2,70.8,12.5,12.5
2721,Algebra I,All Students,92,26.1,40.2,30.4,3.3
2721,Algebra I,Historically Underperforming,35,20.0,25.7,45.7,8.6
2721,Biology,All Students,94,38.3,38.3,21.3,2.1
2721,Biology,Historically Underperforming,36,22.2,33.3,38.9,5.6
2721,Literature,All Students,93,3.2,69.9,22.6,4.3
2721,Literature,Historically Underperforming,35,0.0,54.3,34.3,11.4
2725,Algebra I,All Students,113,22.1,60.2,11.5,6.2
2725,Algebra I,Historically Underperforming,36,13.9,50.0,16.7,19.4
2725,Biology,All Students,114,14.9,25.4,34.2,25.4
2725,Biology,Historically Underperforming,37,8.1,8.1,35.1,48.6
2725,Literature,All Students,114,8.8,64.9,25.4,0.9
2725,Literature,Historically Underperforming,37,5.4,48.6,43.2,2.7
4800,Algebra I,All Students,329,18.8,56.2,18.8,6.1
4800,Algebra I,Historically Underperforming,103,9.7,44.7,29.1,16.5
4800,Biology,All Students,329,34.0,36.2,18.2,11.6
4800,Biology,Historically Underperforming,103,13.6,33.0,23.3,30.1
4800,Literature,All Students,327,6.4,71.9,15.6,6.1
4800,Literature,Historically Underperforming,101,1.0,55.4,24.8,18.8
2740,Algebra I,All Students,177,19.2,48.6,22.0,10.2
2740,Algebra I,Historically Underperforming,58,10.3,32.8,34.5,22.4
2740,Biology,All Students,177,26.6,44.1,23.7,5.6
2740,Biology,Historically Underperforming,58,12.1,36.2,39.7,12.1
2740,Literature,All Students,176,5.7,66.5,22.2,5.7
2740,Literature,Historically Underperforming,57,0.0,47.4,35.1,17.5
5155,Algebra I,All Students,233,4.7,30.9,50.6,13.7
5155,Algebra I,Historically Underperforming,169,4.7,22.5,53.8,18.9
5155,Biology,All Students,233,3.4,33.5,31.3,31.8
5155,Biology,Historically Underperforming,169,2.4,24.3,33.7,39.6
5155,Literature,All Students,227,0.0,54.6,33.0,12.3
5155,Literature,Historically Underperforming,163,0.0,45.4,38.0,16.6
2760,Algebra I,All Students,177,9.6,58.2,29.4,2.8
2760,Algebra I,Historically Underperforming,60,5.0,40.0,46.7,8.3
2760,Biology,All Students,174,13.8,35.6,31.0,19.5
2760,Biology,Historically Underperforming,59,5.1,27.1,32.2,35.6
2760,Literature,All Students,175,2.9,66.9,22.9,7.4
2760,Literature,Historically Underperforming,60,0.0,48.3,35.0,16.7
2766,Algebra I,All Students,263,46.8,39.5,11.8,1.9
2766,Algebra I,Historically Underperforming,65,21.5,36.9,36.9,4.6
2766,Biology,All Students,262,53.4,33.6,8.0,5.0
2766,Biology,Historically Underperforming,65,27.7,32.3,24.6,15.4
2766,Literature,All Students,263,26.6,62.7,8.4,2.3
2766,Literature,Historically Underperforming,65,9.2,58.5,26.2,6.2
2795,Algebra I,All Students,378,6.1,28.0,42.1,23.8
2795,Algebra I,Historically Underperforming,291,6.2,25.8,39.2,28.9
2795,Biology,All Students,352,5.1,22.2,25.6,47.2
2795,Biology,Historically Underperforming,268,5.2,20.5,24.6,49.6
2795,Literature,All Students,358,2.5,46.1,28.2,23.2
2795,Literature,Historically Underperforming,274,1.8,43.8,26.6,27.7
2794,Algebra I,All Students,581,3.8,29.9,44.1,22.2
2794,Algebra I,Historically Underperforming,497,2.8,27.6,45.9,23.7
2794,Biology,All Students,554,5.2,18.4,27.6,48.7
2794,Biology,Historically Underperforming,474,4.0,16.5,27.0,52.5
2794,Literature,All Students,557,1.3,39.7,34.8,24.2
2794,Literature,Historically Underperforming,476,0.8,35.3,36.8,27.1
2798,Algebra I,All Students,129,17.8,37.2,35.7,9.3
2798,Algebra I,Historically Underperforming,69,7.2,33.3,42.0,17.4
2798,Biology,All Students,130,13.8,33.1,27.7,25.4
2798,Biology,Historically Underperforming,70,5.7,24.3,32.9,37.1
2798,Literature,All Students,130,0.8,53.1,35.4,10.8
2798,Literature,Historically Underperforming,70,0.0,37.1,45.7,17.1
2809,Algebra I,All Students,606,32.7,46.9,16.3,4.1
2809,Algebra I,Historically Underperforming,183,13.1,39.9,35.5,11.5
2809,Biology,All Students,606,30.5,46.9,16.5,6.1
2809,Biology,Historically Underperforming,183,9.8,37.7,33.3,19.1
2809,Literature,All Students,596,10.6,68.5,15.8,5.2
2809,Literature,Historically Underperforming,179,5.0,46.9,33.5,14.5
8371,Algebra I,All Students,35,0.0,5.7,51.4,42.9
8371,Algebra I,Historically Underperforming,30,0.0,6.7,56.7,36.7
8371,Biology,All Students,33,0.0,9.1,39.4,51.5
8371,Biology,Historically Underperforming,30,0.0,10.0,40.0,50.0
8371,Literature,All Students,35,0.0,28.6,51.4,20.0
8371,Literature,Historically Underperforming,30,0.0,30.0,50.0,20.0
8125,Algebra I,All Students,58,1.7,67.2,29.3,1.7
8125,Algebra I,Historically Underperforming,53,0.0,66.0,32.1,1.9
8125,Biology,All Students,59,10.2,49.2,27.1,13.6
8125,Biology,Historically Underperforming,54,9.3,46.3,29.6,14.8
8125,Literature,All Students,52,1.9,73.1,23.1,1.9
8125,Literature,Historically Underperforming,48,2.1,70.8,25.0,2.1
2818,Algebra I,All Students,127,29.1,33.1,27.6,10.2
2818,Algebra I,Historically Underperforming,62,16.1,30.6,35.5,17.7
2818,Biology,All Students,125,36.0,30.4,22.4,11.2
2818,Biology,Historically Underperforming,60,21.7,28.3,30.0,20.0
2818,Literature,All Students,127,5.5,62.2,22.0,10.2
2818,Literature,Historically Underperforming,62,1.6,48.4,30.6,19.4
2821,Algebra I,All Students,191,30.9,48.7,17.3,3.1
2821,Algebra I,Historically Underperforming,48,6.3,41.7,43.8,8.3
2821,Biology,All Students,190,38.4,40.0,17.9,3.7
2821,Biology,Historically Underperforming,48,12.5,43.8,29.2,14.6
2821,Literature,All Students,191,17.8,66.5,13.1,2.6
2821,Literature,Historically Underperforming,48,6.3,47.9,35.4,10.4
2829,Algebra I,All Students,769,26.9,50.8,16.8,5.5
2829,Algebra I,Historically Underperforming,225,8.4,41.3,33.8,16.4
2829,Biology,All Students,769,36.4,35.0,18.6,10.0
2829,Biology,Historically Underperforming,225,15.1,27.6,29.8,27.6
2829,Literature,All Students,770,16.9,67.5,11.9,3.6
2829,Literature,Historically Underperforming,224,4.9,54.5,29.9,10.7
7629,Algebra I,All Students,27,3.7,44.4,40.7,11.1
7629,Algebra I,Historically Underperforming,27,3.7,44.4,40.7,11.1
7629,Biology,All Students,27,3.7,29.6,40.7,25.9
7629,Biology,Historically Underperforming,27,3.7,29.6,40.7,25.9
7629,Literature,All Students,30,0.0,66.7,16.7,16.7
7629,Literature,Historically Underperforming,30,0.0,66.7,16.7,16.7
2833,Algebra I,All Students,142,16.2,48.6,24.6,10.6
2833,Algebra I,Historically Underperforming,64,7.8,32.8,39.1,20.3
2833,Biology,All Students,144,20.8,50.0,18.1,11.1
2833,Biology,Historically Underperforming,66,7.6,42.4,27.3,22.7
2833,Literature,All Students,143,11.2,62.2,23.8,2.8
2833,Literature,Historically Underperforming,65,1.5,49.2,43.1,6.2
2839,Algebra I,All Students,243,43.2,41.2,12.8,2.9
2839,Algebra I,Historically Underperforming,46,23.9,34.8,30.4,10.9
2839,Biology,All Students,244,46.3,38.9,9.8,4.9
2839,Biology,Historically Underperforming,48,25.0,33.3,18.8,22.9
2839,Literature,All Students,243,14.8,65.4,16.9,2.9
2839,Literature,Historically Underperforming,47,6.4,42.6,38.3,12.8
2848,Algebra I,All Students,328,19.2,46.3,25.6,8.8
2848,Algebra I,Historically Underperforming,182,12.1,37.9,34.6,15.4
2848,Biology,All Students,328,25.3,39.9,22.6,12.2
2848,Biology,Historically Underperforming,183,19.1,33.3,27.9,19.7
2848,Literature,All Students,328,4.9,69.5,18.0,7.6
2848,Literature,Historically Underperforming,183,2.7,59.0,25.1,13.1
2860,Algebra I,All Students,216,30.6,45.8,14.8,8.8
2860,Algebra I,Historically Underperforming,46,15.2,30.4,30.4,23.9
2860,Biology,All Students,216,36.6,37.5,19.0,6.9
2860,Biology,Historically Underperforming,45,20.0,22.2,35.6,22.2
2860,Literature,All Students,220,9.5,65.0,17.3,8.2
2860,Literature,Historically Underperforming,47,2.1,44.7,36.2,17.0
2869,Algebra I,All Students,208,20.2,47.1,26.0,6.7
2869,Algebra I,Historically Underperforming,57,10.5,26.3,42.1,21.1
2869,Biology,All Students,203,32.5,37.4,21.2,8.9
2869,Biology,Historically Underperforming,55,18.2,23.6,36.4,21.8
2869,Literature,All Students,204,11.3,69.6,16.2,2.9
2869,Literature,Historically Underperforming,56,7.1,50.0,32.1,10.7
5242,Algebra I,All Students,150,11.3,32.7,36.7,19.3
5242,Algebra I,Historically Underperforming,82,4.9,18.3,48.8,28.0
5242,Biology,All Students,148,20.9,28.4,21.6,29.1
5242,Biology,Historically Underperforming,79,12.7,20.3,25.3,41.8
5242,Literature,All Students,149,3.4,43.6,32.2,20.8
5242,Literature,Historically Underperforming,81,1.2,25.9,37.0,35.8
2891,Algebra I,All Students,125,11.2,26.4,37.6,24.8
2891,Algebra I,Historically Underperforming,62,4.8,17.7,37.1,40.3
2891,Biology,All Students,127,15.0,32.3,25.2,27.6
2891,Biology,Historically Underperforming,60,8.3,16.7,31.7,43.3
2891,Literature,All Students,133,3.0,53.4,33.8,9.8
2891,Literature,Historically Underperforming,64,3.1,37.5,45.3,14.1
7348,Algebra I,All Students,723,13.1,32.6,35.4,18.8
7348,Algebra I,Historically Underperforming,418,6.7,23.2,40.4,29.7
7348,Biology,All Students,717,20.5,26.1,24.4,29.0
7348,Biology,Historically Underperforming,413,10.2,17.9,28.8,43.1
7348,Literature,All Students,719,6.8,51.6,26.3,15.3
7348,Literature,Historically Underperforming,415,3.9,35.7,35.9,24.6
2924,Algebra I,All Students,119,30.3,37.8,22.7,9.2
2924,Algebra I,Historically Underperforming,44,13.6,31.8,29.5,25.0
2924,Biology,All Students,117,54.7,25.6,15.4,4.3
2924,Biology,Historically Underperforming,43,41.9,25.6,23.3,9.3
2924,Literature,All Students,120,13.3,70.0,12.5,4.2
2924,Literature,Historically Underperforming,45,4.4,64.4,22.2,8.9
2958,Algebra I,All Students,71,2.8,53.5,40.8,2.8
2958,Algebra I,Historically Underperforming,27,0.0,40.7,51.9,7.4
2958,Biology,All Students,71,12.7,57.7,23.9,5.6
2958,Biology,Historically Underperforming,27,0.0,59.3,29.6,11.1
2958,Literature,All Students,69,2.9,76.8,17.4,2.9
2958,Literature,Historically Underperforming,25,0.0,76.0,20.0,4.0
5058,Algebra I,All Students,230,16.5,51.7,27.0,4.8
5058,Algebra I,Historically Underperforming,89,11.2,38.2,39.3,11.2
5058,Biology,All Students,239,40.2,31.8,16.7,11.3
5058,Biology,Historically Underperforming,96,24.0,35.4,19.8,20.8
5058,Literature,All Students,238,9.7,65.5,17.6,7.1
5058,Literature,Historically Underperforming,96,4.2,57.3,25.0,13.5
5059,Algebra I,All Students,127,2.4,19.7,49.6,28.3
5059,Algebra I,Historically Underperforming,98,0.0,18.4,46.9,34.7
5059,Biology,All Students,127,0.8,12.6,32.3,54.3
5059,Biology,Historically Underperforming,98,1.0,9.2,27.6,62.2
5059,Literature,All Students,124,0.8,30.6,39.5,29.0
5059,Literature,Historically Underperforming,96,0.0,24.0,42.7,33.3
3009,Algebra I,All Students,133,6.8,27.8,37.6,27.8
3009,Algebra I,Historically Underperforming,111,3.6,21.6,42.3,32.4
3009,Biology,All Students,136,2.9,36.0,27.9,33.1
3009,Biology,Historically Underperforming,113,2.7,27.4,30.1,39.8
3009,Literature,All Students,135,5.2,45.9,27.4,21.5
3009,Literature,Historically Underperforming,112,1.8,42.0,30.4,25.9
3008,Algebra I,All Students,102,2.9,33.3,32.4,31.4
3008,Algebra I,Historically Underperforming,91,2.2,33.0,30.8,34.1
3008,Biology,All Students,101,4.0,22.8,27.7,45.5
3008,Biology,Historically Underperforming,90,3.3,22.2,27.8,46.7
3008,Literature,All Students,108,0.9,30.6,38.9,29.6
3008,Literature,Historically Underperforming,96,1.0,29.2,36.5,33.3
3007,Algebra I,All Students,188,8.5,35.6,36.2,19.7
3007,Algebra I,Historically Underperforming,119,5.0,23.5,42.9,28.6
3007,Biology,All Students,192,9.9,35.4,27.1,27.6
3007,Biology,Historically Underperforming,123,4.1,30.1,30.9,35.0
3007,Literature,All Students,185,5.4,55.7,25.4,13.5
3007,Literature,Historically Underperforming,117,2.6,49.6,29.9,17.9
6390,Algebra I,All Students,141,14.2,46.8,29.8,9.2
6390,Algebra I,Historically Underperforming,61,3.3,36.1,41.0,19.7
6390,Biology,All Students,138,20.3,41.3,21.7,16.7
6390,Biology,Historically Underperforming,59,6.8,33.9,28.8,30.5
6390,Literature,All Students,133,4.5,67.7,21.8,6.0
6390,Literature,Historically Underperforming,56,1.8,57.1,26.8,14.3
6391,Algebra I,All Students,245,19.6,38.8,30.2,11.4
6391,Algebra I,Historically Underperforming,127,16.5,26.0,36.2,21.3
6391,Biology,All Students,243,18.1,35.8,28.0,18.1
6391,Biology,Historically Underperforming,125,12.8,23.2,36.0,28.0
6391,Literature,All Students,248,2.0,59.3,25.4,13.3
6391,Literature,Historically Underperforming,133,0.0,44.4,32.3,23.3
6364,Algebra I,All Students,114,23.7,57.9,14.9,3.5
6364,Algebra I,Historically Underperforming,34,5.9,61.8,23.5,8.8
6364,Biology,All Students,115,20.9,57.4,14.8,7.0
6364,Biology,Historically Underperforming,35,11.4,54.3,20.0,14.3
6364,Literature,All Students,115,7.0,73.9,13.9,5.2
6364,Literature,Historically Underperforming,35,0.0,65.7,25.7,8.6
3034,Algebra I,All Students,164,28.0,57.3,12.2,2.4
3034,Algebra I,Historically Underperforming,64,20.3,54.7,20.3,4.7
3034,Biology,All Students,166,16.9,45.2,27.1,10.8
3034,Biology,Historically Underperforming,66,9.1,53.0,21.2,16.7
3034,Literature,All Students,165,10.9,79.4,7.9,1.8
3034,Literature,Historically Underperforming,66,7.6,74.2,13.6,4.5
4828,Algebra I,All Students,106,34.0,44.3,19.8,1.9
4828,Algebra I,Historically Underperforming,37,13.5,43.2,37.8,5.4
4828,Biology,All Students,106,35.8,39.6,17.9,6.6
4828,Biology,Historically Underperforming,37,8.1,43.2,32.4,16.2
4828,Literature,All Students,107,4.7,77.6,15.9,1.9
4828,Literature,Historically Underperforming,38,2.6,57.9,34.2,5.3
3040,Algebra I,All Students,48,14.6,70.8,10.4,4.2
3040,Algebra I,Historically Underperforming,19,5.3,57.9,26.3,10.5
3040,Biology,All Students,48,27.1,43.8,22.9,6.3
3040,Biology,Historically Underperforming,19,10.5,52.6,26.3,10.5
3040,Literature,All Students,48,10.4,79.2,6.3,4.2
3040,Literature,Historically Underperforming,19,10.5,68.4,10.5,10.5
3045,Algebra I,All Students,168,29.8,53.0,14.9,2.4
3045,Algebra I,Historically Underperforming,51,19.6,45.1,27.5,7.8
3045,Biology,All Students,168,26.2,46.4,19.0,8.3
3045,Biology,Historically Underperforming,51,13.7,41.2,27.5,17.6
3045,Literature,All Students,161,2.5,75.2,18.6,3.7
3045,Literature,Historically Underperforming,46,0.0,56.5,34.8,8.7
3048,Algebra I,All Students,66,31.8,50.0,18.2,0.0
3048,Algebra I,Historically Underperforming,34,29.4,41.2,29.4,0.0
3048,Biology,All Students,65,15.4,41.5,32.3,10.8
3048,Biology,Historically Underperforming,33,9.1,42.4,27.3,21.2
3048,Literature,All Students,66,3.0,83.3,7.6,6.1
3048,Literature,Historically Underperforming,34,2.9,70.6,14.7,11.8
3056,Algebra I,All Students,83,27.7,56.6,12.0,3.6
3056,Algebra I,Historically Underperforming,27,11.1,51.9,25.9,11.1
3056,Biology,All Students,83,36.1,53.0,9.6,1.2
3056,Biology,Historically Underperforming,27,14.8,51.9,29.6,3.7
3056,Literature,All Students,83,2.4,80.7,13.3,3.6
3056,Literature,Historically Underperforming,27,0.0,55.6,33.3,11.1
6368,Algebra I,All Students,328,19.8,60.4,16.5,3.4
6368,Algebra I,Historically Underperforming,174,8.6,56.9,28.2,6.3
6368,Biology,All Students,327,25.7,46.8,18.7,8.9
6368,Biology,Historically Underperforming,174,14.9,39.1,29.9,16.1
6368,Literature,All Students,328,12.5,73.2,10.7,3.7
6368,Literature,Historically Underperforming,172,5.2,69.2,18.6,7.0
4691,Algebra I,All Students,161,15.5,61.5,19.3,3.7
4691,Algebra I,Historically Underperforming,78,7.7,56.4,28.2,7.7
4691,Biology,All Students,166,24.1,56.0,15.1,4.8
4691,Biology,Historically Underperforming,80,13.8,53.8,23.8,8.8
4691,Literature,All Students,170,5.9,74.1,16.5,3.5
4691,Literature,Historically Underperforming,82,1.2,65.9,25.6,7.3
5245,Algebra I,All Students,81,19.8,56.8,14.8,8.6
5245,Algebra I,Historically Underperforming,51,11.8,52.9,21.6,13.7
5245,Biology,All Students,80,25.0,36.3,23.8,15.0
5245,Biology,Historically Underperforming,50,10.0,38.0,28.0,24.0
5245,Literature,All Students,81,7.4,60.5,19.8,12.3
5245,Literature,Historically Underperforming,51,3.9,51.0,25.5,19.6
3107,Algebra I,All Students,40,22.5,45.0,30.0,2.5
3107,Algebra I,Historically Underperforming,18,22.2,44.4,27.8,5.6
3107,Biology,All Students,43,16.3,58.1,20.9,4.7
3107,Biology,Historically Underperforming,21,9.5,47.6,33.3,9.5
3107,Literature,All Students,43,0.0,72.1,20.9,7.0
3107,Literature,Historically Underperforming,21,0.0,57.1,28.6,14.3
3111,Algebra I,All Students,62,16.1,46.8,24.2,12.9
3111,Algebra I,Historically Underperforming,29,10.3,37.9,24.1,27.6
3111,Biology,All Students,63,38.1,42.9,7.9,11.1
3111,Biology,Historically Underperforming,30,26.7,43.3,10.0,20.0
3111,Literature,All Students,63,7.9,68.3,19.0,4.8
3111,Literature,Historically Underperforming,29,0.0,65.5,24.1,10.3
3117,Algebra I,All Students,51,27.5,49.0,17.6,5.9
3117,Algebra I,Historically Underperforming,17,5.9,58.8,17.6,17.6
3117,Biology,All Students,51,23.5,51.0,17.6,7.8
3117,Biology,Historically Underperforming,17,5.9,58.8,23.5,11.8
3117,Literature,All Students,51,3.9,60.8,33.3,2.0
3117,Literature,Historically Underperforming,17,0.0,52.9,41.2,5.9
6122,Algebra I,All Students,45,11.1,53.3,26.7,8.9
6122,Algebra I,Historically Underperforming,24,8.3,45.8,33.3,12.5
6122,Biology,All Students,45,15.6,42.2,22.2,20.0
6122,Biology,Historically Underperforming,24,12.5,37.5,29.2,20.8
6122,Literature,All Students,45,6.7,51.1,35.6,6.7
6122,Literature,Historically Underperforming,24,4.2,41.7,50.0,4.2
5248,Algebra I,All Students,45,2.2,24.4,44.4,28.9
5248,Algebra I,Historically Underperforming,45,2.2,24.4,44.4,28.9
5248,Biology,All Students,42,2.4,11.9,33.3,52.4
5248,Biology,Historically Underperforming,42,2.4,11.9,33.3,52.4
5248,Literature,All Students,44,0.0,27.3,47.7,25.0
5248,Literature,Historically Underperforming,44,0.0,27.3,47.7,25.0
3137,Algebra I,All Students,103,15.5,53.4,26.2,4.9
3137,Algebra I,Historically Underperforming,48,10.4,45.8,33.3,10.4
3137,Biology,All Students,104,25.0,56.7,15.4,2.9
3137,Biology,Historically Underperforming,49,14.3,59.2,22.4,4.1
3137,Literature,All Students,103,7.8,76.7,11.7,3.9
3137,Literature,Historically Underperforming,49,4.1,67.3,20.4,8.2
6125,Algebra I,All Students,23,4.3,4.3,17.4,73.9
6125,Algebra I,Historically Underperforming,23,4.3,4.3,17.4,73.9
6125,Biology,All Students,20,5.0,10.0,25.0,60.0
6125,Biology,Historically Underperforming,20,5.0,10.0,25.0,60.0
6125,Literature,All Students,18,0.0,11.1,22.2,66.7
6125,Literature,Historically Underperforming,18,0.0,11.1,22.2,66.7
3145,Algebra I,All Students,160,30.0,40.0,23.1,6.9
3145,Algebra I,Historically Underperforming,51,17.6,29.4,33.3,19.6
3145,Biology,All Students,162,41.4,35.8,14.2,8.6
3145,Biology,Historically Underperforming,53,30.2,30.2,18.9,20.8
3145,Literature,All Students,161,9.3,69.6,16.8,4.3
3145,Literature,Historically Underperforming,52,1.9,57.7,30.8,9.6
3150,Algebra I,All Students,157,24.2,40.8,30.6,4.5
3150,Algebra I,Historically Underperforming,51,3.9,35.3,49.0,11.8
3150,Biology,All Students,157,29.3,49.0,14.6,7.0
3150,Biology,Historically Underperforming,51,19.6,41.2,17.6,21.6
3150,Literature,All Students,157,8.9,77.1,8.9,5.1
3150,Literature,Historically Underperforming,51,5.9,58.8,19.6,15.7
6126,Algebra I,All Students,33,24.2,42.4,21.2,12.1
6126,Algebra I,Historically Underperforming,20,10.0,35.0,35.0,20.0
6126,Biology,All Students,33,6.1,48.5,24.2,21.2
6126,Biology,Historically Underperforming,20,0.0,25.0,40.0,35.0
6126,Literature,All Students,33,9.1,69.7,15.2,6.1
6126,Literature,Historically Underperforming,20,0.0,65.0,25.0,10.0
7506,Algebra I,All Students,49,0.0,6.1,42.9,51.0
7506,Algebra I,Historically Underperforming,49,0.0,6.1,42.9,51.0
7506,Biology,All Students,49,0.0,10.2,34.7,55.1
7506,Biology,Historically Underperforming,49,0.0,10.2,34.7,55.1
7506,Literature,All Students,46,0.0,19.6,30.4,50.0
7506,Literature,Historically Underperforming,46,0.0,19.6,30.4,50.0
3155,Algebra I,All Students,99,26.3,44.4,23.2,6.1
3155,Algebra I,Historically Underperforming,50,10.0,42.0,36.0,12.0
3155,Biology,All Students,100,24.0,44.0,23.0,9.0
3155,Biology,Historically Underperforming,51,15.7,37.3,33.3,13.7
3155,Literature,All Students,100,3.0,80.0,14.0,3.0
3155,Literature,Historically Underperforming,51,0.0,74.5,19.6,5.9
3158,Algebra I,All Students,98,16.3,68.4,14.3,1.0
3158,Algebra I,Historically Underperforming,35,5.7,57.1,34.3,2.9
3158,Biology,All Students,100,27.0,55.0,16.0,2.0
3158,Biology,Historically Underperforming,36,13.9,41.7,38.9,5.6
3158,Literature,All Students,99,13.1,74.7,11.1,1.0
3158,Literature,Historically Underperforming,35,2.9,68.6,25.7,2.9
3165,Algebra I,All Students,108,30.6,49.1,20.4,0.0
3165,Algebra I,Historically Underperforming,48,27.1,39.6,33.3,0.0
3165,Biology,All Students,107,32.7,49.5,15.9,1.9
3165,Biology,Historically Underperforming,48,20.8,54.2,20.8,4.2
3165,Literature,All Students,108,6.5,85.2,7.4,0.9
3165,Literature,Historically Underperforming,48,0.0,85.4,12.5,2.1
8093,Algebra I,All Students,111,9.0,40.5,40.5,9.9
8093,Algebra I,Historically Underperforming,83,2.4,34.9,49.4,13.3
8093,Biology,All Students,112,13.4,30.4,27.7,28.6
8093,Biology,Historically Underperforming,84,8.3,25.0,29.8,36.9
8093,Literature,All Students,110,6.4,51.8,34.5,7.3
8093,Literature,Historically Underperforming,82,2.4,46.3,41.5,9.8
