AUN,Schl,County,District Name,School Name,Subject,Group,Grade,N Scored,Pct. Advanced,Pct. Proficient,Pct. Basic,Pct. Below Basic
126515001,000007072,PHILADELPHIA,PHILADELPHIA CITY SD,SWENSON ARTS & TECHNOLOGY HS,Biology,All Students,11,144,1.4,9.7,41.0,47.9
126515001,000007072,PHILADELPHIA,PHILADELPHIA CITY SD,SWENSON ARTS & TECHNOLOGY HS,Biology,Economically Disadvantaged,11,90,0.0,6.7,41.1,52.2
126515001,000007072,PHILADELPHIA,PHILADELPHIA CITY SD,SWENSON ARTS & TECHNOLOGY HS,Biology,ELL,11,7,,,,
126515001,000007072,PHILADELPHIA,PHILADELPHIA CITY SD,SWENSON ARTS & TECHNOLOGY HS,Biology,IEP,11,21,0.0,4.8,19.0,76.2
126515001,000007072,PHILADELPHIA,PHILADELPHIA CITY SD,SWENSON ARTS & TECHNOLOGY HS,Literature,All Students,11,147,2.0,44.2,40.1,13.6
126515001,000007072,PHILADELPHIA,PHILADELPHIA CITY SD,SWENSON ARTS & TECHNOLOGY HS,Literature,Economically Disadvantaged,11,93,1.1,41.9,45.2,11.8
126515001,000007072,PHILADELPHIA,PHILADELPHIA CITY SD,SWENSON ARTS & TECHNOLOGY HS,Literature,ELL,11,7,,,,
126515001,000007072,PHILADELPHIA,PHILADELPHIA CITY SD,SWENSON ARTS & TECHNOLOGY HS,Literature,IEP,11,21,0.0,4.8,42.9,52.4
126515001,000008331,PHILADELPHIA,PHILADELPHIA CITY SD,THE LINC,Algebra I,All Students,11,6,,,,
126515001,000008331,PHILADELPHIA,PHILADELPHIA CITY SD,THE LINC,Algebra I,Economically Disadvantaged,11,6,,,,
126515001,000008331,PHILADELPHIA,PHILADELPHIA CITY SD,THE LINC,Algebra I,IEP,11,1,,,,
126515001,000008331,PHILADELPHIA,PHILADELPHIA CITY SD,THE LINC,Biology,All Students,11,30,0.0,3.3,33.3,63.3
126515001,000008331,PHILADELPHIA,PHILADELPHIA CITY SD,THE LINC,Biology,Economically Disadvantaged,11,23,0.0,4.3,26.1,69.6
126515001,000008331,PHILADELPHIA,PHILADELPHIA CITY SD,THE LINC,Biology,ELL,11,4,,,,
126515001,000008331,PHILADELPHIA,PHILADELPHIA CITY SD,THE LINC,Biology,IEP,11,2,,,,
126515001,000008331,PHILADELPHIA,PHILADELPHIA CITY SD,THE LINC,Literature,All Students,11,31,0.0,32.3,54.8,12.9
126515001,000008331,PHILADELPHIA,PHILADELPHIA CITY SD,THE LINC,Literature,Economically Disadvantaged,11,24,0.0,33.3,50.0,16.7
126515001,000008331,PHILADELPHIA,PHILADELPHIA CITY SD,THE LINC,Literature,ELL,11,2,,,,
126515001,000008331,PHILADELPHIA,PHILADELPHIA CITY SD,THE LINC,Literature,IEP,11,3,,,,
126515001,000008330,PHILADELPHIA,PHILADELPHIA CITY SD,THE SCIENCE LEADERSHIP ACADEMY AT BEEBER,Algebra I,All Students,11,28,10.7,32.1,39.3,17.9
126515001,000008330,PHILADELPHIA,PHILADELPHIA CITY SD,THE SCIENCE LEADERSHIP ACADEMY AT BEEBER,Algebra I,Economically Disadvantaged,11,14,14.3,21.4,50.0,14.3
126515001,000008330,PHILADELPHIA,PHILADELPHIA CITY SD,THE SCIENCE LEADERSHIP ACADEMY AT BEEBER,Algebra I,ELL,11,3,,,,
126515001,000008330,PHILADELPHIA,PHILADELPHIA CITY SD,THE SCIENCE LEADERSHIP ACADEMY AT BEEBER,Algebra I,IEP,11,2,,,,
126515001,000008330,PHILADELPHIA,PHILADELPHIA CITY SD,THE SCIENCE LEADERSHIP ACADEMY AT BEEBER,Biology,All Students,11,109,7.3,24.8,40.4,27.5
126515001,000008330,PHILADELPHIA,PHILADELPHIA CITY SD,THE SCIENCE LEADERSHIP ACADEMY AT BEEBER,Biology,Economically Disadvantaged,11,60,8.3,28.3,26.7,36.7
126515001,000008330,PHILADELPHIA,PHILADELPHIA CITY SD,THE SCIENCE LEADERSHIP ACADEMY AT BEEBER,Biology,ELL,11,8,,,,
126515001,000008330,PHILADELPHIA,PHILADELPHIA CITY SD,THE SCIENCE LEADERSHIP ACADEMY AT BEEBER,Biology,IEP,11,10,,,,
126515001,000008330,PHILADELPHIA,PHILADELPHIA CITY SD,THE SCIENCE LEADERSHIP ACADEMY AT BEEBER,Literature,All Students,11,114,5.3,69.3,22.8,2.6
126515001,000008330,PHILADELPHIA,PHILADELPHIA CITY SD,THE SCIENCE LEADERSHIP ACADEMY AT BEEBER,Literature,Economically Disadvantaged,11,64,4.7,64.1,26.6,4.7
126515001,000008330,PHILADELPHIA,PHILADELPHIA CITY SD,THE SCIENCE LEADERSHIP ACADEMY AT BEEBER,Literature,ELL,11,9,,,,
126515001,000008330,PHILADELPHIA,PHILADELPHIA CITY SD,THE SCIENCE LEADERSHIP ACADEMY AT BEEBER,Literature,IEP,11,11,0.0,45.5,54.5,0.0
126515001,000008298,PHILADELPHIA,PHILADELPHIA CITY SD,THE SD OF PHILADELPHIA VIRTUAL ACADEMY,Algebra I,All Students,11,22,0.0,18.2,27.3,54.5
126515001,000008298,PHILADELPHIA,PHILADELPHIA CITY SD,THE SD OF PHILADELPHIA VIRTUAL ACADEMY,Algebra I,IEP,11,4,,,,
126515001,000008298,PHILADELPHIA,PHILADELPHIA CITY SD,THE SD OF PHILADELPHIA VIRTUAL ACADEMY,Biology,All Students,11,27,0.0,11.1,37.0,51.9
126515001,000008298,PHILADELPHIA,PHILADELPHIA CITY SD,THE SD OF PHILADELPHIA VIRTUAL ACADEMY,Biology,ELL,11,1,,,,
126515001,000008298,PHILADELPHIA,PHILADELPHIA CITY SD,THE SD OF PHILADELPHIA VIRTUAL ACADEMY,Biology,IEP,11,4,,,,
126515001,000008298,PHILADELPHIA,PHILADELPHIA CITY SD,THE SD OF PHILADELPHIA VIRTUAL ACADEMY,Literature,All Students,11,60,0.0,26.7,46.7,26.7
126515001,000008298,PHILADELPHIA,PHILADELPHIA CITY SD,THE SD OF PHILADELPHIA VIRTUAL ACADEMY,Literature,ELL,11,2,,,,
126515001,000008298,PHILADELPHIA,PHILADELPHIA CITY SD,THE SD OF PHILADELPHIA VIRTUAL ACADEMY,Literature,IEP,11,9,,,,
126515001,000008329,PHILADELPHIA,PHILADELPHIA CITY SD,THE U SCHOOL: INNOVATIVE LAB,Algebra I,All Students,11,2,,,,
126515001,000008329,PHILADELPHIA,PHILADELPHIA CITY SD,THE U SCHOOL: INNOVATIVE LAB,Algebra I,Economically Disadvantaged,11,1,,,,
126515001,000008329,PHILADELPHIA,PHILADELPHIA CITY SD,THE U SCHOOL: INNOVATIVE LAB,Algebra I,IEP,11,1,,,,
126515001,000008329,PHILADELPHIA,PHILADELPHIA CITY SD,THE U SCHOOL: INNOVATIVE LAB,Biology,All Students,11,41,0.0,0.0,12.2,87.8
126515001,000008329,PHILADELPHIA,PHILADELPHIA CITY SD,THE U SCHOOL: INNOVATIVE LAB,Biology,Economically Disadvantaged,11,39,0.0,0.0,12.8,87.2
126515001,000008329,PHILADELPHIA,PHILADELPHIA CITY SD,THE U SCHOOL: INNOVATIVE LAB,Biology,ELL,11,1,,,,
126515001,000008329,PHILADELPHIA,PHILADELPHIA CITY SD,THE U SCHOOL: INNOVATIVE LAB,Biology,IEP,11,6,,,,
126515001,000008329,PHILADELPHIA,PHILADELPHIA CITY SD,THE U SCHOOL: INNOVATIVE LAB,Literature,All Students,11,50,0.0,8.0,58.0,34.0
126515001,000008329,PHILADELPHIA,PHILADELPHIA CITY SD,THE U SCHOOL: INNOVATIVE LAB,Literature,Economically Disadvantaged,11,47,0.0,8.5,57.4,34.0
126515001,000008329,PHILADELPHIA,PHILADELPHIA CITY SD,THE U SCHOOL: INNOVATIVE LAB,Literature,ELL,11,1,,,,
126515001,000008329,PHILADELPHIA,PHILADELPHIA CITY SD,THE U SCHOOL: INNOVATIVE LAB,Literature,IEP,11,8,,,,
126515001,000008328,PHILADELPHIA,PHILADELPHIA CITY SD,THE WORKSHOP SCHOOL,Algebra I,All Students,11,33,0.0,3.0,30.3,66.7
126515001,000008328,PHILADELPHIA,PHILADELPHIA CITY SD,THE WORKSHOP SCHOOL,Algebra I,Economically Disadvantaged,11,29,0.0,3.4,31.0,65.5
126515001,000008328,PHILADELPHIA,PHILADELPHIA CITY SD,THE WORKSHOP SCHOOL,Algebra I,ELL,11,1,,,,
126515001,000008328,PHILADELPHIA,PHILADELPHIA CITY SD,THE WORKSHOP SCHOOL,Algebra I,IEP,11,9,,,,
126515001,000008328,PHILADELPHIA,PHILADELPHIA CITY SD,THE WORKSHOP SCHOOL,Literature,All Students,11,35,0.0,11.4,54.3,34.3
126515001,000008328,PHILADELPHIA,PHILADELPHIA CITY SD,THE WORKSHOP SCHOOL,Literature,Economically Disadvantaged,11,29,0.0,13.8,58.6,27.6
126515001,000008328,PHILADELPHIA,PHILADELPHIA CITY SD,THE WORKSHOP SCHOOL,Literature,ELL,11,1,,,,
126515001,000008328,PHILADELPHIA,PHILADELPHIA CITY SD,THE WORKSHOP SCHOOL,Literature,IEP,11,9,,,,
126515001,000008440,PHILADELPHIA,PHILADELPHIA CITY SD,VAUX HS: A BIG PICTURE SCHOOL,Algebra I,All Students,11,1,,,,
126515001,000008440,PHILADELPHIA,PHILADELPHIA CITY SD,VAUX HS: A BIG PICTURE SCHOOL,Algebra I,Economically Disadvantaged,11,1,,,,
126515001,000008440,PHILADELPHIA,PHILADELPHIA CITY SD,VAUX HS: A BIG PICTURE SCHOOL,Biology,All Students,11,66,0.0,0.0,22.7,77.3
126515001,000008440,PHILADELPHIA,PHILADELPHIA CITY SD,VAUX HS: A BIG PICTURE SCHOOL,Biology,Economically Disadvantaged,11,55,0.0,0.0,21.8,78.2
126515001,000008440,PHILADELPHIA,PHILADELPHIA CITY SD,VAUX HS: A BIG PICTURE SCHOOL,Biology,IEP,11,24,0.0,0.0,12.5,87.5
126515001,000008440,PHILADELPHIA,PHILADELPHIA CITY SD,VAUX HS: A BIG PICTURE SCHOOL,Literature,All Students,11,61,0.0,8.2,41.0,50.8
126515001,000008440,PHILADELPHIA,PHILADELPHIA CITY SD,VAUX HS: A BIG PICTURE SCHOOL,Literature,Economically Disadvantaged,11,51,0.0,7.8,39.2,52.9
126515001,000008440,PHILADELPHIA,PHILADELPHIA CITY SD,VAUX HS: A BIG PICTURE SCHOOL,Literature,IEP,11,20,0.0,5.0,15.0,80.0
126515001,000006527,PHILADELPHIA,PHILADELPHIA CITY SD,WASHINGTON GEORGE HS,Algebra I,All Students,11,50,16.0,24.0,34.0,26.0
126515001,000006527,PHILADELPHIA,PHILADELPHIA CITY SD,WASHINGTON GEORGE HS,Algebra I,Economically Disadvantaged,11,28,14.3,21.4,39.3,25.0
126515001,000006527,PHILADELPHIA,PHILADELPHIA CITY SD,WASHINGTON GEORGE HS,Algebra I,ELL,11,13,0.0,7.7,38.5,53.8
126515001,000006527,PHILADELPHIA,PHILADELPHIA CITY SD,WASHINGTON GEORGE HS,Algebra I,IEP,11,4,,,,
126515001,000006527,PHILADELPHIA,PHILADELPHIA CITY SD,WASHINGTON GEORGE HS,Biology,All Students,11,126,2.4,5.6,38.1,54.0
126515001,000006527,PHILADELPHIA,PHILADELPHIA CITY SD,WASHINGTON GEORGE HS,Biology,Economically Disadvantaged,11,75,4.0,5.3,41.3,49.3
126515001,000006527,PHILADELPHIA,PHILADELPHIA CITY SD,WASHINGTON GEORGE HS,Biology,ELL,11,31,0.0,6.5,29.0,64.5
126515001,000006527,PHILADELPHIA,PHILADELPHIA CITY SD,WASHINGTON GEORGE HS,Biology,IEP,11,24,0.0,4.2,12.5,83.3
126515001,000006527,PHILADELPHIA,PHILADELPHIA CITY SD,WASHINGTON GEORGE HS,Literature,All Students,11,184,2.7,39.7,39.1,18.5
126515001,000006527,PHILADELPHIA,PHILADELPHIA CITY SD,WASHINGTON GEORGE HS,Literature,Economically Disadvantaged,11,95,3.2,38.9,37.9,20.0
126515001,000006527,PHILADELPHIA,PHILADELPHIA CITY SD,WASHINGTON GEORGE HS,Literature,ELL,11,54,0.0,22.2,50.0,27.8
126515001,000006527,PHILADELPHIA,PHILADELPHIA CITY SD,WASHINGTON GEORGE HS,Literature,IEP,11,20,0.0,25.0,35.0,40.0
126515001,000003860,PHILADELPHIA,PHILADELPHIA CITY SD,WEST PHILADELPHIA HS,Algebra I,All Students,11,11,0.0,0.0,9.1,90.9
126515001,000003860,PHILADELPHIA,PHILADELPHIA CITY SD,WEST PHILADELPHIA HS,Algebra I,Economically Disadvantaged,11,10,,,,
126515001,000003860,PHILADELPHIA,PHILADELPHIA CITY SD,WEST PHILADELPHIA HS,Algebra I,IEP,11,6,,,,
126515001,000003860,PHILADELPHIA,PHILADELPHIA CITY SD,WEST PHILADELPHIA HS,Biology,All Students,11,71,0.0,12.7,33.8,53.5
126515001,000003860,PHILADELPHIA,PHILADELPHIA CITY SD,WEST PHILADELPHIA HS,Biology,Economically Disadvantaged,11,62,0.0,12.9,37.1,50.0
126515001,000003860,PHILADELPHIA,PHILADELPHIA CITY SD,WEST PHILADELPHIA HS,Biology,ELL,11,1,,,,
126515001,000003860,PHILADELPHIA,PHILADELPHIA CITY SD,WEST PHILADELPHIA HS,Biology,IEP,11,19,0.0,0.0,26.3,73.7
126515001,000003860,PHILADELPHIA,PHILADELPHIA CITY SD,WEST PHILADELPHIA HS,Literature,All Students,11,77,0.0,18.2,31.2,50.6
126515001,000003860,PHILADELPHIA,PHILADELPHIA CITY SD,WEST PHILADELPHIA HS,Literature,Economically Disadvantaged,11,68,0.0,17.6,30.9,51.5
126515001,000003860,PHILADELPHIA,PHILADELPHIA CITY SD,WEST PHILADELPHIA HS,Literature,ELL,11,1,,,,
126515001,000003860,PHILADELPHIA,PHILADELPHIA CITY SD,WEST PHILADELPHIA HS,Literature,IEP,11,24,0.0,4.2,12.5,83.3
126515001,000003728,PHILADELPHIA,PHILADELPHIA CITY SD,WIDENER MEMORIAL SCH,Biology,All Students,11,1,,,,
126515001,000003728,PHILADELPHIA,PHILADELPHIA CITY SD,WIDENER MEMORIAL SCH,Biology,IEP,11,1,,,,
126515001,000003728,PHILADELPHIA,PHILADELPHIA CITY SD,WIDENER MEMORIAL SCH,Literature,All Students,11,1,,,,
126515001,000003728,PHILADELPHIA,PHILADELPHIA CITY SD,WIDENER MEMORIAL SCH,Literature,IEP,11,1,,,,
126510009,000007737,PHILADELPHIA,PHILADELPHIA ELECTRICAL & TECH CHS,PHILADELPHIA ELECTRICAL & TECH CHS,Algebra I,All Students,11,132,0.0,1.5,47.7,50.8
126510009,000007737,PHILADELPHIA,PHILADELPHIA ELECTRICAL & TECH CHS,PHILADELPHIA ELECTRICAL & TECH CHS,Algebra I,Economically Disadvantaged,11,132,0.0,1.5,47.7,50.8
126510009,000007737,PHILADELPHIA,PHILADELPHIA ELECTRICAL & TECH CHS,PHILADELPHIA ELECTRICAL & TECH CHS,Algebra I,ELL,11,5,,,,
126510009,000007737,PHILADELPHIA,PHILADELPHIA ELECTRICAL & TECH CHS,PHILADELPHIA ELECTRICAL & TECH CHS,Algebra I,IEP,11,34,0.0,0.0,20.6,79.4
126510009,000007737,PHILADELPHIA,PHILADELPHIA ELECTRICAL & TECH CHS,PHILADELPHIA ELECTRICAL & TECH CHS,Biology,All Students,11,125,0.0,7.2,47.2,45.6
126510009,000007737,PHILADELPHIA,PHILADELPHIA ELECTRICAL & TECH CHS,PHILADELPHIA ELECTRICAL & TECH CHS,Biology,Economically Disadvantaged,11,125,0.0,7.2,47.2,45.6
126510009,000007737,PHILADELPHIA,PHILADELPHIA ELECTRICAL & TECH CHS,PHILADELPHIA ELECTRICAL & TECH CHS,Biology,ELL,11,5,,,,
126510009,000007737,PHILADELPHIA,PHILADELPHIA ELECTRICAL & TECH CHS,PHILADELPHIA ELECTRICAL & TECH CHS,Biology,IEP,11,32,0.0,0.0,31.3,68.8
126510009,000007737,PHILADELPHIA,PHILADELPHIA ELECTRICAL & TECH CHS,PHILADELPHIA ELECTRICAL & TECH CHS,Literature,All Students,11,131,0.0,27.5,48.1,24.4
126510009,000007737,PHILADELPHIA,PHILADELPHIA ELECTRICAL & TECH CHS,PHILADELPHIA ELECTRICAL & TECH CHS,Literature,Economically Disadvantaged,11,131,0.0,27.5,48.1,24.4
126510009,000007737,PHILADELPHIA,PHILADELPHIA ELECTRICAL & TECH CHS,PHILADELPHIA ELECTRICAL & TECH CHS,Literature,ELL,11,5,,,,
126510009,000007737,PHILADELPHIA,PHILADELPHIA ELECTRICAL & TECH CHS,PHILADELPHIA ELECTRICAL & TECH CHS,Literature,IEP,11,34,0.0,11.8,35.3,52.9
126513400,000007647,PHILADELPHIA,PHILADELPHIA PERFORMING ARTS CS,PHILADELPHIA PERFORMING ARTS CS,Algebra I,All Students,11,19,52.6,26.3,10.5,10.5
126513400,000007647,PHILADELPHIA,PHILADELPHIA PERFORMING ARTS CS,PHILADELPHIA PERFORMING ARTS CS,Algebra I,Economically Disadvantaged,11,10,,,,
126513400,000007647,PHILADELPHIA,PHILADELPHIA PERFORMING ARTS CS,PHILADELPHIA PERFORMING ARTS CS,Algebra I,IEP,11,3,,,,
126513400,000007647,PHILADELPHIA,PHILADELPHIA PERFORMING ARTS CS,PHILADELPHIA PERFORMING ARTS CS,Biology,All Students,11,5,,,,
126513400,000007647,PHILADELPHIA,PHILADELPHIA PERFORMING ARTS CS,PHILADELPHIA PERFORMING ARTS CS,Biology,Economically Disadvantaged,11,2,,,,
126513400,000007647,PHILADELPHIA,PHILADELPHIA PERFORMING ARTS CS,PHILADELPHIA PERFORMING ARTS CS,Biology,IEP,11,3,,,,
126513400,000007647,PHILADELPHIA,PHILADELPHIA PERFORMING ARTS CS,PHILADELPHIA PERFORMING ARTS CS,Literature,All Students,11,177,6.2,70.1,18.1,5.6
126513400,000007647,PHILADELPHIA,PHILADELPHIA PERFORMING ARTS CS,PHILADELPHIA PERFORMING ARTS CS,Literature,Economically Disadvantaged,11,106,6.6,69.8,17.9,5.7
126513400,000007647,PHILADELPHIA,PHILADELPHIA PERFORMING ARTS CS,PHILADELPHIA PERFORMING ARTS CS,Literature,ELL,11,1,,,,
126513400,000007647,PHILADELPHIA,PHILADELPHIA PERFORMING ARTS CS,PHILADELPHIA PERFORMING ARTS CS,Literature,IEP,11,31,0.0,22.6,48.4,29.0
126512960,000007540,PHILADELPHIA,PREPARATORY CS OF MATH SCIENCE TECH AND CAREERS,PREPARATORY CS OF MATH SCIENCE TECH AND CAREERS,Algebra I,All Students,11,7,,,,
126512960,000007540,PHILADELPHIA,PREPARATORY CS OF MATH SCIENCE TECH AND CAREERS,PREPARATORY CS OF MATH SCIENCE TECH AND CAREERS,Algebra I,Economically Disadvantaged,11,4,,,,
126512960,000007540,PHILADELPHIA,PREPARATORY CS OF MATH SCIENCE TECH AND CAREERS,PREPARATORY CS OF MATH SCIENCE TECH AND CAREERS,Algebra I,ELL,11,1,,,,
126512960,000007540,PHILADELPHIA,PREPARATORY CS OF MATH SCIENCE TECH AND CAREERS,PREPARATORY CS OF MATH SCIENCE TECH AND CAREERS,Biology,All Students,11,8,,,,
126512960,000007540,PHILADELPHIA,PREPARATORY CS OF MATH SCIENCE TECH AND CAREERS,PREPARATORY CS OF MATH SCIENCE TECH AND CAREERS,Biology,Economically Disadvantaged,11,5,,,,
126512960,000007540,PHILADELPHIA,PREPARATORY CS OF MATH SCIENCE TECH AND CAREERS,PREPARATORY CS OF MATH SCIENCE TECH AND CAREERS,Biology,ELL,11,1,,,,
126512960,000007540,PHILADELPHIA,PREPARATORY CS OF MATH SCIENCE TECH AND CAREERS,PREPARATORY CS OF MATH SCIENCE TECH AND CAREERS,Literature,All Students,11,147,0.0,46.9,42.2,10.9
126512960,000007540,PHILADELPHIA,PREPARATORY CS OF MATH SCIENCE TECH AND CAREERS,PREPARATORY CS OF MATH SCIENCE TECH AND CAREERS,Literature,Economically Disadvantaged,11,94,0.0,45.7,42.6,11.7
126512960,000007540,PHILADELPHIA,PREPARATORY CS OF MATH SCIENCE TECH AND CAREERS,PREPARATORY CS OF MATH SCIENCE TECH AND CAREERS,Literature,ELL,11,16,0.0,31.3,56.3,12.5
126512960,000007540,PHILADELPHIA,PREPARATORY CS OF MATH SCIENCE TECH AND CAREERS,PREPARATORY CS OF MATH SCIENCE TECH AND CAREERS,Literature,IEP,11,32,0.0,12.5,56.3,31.3
114514135,000008083,PHILADELPHIA,SANKOFA FREEDOM ACADEMY CHARTER SCHOOL,SANKOFA FREEDOM ACADEMY CHARTER SCHOOL,Algebra I,All Students,11,2,,,,
114514135,000008083,PHILADELPHIA,SANKOFA FREEDOM ACADEMY CHARTER SCHOOL,SANKOFA FREEDOM ACADEMY CHARTER SCHOOL,Algebra I,Economically Disadvantaged,11,1,,,,
114514135,000008083,PHILADELPHIA,SANKOFA FREEDOM ACADEMY CHARTER SCHOOL,SANKOFA FREEDOM ACADEMY CHARTER SCHOOL,Biology,All Students,11,2,,,,
114514135,000008083,PHILADELPHIA,SANKOFA FREEDOM ACADEMY CHARTER SCHOOL,SANKOFA FREEDOM ACADEMY CHARTER SCHOOL,Biology,Economically Disadvantaged,11,1,,,,
114514135,000008083,PHILADELPHIA,SANKOFA FREEDOM ACADEMY CHARTER SCHOOL,SANKOFA FREEDOM ACADEMY CHARTER SCHOOL,Literature,All Students,11,2,,,,
114514135,000008083,PHILADELPHIA,SANKOFA FREEDOM ACADEMY CHARTER SCHOOL,SANKOFA FREEDOM ACADEMY CHARTER SCHOOL,Literature,Economically Disadvantaged,11,1,,,,
192518422,000008126,PHILADELPHIA,TACONY ACADEMY CHARTER SCHOOL,TACONY ACADEMY CHARTER SCHOOL,Biology,All Students,11,58,1.7,10.3,37.9,50.0
192518422,000008126,PHILADELPHIA,TACONY ACADEMY CHARTER SCHOOL,TACONY ACADEMY CHARTER SCHOOL,Biology,Economically Disadvantaged,11,32,0.0,9.4,40.6,50.0
192518422,000008126,PHILADELPHIA,TACONY ACADEMY CHARTER SCHOOL,TACONY ACADEMY CHARTER SCHOOL,Biology,ELL,11,2,,,,
192518422,000008126,PHILADELPHIA,TACONY ACADEMY CHARTER SCHOOL,TACONY ACADEMY CHARTER SCHOOL,Biology,IEP,11,6,,,,
192518422,000008126,PHILADELPHIA,TACONY ACADEMY CHARTER SCHOOL,TACONY ACADEMY CHARTER SCHOOL,Literature,All Students,11,11,0.0,9.1,9.1,81.8
192518422,000008126,PHILADELPHIA,TACONY ACADEMY CHARTER SCHOOL,TACONY ACADEMY CHARTER SCHOOL,Literature,Economically Disadvantaged,11,7,,,,
192518422,000008126,PHILADELPHIA,TACONY ACADEMY CHARTER SCHOOL,TACONY ACADEMY CHARTER SCHOOL,Literature,ELL,11,1,,,,
192518422,000008126,PHILADELPHIA,TACONY ACADEMY CHARTER SCHOOL,TACONY ACADEMY CHARTER SCHOOL,Literature,IEP,11,8,,,,
126511530,000008359,PHILADELPHIA,TECH FREIRE CS,TECH FREIRE CS,Algebra I,All Students,11,5,,,,
126511530,000008359,PHILADELPHIA,TECH FREIRE CS,TECH FREIRE CS,Algebra I,Economically Disadvantaged,11,4,,,,
126511530,000008359,PHILADELPHIA,TECH FREIRE CS,TECH FREIRE CS,Algebra I,ELL,11,1,,,,
126511530,000008359,PHILADELPHIA,TECH FREIRE CS,TECH FREIRE CS,Algebra I,IEP,11,1,,,,
126511530,000008359,PHILADELPHIA,TECH FREIRE CS,TECH FREIRE CS,Biology,All Students,11,96,0.0,8.3,37.5,54.2
126511530,000008359,PHILADELPHIA,TECH FREIRE CS,TECH FREIRE CS,Biology,Economically Disadvantaged,11,87,0.0,9.2,35.6,55.2
126511530,000008359,PHILADELPHIA,TECH FREIRE CS,TECH FREIRE CS,Biology,ELL,11,5,,,,
126511530,000008359,PHILADELPHIA,TECH FREIRE CS,TECH FREIRE CS,Biology,IEP,11,22,0.0,0.0,22.7,77.3
126511530,000008359,PHILADELPHIA,TECH FREIRE CS,TECH FREIRE CS,Literature,All Students,11,95,1.1,30.5,47.4,21.1
126511530,000008359,PHILADELPHIA,TECH FREIRE CS,TECH FREIRE CS,Literature,Economically Disadvantaged,11,86,1.2,30.2,46.5,22.1
126511530,000008359,PHILADELPHIA,TECH FREIRE CS,TECH FREIRE CS,Literature,ELL,11,5,,,,
126511530,000008359,PHILADELPHIA,TECH FREIRE CS,TECH FREIRE CS,Literature,IEP,11,23,0.0,0.0,56.5,43.5
126519434,000008195,PHILADELPHIA,UNIVERSAL AUDENRIED CHARTER SCHOOL,UNIVERSAL AUDENRIED CHARTER SCHOOL,Algebra I,All Students,11,8,,,,
126519434,000008195,PHILADELPHIA,UNIVERSAL AUDENRIED CHARTER SCHOOL,UNIVERSAL AUDENRIED CHARTER SCHOOL,Algebra I,Economically Disadvantaged,11,8,,,,
126519434,000008195,PHILADELPHIA,UNIVERSAL AUDENRIED CHARTER SCHOOL,UNIVERSAL AUDENRIED CHARTER SCHOOL,Algebra I,IEP,11,1,,,,
126519434,000008195,PHILADELPHIA,UNIVERSAL AUDENRIED CHARTER SCHOOL,UNIVERSAL AUDENRIED CHARTER SCHOOL,Biology,All Students,11,116,0.9,8.6,45.7,44.8
126519434,000008195,PHILADELPHIA,UNIVERSAL AUDENRIED CHARTER SCHOOL,UNIVERSAL AUDENRIED CHARTER SCHOOL,Biology,Economically Disadvantaged,11,116,0.9,8.6,45.7,44.8
126519434,000008195,PHILADELPHIA,UNIVERSAL AUDENRIED CHARTER SCHOOL,UNIVERSAL AUDENRIED CHARTER SCHOOL,Biology,ELL,11,9,,,,
126519434,000008195,PHILADELPHIA,UNIVERSAL AUDENRIED CHARTER SCHOOL,UNIVERSAL AUDENRIED CHARTER SCHOOL,Biology,IEP,11,28,0.0,3.6,35.7,60.7
126519434,000008195,PHILADELPHIA,UNIVERSAL AUDENRIED CHARTER SCHOOL,UNIVERSAL AUDENRIED CHARTER SCHOOL,Literature,All Students,11,119,0.0,37.8,35.3,26.9
126519434,000008195,PHILADELPHIA,UNIVERSAL AUDENRIED CHARTER SCHOOL,UNIVERSAL AUDENRIED CHARTER SCHOOL,Literature,Economically Disadvantaged,11,119,0.0,37.8,35.3,26.9
126519434,000008195,PHILADELPHIA,UNIVERSAL AUDENRIED CHARTER SCHOOL,UNIVERSAL AUDENRIED CHARTER SCHOOL,Literature,ELL,11,9,,,,
126519434,000008195,PHILADELPHIA,UNIVERSAL AUDENRIED CHARTER SCHOOL,UNIVERSAL AUDENRIED CHARTER SCHOOL,Literature,IEP,11,27,0.0,14.8,33.3,51.9
120522003,000005261,PIKE,DELAWARE VALLEY SD,DELAWARE VALLEY HS,Algebra I,All Students,11,222,28.4,36.5,26.6,8.6
120522003,000005261,PIKE,DELAWARE VALLEY SD,DELAWARE VALLEY HS,Algebra I,Economically Disadvantaged,11,78,19.2,29.5,34.6,16.7
120522003,000005261,PIKE,DELAWARE VALLEY SD,DELAWARE VALLEY HS,Algebra I,IEP,11,49,4.1,16.3,42.9,36.7
120522003,000005261,PIKE,DELAWARE VALLEY SD,DELAWARE VALLEY HS,Biology,All Students,11,212,17.0,47.6,25.0,10.4
120522003,000005261,PIKE,DELAWARE VALLEY SD,DELAWARE VALLEY HS,Biology,Economically Disadvantaged,11,82,12.2,40.2,30.5,17.1
120522003,000005261,PIKE,DELAWARE VALLEY SD,DELAWARE VALLEY HS,Biology,IEP,11,57,1.8,35.1,36.8,26.3
120522003,000005261,PIKE,DELAWARE VALLEY SD,DELAWARE VALLEY HS,Literature,All Students,11,295,16.9,67.5,11.2,4.4
120522003,000005261,PIKE,DELAWARE VALLEY SD,DELAWARE VALLEY HS,Literature,Economically Disadvantaged,11,97,9.3,62.9,19.6,8.2
