,school number,graduate count,college bound,total college bound %,2- or 4-year college or university,2- or 4-year university %,total postsecondary bound,total postsecondary bound %,non-degree-granting postsecondary school,non-degree-granting postsecondary school %,specialized associate degree granting institution,specialized associate degree granting institution %
975,,187,154,82.35%,150,80.21%,155,82.89%,1,0.53%,4,2.14%
976,2829.0,777,643,82.75%,642,82.63%,654,84.17%,11,1.42%,1,0.13%
977,9999.0,2,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
978,,779,643,82.54%,642,82.41%,654,83.95%,11,1.41%,1,0.13%
979,8371.0,55,4,7.27%,4,7.27%,4,7.27%,0,0.00%,0,0.00%
980,,55,4,7.27%,4,7.27%,4,7.27%,0,0.00%,0,0.00%
981,2833.0,108,81,75.00%,79,73.15%,81,75.00%,0,0.00%,2,1.85%
982,,108,81,75.00%,79,73.15%,81,75.00%,0,0.00%,2,1.85%
983,2839.0,264,207,78.41%,206,78.03%,212,80.30%,5,1.89%,1,0.38%
984,9999.0,4,3,75.00%,3,75.00%,3,75.00%,0,0.00%,0,0.00%
985,,268,210,78.36%,209,77.99%,215,80.22%,5,1.87%,1,0.37%
986,2848.0,385,260,67.53%,244,63.38%,260,67.53%,0,0.00%,16,4.16%
987,9999.0,4,1,25.00%,1,25.00%,1,25.00%,0,0.00%,0,0.00%
988,,389,261,67.10%,245,62.98%,261,67.10%,0,0.00%,16,4.11%
989,8325.0,102,66,64.71%,63,61.76%,69,67.65%,3,2.94%,3,2.94%
990,,102,66,64.71%,63,61.76%,69,67.65%,3,2.94%,3,2.94%
991,8125.0,52,47,90.38%,47,90.38%,49,94.23%,2,3.85%,0,0.00%
992,,52,47,90.38%,47,90.38%,49,94.23%,2,3.85%,0,0.00%
993,,"4,077","2,636",64.66%,"2,595",63.65%,"2,715",66.59%,79,1.94%,41,1.01%
994,8446.0,258,186,72.09%,184,71.32%,187,72.48%,1,0.39%,2,0.78%
995,9999.0,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
996,,259,186,71.81%,184,71.04%,187,72.20%,1,0.39%,2,0.77%
997,2869.0,181,139,76.80%,139,76.80%,141,77.90%,2,1.10%,0,0.00%
998,9999.0,4,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
999,,185,139,75.14%,139,75.14%,141,76.22%,2,1.08%,0,0.00%
1000,5242.0,161,87,54.04%,87,54.04%,87,54.04%,0,0.00%,0,0.00%
1001,9999.0,2,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
1002,,163,87,53.37%,87,53.37%,87,53.37%,0,0.00%,0,0.00%
1003,2891.0,151,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
1004,9999.0,2,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
1005,,153,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
1006,7348.0,756,354,46.83%,343,45.37%,382,50.53%,28,3.70%,11,1.46%
1007,9999.0,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
1008,,757,354,46.76%,343,45.31%,382,50.46%,28,3.70%,11,1.45%
1009,2924.0,144,110,76.39%,110,76.39%,116,80.56%,6,4.17%,0,0.00%
1010,,144,110,76.39%,110,76.39%,116,80.56%,6,4.17%,0,0.00%
1011,2958.0,80,48,60.00%,48,60.00%,54,67.50%,6,7.50%,0,0.00%
1012,9999.0,2,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
1013,,82,48,58.54%,48,58.54%,54,65.85%,6,7.32%,0,0.00%
1014,5058.0,245,180,73.47%,179,73.06%,183,74.69%,3,1.22%,1,0.41%
1015,,245,180,73.47%,179,73.06%,183,74.69%,3,1.22%,1,0.41%
1016,5059.0,96,25,26.04%,25,26.04%,26,27.08%,1,1.04%,0,0.00%
1017,,96,25,26.04%,25,26.04%,26,27.08%,1,1.04%,0,0.00%
1018,8448.0,20,20,100.00%,20,100.00%,20,100.00%,0,0.00%,0,0.00%
1019,8495.0,487,247,50.72%,231,47.43%,247,50.72%,0,0.00%,16,3.29%
1020,9999.0,29,2,6.90%,2,6.90%,2,6.90%,0,0.00%,0,0.00%
1021,,536,269,50.19%,253,47.20%,269,50.19%,0,0.00%,16,2.99%
1022,6390.0,174,136,78.16%,136,78.16%,136,78.16%,0,0.00%,0,0.00%
1023,9999.0,2,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
1024,,176,136,77.27%,136,77.27%,136,77.27%,0,0.00%,0,0.00%
1025,6391.0,328,175,53.35%,175,53.35%,181,55.18%,6,1.83%,0,0.00%
1026,9999.0,14,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
1027,,342,175,51.17%,175,51.17%,181,52.92%,6,1.75%,0,0.00%
1028,,"3,138","1,709",54.46%,"1,679",53.51%,"1,762",56.15%,53,1.69%,30,0.96%
1029,6364.0,96,48,50.00%,48,50.00%,52,54.17%,4,4.17%,0,0.00%
1030,,96,48,50.00%,48,50.00%,52,54.17%,4,4.17%,0,0.00%
1031,3034.0,149,79,53.02%,79,53.02%,81,54.36%,2,1.34%,0,0.00%
1032,,149,79,53.02%,79,53.02%,81,54.36%,2,1.34%,0,0.00%
1033,4828.0,110,71,64.55%,70,63.64%,72,65.45%,1,0.91%,1,0.91%
1034,,110,71,64.55%,70,63.64%,72,65.45%,1,0.91%,1,0.91%
1035,3040.0,61,37,60.66%,30,49.18%,38,62.30%,1,1.64%,7,11.48%
1036,9999.0,2,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
1037,,63,37,58.73%,30,47.62%,38,60.32%,1,1.59%,7,11.11%
1038,3045.0,129,94,72.87%,93,72.09%,98,75.97%,4,3.10%,1,0.78%
1039,,129,94,72.87%,93,72.09%,98,75.97%,4,3.10%,1,0.78%
1040,3048.0,79,40,50.63%,40,50.63%,40,50.63%,0,0.00%,0,0.00%
1041,9999.0,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
1042,,80,40,50.00%,40,50.00%,40,50.00%,0,0.00%,0,0.00%
1043,3056.0,102,58,56.86%,58,56.86%,61,59.80%,3,2.94%,0,0.00%
1044,,102,58,56.86%,58,56.86%,61,59.80%,3,2.94%,0,0.00%
1045,6368.0,310,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
1046,9999.0,4,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
1047,,314,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
1048,,"1,043",427,40.94%,418,40.08%,442,42.38%,15,1.44%,9,0.86%
1049,4691.0,160,89,55.63%,75,46.88%,90,56.25%,1,0.63%,14,8.75%
1050,,160,89,55.63%,75,46.88%,90,56.25%,1,0.63%,14,8.75%
1051,5245.0,74,39,52.70%,32,43.24%,43,58.11%,4,5.41%,7,9.46%
1052,9999.0,1,1,100.00%,0,0.00%,1,100.00%,0,0.00%,1,100.00%
1053,,75,40,53.33%,32,42.67%,44,58.67%,4,5.33%,8,10.67%
1054,3107.0,35,21,60.00%,21,60.00%,21,60.00%,0,0.00%,0,0.00%
1055,,35,21,60.00%,21,60.00%,21,60.00%,0,0.00%,0,0.00%
1056,3111.0,58,28,48.28%,28,48.28%,29,50.00%,1,1.72%,0,0.00%
1057,9999.0,2,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
1058,,60,28,46.67%,28,46.67%,29,48.33%,1,1.67%,0,0.00%
1059,3117.0,42,34,80.95%,34,80.95%,34,80.95%,0,0.00%,0,0.00%
1060,,42,34,80.95%,34,80.95%,34,80.95%,0,0.00%,0,0.00%
1061,,372,212,56.99%,190,51.08%,218,58.60%,6,1.61%,22,5.91%
1062,6122.0,30,16,53.33%,12,40.00%,16,53.33%,0,0.00%,4,13.33%
1063,,30,16,53.33%,12,40.00%,16,53.33%,0,0.00%,4,13.33%
1064,5248.0,45,20,44.44%,20,44.44%,36,80.00%,16,35.56%,0,0.00%
1065,,45,20,44.44%,20,44.44%,36,80.00%,16,35.56%,0,0.00%
1066,3137.0,102,49,48.04%,46,45.10%,60,58.82%,11,10.78%,3,2.94%
1067,,102,49,48.04%,46,45.10%,60,58.82%,11,10.78%,3,2.94%
1068,7506.0,30,4,13.33%,2,6.67%,5,16.67%,1,3.33%,2,6.67%
1069,,30,4,13.33%,2,6.67%,5,16.67%,1,3.33%,2,6.67%
1070,3145.0,150,112,74.67%,104,69.33%,115,76.67%,3,2.00%,8,5.33%
1071,6125.0,6,1,16.67%,1,16.67%,1,16.67%,0,0.00%,0,0.00%
1072,,156,113,72.44%,105,67.31%,116,74.36%,3,1.92%,8,5.13%
1073,3150.0,151,110,72.85%,106,70.20%,113,74.83%,3,1.99%,4,2.65%
1074,9999.0,3,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
1075,,154,110,71.43%,106,68.83%,113,73.38%,3,1.95%,4,2.60%
1076,6126.0,40,26,65.00%,25,62.50%,27,67.50%,1,2.50%,1,2.50%
1077,,40,26,65.00%,25,62.50%,27,67.50%,1,2.50%,1,2.50%
1078,8481.0,83,39,46.99%,39,46.99%,41,49.40%,2,2.41%,0,0.00%
1079,,83,39,46.99%,39,46.99%,41,49.40%,2,2.41%,0,0.00%
1080,3158.0,72,34,47.22%,33,45.83%,45,62.50%,11,15.28%,1,1.39%
1081,9999.0,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
1082,,73,34,46.58%,33,45.21%,45,61.64%,11,15.07%,1,1.37%
1083,3165.0,82,54,65.85%,48,58.54%,57,69.51%,3,3.66%,6,7.32%
1084,,82,54,65.85%,48,58.54%,57,69.51%,3,3.66%,6,7.32%
1085,8093.0,103,56,54.37%,56,54.37%,56,54.37%,0,0.00%,0,0.00%
1086,,103,56,54.37%,56,54.37%,56,54.37%,0,0.00%,0,0.00%
1087,3124.0,113,74,65.49%,74,65.49%,75,66.37%,1,0.88%,0,0.00%
1088,,113,74,65.49%,74,65.49%,75,66.37%,1,0.88%,0,0.00%
1089,6129.0,68,36,52.94%,33,48.53%,37,54.41%,1,1.47%,3,4.41%
1090,,68,36,52.94%,33,48.53%,37,54.41%,1,1.47%,3,4.41%
1091,,"1,079",631,58.48%,599,55.51%,684,63.39%,53,4.91%,32,2.97%
1092,8187.0,320,131,40.94%,114,35.63%,131,40.94%,0,0.00%,17,5.31%
1093,,320,131,40.94%,114,35.63%,131,40.94%,0,0.00%,17,5.31%
1094,,320,131,40.94%,114,35.63%,131,40.94%,0,0.00%,17,5.31%
1095,7866.0,16,15,93.75%,15,93.75%,15,93.75%,0,0.00%,0,0.00%
1096,,16,15,93.75%,15,93.75%,15,93.75%,0,0.00%,0,0.00%
1097,6935.0,346,236,68.21%,233,67.34%,240,69.36%,4,1.16%,3,0.87%
1098,7641.0,237,87,36.71%,87,36.71%,87,36.71%,0,0.00%,0,0.00%
1099,9999.0,2,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
1100,,585,323,55.21%,320,54.70%,327,55.90%,4,0.68%,3,0.51%
1101,3210.0,300,145,48.33%,133,44.33%,148,49.33%,3,1.00%,12,4.00%
1102,9999.0,5,2,40.00%,2,40.00%,2,40.00%,0,0.00%,0,0.00%
1103,,305,147,48.20%,135,44.26%,150,49.18%,3,0.98%,12,3.93%
1104,3216.0,325,204,62.77%,202,62.15%,208,64.00%,4,1.23%,2,0.62%
1105,7738.0,409,171,41.81%,167,40.83%,178,43.52%,7,1.71%,4,0.98%
1106,9999.0,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
1107,,735,375,51.02%,369,50.20%,386,52.52%,11,1.50%,6,0.82%
1108,3224.0,363,164,45.18%,164,45.18%,164,45.18%,0,0.00%,0,0.00%
1109,,363,164,45.18%,164,45.18%,164,45.18%,0,0.00%,0,0.00%
1110,,"2,004","1,024",51.10%,"1,003",50.05%,"1,042",52.00%,18,0.90%,21,1.05%
1111,7687.0,209,78,37.32%,77,36.84%,89,42.58%,11,5.26%,1,0.48%
1112,,209,78,37.32%,77,36.84%,89,42.58%,11,5.26%,1,0.48%
1113,3241.0,629,401,63.75%,396,62.96%,412,65.50%,11,1.75%,5,0.79%
1114,9999.0,2,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
1115,,631,401,63.55%,396,62.76%,412,65.29%,11,1.74%,5,0.79%
1116,3260.0,337,251,74.48%,251,74.48%,274,81.31%,23,6.82%,0,0.00%
1117,9999.0,10,2,20.00%,2,20.00%,2,20.00%,0,0.00%,0,0.00%
1118,,347,253,72.91%,253,72.91%,276,79.54%,23,6.63%,0,0.00%
1119,3333.0,355,291,81.97%,288,81.13%,294,82.82%,3,0.85%,3,0.85%
1120,9999.0,11,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
1121,,366,291,79.51%,288,78.69%,294,80.33%,3,0.82%,3,0.82%
1122,3272.0,350,290,82.86%,289,82.57%,296,84.57%,6,1.71%,1,0.29%
1123,9999.0,5,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
1124,,355,290,81.69%,289,81.41%,296,83.38%,6,1.69%,1,0.28%
1125,8049.0,48,42,87.50%,42,87.50%,43,89.58%,1,2.08%,0,0.00%
1126,9999.0,1,1,100.00%,1,100.00%,1,100.00%,0,0.00%,0,0.00%
1127,,49,43,87.76%,43,87.76%,44,89.80%,1,2.04%,0,0.00%
1128,3295.0,370,331,89.46%,331,89.46%,331,89.46%,0,0.00%,0,0.00%
1129,3296.0,302,290,96.03%,288,95.36%,290,96.03%,0,0.00%,2,0.66%
1130,9999.0,4,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
1131,,676,621,91.86%,619,91.57%,621,91.86%,0,0.00%,2,0.30%
1132,4960.0,177,160,90.40%,160,90.40%,160,90.40%,0,0.00%,0,0.00%
1133,,177,160,90.40%,160,90.40%,160,90.40%,0,0.00%,0,0.00%
1134,3305.0,439,380,86.56%,377,85.88%,386,87.93%,6,1.37%,3,0.68%
1135,9999.0,4,0,0.00%,0,0.00%,1,25.00%,1,25.00%,0,0.00%
1136,,443,380,85.78%,377,85.10%,387,87.36%,7,1.58%,3,0.68%
1137,6729.0,424,246,58.02%,223,52.59%,246,58.02%,0,0.00%,23,5.42%
1138,6998.0,52,10,19.23%,9,17.31%,10,19.23%,0,0.00%,1,1.92%
1139,9999.0,8,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
1140,,484,256,52.89%,232,47.93%,256,52.89%,0,0.00%,24,4.96%
1141,5345.0,999,727,72.77%,724,72.47%,733,73.37%,6,0.60%,3,0.30%
1142,9999.0,14,4,28.57%,4,28.57%,4,28.57%,0,0.00%,0,0.00%
1143,,"1,013",731,72.16%,728,71.87%,737,72.75%,6,0.59%,3,0.30%
1144,3328.0,464,368,79.31%,366,78.88%,374,80.60%,6,1.29%,2,0.43%
1145,9999.0,4,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
1146,,468,368,78.63%,366,78.21%,374,79.91%,6,1.28%,2,0.43%
1147,3338.0,234,71,30.34%,71,30.34%,74,31.62%,3,1.28%,0,0.00%
1148,9999.0,3,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
1149,,237,71,29.96%,71,29.96%,74,31.22%,3,1.27%,0,0.00%
1150,3348.0,176,69,39.20%,69,39.20%,94,53.41%,25,14.20%,0,0.00%
1151,,176,69,39.20%,69,39.20%,94,53.41%,25,14.20%,0,0.00%
1152,3354.0,496,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
1153,9999.0,8,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
1154,,504,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
1155,3376.0,177,119,67.23%,119,67.23%,120,67.80%,1,0.56%,0,0.00%
1156,9999.0,5,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
1157,,182,119,65.38%,119,65.38%,120,65.93%,1,0.55%,0,0.00%
1158,3367.0,618,535,86.57%,535,86.57%,545,88.19%,10,1.62%,0,0.00%
1159,9999.0,7,2,28.57%,2,28.57%,3,42.86%,1,14.29%,0,0.00%
1160,,625,537,85.92%,537,85.92%,548,87.68%,11,1.76%,0,0.00%
1161,5078.0,331,304,91.84%,302,91.24%,304,91.84%,0,0.00%,2,0.60%
1162,9999.0,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
1163,,332,304,91.57%,302,90.96%,304,91.57%,0,0.00%,2,0.60%
1164,3395.0,271,218,80.44%,216,79.70%,219,80.81%,1,0.37%,2,0.74%
1165,9999.0,17,2,11.76%,2,11.76%,2,11.76%,0,0.00%,0,0.00%
1166,,288,220,76.39%,218,75.69%,221,76.74%,1,0.35%,2,0.69%
1167,3401.0,251,179,71.31%,177,70.52%,179,71.31%,0,0.00%,2,0.80%
1168,9999.0,2,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
1169,,253,179,70.75%,177,69.96%,179,70.75%,0,0.00%,2,0.79%
1170,5081.0,230,140,60.87%,137,59.57%,140,60.87%,0,0.00%,3,1.30%
1171,9999.0,2,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
1172,,232,140,60.34%,137,59.05%,140,60.34%,0,0.00%,3,1.29%
1173,3247.0,350,305,87.14%,305,87.14%,306,87.43%,1,0.29%,0,0.00%
1174,9999.0,3,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
1175,,353,305,86.40%,305,86.40%,306,86.69%,1,0.28%,0,0.00%
1176,7858.0,526,161,30.61%,156,29.66%,177,33.65%,16,3.04%,5,0.95%
1177,9999.0,2,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
1178,,528,161,30.49%,156,29.55%,177,33.52%,16,3.03%,5,0.95%
1179,,"8,928","5,977",66.95%,"5,919",66.30%,"6,109",68.43%,132,1.48%,58,0.65%
1180,3425.0,162,101,62.35%,101,62.35%,103,63.58%,2,1.23%,0,0.00%
1181,,162,101,62.35%,101,62.35%,103,63.58%,2,1.23%,0,0.00%
1182,,162,101,62.35%,101,62.35%,103,63.58%,2,1.23%,0,0.00%
1183,7681.0,91,74,81.32%,74,81.32%,74,81.32%,0,0.00%,0,0.00%
1184,9999.0,3,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
1185,,94,74,78.72%,74,78.72%,74,78.72%,0,0.00%,0,0.00%
1186,3434.0,217,150,69.12%,150,69.12%,150,69.12%,0,0.00%,0,0.00%
1187,9999.0,3,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
1188,,220,150,68.18%,150,68.18%,150,68.18%,0,0.00%,0,0.00%
1189,3465.0,579,348,60.10%,341,58.89%,356,61.49%,8,1.38%,7,1.21%
1190,4957.0,459,300,65.36%,288,62.75%,308,67.10%,8,1.74%,12,2.61%
1191,9999.0,5,1,20.00%,1,20.00%,1,20.00%,0,0.00%,0,0.00%
1192,,"1,043",649,62.22%,630,60.40%,665,63.76%,16,1.53%,19,1.82%
1193,7634.0,152,114,75.00%,114,75.00%,114,75.00%,0,0.00%,0,0.00%
1194,,152,114,75.00%,114,75.00%,114,75.00%,0,0.00%,0,0.00%
1195,3482.0,594,392,65.99%,392,65.99%,397,66.84%,5,0.84%,0,0.00%
1196,,594,392,65.99%,392,65.99%,397,66.84%,5,0.84%,0,0.00%
1197,3495.0,364,288,79.12%,288,79.12%,294,80.77%,6,1.65%,0,0.00%
1198,9999.0,6,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
1199,,370,288,77.84%,288,77.84%,294,79.46%,6,1.62%,0,0.00%
1200,3505.0,457,328,71.77%,317,69.37%,338,73.96%,10,2.19%,11,2.41%
1201,,457,328,71.77%,317,69.37%,338,73.96%,10,2.19%,11,2.41%
1202,6439.0,122,95,77.87%,95,77.87%,97,79.51%,2,1.64%,0,0.00%
1203,,122,95,77.87%,95,77.87%,97,79.51%,2,1.64%,0,0.00%
1204,5352.0,188,142,75.53%,142,75.53%,142,75.53%,0,0.00%,0,0.00%
1205,9999.0,5,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
1206,,193,142,73.58%,142,73.58%,142,73.58%,0,0.00%,0,0.00%
1207,3522.0,169,120,71.01%,120,71.01%,124,73.37%,4,2.37%,0,0.00%
1208,9999.0,5,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
1209,,174,120,68.97%,120,68.97%,124,71.26%,4,2.30%,0,0.00%
1210,,"3,419","2,352",68.79%,"2,322",67.91%,"2,395",70.05%,43,1.26%,30,0.88%
1211,3532.0,93,55,59.14%,53,56.99%,58,62.37%,3,3.23%,2,2.15%
1212,,93,55,59.14%,53,56.99%,58,62.37%,3,3.23%,2,2.15%
1213,3541.0,134,67,50.00%,65,48.51%,69,51.49%,2,1.49%,2,1.49%
1214,,134,67,50.00%,65,48.51%,69,51.49%,2,1.49%,2,1.49%
1215,6936.0,76,32,42.11%,32,42.11%,32,42.11%,0,0.00%,0,0.00%
1216,,76,32,42.11%,32,42.11%,32,42.11%,0,0.00%,0,0.00%
1217,7893.0,176,70,39.77%,70,39.77%,70,39.77%,0,0.00%,0,0.00%
1218,,176,70,39.77%,70,39.77%,70,39.77%,0,0.00%,0,0.00%
1219,3569.0,186,88,47.31%,76,40.86%,93,50.00%,5,2.69%,12,6.45%
1220,9999.0,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
1221,,187,88,47.06%,76,40.64%,93,49.73%,5,2.67%,12,6.42%
1222,5103.0,105,56,53.33%,54,51.43%,59,56.19%,3,2.86%,2,1.90%
1223,9999.0,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
1224,,106,56,52.83%,54,50.94%,59,55.66%,3,2.83%,2,1.89%
1225,,772,368,47.67%,350,45.34%,381,49.35%,13,1.68%,18,2.33%
1226,6341.0,60,34,56.67%,32,53.33%,34,56.67%,0,0.00%,2,3.33%
1227,9999.0,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
1228,,61,34,55.74%,32,52.46%,34,55.74%,0,0.00%,2,3.28%
1229,7930.0,76,30,39.47%,30,39.47%,32,42.11%,2,2.63%,0,0.00%
1230,9999.0,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
1231,,77,30,38.96%,30,38.96%,32,41.56%,2,2.60%,0,0.00%
1232,3589.0,80,44,55.00%,44,55.00%,44,55.00%,0,0.00%,0,0.00%
1233,9999.0,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
1234,,81,44,54.32%,44,54.32%,44,54.32%,0,0.00%,0,0.00%
1235,3596.0,154,81,52.60%,79,51.30%,83,53.90%,2,1.30%,2,1.30%
1236,,154,81,52.60%,79,51.30%,83,53.90%,2,1.30%,2,1.30%
1237,,373,189,50.67%,185,49.60%,193,51.74%,4,1.07%,4,1.07%
1238,7744.0,90,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
1239,,90,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
1240,8083.0,37,30,81.08%,30,81.08%,34,91.89%,4,10.81%,0,0.00%
1241,9999.0,2,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
1242,,39,30,76.92%,30,76.92%,34,87.18%,4,10.26%,0,0.00%
1243,7678.0,92,64,69.57%,59,64.13%,69,75.00%,5,5.43%,5,5.43%
1244,,92,64,69.57%,59,64.13%,69,75.00%,5,5.43%,5,5.43%
1245,7685.0,18,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
1246,,18,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
1247,7737.0,156,64,41.03%,63,40.38%,65,41.67%,1,0.64%,1,0.64%
1248,,156,64,41.03%,63,40.38%,65,41.67%,1,0.64%,1,0.64%
1249,7750.0,65,40,61.54%,40,61.54%,52,80.00%,12,18.46%,0,0.00%
1250,,65,40,61.54%,40,61.54%,52,80.00%,12,18.46%,0,0.00%
1251,7777.0,55,31,56.36%,31,56.36%,33,60.00%,2,3.64%,0,0.00%
1252,,55,31,56.36%,31,56.36%,33,60.00%,2,3.64%,0,0.00%
1253,7909.0,117,94,80.34%,88,75.21%,99,84.62%,5,4.27%,6,5.13%
1254,,117,94,80.34%,88,75.21%,99,84.62%,5,4.27%,6,5.13%
1255,7910.0,113,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
1256,,113,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
1257,8359.0,97,64,65.98%,62,63.92%,88,90.72%,24,24.74%,2,2.06%
1258,,97,64,65.98%,62,63.92%,88,90.72%,24,24.74%,2,2.06%
1259,8216.0,77,37,48.05%,37,48.05%,49,63.64%,12,15.58%,0,0.00%
1260,,77,37,48.05%,37,48.05%,49,63.64%,12,15.58%,0,0.00%
1261,7510.0,134,78,58.21%,78,58.21%,82,61.19%,4,2.99%,0,0.00%
1262,,134,78,58.21%,78,58.21%,82,61.19%,4,2.99%,0,0.00%
1263,7513.0,94,11,11.70%,11,11.70%,13,13.83%,2,2.13%,0,0.00%
1264,,94,11,11.70%,11,11.70%,13,13.83%,2,2.13%,0,0.00%
1265,7540.0,121,75,61.98%,74,61.16%,76,62.81%,1,0.83%,1,0.83%
1266,,121,75,61.98%,74,61.16%,76,62.81%,1,0.83%,1,0.83%
1267,7542.0,128,78,60.94%,78,60.94%,89,69.53%,11,8.59%,0,0.00%
1268,,128,78,60.94%,78,60.94%,89,69.53%,11,8.59%,0,0.00%
1269,7546.0,50,35,70.00%,35,70.00%,41,82.00%,6,12.00%,0,0.00%
1270,,50,35,70.00%,35,70.00%,41,82.00%,6,12.00%,0,0.00%
1271,7574.0,121,82,67.77%,82,67.77%,92,76.03%,10,8.26%,0,0.00%
1272,,121,82,67.77%,82,67.77%,92,76.03%,10,8.26%,0,0.00%
1273,7582.0,88,85,96.59%,85,96.59%,87,98.86%,2,2.27%,0,0.00%
1274,,88,85,96.59%,85,96.59%,87,98.86%,2,2.27%,0,0.00%
1275,7586.0,108,77,71.30%,76,70.37%,78,72.22%,1,0.93%,1,0.93%
1276,,108,77,71.30%,76,70.37%,78,72.22%,1,0.93%,1,0.93%
1277,7587.0,96,69,71.88%,69,71.88%,74,77.08%,5,5.21%,0,0.00%
1278,9999.0,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
1279,,97,69,71.13%,69,71.13%,74,76.29%,5,5.15%,0,0.00%
1280,7588.0,72,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
1281,,72,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
1282,7647.0,150,134,89.33%,134,89.33%,134,89.33%,0,0.00%,0,0.00%
1283,9999.0,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
1284,,151,134,88.74%,134,88.74%,134,88.74%,0,0.00%,0,0.00%
1285,7649.0,155,93,60.00%,91,58.71%,106,68.39%,13,8.39%,2,1.29%
1286,,155,93,60.00%,91,58.71%,106,68.39%,13,8.39%,2,1.29%
1287,7665.0,158,89,56.33%,77,48.73%,96,60.76%,7,4.43%,12,7.59%
1288,,158,89,56.33%,77,48.73%,96,60.76%,7,4.43%,12,7.59%
1289,7666.0,287,204,71.08%,202,70.38%,209,72.82%,5,1.74%,2,0.70%
1290,,287,204,71.08%,202,70.38%,209,72.82%,5,1.74%,2,0.70%
1291,8205.0,387,113,29.20%,110,28.42%,146,37.73%,33,8.53%,3,0.78%
1292,,387,113,29.20%,110,28.42%,146,37.73%,33,8.53%,3,0.78%
1293,7672.0,126,78,61.90%,78,61.90%,88,69.84%,10,7.94%,0,0.00%
