,school number,graduate count,college bound,total college bound %,2- or 4-year college or university,2- or 4-year university %,total postsecondary bound,total postsecondary bound %,non-degree-granting postsecondary school,non-degree-granting postsecondary school %,specialized associate degree granting institution,specialized associate degree granting institution %
652,,247,158,63.97%,155,62.75%,165,66.80%,7,2.83%,3,1.21%
653,1902.0,253,219,86.56%,214,84.58%,224,88.54%,5,1.98%,5,1.98%
654,9999.0,3,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
655,,256,219,85.55%,214,83.59%,224,87.50%,5,1.95%,5,1.95%
656,8258.0,51,43,84.31%,42,82.35%,44,86.27%,1,1.96%,1,1.96%
657,9999.0,1,1,100.00%,0,0.00%,1,100.00%,0,0.00%,1,100.00%
658,,52,44,84.62%,42,80.77%,45,86.54%,1,1.92%,2,3.85%
659,1915.0,261,186,71.26%,186,71.26%,194,74.33%,8,3.07%,0,0.00%
660,9999.0,6,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
661,,267,186,69.66%,186,69.66%,194,72.66%,8,3.00%,0,0.00%
662,1921.0,253,230,90.91%,230,90.91%,231,91.30%,1,0.40%,0,0.00%
663,9999.0,5,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
664,,258,230,89.15%,230,89.15%,231,89.53%,1,0.39%,0,0.00%
665,1934.0,433,319,73.67%,286,66.05%,330,76.21%,11,2.54%,33,7.62%
666,9999.0,2,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
667,,435,319,73.33%,286,65.75%,330,75.86%,11,2.53%,33,7.59%
668,1942.0,296,253,85.47%,253,85.47%,253,85.47%,0,0.00%,0,0.00%
669,9999.0,4,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
670,,300,253,84.33%,253,84.33%,253,84.33%,0,0.00%,0,0.00%
671,6516.0,251,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
672,9999.0,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
673,,252,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
674,1950.0,347,291,83.86%,291,83.86%,296,85.30%,5,1.44%,0,0.00%
675,9999.0,4,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
676,,351,291,82.91%,291,82.91%,296,84.33%,5,1.42%,0,0.00%
677,1972.0,965,624,64.66%,624,64.66%,628,65.08%,4,0.41%,0,0.00%
678,9999.0,11,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
679,,976,624,63.93%,624,63.93%,628,64.34%,4,0.41%,0,0.00%
680,5287.0,274,245,89.42%,245,89.42%,250,91.24%,5,1.82%,0,0.00%
681,,274,245,89.42%,245,89.42%,250,91.24%,5,1.82%,0,0.00%
682,8231.0,358,179,50.00%,178,49.72%,180,50.28%,1,0.28%,1,0.28%
683,9999.0,7,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
684,,365,179,49.04%,178,48.77%,180,49.32%,1,0.27%,1,0.27%
685,,"5,437","3,738",68.75%,"3,677",67.63%,"3,809",70.06%,71,1.31%,61,1.12%
686,6218.0,50,35,70.00%,29,58.00%,36,72.00%,1,2.00%,6,12.00%
687,9999.0,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
688,,51,35,68.63%,29,56.86%,36,70.59%,1,1.96%,6,11.76%
689,1989.0,42,18,42.86%,18,42.86%,20,47.62%,2,4.76%,0,0.00%
690,,42,18,42.86%,18,42.86%,20,47.62%,2,4.76%,0,0.00%
691,5169.0,153,88,57.52%,76,49.67%,93,60.78%,5,3.27%,12,7.84%
692,,153,88,57.52%,76,49.67%,93,60.78%,5,3.27%,12,7.84%
693,,246,141,57.32%,123,50.00%,149,60.57%,8,3.25%,18,7.32%
694,7770.0,64,38,59.38%,38,59.38%,41,64.06%,3,4.69%,0,0.00%
695,,64,38,59.38%,38,59.38%,41,64.06%,3,4.69%,0,0.00%
696,1998.0,124,51,41.13%,51,41.13%,55,44.35%,4,3.23%,0,0.00%
697,,124,51,41.13%,51,41.13%,55,44.35%,4,3.23%,0,0.00%
698,7515.0,161,139,86.34%,139,86.34%,142,88.20%,3,1.86%,0,0.00%
699,8417.0,408,155,37.99%,139,34.07%,157,38.48%,2,0.49%,16,3.92%
700,9999.0,5,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
701,,574,294,51.22%,278,48.43%,299,52.09%,5,0.87%,16,2.79%
702,6737.0,141,90,63.83%,90,63.83%,95,67.38%,5,3.55%,0,0.00%
703,,141,90,63.83%,90,63.83%,95,67.38%,5,3.55%,0,0.00%
704,2037.0,139,70,50.36%,67,48.20%,71,51.08%,1,0.72%,3,2.16%
705,,139,70,50.36%,67,48.20%,71,51.08%,1,0.72%,3,2.16%
706,2040.0,183,113,61.75%,111,60.66%,123,67.21%,10,5.46%,2,1.09%
707,,183,113,61.75%,111,60.66%,123,67.21%,10,5.46%,2,1.09%
708,2043.0,117,59,50.43%,59,50.43%,61,52.14%,2,1.71%,0,0.00%
709,,117,59,50.43%,59,50.43%,61,52.14%,2,1.71%,0,0.00%
710,7948.0,136,83,61.03%,83,61.03%,83,61.03%,0,0.00%,0,0.00%
711,9999.0,3,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
712,,139,83,59.71%,83,59.71%,83,59.71%,0,0.00%,0,0.00%
713,4817.0,89,43,48.31%,38,42.70%,44,49.44%,1,1.12%,5,5.62%
714,,89,43,48.31%,38,42.70%,44,49.44%,1,1.12%,5,5.62%
715,8071.0,512,335,65.43%,327,63.87%,346,67.58%,11,2.15%,8,1.56%
716,9999.0,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
717,,513,335,65.30%,327,63.74%,346,67.45%,11,2.14%,8,1.56%
718,6145.0,100,59,59.00%,57,57.00%,60,60.00%,1,1.00%,2,2.00%
719,9999.0,3,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
720,,103,59,57.28%,57,55.34%,60,58.25%,1,0.97%,2,1.94%
721,6745.0,79,47,59.49%,41,51.90%,50,63.29%,3,3.80%,6,7.59%
722,,79,47,59.49%,41,51.90%,50,63.29%,3,3.80%,6,7.59%
723,2075.0,70,31,44.29%,29,41.43%,33,47.14%,2,2.86%,2,2.86%
724,,70,31,44.29%,29,41.43%,33,47.14%,2,2.86%,2,2.86%
725,6148.0,94,41,43.62%,41,43.62%,43,45.74%,2,2.13%,0,0.00%
726,,94,41,43.62%,41,43.62%,43,45.74%,2,2.13%,0,0.00%
727,,"2,429","1,354",55.74%,"1,310",53.93%,"1,404",57.80%,50,2.06%,44,1.81%
728,6001.0,238,82,34.45%,81,34.03%,104,43.70%,22,9.24%,1,0.42%
729,,238,82,34.45%,81,34.03%,104,43.70%,22,9.24%,1,0.42%
730,4818.0,93,52,55.91%,48,51.61%,52,55.91%,0,0.00%,4,4.30%
731,,93,52,55.91%,48,51.61%,52,55.91%,0,0.00%,4,4.30%
732,5228.0,193,103,53.37%,103,53.37%,103,53.37%,0,0.00%,0,0.00%
733,9999.0,30,3,10.00%,3,10.00%,3,10.00%,0,0.00%,0,0.00%
734,,223,106,47.53%,106,47.53%,106,47.53%,0,0.00%,0,0.00%
735,2126.0,60,43,71.67%,43,71.67%,46,76.67%,3,5.00%,0,0.00%
736,9999.0,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
737,,61,43,70.49%,43,70.49%,46,75.41%,3,4.92%,0,0.00%
738,6600.0,206,120,58.25%,114,55.34%,131,63.59%,11,5.34%,6,2.91%
739,,206,120,58.25%,114,55.34%,131,63.59%,11,5.34%,6,2.91%
740,6643.0,105,10,9.52%,10,9.52%,10,9.52%,0,0.00%,0,0.00%
741,,105,10,9.52%,10,9.52%,10,9.52%,0,0.00%,0,0.00%
742,2184.0,140,90,64.29%,83,59.29%,92,65.71%,2,1.43%,7,5.00%
743,9999.0,4,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
744,,144,90,62.50%,83,57.64%,92,63.89%,2,1.39%,7,4.86%
745,,"1,070",503,47.01%,485,45.33%,541,50.56%,38,3.55%,18,1.68%
746,6159.0,10,3,30.00%,3,30.00%,3,30.00%,0,0.00%,0,0.00%
747,6161.0,17,9,52.94%,3,17.65%,9,52.94%,0,0.00%,6,35.29%
748,9999.0,4,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
749,,31,12,38.71%,6,19.35%,12,38.71%,0,0.00%,6,19.35%
750,,31,12,38.71%,6,19.35%,12,38.71%,0,0.00%,6,19.35%
751,2191.0,467,191,40.90%,191,40.90%,191,40.90%,0,0.00%,0,0.00%
752,8244.0,200,66,33.00%,64,32.00%,67,33.50%,1,0.50%,2,1.00%
753,9999.0,6,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
754,,673,257,38.19%,255,37.89%,258,38.34%,1,0.15%,2,0.30%
755,2201.0,21,7,33.33%,6,28.57%,8,38.10%,1,4.76%,1,4.76%
756,,21,7,33.33%,6,28.57%,8,38.10%,1,4.76%,1,4.76%
757,2206.0,236,156,66.10%,147,62.29%,157,66.53%,1,0.42%,9,3.81%
758,,236,156,66.10%,147,62.29%,157,66.53%,1,0.42%,9,3.81%
759,6280.0,181,69,38.12%,69,38.12%,86,47.51%,17,9.39%,0,0.00%
760,,181,69,38.12%,69,38.12%,86,47.51%,17,9.39%,0,0.00%
761,2243.0,312,153,49.04%,153,49.04%,169,54.17%,16,5.13%,0,0.00%
762,9999.0,6,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
763,,318,153,48.11%,153,48.11%,169,53.14%,16,5.03%,0,0.00%
764,,"1,429",642,44.93%,630,44.09%,678,47.45%,36,2.52%,12,0.84%
765,6252.0,71,38,53.52%,38,53.52%,41,57.75%,3,4.23%,0,0.00%
766,,71,38,53.52%,38,53.52%,41,57.75%,3,4.23%,0,0.00%
767,2246.0,22,13,59.09%,13,59.09%,13,59.09%,0,0.00%,0,0.00%
768,,22,13,59.09%,13,59.09%,13,59.09%,0,0.00%,0,0.00%
