,school number,graduate count,college bound,total college bound %,2- or 4-year college or university,2- or 4-year university %,total postsecondary bound,total postsecondary bound %,non-degree-granting postsecondary school,non-degree-granting postsecondary school %,specialized associate degree granting institution,specialized associate degree granting institution %
1294,3808.0,113,103,91.15%,103,91.15%,103,91.15%,0,0.00%,0,0.00%
1295,3816.0,176,86,48.86%,74,42.05%,95,53.98%,9,5.11%,12,6.82%
1296,3818.0,118,45,38.14%,38,32.20%,47,39.83%,2,1.69%,7,5.93%
1297,3841.0,87,48,55.17%,43,49.43%,51,58.62%,3,3.45%,5,5.75%
1298,3842.0,108,23,21.30%,18,16.67%,25,23.15%,2,1.85%,5,4.63%
1299,3843.0,186,143,76.88%,139,74.73%,148,79.57%,5,2.69%,4,2.15%
1300,3844.0,127,45,35.43%,35,27.56%,49,38.58%,4,3.15%,10,7.87%
1301,3845.0,306,162,52.94%,149,48.69%,179,58.50%,17,5.56%,13,4.25%
1302,3847.0,106,51,48.11%,45,42.45%,54,50.94%,3,2.83%,6,5.66%
1303,3848.0,607,414,68.20%,412,67.87%,420,69.19%,6,0.99%,2,0.33%
1304,3849.0,176,40,22.73%,31,17.61%,42,23.86%,2,1.14%,9,5.11%
1305,3850.0,148,70,47.30%,61,41.22%,79,53.38%,9,6.08%,9,6.08%
1306,3851.0,53,24,45.28%,21,39.62%,26,49.06%,2,3.77%,3,5.66%
1307,3855.0,634,376,59.31%,347,54.73%,386,60.88%,10,1.58%,29,4.57%
1308,3857.0,103,54,52.43%,44,42.72%,58,56.31%,4,3.88%,10,9.71%
1309,3859.0,107,31,28.97%,26,24.30%,36,33.64%,5,4.67%,5,4.67%
1310,3860.0,81,32,39.51%,28,34.57%,35,43.21%,3,3.70%,4,4.94%
1311,3861.0,112,65,58.04%,58,51.79%,74,66.07%,9,8.04%,7,6.25%
1312,6527.0,229,88,38.43%,84,36.68%,90,39.30%,2,0.87%,4,1.75%
1313,6548.0,58,20,34.48%,19,32.76%,21,36.21%,1,1.72%,1,1.72%
1314,6675.0,98,49,50.00%,42,42.86%,57,58.16%,8,8.16%,7,7.14%
1315,6822.0,172,124,72.09%,116,67.44%,131,76.16%,7,4.07%,8,4.65%
1316,6996.0,164,80,48.78%,78,47.56%,82,50.00%,2,1.22%,2,1.22%
1317,7023.0,192,56,29.17%,56,29.17%,57,29.69%,1,0.52%,0,0.00%
1318,7070.0,124,69,55.65%,65,52.42%,71,57.26%,2,1.61%,4,3.23%
1319,7072.0,151,95,62.91%,87,57.62%,107,70.86%,12,7.95%,8,5.30%
1320,7229.0,92,36,39.13%,35,38.04%,37,40.22%,1,1.09%,1,1.09%
1321,7245.0,75,16,21.33%,14,18.67%,19,25.33%,3,4.00%,2,2.67%
1322,7255.0,33,19,57.58%,17,51.52%,21,63.64%,2,6.06%,2,6.06%
1323,7664.0,56,41,73.21%,39,69.64%,42,75.00%,1,1.79%,2,3.57%
1324,7780.0,70,43,61.43%,42,60.00%,44,62.86%,1,1.43%,1,1.43%
1325,7782.0,94,75,79.79%,72,76.60%,78,82.98%,3,3.19%,3,3.19%
1326,7808.0,71,51,71.83%,47,66.20%,54,76.06%,3,4.23%,4,5.63%
1327,7811.0,57,45,78.95%,40,70.18%,46,80.70%,1,1.75%,5,8.77%
1328,7813.0,69,40,57.97%,29,42.03%,44,63.77%,4,5.80%,11,15.94%
1329,7815.0,71,41,57.75%,39,54.93%,43,60.56%,2,2.82%,2,2.82%
1330,7850.0,72,38,52.78%,32,44.44%,41,56.94%,3,4.17%,6,8.33%
1331,7852.0,106,27,25.47%,25,23.58%,28,26.42%,1,0.94%,2,1.89%
1332,7855.0,104,44,42.31%,42,40.38%,46,44.23%,2,1.92%,2,1.92%
1333,7903.0,100,49,49.00%,47,47.00%,51,51.00%,2,2.00%,2,2.00%
1334,7904.0,249,205,82.33%,201,80.72%,207,83.13%,2,0.80%,4,1.61%
1335,7905.0,105,73,69.52%,70,66.67%,78,74.29%,5,4.76%,3,2.86%
1336,7906.0,124,103,83.06%,100,80.65%,106,85.48%,3,2.42%,3,2.42%
1337,8039.0,160,127,79.38%,123,76.88%,131,81.88%,4,2.50%,4,2.50%
1338,8293.0,72,36,50.00%,33,45.83%,41,56.94%,5,6.94%,3,4.17%
1339,8298.0,127,26,20.47%,20,15.75%,27,21.26%,1,0.79%,6,4.72%
1340,8328.0,45,22,48.89%,19,42.22%,22,48.89%,0,0.00%,3,6.67%
1341,8329.0,43,19,44.19%,16,37.21%,19,44.19%,0,0.00%,3,6.98%
1342,8330.0,125,74,59.20%,72,57.60%,75,60.00%,1,0.80%,2,1.60%
1343,8331.0,37,6,16.22%,6,16.22%,6,16.22%,0,0.00%,0,0.00%
1344,8332.0,50,32,64.00%,28,56.00%,35,70.00%,3,6.00%,4,8.00%
1345,8385.0,9,3,33.33%,3,33.33%,4,44.44%,1,11.11%,0,0.00%
1346,8386.0,6,3,50.00%,3,50.00%,4,66.67%,1,16.67%,0,0.00%
1347,8388.0,79,24,30.38%,21,26.58%,26,32.91%,2,2.53%,3,3.80%
1348,8440.0,91,55,60.44%,47,51.65%,57,62.64%,2,2.20%,8,8.79%
1349,9999.0,461,130,28.20%,98,21.26%,138,29.93%,8,1.74%,32,6.94%
1350,,"7,392","3,896",52.71%,"3,599",48.69%,"4,093",55.37%,197,2.67%,297,4.02%
1351,8195.0,104,25,24.04%,25,24.04%,25,24.04%,0,0.00%,0,0.00%
1352,,104,25,24.04%,25,24.04%,25,24.04%,0,0.00%,0,0.00%
1353,7961.0,106,74,69.81%,72,67.92%,75,70.75%,1,0.94%,2,1.89%
1354,,106,74,69.81%,72,67.92%,75,70.75%,1,0.94%,2,1.89%
1355,8148.0,54,17,31.48%,17,31.48%,20,37.04%,3,5.56%,0,0.00%
1356,,54,17,31.48%,17,31.48%,20,37.04%,3,5.56%,0,0.00%
1357,7981.0,74,53,71.62%,53,71.62%,55,74.32%,2,2.70%,0,0.00%
1358,,74,53,71.62%,53,71.62%,55,74.32%,2,2.70%,0,0.00%
1359,8126.0,69,34,49.28%,30,43.48%,39,56.52%,5,7.25%,4,5.80%
1360,,69,34,49.28%,30,43.48%,39,56.52%,5,7.25%,4,5.80%
1361,,"11,345","6,215",54.78%,"5,887",51.89%,"6,637",58.50%,422,3.72%,328,2.89%
1362,4310.0,238,114,47.90%,114,47.90%,121,50.84%,7,2.94%,0,0.00%
1363,,238,114,47.90%,114,47.90%,121,50.84%,7,2.94%,0,0.00%
1364,5261.0,383,267,69.71%,267,69.71%,274,71.54%,7,1.83%,0,0.00%
1365,,383,267,69.71%,267,69.71%,274,71.54%,7,1.83%,0,0.00%
1366,,621,381,61.35%,381,61.35%,395,63.61%,14,2.25%,0,0.00%
1367,6222.0,14,7,50.00%,7,50.00%,7,50.00%,0,0.00%,0,0.00%
1368,,14,7,50.00%,7,50.00%,7,50.00%,0,0.00%,0,0.00%
1369,3869.0,57,33,57.89%,32,56.14%,36,63.16%,3,5.26%,1,1.75%
1370,,57,33,57.89%,32,56.14%,36,63.16%,3,5.26%,1,1.75%
1371,6223.0,23,7,30.43%,7,30.43%,11,47.83%,4,17.39%,0,0.00%
1372,,23,7,30.43%,7,30.43%,11,47.83%,4,17.39%,0,0.00%
1373,3875.0,30,4,13.33%,4,13.33%,4,13.33%,0,0.00%,0,0.00%
1374,9999.0,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
1375,,31,4,12.90%,4,12.90%,4,12.90%,0,0.00%,0,0.00%
1376,3877.0,22,11,50.00%,11,50.00%,11,50.00%,0,0.00%,0,0.00%
1377,,22,11,50.00%,11,50.00%,11,50.00%,0,0.00%,0,0.00%
1378,,147,62,42.18%,61,41.50%,69,46.94%,7,4.76%,1,0.68%
1379,3891.0,227,138,60.79%,138,60.79%,141,62.11%,3,1.32%,0,0.00%
1380,,227,138,60.79%,138,60.79%,141,62.11%,3,1.32%,0,0.00%
1381,8403.0,69,42,60.87%,42,60.87%,44,63.77%,2,2.90%,0,0.00%
1382,,69,42,60.87%,42,60.87%,44,63.77%,2,2.90%,0,0.00%
1383,6583.0,68,37,54.41%,36,52.94%,37,54.41%,0,0.00%,1,1.47%
1384,9999.0,3,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
1385,,71,37,52.11%,36,50.70%,37,52.11%,0,0.00%,1,1.41%
1386,8161.0,11,1,9.09%,1,9.09%,1,9.09%,0,0.00%,0,0.00%
1387,,11,1,9.09%,1,9.09%,1,9.09%,0,0.00%,0,0.00%
1388,3883.0,134,78,58.21%,78,58.21%,80,59.70%,2,1.49%,0,0.00%
1389,,134,78,58.21%,78,58.21%,80,59.70%,2,1.49%,0,0.00%
1390,3910.0,134,58,43.28%,58,43.28%,58,43.28%,0,0.00%,0,0.00%
1391,,134,58,43.28%,58,43.28%,58,43.28%,0,0.00%,0,0.00%
1392,3924.0,211,112,53.08%,104,49.29%,118,55.92%,6,2.84%,8,3.79%
1393,9999.0,2,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
1394,,213,112,52.58%,104,48.83%,118,55.40%,6,2.82%,8,3.76%
1395,3940.0,71,32,45.07%,32,45.07%,33,46.48%,1,1.41%,0,0.00%
1396,9999.0,3,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
1397,,74,32,43.24%,32,43.24%,33,44.59%,1,1.35%,0,0.00%
1398,5264.0,75,41,54.67%,41,54.67%,42,56.00%,1,1.33%,0,0.00%
1399,9999.0,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
1400,,76,41,53.95%,41,53.95%,42,55.26%,1,1.32%,0,0.00%
1401,5070.0,163,130,79.75%,126,77.30%,130,79.75%,0,0.00%,4,2.45%
1402,,163,130,79.75%,126,77.30%,130,79.75%,0,0.00%,4,2.45%
1403,3957.0,62,33,53.23%,27,43.55%,34,54.84%,1,1.61%,6,9.68%
1404,,62,33,53.23%,27,43.55%,34,54.84%,1,1.61%,6,9.68%
1405,3914.0,77,37,48.05%,36,46.75%,39,50.65%,2,2.60%,1,1.30%
1406,,77,37,48.05%,36,46.75%,39,50.65%,2,2.60%,1,1.30%
1407,,"1,311",739,56.37%,719,54.84%,757,57.74%,18,1.37%,20,1.53%
1408,3962.0,154,44,28.57%,44,28.57%,44,28.57%,0,0.00%,0,0.00%
1409,9999.0,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
1410,,155,44,28.39%,44,28.39%,44,28.39%,0,0.00%,0,0.00%
1411,3969.0,191,118,61.78%,118,61.78%,121,63.35%,3,1.57%,0,0.00%
1412,9999.0,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
1413,,192,118,61.46%,118,61.46%,121,63.02%,3,1.56%,0,0.00%
1414,,347,162,46.69%,162,46.69%,165,47.55%,3,0.86%,0,0.00%
1415,6207.0,71,40,56.34%,39,54.93%,40,56.34%,0,0.00%,1,1.41%
1416,,71,40,56.34%,39,54.93%,40,56.34%,0,0.00%,1,1.41%
1417,3978.0,64,39,60.94%,39,60.94%,41,64.06%,2,3.13%,0,0.00%
1418,9999.0,2,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
1419,,66,39,59.09%,39,59.09%,41,62.12%,2,3.03%,0,0.00%
1420,3994.0,76,36,47.37%,35,46.05%,36,47.37%,0,0.00%,1,1.32%
1421,,76,36,47.37%,35,46.05%,36,47.37%,0,0.00%,1,1.32%
1422,3988.0,75,34,45.33%,34,45.33%,36,48.00%,2,2.67%,0,0.00%
1423,9999.0,3,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
1424,,78,34,43.59%,34,43.59%,36,46.15%,2,2.56%,0,0.00%
1425,6210.0,54,34,62.96%,29,53.70%,35,64.81%,1,1.85%,5,9.26%
1426,,54,34,62.96%,29,53.70%,35,64.81%,1,1.85%,5,9.26%
1427,4002.0,13,6,46.15%,6,46.15%,6,46.15%,0,0.00%,0,0.00%
1428,,13,6,46.15%,6,46.15%,6,46.15%,0,0.00%,0,0.00%
1429,4006.0,31,18,58.06%,17,54.84%,18,58.06%,0,0.00%,1,3.23%
1430,,31,18,58.06%,17,54.84%,18,58.06%,0,0.00%,1,3.23%
1431,6800.0,18,11,61.11%,11,61.11%,12,66.67%,1,5.56%,0,0.00%
1432,,18,11,61.11%,11,61.11%,12,66.67%,1,5.56%,0,0.00%
1433,8274.0,157,77,49.04%,75,47.77%,81,51.59%,4,2.55%,2,1.27%
1434,,157,77,49.04%,75,47.77%,81,51.59%,4,2.55%,2,1.27%
1435,6216.0,30,15,50.00%,14,46.67%,15,50.00%,0,0.00%,1,3.33%
1436,,30,15,50.00%,14,46.67%,15,50.00%,0,0.00%,1,3.33%
1437,4026.0,80,44,55.00%,41,51.25%,45,56.25%,1,1.25%,3,3.75%
1438,9999.0,4,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
1439,,84,44,52.38%,41,48.81%,45,53.57%,1,1.19%,3,3.57%
1440,,678,354,52.21%,340,50.15%,365,53.83%,11,1.62%,14,2.06%
1441,4030.0,46,28,60.87%,28,60.87%,30,65.22%,2,4.35%,0,0.00%
1442,,46,28,60.87%,28,60.87%,30,65.22%,2,4.35%,0,0.00%
1443,,46,28,60.87%,28,60.87%,30,65.22%,2,4.35%,0,0.00%
1444,4034.0,71,46,64.79%,44,61.97%,46,64.79%,0,0.00%,2,2.82%
1445,,71,46,64.79%,44,61.97%,46,64.79%,0,0.00%,2,2.82%
1446,6418.0,70,27,38.57%,25,35.71%,30,42.86%,3,4.29%,2,2.86%
1447,,70,27,38.57%,25,35.71%,30,42.86%,3,4.29%,2,2.86%
1448,6419.0,51,28,54.90%,28,54.90%,30,58.82%,2,3.92%,0,0.00%
1449,,51,28,54.90%,28,54.90%,30,58.82%,2,3.92%,0,0.00%
1450,4044.0,97,52,53.61%,47,48.45%,54,55.67%,2,2.06%,5,5.15%
1451,,97,52,53.61%,47,48.45%,54,55.67%,2,2.06%,5,5.15%
1452,4049.0,57,36,63.16%,34,59.65%,37,64.91%,1,1.75%,2,3.51%
1453,,57,36,63.16%,34,59.65%,37,64.91%,1,1.75%,2,3.51%
1454,4054.0,41,22,53.66%,22,53.66%,22,53.66%,0,0.00%,0,0.00%
1455,9999.0,18,3,16.67%,3,16.67%,3,16.67%,0,0.00%,0,0.00%
1456,,59,25,42.37%,25,42.37%,25,42.37%,0,0.00%,0,0.00%
1457,,405,214,52.84%,203,50.12%,222,54.81%,8,1.98%,11,2.72%
1458,4058.0,55,20,36.36%,19,34.55%,22,40.00%,2,3.64%,1,1.82%
1459,6373.0,86,40,46.51%,39,45.35%,41,47.67%,1,1.16%,1,1.16%
1460,,141,60,42.55%,58,41.13%,63,44.68%,3,2.13%,2,1.42%
1461,4064.0,47,22,46.81%,20,42.55%,24,51.06%,2,4.26%,2,4.26%
1462,4068.0,86,39,45.35%,38,44.19%,40,46.51%,1,1.16%,1,1.16%
1463,,133,61,45.86%,58,43.61%,64,48.12%,3,2.26%,3,2.26%
1464,4080.0,107,54,50.47%,52,48.60%,55,51.40%,1,0.93%,2,1.87%
1465,,107,54,50.47%,52,48.60%,55,51.40%,1,0.93%,2,1.87%
1466,,381,175,45.93%,168,44.09%,182,47.77%,7,1.84%,7,1.84%
1467,4085.0,151,117,77.48%,117,77.48%,117,77.48%,0,0.00%,0,0.00%
1468,9999.0,2,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
1469,,153,117,76.47%,117,76.47%,117,76.47%,0,0.00%,0,0.00%
1470,4091.0,154,67,43.51%,67,43.51%,73,47.40%,6,3.90%,0,0.00%
1471,,154,67,43.51%,67,43.51%,73,47.40%,6,3.90%,0,0.00%
1472,,307,184,59.93%,184,59.93%,190,61.89%,6,1.95%,0,0.00%
1473,4098.0,75,39,52.00%,28,37.33%,39,52.00%,0,0.00%,11,14.67%
1474,,75,39,52.00%,28,37.33%,39,52.00%,0,0.00%,11,14.67%
1475,4106.0,106,62,58.49%,60,56.60%,65,61.32%,3,2.83%,2,1.89%
1476,9999.0,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
1477,,107,62,57.94%,60,56.07%,65,60.75%,3,2.80%,2,1.87%
1478,4931.0,166,68,40.96%,66,39.76%,72,43.37%,4,2.41%,2,1.20%
1479,9999.0,11,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
1480,,177,68,38.42%,66,37.29%,72,40.68%,4,2.26%,2,1.13%
1481,1668.0,98,46,46.94%,43,43.88%,55,56.12%,9,9.18%,3,3.06%
1482,,98,46,46.94%,43,43.88%,55,56.12%,9,9.18%,3,3.06%
1483,4126.0,61,25,40.98%,18,29.51%,29,47.54%,4,6.56%,7,11.48%
1484,,61,25,40.98%,18,29.51%,29,47.54%,4,6.56%,7,11.48%
1485,,518,240,46.33%,215,41.51%,260,50.19%,20,3.86%,25,4.83%
1486,7833.0,17,12,70.59%,11,64.71%,12,70.59%,0,0.00%,1,5.88%
1487,,17,12,70.59%,11,64.71%,12,70.59%,0,0.00%,1,5.88%
1488,4135.0,70,41,58.57%,36,51.43%,42,60.00%,1,1.43%,5,7.14%
1489,4143.0,66,37,56.06%,34,51.52%,39,59.09%,2,3.03%,3,4.55%
1490,4146.0,42,24,57.14%,21,50.00%,26,61.90%,2,4.76%,3,7.14%
1491,4149.0,162,92,56.79%,90,55.56%,99,61.11%,7,4.32%,2,1.23%
1492,,340,194,57.06%,181,53.24%,206,60.59%,12,3.53%,13,3.82%
1493,,357,206,57.70%,192,53.78%,218,61.06%,12,3.36%,14,3.92%
1494,4165.0,47,31,65.96%,31,65.96%,31,65.96%,0,0.00%,0,0.00%
1495,,47,31,65.96%,31,65.96%,31,65.96%,0,0.00%,0,0.00%
1496,4188.0,86,54,62.79%,49,56.98%,56,65.12%,2,2.33%,5,5.81%
1497,9999.0,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
1498,,87,54,62.07%,49,56.32%,56,64.37%,2,2.30%,5,5.75%
1499,4181.0,81,52,64.20%,39,48.15%,52,64.20%,0,0.00%,13,16.05%
1500,9999.0,2,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
1501,,83,52,62.65%,39,46.99%,52,62.65%,0,0.00%,13,15.66%
1502,4195.0,72,34,47.22%,34,47.22%,34,47.22%,0,0.00%,0,0.00%
1503,9999.0,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
1504,,73,34,46.58%,34,46.58%,34,46.58%,0,0.00%,0,0.00%
1505,4203.0,61,35,57.38%,35,57.38%,36,59.02%,1,1.64%,0,0.00%
1506,,61,35,57.38%,35,57.38%,36,59.02%,1,1.64%,0,0.00%
1507,4217.0,425,285,67.06%,275,64.71%,287,67.53%,2,0.47%,10,2.35%
1508,9999.0,6,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
1509,,431,285,66.13%,275,63.81%,287,66.59%,2,0.46%,10,2.32%
1510,4715.0,93,59,63.44%,58,62.37%,59,63.44%,0,0.00%,1,1.08%
1511,9999.0,2,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
1512,,95,59,62.11%,58,61.05%,59,62.11%,0,0.00%,1,1.05%
1513,4235.0,85,61,71.76%,55,64.71%,65,76.47%,4,4.71%,6,7.06%
1514,,85,61,71.76%,55,64.71%,65,76.47%,4,4.71%,6,7.06%
1515,4242.0,78,49,62.82%,49,62.82%,52,66.67%,3,3.85%,0,0.00%
1516,9999.0,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
1517,,79,49,62.03%,49,62.03%,52,65.82%,3,3.80%,0,0.00%
1518,4249.0,105,70,66.67%,70,66.67%,76,72.38%,6,5.71%,0,0.00%
1519,9999.0,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
1520,,106,70,66.04%,70,66.04%,76,71.70%,6,5.66%,0,0.00%
1521,5083.0,363,307,84.57%,303,83.47%,307,84.57%,0,0.00%,4,1.10%
1522,9999.0,4,2,50.00%,1,25.00%,2,50.00%,0,0.00%,1,25.00%
1523,,367,309,84.20%,304,82.83%,309,84.20%,0,0.00%,5,1.36%
1524,7019.0,195,90,46.15%,87,44.62%,98,50.26%,8,4.10%,3,1.54%
1525,9999.0,2,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
1526,,197,90,45.69%,87,44.16%,98,49.75%,8,4.06%,3,1.52%
1527,6012.0,253,158,62.45%,156,61.66%,162,64.03%,4,1.58%,2,0.79%
1528,9999.0,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
1529,,254,158,62.20%,156,61.42%,162,63.78%,4,1.57%,2,0.79%
1530,4286.0,83,39,46.99%,34,40.96%,40,48.19%,1,1.20%,5,6.02%
1531,,83,39,46.99%,34,40.96%,40,48.19%,1,1.20%,5,6.02%
1532,,"2,048","1,326",64.75%,"1,276",62.30%,"1,357",66.26%,31,1.51%,50,2.44%
1533,4295.0,185,118,63.78%,118,63.78%,122,65.95%,4,2.16%,0,0.00%
1534,9999.0,7,3,42.86%,3,42.86%,3,42.86%,0,0.00%,0,0.00%
1535,,192,121,63.02%,121,63.02%,125,65.10%,4,2.08%,0,0.00%
1536,6704.0,127,79,62.20%,77,60.63%,83,65.35%,4,3.15%,2,1.57%
1537,,127,79,62.20%,77,60.63%,83,65.35%,4,3.15%,2,1.57%
1538,,319,200,62.70%,198,62.07%,208,65.20%,8,2.51%,2,0.63%
1539,4930.0,181,129,71.27%,124,68.51%,129,71.27%,0,0.00%,5,2.76%
1540,,181,129,71.27%,124,68.51%,129,71.27%,0,0.00%,5,2.76%
1541,4340.0,144,107,74.31%,106,73.61%,108,75.00%,1,0.69%,1,0.69%
1542,9999.0,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
1543,,145,107,73.79%,106,73.10%,108,74.48%,1,0.69%,1,0.69%
1544,4352.0,137,89,64.96%,89,64.96%,93,67.88%,4,2.92%,0,0.00%
1545,9999.0,11,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
1546,,148,89,60.14%,89,60.14%,93,62.84%,4,2.70%,0,0.00%
1547,4360.0,282,232,82.27%,230,81.56%,234,82.98%,2,0.71%,2,0.71%
1548,9999.0,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
1549,,283,232,81.98%,230,81.27%,234,82.69%,2,0.71%,2,0.71%
1550,7550.0,31,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
1551,,31,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
1552,4845.0,319,221,69.28%,217,68.03%,222,69.59%,1,0.31%,4,1.25%
1553,9999.0,6,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
1554,,325,221,68.00%,217,66.77%,222,68.31%,1,0.31%,4,1.23%
1555,4373.0,172,124,72.09%,118,68.60%,124,72.09%,0,0.00%,6,3.49%
1556,9999.0,6,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
1557,,178,124,69.66%,118,66.29%,124,69.66%,0,0.00%,6,3.37%
1558,4404.0,428,209,48.83%,201,46.96%,212,49.53%,3,0.70%,8,1.87%
1559,9999.0,4,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
1560,,432,209,48.38%,201,46.53%,212,49.07%,3,0.69%,8,1.85%
1561,8421.0,58,35,60.34%,31,53.45%,35,60.34%,0,0.00%,4,6.90%
1562,,58,35,60.34%,31,53.45%,35,60.34%,0,0.00%,4,6.90%
1563,4431.0,258,139,53.88%,134,51.94%,142,55.04%,3,1.16%,5,1.94%
1564,,258,139,53.88%,134,51.94%,142,55.04%,3,1.16%,5,1.94%
1565,4442.0,104,73,70.19%,73,70.19%,76,73.08%,3,2.88%,0,0.00%
1566,9999.0,2,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
1567,,106,73,68.87%,73,68.87%,76,71.70%,3,2.83%,0,0.00%
1568,6181.0,60,36,60.00%,29,48.33%,36,60.00%,0,0.00%,7,11.67%
1569,9999.0,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
1570,,61,36,59.02%,29,47.54%,36,59.02%,0,0.00%,7,11.48%
1571,4458.0,142,99,69.72%,92,64.79%,100,70.42%,1,0.70%,7,4.93%
1572,9999.0,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
1573,,143,99,69.23%,92,64.34%,100,69.93%,1,0.70%,7,4.90%
1574,8323.0,99,41,41.41%,41,41.41%,44,44.44%,3,3.03%,0,0.00%
1575,,99,41,41.41%,41,41.41%,44,44.44%,3,3.03%,0,0.00%
1576,4717.0,408,315,77.21%,302,74.02%,324,79.41%,9,2.21%,13,3.19%
1577,9999.0,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
1578,,409,315,77.02%,302,73.84%,324,79.22%,9,2.20%,13,3.18%
1579,6648.0,326,250,76.69%,248,76.07%,252,77.30%,2,0.61%,2,0.61%
1580,,326,250,76.69%,248,76.07%,252,77.30%,2,0.61%,2,0.61%
1581,6191.0,123,71,57.72%,71,57.72%,71,57.72%,0,0.00%,0,0.00%
1582,9999.0,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
1583,,124,71,57.26%,71,57.26%,71,57.26%,0,0.00%,0,0.00%
1584,4735.0,146,89,60.96%,84,57.53%,89,60.96%,0,0.00%,5,3.42%
1585,9999.0,3,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
1586,,149,89,59.73%,84,56.38%,89,59.73%,0,0.00%,5,3.36%
1587,,"3,456","2,259",65.36%,"2,190",63.37%,"2,291",66.29%,32,0.93%,69,2.00%
1588,5271.0,160,96,60.00%,91,56.88%,96,60.00%,0,0.00%,5,3.13%
1589,9999.0,4,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
1590,,164,96,58.54%,91,55.49%,96,58.54%,0,0.00%,5,3.05%
1591,4528.0,70,44,62.86%,44,62.86%,47,67.14%,3,4.29%,0,0.00%
1592,9999.0,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
1593,,71,44,61.97%,44,61.97%,47,66.20%,3,4.23%,0,0.00%
1594,,235,140,59.57%,135,57.45%,143,60.85%,3,1.28%,5,2.13%
1595,4545.0,423,298,70.45%,293,69.27%,305,72.10%,7,1.65%,5,1.18%
1596,9999.0,7,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
1597,,430,298,69.30%,293,68.14%,305,70.93%,7,1.63%,5,1.16%
1598,4553.0,455,308,67.69%,303,66.59%,320,70.33%,12,2.64%,5,1.10%
1599,9999.0,1,1,100.00%,1,100.00%,1,100.00%,0,0.00%,0,0.00%
1600,,456,309,67.76%,304,66.67%,321,70.39%,12,2.63%,5,1.10%
1601,4558.0,227,128,56.39%,126,55.51%,128,56.39%,0,0.00%,2,0.88%
1602,9999.0,4,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
1603,,231,128,55.41%,126,54.55%,128,55.41%,0,0.00%,2,0.87%
1604,4564.0,156,79,50.64%,75,48.08%,92,58.97%,13,8.33%,4,2.56%
1605,9999.0,6,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
1606,,162,79,48.77%,75,46.30%,92,56.79%,13,8.02%,4,2.47%
1607,4571.0,110,54,49.09%,48,43.64%,54,49.09%,0,0.00%,6,5.45%
1608,9999.0,9,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
1609,,119,54,45.38%,48,40.34%,54,45.38%,0,0.00%,6,5.04%
1610,7624.0,32,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
