AUN,AverageDailyMembership(ADM),BasedonInstruction,BasedonTotal,FacilitiesAcquisition&Construction,Federal Revenue,GeneralFundBalance,Instruction,Local Revenue,MV/PIAidRatio,Non-instructional,Other Revenue,OtherFinancingUses,State Revenue,SupportServices,TotalExpenditures,TotalRevenues
118667503,2302.581,12448.32,20891.56,34987.41,924790.12,4528756.0,28663272.98,25250136.95,0.4652,1056443.42,0.0,3606312.52,21744737.94,14743502.92,48104519.25,47919665.01
119350001,159.121,7726.33,14169.14,0.0,144865.0,554664.0,1229421.0,2161573.0,0.7926,83668.0,0.0,262284.0,15567.0,679235.0,2254608.0,2322005.0
119350303,3452.329,8789.52,14062.68,0.0,364356.91,10448229.0,30344300.46,33198347.03,0.3808,982155.33,0.0,3672704.08,14842485.36,13549848.39,48549008.26,48405189.3
119351303,1687.59,11064.63,15746.21,0.0,1682561.11,-2452326.0,18672559.92,8490423.81,0.7926,473064.29,1194572.59,1413815.44,15151030.83,6013711.35,26573151.0,26518588.34
119352203,1529.567,9310.85,14370.72,0.0,685864.18,3658894.0,14241575.07,12774889.75,0.5601,823197.43,0.0,1191659.46,8246102.05,5724539.94,21980971.9,21706855.98
119354207,316.548,13712.54,23494.1,0.0,976570.0,0.0,4340678.0,4817842.0,0.6416,0.0,0.0,95985.0,1642598.0,3000347.0,7437010.0,7437010.0
119354603,1525.886,9386.12,15247.57,0.0,436532.24,4053642.0,14322155.25,12121906.27,0.5731,678249.98,36537.5,819079.28,10574867.24,7446571.31,23266055.82,23169843.25
119355028,275.761,6701.1,12333.56,102355.98,189499.85,1516015.0,1847901.98,3431546.88,0.6534,31231.56,0.0,151776.08,12236.47,1267848.61,3401114.21,3633283.2
119355503,1902.157,9458.16,14923.95,93784.0,720135.59,4396806.0,17990902.22,18737169.27,0.5422,718791.12,104429.31,2304961.51,8888587.17,7279262.13,28387700.98,28450321.34
119356503,3079.569,10386.18,17818.47,296707.54,569022.13,6930717.0,31984951.05,34312046.25,0.5111,1398688.31,0.0,5110936.3,19297596.23,16081912.58,54873195.78,54178664.61
119356603,983.245,9372.02,14593.64,244483.3,730035.03,-576798.0,9214994.76,7632464.79,0.5702,364846.12,0.0,822000.0,5394428.36,3702797.54,14349121.72,13756928.18
119357003,1614.928,9492.25,16170.62,8635.0,499934.96,293762.0,15329300.06,15891680.62,0.5274,464065.33,0.0,2781039.0,9298340.63,7531344.02,26114383.41,25689956.21
119357402,10520.092,9421.57,14682.74,0.0,3898268.92,-22836481.0,99115791.92,67559286.66,0.7474,1506650.8,0.0,14631062.53,83631336.67,39210289.12,154463794.4,155088892.3
119358403,2457.408,9612.36,14352.54,0.0,592399.0,-1293965.0,23621479.0,17321609.0,0.5622,613280.0,2350000.0,712216.0,14993749.0,10323060.0,35270035.0,35257757.0
119581003,1002.394,11523.55,18891.47,0.0,415627.81,8333528.0,11551139.23,6990057.79,0.6521,408305.86,2500.0,651604.11,11072402.48,6325646.25,18936695.45,18480588.08
119582503,1162.282,11392.17,17924.27,0.0,379278.59,3864468.0,13240917.85,8968992.93,0.611,538792.4,0.0,1141272.97,11792536.94,5912073.19,20833056.41,21140808.46
119583003,787.369,11595.7,18752.44,0.0,480433.94,4573391.0,9130095.11,7171371.02,0.5125,242794.29,0.0,806746.0,8007729.96,4585458.18,14765093.58,15659534.92
119584503,1332.123,11813.3,19797.9,1026.22,559943.09,4342637.0,15736774.91,12310405.16,0.5322,508703.06,0.0,1032060.5,14148584.16,9094669.19,26373233.88,27018932.41
119584603,952.23,13419.94,22510.08,0.0,484165.71,1482464.0,12778872.32,9714790.23,0.4443,440155.63,0.0,1259477.51,10271704.17,6956264.4,21434769.86,20470660.11
119584707,195.738,13576.24,26180.93,0.0,519280.42,814660.0,2657385.32,3617886.9,0.546,32086.57,0.0,0.0,1023113.16,2435131.26,5124603.15,5160280.48
119586503,854.163,12740.4,19916.21,0.0,356271.68,4829394.0,10882381.6,4572684.94,0.7127,416103.45,0.0,49624.73,11448131.34,5663576.26,17011686.04,16377087.96
119648303,2981.975,14699.74,25565.13,0.0,1111049.37,12166992.0,43834253.14,55943100.67,0.3292,3177399.75,0.0,7018260.23,17953367.13,22204660.66,76234573.78,75007517.17
119648703,2595.867,13053.76,21730.08,0.0,1326035.45,9581861.0,33885833.37,36733797.56,0.3459,1222230.96,900.0,4025798.27,18811664.75,17274528.13,56408390.73,56872397.76
119648903,1913.547,13156.77,23862.77,0.0,927716.41,11268796.0,25176104.31,28081708.39,0.3173,1189759.1,0.0,4067512.88,16336438.94,15229154.76,45662531.05,45345863.74
119665003,1033.353,13353.18,19821.8,51409.0,413579.0,4654633.0,13798550.0,10784478.0,0.545,479877.0,14649.0,428581.0,10756556.0,5724498.0,20482915.0,21969262.0
120450003,101.594,10864.64,17047.56,0.0,20568.0,103439.0,1103781.99,1752131.0,0.5472,42883.0,0.0,29700.0,12049.0,555565.0,1731929.99,1784748.0
120452003,7017.009,12656.6,23155.16,0.0,4212248.12,45918081.0,88811510.71,106421202.3,0.6591,2900860.6,4247622.26,17745758.94,46836046.59,53021847.83,162479978.1,161717119.3
120454507,511.843,11066.74,21961.55,0.0,475255.35,933496.0,5664431.14,8355903.83,0.6016,28079.0,760.0,1454886.62,2253180.22,4093466.98,11240863.74,11085099.4
120455203,4704.473,13232.89,21208.7,25866.75,1891038.7,16868663.0,62253752.48,52669593.91,0.6295,1789261.3,39855.42,5569759.26,45217824.86,30137139.6,99775779.39,99818312.89
120455403,9405.701,13338.01,22882.91,0.0,3875414.89,30793460.0,125453338.8,143025311.1,0.5472,4127208.55,1600.0,20489907.72,66537210.76,65159374.53,215229829.6,213439536.7
120456003,5275.982,12491.36,21704.78,0.0,4467494.77,24511074.0,65904199.2,73512348.53,0.5984,1603556.39,1510548.64,15219674.55,35023611.2,31786573.0,114514003.1,114514003.1
120480002,1754.779,7476.61,12813.8,31800.0,753837.0,5788801.0,13119803.0,24414323.0,0.4602,357092.0,177294.0,220690.0,220466.0,8756007.0,22485392.0,25565920.0
120480803,3077.914,10760.5,18517.45,15020.7,646279.57,6071831.0,33119888.51,34900302.55,0.5433,1395932.94,0.0,5277837.94,21306247.24,17186445.54,56995125.63,56852829.36
120481002,15766.248,11377.2,17713.77,156578.98,8856735.37,39366308.0,179375683.4,202599266.5,0.485,3572251.24,87615.5,24997200.99,73505761.46,71177932.54,279279647.2,285049378.9
120481107,531.315,12202.22,23525.46,0.0,301535.0,0.0,6483224.35,10214680.49,0.4662,56927.7,0.0,1239588.96,1983211.6,4719686.3,12499427.31,12499427.09
120483007,320.719,12621.32,29418.9,215526.24,226558.0,1446695.0,4047897.19,8511274.22,0.5214,37459.75,0.0,1499123.82,1242255.21,3635193.55,9435200.55,9980087.43
120483170,622.504,7836.98,14702.83,6400.15,123361.15,1331228.0,4878552.94,9071355.93,0.4852,84549.39,60835.58,40196.0,164056.5,4142874.89,9152573.37,9419609.16
120483302,9285.032,10951.46,17814.1,0.0,3826278.73,44293015.0,101684661.3,112805824.6,0.5348,3853942.26,245111.0,16466261.28,48774157.6,43399647.65,165404512.5,165651372.0
120484803,4958.478,10509.91,18026.31,0.0,471368.87,19423569.0,52113154.16,66967974.72,0.4497,1884168.6,0.0,10217538.77,22407070.06,25168219.74,89383081.27,89846413.65
120484903,5817.254,11132.32,18611.98,0.0,969651.62,10376370.0,64759558.67,72220850.46,0.4847,1666403.4,36565.0,10445431.01,32407415.05,31399234.12,108270627.2,105634482.1
120485603,1643.91,10426.6,18577.91,0.0,287353.57,4054182.0,17140385.54,20238383.54,0.5505,1036975.09,0.0,2505650.34,10409036.71,9857401.59,30540412.56,30934773.82
120486003,2286.621,11921.71,20158.86,0.0,263041.45,11347821.0,27260423.75,35965803.76,0.293,1219754.62,0.0,2066753.83,10030181.68,15548746.12,46095678.32,46259026.89
120486892,405.163,7898.73,13201.61,0.0,173142.0,587453.0,3200275.0,5505638.0,0.5348,19558.0,100000.0,248497.0,72598.0,1880474.0,5348804.0,5851378.0
120488603,2381.128,10374.38,17430.94,0.0,611561.19,9456105.0,24702734.61,27291648.56,0.5676,967603.67,0.0,4468503.9,13888523.62,11366465.28,41505307.46,41791733.37
120522003,4506.053,11277.98,18146.2,0.0,1687914.09,17662054.0,50819176.57,48070014.67,0.5922,2541075.2,0.0,3236050.66,32009797.61,25171423.94,81767726.37,81767726.37
121131507,344.685,13139.77,28285.16,0.0,163548.0,3595310.0,4529080.49,6628675.0,0.6015,130712.98,0.0,2000000.0,1223302.0,3089677.34,9749470.81,8015525.0
121135003,2252.55,12346.77,20304.89,0.0,626015.0,14292786.0,27811711.47,33072479.32,0.4487,1081159.54,1739.79,4857673.68,11728939.0,11987231.68,45737776.37,45429173.11
121135503,2456.22,10812.77,17873.7,1306774.01,917920.64,870423.0,26558553.15,21357294.92,0.6257,1058910.72,702053.84,3777526.36,19147948.46,11199971.09,43901735.33,42125217.86
121136503,1914.113,10519.61,18765.18,0.0,412804.0,8544315.0,20135716.54,19477457.63,0.5858,982802.19,12.0,6278415.0,12696684.27,8521750.02,35918683.75,32586957.9
121136603,1754.671,10425.43,15683.03,0.0,1117513.59,1580093.0,18293199.89,11396674.46,0.7832,476751.8,100000.0,2443681.52,14513235.0,6304918.39,27518551.6,27127423.05
121139004,667.329,12834.28,22302.94,2200.0,325152.2,2532708.0,8564684.44,7331951.04,0.5776,256017.75,1233142.34,1394972.2,6312616.21,4665523.17,14883397.56,15202861.79
121390302,21179.372,11011.75,15602.2,203785.0,20657119.0,8461729.0,233222051.0,107841292.0,0.7716,4174316.0,10480451.0,20785159.0,192070693.0,72059398.0,330444709.0,331049555.0
121391303,1619.995,11440.88,18367.47,121661.95,739211.38,-873672.0,18534166.74,21181520.55,0.532,740886.67,12432.1,2237545.77,9294076.0,8120945.58,29755206.71,31227240.03
121392303,8636.391,10538.12,17102.11,0.0,1496746.31,14865108.0,91011319.31,112773106.1,0.4203,1884469.26,38461.57,14650566.09,34543740.58,40154150.97,147700505.6,148852054.6
121393007,1308.876,13468.64,23760.44,0.0,1004701.88,3428088.0,17628786.0,24338786.47,0.5375,91626.77,73304.11,3582404.41,5756500.82,9796649.91,31099467.09,31173293.28
121393330,607.421,8195.67,15853.21,827487.0,962790.0,2109701.0,4978220.0,7026158.0,0.7716,132802.0,0.0,154883.0,130767.0,3536180.0,9629572.0,8119715.0
121394017,372.264,9600.47,21885.0,2422580.4,84627.0,644193.0,3573907.89,6093778.59,0.3655,49382.83,2135000.0,350383.65,23149.89,1750742.07,8146996.84,8336555.48
121394503,1612.374,11767.99,21440.33,595896.51,595153.61,9753303.0,18974395.79,18722410.62,0.5642,744108.67,140258.45,3416229.01,13514384.27,10839198.67,34569828.65,32972206.95
121394603,2225.994,11024.93,21234.41,0.0,231792.0,15033100.0,24541420.17,30080143.28,0.3655,1037851.58,0.0,7154300.82,13470635.34,14534088.7,47267661.27,43782570.62
121395103,9787.366,11163.68,18249.63,0.0,2262487.0,40285197.0,109263001.5,143753595.0,0.3314,2222486.09,17100.0,16706198.4,33299007.0,50424142.42,178615828.4,179332189.0
121395526,544.671,6044.24,13797.94,603800.37,314730.0,727204.0,3292120.01,7233664.72,0.532,110481.76,0.0,36506.28,0.0,3472427.78,7515336.2,7548394.72
121395603,1703.621,12280.93,22847.96,52205.07,263246.69,1847284.0,20922055.65,28278537.74,0.3082,1015558.42,0.0,3563379.52,7870347.26,13371060.73,38924259.39,36412131.69
121395703,3275.965,11485.44,19967.02,0.0,324200.89,14859077.0,37625897.4,50209163.55,0.2098,1412448.4,0.0,6921621.05,14481545.49,19451290.3,65411257.15,65014909.93
121395927,350.277,7862.53,14619.89,0.0,165775.0,1919062.0,2754064.47,5121556.91,0.3082,107852.25,0.0,28695.91,34499.9,2230399.32,5121011.95,5321831.81
121397803,4600.595,9442.53,15323.58,373158.01,1340063.77,11021366.0,43441273.84,48326002.5,0.5602,1307382.85,28126.25,5110923.63,21329693.04,20264855.19,70497593.52,71023885.56
121398065,1297.594,6378.06,13302.47,0.0,891440.0,3718299.0,8276138.0,16235136.0,0.7716,405996.0,0.0,211313.0,189335.0,8367759.0,17261206.0,17315911.0
121399898,424.51,7815.08,13181.17,0.0,317598.0,272587.0,3317581.55,5423846.36,0.7716,12141.35,0.0,63518.92,58343.63,2202294.55,5595536.37,5799787.99
122090001,155.54,8769.84,28002.86,41838.0,39757.0,1133311.0,1364061.0,3026937.0,0.3059,465.89,1747329.0,1790771.65,5116.0,1158428.46,4355565.0,4819139.0
122091002,7871.64,12461.35,19864.02,0.0,3235140.29,14535786.0,98091283.2,112735090.8,0.3758,1571511.08,3200482.17,17675112.2,35086101.81,39024545.34,156362451.8,154256815.0
122091303,1377.151,12940.48,18792.48,245188.24,1430003.06,971728.0,17820993.83,12143981.53,0.6299,328037.05,0.0,2241663.23,11605330.4,5244201.46,25880083.81,25179314.99
122091352,7241.784,12548.16,19033.19,0.0,2474526.89,25384418.0,90871058.69,94495217.5,0.5754,1280396.03,0.0,11550850.21,46308837.77,34131949.46,137834254.4,143278582.2
122091457,1414.095,12616.66,18925.35,10826.0,986472.0,723518.0,17841152.0,21658276.0,0.3907,144445.0,0.0,74980.0,4164827.0,8690838.0,26762241.0,26809575.0
122092002,5562.263,13495.84,21823.6,57510.19,1240460.09,10761667.0,75067405.99,88759553.47,0.2471,1661941.64,0.0,11375783.56,31421859.25,33225965.51,121388606.9,121421872.8
122092102,18364.715,10777.13,19383.98,0.0,1992288.85,26304388.0,197918946.4,264271028.7,0.1792,8563153.72,1800.0,52713023.56,70128861.99,96786067.22,355981190.9,336393979.6
122092353,10880.533,14165.94,21881.63,0.0,1629874.41,22234687.0,154132924.6,184133751.4,0.15,3562606.59,6250.0,18709479.55,53193983.82,61678781.27,238083792.0,238963859.6
122093140,1300.19,7703.65,13858.74,14205.75,676660.0,12459235.0,10016211.81,19092414.0,0.3758,125083.65,0.0,1855400.0,43548.0,6008089.88,18018991.09,19812622.0
122093460,193.0,6972.42,13874.11,0.0,21541.0,3703076.0,1345678.0,2836205.0,0.3059,40867.0,0.0,0.0,2192.0,1291158.0,2677703.0,2859938.0
122097007,357.409,15677.34,31935.31,0.0,270315.0,369373.0,5603222.12,9607231.38,0.15,53029.13,35550.0,1559996.26,1508565.31,4197720.88,11413968.39,11421661.69
122097203,986.873,15622.21,23385.98,0.0,1503389.0,-75108.0,15417133.0,13463638.0,0.3941,472272.0,26190.0,1103773.0,7200416.0,6085816.0,23078994.0,22193633.0
122097502,9370.802,11861.23,18426.76,834119.48,1809150.12,42084596.0,111149212.9,135294615.0,0.3225,1974624.05,0.0,11779132.07,43428252.4,46936425.47,172673514.0,180532017.5
122097604,1385.588,15824.97,29379.68,0.0,30818.85,8945005.0,21926884.62,35338413.54,0.15,806706.57,5021.0,5193409.5,6428652.65,12781133.76,40708134.45,41802906.04
122098003,1624.902,15002.82,26826.47,555081.59,234767.05,24264366.0,24378119.72,33482718.0,0.15,1114596.64,0.0,3354829.3,9734292.0,14187757.01,43590384.26,43451777.05
122098103,7232.288,11392.55,19434.35,0.0,1361735.12,16010970.0,82394191.82,106200038.6,0.3419,1710557.2,0.0,17119955.25,32993011.79,39330082.45,140554786.7,140554785.5
122098202,10638.414,12657.99,20526.99,90000.0,2214042.02,17505990.0,134660941.1,155614739.6,0.3059,1243500.77,9399797.14,26990974.23,50295046.23,55389241.09,218374657.2,217523624.9
122098403,5320.271,11966.08,19698.08,0.0,709480.7,21743808.0,63662782.13,81522911.7,0.4168,1172034.7,2545355.77,11367070.38,26761261.6,28597213.24,104799100.5,111539009.8
122099007,338.144,16206.96,28473.33,345.5,122767.0,2769204.0,5480287.53,7462422.13,0.3065,9795.96,0.0,1281820.5,1355941.59,2855837.65,9628087.14,8941130.72
123460001,2160.778,8164.34,15263.55,2892.12,818225.0,7625665.0,17641324.42,30709994.08,0.4857,738.91,0.0,679483.68,178483.22,14656710.96,32981150.09,31706702.3
123460302,8467.803,10818.56,18215.11,87547.03,1789750.5,0.0,91609450.12,118712284.6,0.3001,1615224.03,0.0,10094630.6,34444611.23,50835095.68,154241947.5,154946646.3
123460957,340.66,11891.02,27103.07,0.0,310539.44,550001.0,4050795.21,7674076.16,0.15,56015.5,0.0,1564325.0,1248313.72,3561795.61,9232931.32,9232929.32
123461302,4551.273,15426.44,26963.68,0.0,908767.0,8486060.0,70209961.4,91745009.0,0.4003,2784829.0,0.0,11469349.0,25149097.0,38254907.0,122719046.4,117802873.0
123461602,5209.249,14856.68,24460.25,48691.0,867677.0,26266774.0,77392163.0,105942257.0,0.15,1990626.0,1015.0,9272388.09,22499032.0,38715679.0,127419547.1,129309981.0
123463370,234.542,11711.92,16555.29,259402.0,23324.0,1320543.0,2746937.0,3930382.0,0.3677,0.0,0.0,0.0,39735.0,876571.0,3882910.0,3993441.0
123463507,249.642,16690.95,38359.25,30924.88,1200245.74,4209932.0,4166761.36,7299943.42,0.2564,23313.87,3625.0,275000.0,1326258.78,5080078.58,9576078.69,9830072.94
123463603,4783.046,12053.78,21814.39,20868.42,1565613.07,20231001.0,57653801.34,82943235.11,0.1858,1528028.22,900.0,11205079.0,20702278.8,33931470.71,104339247.7,105212027.0
123463803,722.469,13878.4,23180.88,0.0,138506.0,1046556.0,10026717.0,12926366.0,0.3461,352447.0,57016.0,1262606.0,3491704.0,5105695.0,16747465.0,16613592.0
123464502,8732.163,16476.71,32964.06,0.0,1982639.01,42654873.0,143877350.8,233469024.7,0.15,5627793.5,0.0,62414523.2,39166333.74,75927885.17,287847552.6,274617997.5
123464603,2332.727,13066.34,21703.21,0.0,231739.48,4562012.0,30480212.44,40570926.39,0.2252,839422.01,351154.62,5210820.06,9550316.15,14097201.77,50627656.28,50704136.64
123465303,4860.414,12818.95,22274.12,0.0,673617.84,11749254.0,62305420.47,86135658.19,0.1961,1512210.41,0.0,10897366.95,23262130.88,33546436.96,108261434.8,110071406.9
123465507,548.163,13860.66,22737.52,61769.0,298809.0,2052315.0,7597899.32,10725548.0,0.1937,36722.0,6050.0,703695.0,1907942.0,4063780.0,12463865.32,12938349.0
123465602,8072.842,12270.14,19054.09,0.0,5898420.55,5268266.0,99054884.69,113439207.4,0.4857,2174161.78,504429.0,5917756.89,37737650.17,46673873.34,153820676.7,157579707.1
123465702,12832.592,12663.59,20280.22,0.0,2961611.54,40770589.0,162506650.4,204615940.0,0.1904,3095420.61,98455.51,19988930.78,52768417.66,74656824.2,260247826.0,260444424.7
123466103,5548.749,11302.59,19341.63,2156.0,760516.57,15965291.0,62715221.73,85252200.5,0.3872,1732678.35,0.0,10512312.64,23668958.39,32359488.64,107321857.4,109681675.5
123466303,3306.655,12146.52,20260.93,0.0,861713.0,14848089.0,40164366.0,44888980.0,0.5693,1191895.0,0.0,6150846.0,20806528.0,19488795.0,66995902.0,66557221.0
123466403,3438.631,11623.12,18675.15,796033.47,2614520.45,10762584.0,39967611.67,34987934.16,0.702,980487.56,141062.88,4276788.48,27448466.47,18196035.41,64216956.59,65191983.96
123467103,6778.312,11485.28,18878.6,26229.24,1192652.64,10331334.0,77850833.41,97332911.16,0.3677,1514641.86,1209406.71,12959317.4,29773758.66,35614037.28,127965059.2,129508729.2
123467203,2594.085,11710.47,22059.53,0.0,514625.12,22960745.0,30377961.07,45690855.88,0.15,1086411.72,682372.24,8252999.37,10488885.96,17506918.99,57224291.15,57376739.2
123467303,8218.714,11616.74,19583.12,38536.24,930731.22,23014381.0,95474678.21,124372242.4,0.283,2669213.17,3300000.0,17009775.36,33024357.26,45755831.79,160948034.8,161627330.9
123468303,4084.254,13928.14,25232.44,0.0,429541.4,9659131.0,56886059.58,82975371.28,0.1759,1845791.71,888317.2,15514391.72,17784604.12,28809468.98,103055712.0,102077834.0
123468402,4183.824,13969.69,25536.71,0.0,737092.43,17157205.0,58446712.31,90860287.77,0.15,2096279.98,627232.69,12325975.09,15318524.48,33972153.13,106841120.5,107543137.4
123468503,3223.54,11291.89,20254.66,8555.25,577535.68,6256977.0,36399871.3,50455489.27,0.323,774560.63,50184.03,8830574.21,14418787.06,19278148.99,65291710.38,65501996.04
123468603,3440.698,10594.49,17793.05,0.0,515421.42,14921570.0,36452432.45,41551959.15,0.478,999241.88,6534.05,6814665.14,19583064.56,16954172.34,61220511.81,61656979.18
123469007,276.573,13658.74,23676.65,0.0,123499.0,88366.0,3777637.5,5100241.5,0.3931,51789.39,0.0,396499.36,1085222.37,2322396.5,6548322.75,6308962.87
123469303,4755.349,13987.9,21504.09,0.0,595062.3,10819774.0,66517366.37,82503701.75,0.15,2037757.02,46469.0,4644894.12,20120879.11,29059419.9,102259437.4,103266112.2
124150002,1342.098,6287.18,18016.87,7929173.82,0.0,3462029.0,8438007.03,19116853.8,0.3541,83755.49,3250000.0,49622.01,51247.88,7679842.55,24180400.9,22418101.68
124150003,1834.795,8962.47,14195.21,895912.0,507879.0,4173042.0,16444304.0,26888843.0,0.5691,213149.0,84222.0,1600087.0,122744.0,6891841.0,26045293.0,27603688.0
124150004,3049.783,8079.61,13204.56,0.0,989205.0,10411106.0,24641072.0,46136197.0,0.15,71912.0,1500813.0,1501170.0,51967.0,14056896.0,40271050.0,48678182.0
124150503,5861.734,10382.82,15977.04,0.0,993809.35,18579549.0,60861320.02,58463975.58,0.5691,1305279.44,16735.0,5781866.23,31041573.3,25704665.54,93653131.23,90516093.23
124151607,1083.566,12619.48,30764.49,69429.0,1390158.0,1299875.0,13674041.0,27621219.0,0.2371,225576.0,98453.0,2700088.0,4041081.0,16666220.0,33335354.0,33150911.0
124151902,8969.11,13654.55,19926.19,0.0,3300792.48,4784548.0,122469171.5,116048002.1,0.5226,1256716.67,90507.49,16065861.25,52811372.67,38928464.79,178720214.2,172250674.7
124152003,13591.04,9915.85,16577.91,279002.45,3002677.11,18103426.0,134766707.0,172477298.3,0.3541,4125095.83,44245.11,23066424.33,50286113.31,63073821.15,225311050.8,225810333.8
124152637,1771.914,7863.05,12510.85,0.0,613346.33,4077367.0,13932655.24,25495186.22,0.3541,0.0,0.0,0.0,13205.29,8235498.14,22168153.38,26121737.84
124152880,91.193,11162.17,18148.68,0.0,117853.0,1872367.0,1017912.0,1462489.0,0.15,108676.0,0.0,0.0,12793.0,528445.0,1655033.0,1593135.0
124153320,2961.478,9911.03,16525.59,25930.0,450821.0,8993257.0,29351291.0,48881050.0,0.15,141194.0,0.0,6238515.0,58950.0,13183228.0,48940158.0,49390821.0
124153350,1044.675,9910.54,16438.41,172920.0,193302.0,3606121.0,10353294.0,17420183.0,0.2081,101483.0,0.0,1585424.0,14465.0,4959675.0,17172796.0,17627950.0
124153503,4416.373,13640.92,23512.9,0.0,1073636.0,19530092.0,60243401.11,88403479.65,0.15,1685360.86,962355.0,12930534.68,15317461.7,28982449.88,103841746.5,105756932.4
124154003,4332.225,11306.42,24923.19,121606.0,1123425.95,7056367.0,48981965.64,68529510.34,0.381,1524324.9,20635134.3,30907599.16,17844931.17,26437352.06,107972847.8,108133001.8
124156503,2478.732,13427.88,21741.27,0.0,870614.25,8287822.0,33284105.23,37952893.63,0.4918,697146.49,0.0,5630484.8,14770261.72,14279032.93,53890769.45,53593769.6
124156603,5720.949,10756.54,19404.62,0.0,1153578.54,10091779.0,61537613.15,86451588.37,0.3425,2063790.54,919731.0,14308723.29,22129708.59,33102739.09,111012866.1,110654606.5
124156703,4170.513,10626.82,19660.53,0.0,1385999.71,20139856.0,44319279.45,39331432.88,0.6432,1166405.43,13235000.0,19389610.21,25339514.74,17119182.06,81994477.15,79291947.33
124157203,4400.519,12251.37,20958.91,0.0,920791.04,7380322.0,53912375.69,74101006.5,0.2081,2186238.62,0.0,11239749.49,17432733.27,24891720.43,92230084.23,92454530.81
124157802,7176.424,12085.52,19883.92,0.0,796040.16,30857468.0,86730837.16,119802281.5,0.15,2026191.73,0.0,10876862.54,22611659.85,43061525.03,142695416.5,143209981.5
124158503,4009.158,12432.39,21844.48,0.0,646344.35,8899488.0,49843434.34,71272480.7,0.15,1742801.25,11311.0,9483803.57,15863588.29,26507920.22,87577959.38,87793724.34
124159002,12606.874,11270.68,19240.23,0.0,2337351.2,36120170.0,142088011.4,204505151.5,0.15,5180292.86,0.0,30829563.51,42679137.16,64461336.89,242559204.6,249521639.8
125230001,572.963,9209.92,14575.22,0.0,490417.77,4025045.0,5276945.0,10120432.76,0.15,0.0,0.0,0.0,57690.62,3074115.41,8351060.41,10668541.15
125230002,399.85,9010.48,16206.7,0.0,202280.51,1457620.0,3602839.3,5939111.02,0.8639,54907.61,0.0,0.0,43641.12,2822501.68,6480248.59,6185032.65
125231232,6972.633,14487.58,19222.53,152902.96,5574121.29,7556486.0,101016574.5,28854932.82,0.8639,676102.45,0.0,7982579.35,100585175.5,24203464.6,134031623.8,135014229.7
125231303,3414.508,12968.67,22247.8,0.0,1088784.25,13716481.0,44281641.0,50185185.64,0.6012,1609771.96,21552.18,7745247.42,25530267.53,22328631.42,75965291.8,76825789.6
125232407,536.044,16576.87,30477.81,0.0,1046470.0,370173.0,8885934.0,13053265.0,0.4291,71583.0,0.0,971794.0,2347007.0,6408136.0,16337447.0,16446742.0
125232950,4279.173,6394.3,16752.69,122202.65,6309158.42,453399.0,27362295.95,61767438.18,0.8639,109552.08,2500000.0,3251390.0,1127482.34,40842226.07,71687666.75,71704078.94
125233517,316.432,7203.88,13599.18,35030.0,367108.0,1132088.0,2279537.0,4437646.0,0.7175,220998.0,0.0,0.0,45050.54,1767650.0,4303215.0,4849804.54
125234103,4786.715,14295.93,22512.16,0.0,378011.0,11310016.0,68430549.23,88976653.0,0.3051,2400843.4,15600.0,11550912.32,20157012.0,25376968.82,107759273.8,109527276.0
125234502,6507.155,11370.41,18627.14,0.0,946134.28,15348141.0,73989015.54,100861816.1,0.161,1636293.11,100.0,10763821.16,21549882.94,34820587.23,121209717.0,123357933.3
125235103,3433.456,12016.64,19560.01,55495.58,657995.88,2661696.0,41258598.26,43179368.56,0.5767,973875.76,0.0,4561293.25,22478735.55,20309186.79,67158449.64,66316099.99
125235502,3441.402,13209.52,25745.88,0.0,1094644.96,12013933.0,45459270.31,72285737.96,0.15,1613625.47,0.0,13114000.0,14776944.55,28415029.46,88601925.24,88157327.47
125236827,605.976,11829.05,16780.43,194361.0,925645.98,4199123.0,7168121.65,9060015.24,0.8639,232212.97,135156.0,0.0,137850.07,2573842.6,10168538.22,10258667.29
125236903,3475.767,9821.81,17740.76,57303.37,490396.0,13767795.0,34138329.85,43530521.0,0.4582,1059348.63,0.0,6597621.41,16531625.0,19810147.69,61662750.95,60552542.0
125237603,3726.981,15226.81,26304.3,0.0,1113355.7,21681537.0,56750032.27,83042909.86,0.15,1399527.78,235231.28,8444820.32,15127251.58,31441262.02,98035642.39,99518748.42
125237702,5644.212,13414.74,19606.96,0.0,1166160.11,13334099.0,75715664.05,73784070.55,0.5665,1325076.89,306348.93,5871027.8,32316353.78,27754045.09,110665813.8,107572933.4
125237903,3975.939,13790.04,24572.05,0.0,741719.19,11205886.0,54828358.32,78572604.83,0.15,1718919.4,28012.06,11814779.5,16534014.88,29334909.74,97696966.96,95876350.96
125238402,4777.93,11266.56,17753.97,0.0,4720856.88,-1209151.0,53830830.65,41331401.09,0.7239,1034192.4,0.0,7523328.0,35027045.99,22438874.69,84827225.74,81079303.96
125238502,4193.357,10362.15,17879.5,0.0,311543.72,10112328.0,43452186.08,62157536.29,0.3784,1899546.59,2590.0,7580747.26,13333846.59,22042662.39,74975142.32,75805516.6
125239452,13442.373,9876.29,15067.37,1146296.2,7494479.25,26060631.0,132760783.9,111456486.0,0.6892,4791885.92,3316094.41,9789317.73,82274867.37,54052871.76,202541155.5,204541927.0
