AUN,AverageDailyMembership(ADM),BasedonInstruction,BasedonTotal,FacilitiesAcquisition&Construction,Federal Revenue,GeneralFundBalance,Instruction,Local Revenue,MV/PIAidRatio,Non-instructional,Other Revenue,OtherFinancingUses,State Revenue,SupportServices,TotalExpenditures,TotalRevenues
121392303,8561.933,9926.82,16257.48,0,1087891.05,14485188,84992734.36,108894019.5,0.4235,2072749.15,0,12716719.89,33375809.56,39413246.95,139195450.4,143357720.1
121393007,1360.746,12626.59,22116.13,0,893107.1,3398362,17181580.92,23798631.47,0.5322,83072.51,64628.47,3265138,5239666.66,9564640.93,30094432.36,29996033.7
121393330,555.872,7530.67,13285.55,188268,850273.91,3650631,4186090,7094988.91,0.7863,80050,1695501,0,120608.1,2930656,7385064,9761371.92
121394017,328.497,8343.56,15737.41,379587,113904.89,440148,2740835.02,5022129.52,0.3852,22052.15,50000,250673.14,5097.34,1776545.94,5169693.25,5191131.75
121394503,1609.245,10902.2,20397.84,1369456.12,502600.73,11361384,17544313.19,17907624.9,0.5902,760115.75,176881,3463083.22,13258639.9,9688155.7,32825123.98,31845746.53
121394603,2222.533,10526.61,18742.24,0,218564,18798070,23395745.69,28779499.5,0.3852,952682.59,0,4249701.37,13187374.45,13057116.65,41655246.3,42185437.95
121395103,9748.94,10799.89,17539.82,0,1800253,39568834,105287436,138217780,0.2661,2317613.41,7087,14724481.24,32277881,48665092.47,170994623.2,172303001
121395526,392.895,4990.71,11081.89,0,274048.35,641892,1960825.21,5113998.34,0.5287,40071.86,0,24337.52,38621.75,2328782.77,4354017.36,5426668.44
121395603,1675.149,13123.87,23536.87,7193.27,252750.87,4356673,21984444.14,27917329.06,0.2995,990752.61,2431935.3,3940935.24,7660473.39,12504431.96,39427757.22,38262488.62
121395703,3312.028,11015.07,19315.97,0,281634.93,15228492,36482226.02,48742244.33,0.1944,1390788.81,0,6921085.23,14164912.24,19180943.06,63975043.12,63188791.5
121395927,364.746,7422.94,13055.5,0,183140,1777017,2707485.93,4892741,0.2995,55038.61,0,70.03,37123,1999348.51,4761943.08,5113004
121397803,4549.502,9087.3,14709.25,42107.99,1057989.45,10511914,41342683.95,46732068.62,0.5656,1295031,5640.58,4867605.72,19512536,19372348.55,66919777.21,67308234.65
121398065,1191.266,5119.3,11258.13,0,625270,3708506,6098447,14840836,0.7863,144266,0,211313,17897,6957402,13411428,15484003
121399898,408.867,6342.17,12573.31,0,264028.92,122682,2593106,4955145.43,0.7863,11037.39,0,338092.69,108500.35,2198573.96,5140810.04,5327674.7
122090001,142.106,9772.66,19343.34,5580,74491.69,644217,1388753.57,2543399.6,0.3133,321.6,0,207389.1,2637.07,1146760.04,2748804.31,2620528.36
122091002,7792.169,12536.66,20960.17,0,3283512.52,16634846,97687777.54,107457158.3,0.3578,1473195.13,13905875,25000425.96,35287172.03,39163772.37,163325171,159933717.9
122091303,1400.304,11959.43,17397.42,113393.61,1120304.1,1753548,16746831.71,12271509.41,0.6107,324352.29,0,2085816.61,10986822.02,5091285.39,24361679.61,24378635.53
122091352,7371.185,12212.76,18285.99,0,2515914.11,19718081,90022487.32,92768171.18,0.5616,1186812.72,488410,10942815.57,46593258.73,32637322.57,134789438.2,142365754
122091457,1375.85,12468.13,18470.68,18347,863848,686346,17154283,20984753,0.3793,137140,0,74981,3917212,8028130,25412881,25765813
122092002,5597.716,12976.95,20958.38,85662.41,1466340.28,10728402,72641288.95,84713816.75,0.2293,1625503.6,9430.68,10184079.08,31192033.48,32782531.47,117319065.5,117381621.2
122092102,18366.422,10242.48,18075.24,0,1954213.57,42793902,188117761.8,259544096,0.1936,8146900.93,50188.97,42590143.76,68528197.85,93122677.16,331977483.7,330076696.4
122092353,11029.89,13597.04,21320.85,0,1558291.92,21353741,149973880.2,178592624.8,0.15,3644490.38,6425,21126571,52307682.95,60421673.47,235166615,232465024.6
122093140,1255.177,7586.83,13468.66,18771.11,637262.67,10392539,9522808.74,17939839.48,0.3578,119642.38,0,1663837.5,41050.29,5580490.44,16905550.17,18618152.44
122093460,195.253,8652.91,14746.93,0,19490.91,3520841,1689506.42,2910778.49,0.3133,46606.09,0,0,3513.6,1143270.39,2879382.9,2933783
122097007,345.691,16680.17,32845.91,0,267721,415007,5766183.19,9676971.06,0.15,53262.17,0,1565996.26,1391615.87,3969093.1,11354534.72,11336307.93
122097203,963.501,16220.33,23490.96,0,743947,810253,15628304,12351090,0.4693,590327,235000,1132566,7547633,5282363,22633560,20877670
122097502,9340.138,12161.83,19680.23,641425.2,1331573.35,34226092,113593190.8,130230945.7,0.2897,1968556.92,9310896,20798494.36,41996039.31,46814399.42,183816066.7,182869454.4
122097604,1422.864,15155.89,27385.27,0,86905.95,7842651,21564776.12,34612056.43,0.15,713684.49,22492.98,3822008.75,6365484.81,12865043.77,38965513.13,41086940.17
122098003,1615.029,14659.8,25747.48,32691.17,374116.26,24231304,23675997.08,32835476.91,0.15,1113738.82,0,3367640.02,9568044.17,13392852.71,41582919.8,42777637.34
122098103,7397.074,10684.18,18268.18,0,874236,16011334,79031693,103866255,0.3405,1654291,0,16469231,30390603,37975879,135131094,135131094
122098202,10693.928,12187.93,21486.54,0,2457691.79,19151237,130336803.9,151148658.9,0.3133,1386130.38,28824315.2,44287162.56,48958081.46,53765419.04,229775515.8,231388747.3
122098403,5392.159,11827.39,19394.87,0,617189.21,14994408,63775176.39,78009754.55,0.4195,1126607.05,523649.25,10910174.78,26779468.02,28768255,104580213.2,105930061
122099007,333.3,15653.67,28036.65,3476,115783,3459103,5217368.4,7749538.58,0.3023,8553.44,708.65,1283541.37,1284419.53,2831676.5,9344615.71,9150449.76
123460001,2242.733,7876.95,14157.36,0,782078,8900112,17665901.48,30121235.83,0.4395,23894.56,0,679483.68,177610.54,13381904.04,31751183.76,31080924.37
123460302,8215.745,10896.43,18459.45,7195.5,1672197.3,42402335,89522252.4,117839974.2,0.2947,1718862.4,187114.49,10029474.54,33449739.74,50380386.4,151658171.2,153149025.7
123460504,4.588,41905.41,55018.96,0,0,811719,192262,172722,0.15,0,0,0,52793.43,60164.98,252426.98,225515.43
123460957,285.742,12015.93,30410.04,0,261966,550001,3433456.65,7608410.16,0.15,60669.9,0,1766075,1069050.38,3429224.98,8689426.53,8939426.54
123461302,4597.112,14322.31,25920.47,0,627906,13504478,65841253,90725016,0.387,2799435,0,10692383,24739963,39826242,119159313,116092885
123461602,5018.247,15456.57,25846.32,0,808867.97,24451719,77564899.75,100755131.3,0.15,1876570.79,55712.35,14084520.8,21400640.54,36177228.44,129703219.8,123020352.2
123463370,230.996,10876.09,14575.01,12907,25107,1210013,2512333,3554706,0.37,0,0,0,10787,841530,3366770,3590600
123463507,232.009,18462.81,42565.37,47835,1152671,3987442,4283537,7264218,0.2343,17053,495,700000,1292204,4827124,9875549,9709588
123463603,4827.108,11711.06,21054.93,2300,1539433.08,19358221,56530562.74,80962458.14,0.1769,1489846.29,2400,11453865.54,20299026.11,32157868.76,101634443.3,102803317.3
123463803,700.848,13977.81,23276.31,0,111812,1180429,9796318,12883138,0.2961,328605,87844,1287622,3239557,4900610,16313155,16322351
123464502,8644.779,16561.79,30822.88,0,2271386.47,55871038,143173030.8,226766061.1,0.15,5282042.66,0,41428995.69,37419517.33,76572894.79,266456963.9,266456964.9
123464603,2297.885,13034.82,21867.09,0,243920.75,4485531,29952516.78,38854853.58,0.1768,889358.16,539663.1,4687096.66,9162262.4,14719078.94,50248050.54,48800699.83
123465303,4853.146,12239.28,21463.77,0,690369.87,10047011,59399032.45,83464989.68,0.1975,1461121.54,18419.13,9895080.92,22577921.35,33411559.71,104166794.6,106751700
123465507,534.066,14656.87,24380.11,215432,289928,1574400,7827733.98,10589341.67,0.1942,41741.78,0,696132.11,1787342.76,4239547.7,13020587.57,12666612.43
123465602,7997.486,12109.59,18593.37,0,5848788.29,2688349,96846269.98,108874118.6,0.4395,1661589.94,1585,6336307.18,35837379.73,43856087.97,148700255.1,150561871.6
123465702,12847.183,12439.51,19646.48,18995,2865162.57,40233955,159812633.2,198901175.8,0.1851,3011663.01,158715.18,21822178.5,50377168.15,67736415.9,252401885.6,252302221.7
123466103,5614.843,10772.28,18740.72,1186365.44,960796.46,13605472,60484679.86,81908776.05,0.4036,1649645.76,1279206,11553323.8,23280314.88,30352187.18,105226202,107429093.4
123466303,3290.664,11686.67,19772.54,0,984474,15286770,38456903,44233514,0.5653,1162029,0,5929910,19970857,19515941,65064783,65188845
123466403,3383.488,11243.28,18419.33,1371869.43,2380412.63,9058609,38041494.93,34568235.48,0.6914,1031185.35,462308,4661724.52,25782629.81,17215296.23,62321570.46,63193585.92
123467103,6807.825,11323.02,18223.44,46126.51,946608.48,5707453,77085170.33,93671014.09,0.37,1472963.19,3203479.58,9494558.78,29080577.1,35963140.39,124061959.2,126901679.3
123467203,2515.407,11923.09,22640.2,0,415224.22,22844402,29991428.54,44865349.75,0.15,1025367.66,43996.04,8994942.15,10139731.65,16937584.03,56949322.38,55464301.66
123467303,8260.213,10955.53,18888.78,18273.38,559189.87,22633844,90495014.32,118723228.8,0.2871,2439245.23,1638509.78,18827966.9,31476064.77,44244860.73,156025360.6,152396993.2
123468303,4135.13,13178.74,23868.78,0,427485.99,10632482,54495820.64,80463909.11,0.1514,1755126.49,150800,15960335.31,17395005.63,26489239.81,98700522.25,98437200.73
123468402,4066.483,13232.76,24447.86,0,676555.36,16455189,53810811.57,82958055.97,0.15,2015411.25,1229284,13448723.9,14279499.43,30141868.83,99416815.55,99143394.76
123468503,3170.491,11310.05,20870.49,79179.75,500345.57,6040331,35858426.48,49456805.81,0.3231,783574.58,51211.97,9990202.89,13268214.44,19458331.05,66169714.75,63276577.79
123468603,3466.692,10258.55,17003.48,2220,412518.55,14480426,35563233.06,40160964.18,0.4716,991069.32,30724.09,6078778.87,18987001.42,16310510.43,58945811.68,59591208.24
123469007,266.878,13261.02,22417.14,0,116519,330254,3539075.64,5030474.53,0.3936,65791.25,8500,155364.36,917911.48,2222411.15,5982642.4,6073405.01
123469303,4642.75,14163.98,21525.15,0,556419.39,10625945,65759802.91,80456531.56,0.15,2143946.82,31119,3064952.9,19551672.5,28967205.9,99935908.53,100595742.5
124150002,1122.463,6153.86,12996.81,29757.94,0,5134309,6907476.89,14890223.55,0.3602,85046.09,0,0,41774.45,7566153.03,14588433.95,14931998
124150003,1700.304,8999.71,14922.91,2342278,247572,2691593,15302241,23815285,0.5574,181181,0,2112157,122528,5435633,25373490,24185385
124150004,2797.125,8076.57,13416.56,0,1085269,6409135,22591165.26,40412158,0.15,62829,1707027,1228466,41465,13645323,37527783.26,43245919
124150503,5913.625,9893.62,15368.29,22382.41,971828.04,20803787,58507186.98,56801706.41,0.5574,1187726.59,198960.5,5120365,31384468.52,26044656.67,90882317.65,89356963.47
124151607,1073.115,12398.89,33627.1,347030,1224892,1464381,13305430,30709316,0.2245,222051,0,6634839,3711518,15576400,36085750,35645726
124151902,8716.055,13316.9,19763.1,0,4117450.55,11202922,116070792.8,111346380.3,0.5194,1206071.64,13307552.97,14719780.06,51929587.38,40259622.73,172256267.3,180700971.2
124152003,13527.484,9640.22,16472,331257.09,2922619.47,17650384,130407873.7,169751606.6,0.3602,4152500.97,279257.46,27659073.98,50224146.35,60274070.27,222824776,223177629.9
124152637,826.968,7038.16,12764.24,0,26836.37,282258,5820329.18,10838522.65,0.3602,0,0,0,0,4735291.87,10555621.05,10865359.02
124152880,106.561,8750.19,14334.96,0,107640.29,1983914,932429.1,1687053.31,0.15,115687.9,0,0,19789.47,479430.8,1527547.8,1814483.07
124153320,2890.76,8633.12,14448.76,115529,460788,8628911,24956264,42860314,0.15,297109,0,3328800,82450,13070200,41767902,43403552
124153350,1062.018,9221.66,15863.54,824227,170996,3717390,9793569,17371443,0.1676,80911,0,1587721,33497,4560932,16847360,17575936
124153503,4297.595,14037.23,23028.42,0,758328,17591207,60326341.81,82277792,0.15,1707195.02,0,10048203.33,15124864,26885070.94,98966811.1,98160984
124154003,4392.843,10748.31,21972.74,91770.6,943075.37,6888627,47215650.12,65963408.27,0.3849,1403425.13,12366561.95,22988969.9,17382556.23,24822962.16,96522777.91,96655601.82
124156503,2555.45,12328.97,20574.38,0,695274.55,8584413,31506067.75,36693703.1,0.4803,704968.78,16007.96,6313162.3,14959429.37,14052591.38,52576790.21,52364414.98
124156603,5684.691,10428.67,18714.85,0,925779.84,10410747,59283752.06,82922796.5,0.3152,1775793.03,0,13078248.67,21936707.23,32250319.98,106388113.7,105785283.6
124156703,4262.41,9583.35,15687.83,0,947979.19,22842386,40848186.12,39130285.67,0.6406,1068321.82,110891.99,8374499.85,25067220.35,16576958.19,66867965.98,65256377.2
124157203,4340.397,12061.14,20826.39,0,800947.99,6827656,52350157.14,70650073,0.1676,2050640.77,0,11196912.09,17482427.77,24797100.06,90394810.06,88933448.76
124157802,7024.763,12382.72,19956.67,0,1472508,30342903,86985701.46,114190586,0.15,2044662.76,0,8440524.7,22126993,42720020.1,140190909,137790087
124158503,3940.543,12060.24,21562.93,0,240863.9,8683685,47523902.35,69207349.64,0.15,1606029.8,4447.54,10268913.04,15516987.34,25570802.88,84969648.07,84969648.42
124159002,12654.172,11126.89,18890.91,0,2053576.57,29257350,140801560.8,197373472.6,0.15,5038435.66,0,29991286.61,42747950.91,63217521.3,239048804.3,242175000.1
125230001,510.236,8552.56,14977.82,0,521977,240834,4363825.3,8052690.16,0.15,15840.46,0,0,64173,3262558.62,7642224.38,8638840.16
125230002,419.092,7732.83,15057.51,0,364257.95,1985257,3240768.09,5944047.5,0.8471,68582.42,0,0,43851.68,3001130.01,6310480.52,6352157.13
125231232,6890.878,13909.23,18489.14,78555.61,5568126.11,7479038,95846795.29,25670923.22,0.8471,634031.39,4994.24,6475329.9,97418271.31,24371707.43,127406419.6,128662314.9
125231303,3358.665,12701.88,21789.67,0,1380870.54,12917357,42661368.39,48330396.91,0.604,1603411.33,22808.4,7313899.25,25245813.08,21605530.93,73184209.9,74979888.93
125232407,504.666,17207.66,29935.93,0,955808,413175,8684119,12038699,0.4234,71790,0,717097,2079658,5634640,15107646,15074165
125232950,4131.009,5769.61,14775.16,139142.35,4527890.94,751937,23834298.99,60454747.63,0.8471,33583.76,80412.9,18934.06,925231.04,37010365.92,61036325.08,65988282.51
125233517,269.499,8316.53,15296.49,250697,378364,722419,2241297.56,3336906,0.7158,5040.76,31316,0,28735,1625352.98,4122388.3,3775321
125234103,4845.658,13229.39,21346.55,0,444578,9779991,64105099.43,85121876,0.3236,2348215.51,4120,12454796.47,18865161,24529979.33,103438090.7,104435735
125234502,6274.423,11401.28,18658.01,5103.4,859080.01,13202318,71536432.78,97856607.54,0.1506,1558594.3,3100,9772695.76,20578976.96,34195422.77,117068249,119297764.5
125235103,3405.496,11920.49,19159.4,34083.05,901950.53,3066173,40595173.05,42031529.12,0.5841,975294.81,0,4278269.92,21813938.2,19364453.23,65247274.06,64747417.85
125235502,3383.801,12478.83,25020.45,0,861966.27,12540763,42225867.37,68615673.55,0.15,1517922.46,0,13830578.88,14694824.1,27089855.54,84664224.25,84172463.92
125236827,555.415,10763.56,15231.9,34635.05,752166.18,4161556,5978243.97,8445326.66,0.8471,165313.73,0,17474,123631,2264359.07,8460025.82,9321123.84
125236903,3503.415,9435.16,16839.05,27443,385012.03,14897843,33055277.08,42350273.93,0.4526,1059506.61,0,6136518.17,16013784.18,18715437.37,58994182.23,58749070.14
125237603,3719.184,14785.59,25464.69,0,695543.75,20198431,54990333.17,80142939.42,0.15,1333905.19,7675.5,7751140.79,14873620.61,30632476.17,94707855.32,95719779.28
125237702,5562.436,12832.99,19682.53,1411359.04,1404921.63,16176315,71382712.13,75051351.89,0.5622,1164310.64,0,5469495.4,30116056.04,30054947.56,109482824.8,106572329.6
125237903,3916.509,13067.49,22952.28,0,514834.93,12110927,51178948.3,76074051.35,0.15,1854536.17,208542.79,9503385.22,15685220.82,27355936.5,89892806.19,92482649.89
125238402,4692.165,11177.16,17665.83,0,4151255,1794153,52445085,39769948,0.7305,1068637,0,7939788,34352064,21437491,82891001,78273267
125238502,4121.714,10345.97,17821.22,0,225303.75,9278545,42643109.85,59533866.14,0.3632,1706266.52,0,7400698.19,12947075.46,21703897.13,73453971.69,72706245.35
125239452,13255.44,9797.6,14711.2,1646918.97,6427056.81,24083283,129871454.9,107044187.6,0.679,4719905.04,2732222.82,7283311.54,79309907.08,51481814.69,195003405.2,195513374.3
125239603,3709.015,12474.8,21111.15,0,164598.31,9285450,46269218.3,62646986.51,0.3545,1768994.23,0,8525560.43,15539764.45,21737812.26,78301585.22,78351349.27
125239652,5769.429,11489.81,16850.42,0,3832040,1414666,66289616,49306543,0.7158,1432030,0,4293522,43769716,25202123,97217291,96908299
126510001,557.244,7692.93,13933.31,0,753080,1487191,4286839,6868419,0.7314,267743,0,0,114068,3209669,7764251,7735567
126510002,580.45,10101.25,16361.98,0,705859,553681,5863273,8206604,0.7314,120199,0,705531,50151,2808306,9497309,8962614
126510004,507.513,9205.87,19975.83,7219,2924177.52,-269198,4672098.81,7367134.78,0.7314,469931.92,0,473.5,163407.14,4988269.14,10137992.37,10454719.44
126510005,683.91,5477.46,10683.63,0,709491,855088,3746088,7091097,0.7314,15869,0,1473029,42996,2071652,7306638,7843584
126510006,678.221,5356.23,11519.83,0,999071,3211116,3632705,4894573,0.7314,482665,0,696124,2525292,3001494,7812988,8418936
126510007,945.2,7571.95,14699.96,15400,1423576,1662651,7157010,13040125,0.7314,726549,0,396656,210437,5598784,13894399,14674138
126510008,452.641,6830.58,13915.98,0,864568,1945769,3091802,5362665.8,0.7314,301351,18719,6626,128887,2899164,6298943,6374839.8
126510009,603.4,6727.89,13355.95,0,1056133.23,599336,4059608.36,7112039.73,0.7314,118477.14,73192,72323,170482.38,3808570.43,8058978.93,8411847.34
126510010,735.831,9644.16,15856.53,143751,852350.65,-785529,7096473.2,10316521.92,0.7314,8000,0,21498,150320.05,4398006,11667728.2,11319192.62
126510011,723.305,5306.21,10950.53,0,689259,1403106,3838008,7378313,0.7314,210538,0,1120059,69961,2751965,7920570,8137533
126510013,853.793,8800.27,14086.88,0,730326,1770732,7513613,12018090,0.7314,26108,96650,1017700,92048,3469855,12027276,12937114
126510014,814.836,6769.17,12727.06,0,1862932,1814689,5515761,9155827,0.7314,513675,0,577729,107602,3763300,10370465,11126361
126510015,544.269,7548.4,12695.48,0,577572,886273,4108359,6357402,0.7314,117871,0,0,129487,2683524,6909754,7064461
126510016,179.506,7060.03,13571.21,0,200914,133647,1267318,2406591,0.7314,85728,0,0,39263,1083068,2436114,2646768
126510017,323.272,12488.15,14015.06,0,240482.34,1850892,4037068.98,3555298.79,0.7314,0,0,0,0,493607.91,4530676.89,3795781.13
126510019,780.852,7793.76,12471.8,0,870779.97,2522902,6085773.81,9221269.72,0.7314,225860.84,67538,897927.24,83917.59,2529071.21,9738633.1,10243505.28
126510020,6211.655,10603.01,15328.55,0,3965525,-9209746,65862236,92236738,0.15,479324,0,0,297616,28874097,95215657,96499879
126510021,506.083,6701.91,12282.8,56247,508717,1090020,3391725,6090401,0.7314,20752,0,68511,118455,2678879,6216114,6717573
126510022,767.01,9439.33,14388.67,0,917132,2118402,7240059,10640415,0.7314,175618,0,0,197357,3620574,11036251,11754904
126510023,1303.532,8142.45,12597.66,0,1532731,3005154,10613943,15908171,0.7314,222047,0,0,285464,5585463,16421453,17726366
126511530,410.569,5591.05,14119.55,0,943025,663691,2295513,5353074,0.7314,357953,0,0,78445,3143582,5797048,6374544
126511563,253.322,7620.53,12460.3,42059,299579,739532,1930448,3293581,0.7314,3378,0,0,10386,1180584,3156469,3603546
126511748,579.275,8996.57,13434.83,0,658585,36884,5211490,7636552,0.7314,33385,0,0,55131,2537584,7782459,8350268
126512039,370.887,7073.61,13073.84,98770,571198,559275,2623511,4888588,0.7314,2543,0,0,53958,2124092,4848916,5513744
126512674,597.918,7150.72,12210.38,0,1048989,-337777,4275544,6445423,0.7314,388969,0,0,12176,2636290,7300803,7506588
126512840,1228.221,8538.39,13381.49,0,1288905,3545331,10487024,15776689.26,0.7314,547436,101432,0,311006.6,5400969,16435429,17478032.86
126512850,543.215,6140.44,11854.19,261558,821731,373048,3335580,5781354,0.7314,291524,0,476068,35220,2074644,6439374,6638305
126512870,179.542,16326.32,36838.91,0,2398496,2124879,2931260,4768767,0.7314,518832,0,0,65655,3164039,6614131,7232918
126512960,600.649,5810.47,10478,0,600672.41,1155813,3490053.23,6482996.75,0.7314,414375.41,0,0,164336.52,2389174.08,6293602.72,7248005.68
126512980,569.938,4711.01,14144.13,1029370,717590,-159390,2684986,6704057,0.7314,1203341,0,208485,80358,2935094,8061276,7502005
126512990,486,7544.7,12009.96,0,498188,650937,3666725,5197360,0.7314,45692,0,82835,96489,2041587,5836839,5792037
126513000,261.624,7768.78,12179.64,28904,299623,384359,2032500,2830027,0.7314,18166,0,7521,70954,1099396,3186487,3200604
126513020,1002.61,6614.82,13066.87,0,1815592,1417432,6632087,11452439,0.7314,731074,52184,107264,255198,5630548,13100973,13575413
126513070,203.438,9316.74,16977.55,65193,260052.86,-409904,1895378.45,2897784.33,0.7314,2700,0,170143.66,10144,1320464.18,3453879.29,3167981.19
126513100,500.692,9002.69,15618.81,0,1345914,-610508,4507573,6615443,0.7314,761046,0,0,38277,2551594,7820213,7999634
126513110,597.52,7174.1,12630.21,0,563798,-661554,4286667,6408857,0.7314,4653,0,8415,122937,3247066,7546801,7095592
126513117,503.063,5761.3,13174.63,0,976109,3144995,2898296,7426439,0.7314,116573,41450,14360,51777,3598439,6627668,8495775
126513150,1358.638,6719.4,12624.02,0,1210911,8172579,9129234,17056014,0.7314,496005,99480,34466,320205,7491775,17151480,18686610
126513160,852.49,7744.67,11981.22,0,892450.99,4332650,6602252.79,9348484.78,0.7314,176483.19,0,0,79106.69,3435134.57,10213870.55,10320042.46
126513190,594.909,6806.01,13102.47,0,712089,505210,4048957,7358975,0.7314,50402,74784,30056,146724,3665365,7794780,8292572
126513210,562.524,7750.86,13480.25,0,610964,-696430,4360044,7368599,0.7314,0,0,105886,171911,3117032,7582962,8151474
126513230,1023.713,6101.81,10117.71,0,1013330.39,-936880,6246503.97,9317794.27,0.7314,174869.27,0,0,95978.44,3936258,10357631.24,10427103.1
126513250,247.872,7343.57,15384.88,0,282353,271402,1820265,3631846,0.7314,72678,0,0,93986,1920538,3813481,4008185
126513270,970.441,7051.1,14234.95,0,1505534,864357,6842681,12127348,0.7314,617657,0,305196,261531,6048646,13814180,13894413
126513280,1135.385,9210.79,14949.3,0,1287604,7538382,10457797,15595172,0.7314,209998,0,0,286161,6305412,16973207,17168937
126513290,1206.793,9585.72,14106.23,0,3608603,3327716,11567977,14718452,0.7314,217645,0,0,292333,5237682,17023304,18619388
126513380,701.562,6627.81,13364.26,0,642674,1535356,4649818,8051280,0.7314,138869,109965,1048454,102382,3538716,9375857,8906301
126513400,2479.194,6218.07,12272.16,914456,2415732,6770395,15415796,28613613,0.7314,406262,0,138843,482549,13549716,30425073,31511894
126513415,368.144,9212.83,14756.52,0,705055,-283983,3391649,5735274,0.7314,259505,0,0,57950,1781372,5432526,6498279
126513420,1461.939,6551.27,11934.84,134120,1377388,6513616,9577556,16627416,0.7314,664181,135173,88455,326406,6983691,17448003,18466383
126513440,1561.438,6677.48,14800.24,516385,3060377,-1333421,10426473,19923803,0.7314,1732820,217974,563952,403750,9870031,23109661,23605904
126513450,1144.441,6147.8,14237.86,1520129,1277244,-179618,7035790,14015458,0.7314,637691,0,1168316,102886,5932466,16294392,15395588
126513452,1999.304,7620.99,14669.42,0,3579725,-717799,15236669,26015317,0.7314,1969319,0,5216,71015,12117425,29328629,29666057
126513480,1151.188,7445.19,13186.7,0,1097999,1384853,8570816,14085571,0.7314,121723,0,0,308722,6487835,15180374,15492292
126513510,821.406,7596.53,12733.4,63524,831744,5405644,6239833,9766743,0.7314,203070,0,0,168151,3952865,10459292,10766638
126513734,1424.855,10602.87,16327.72,0,3398491,3220756,15107559,21823850,0.7314,418229,0,0,160565,7738846,23264634,25382906
126514007,5403.21,4321.6,5805.06,0,0,0,23350514.86,21514554,0.7314,109452.45,0,0,9851419,7906006.03,31365973.34,31365973
126514368,99.912,4769.76,17256.05,0,284482,342634,476556.13,1481710.43,0.7314,350,0,0,9654.14,1247180.6,1724086.73,1775846.57
126514864,522.033,8736,14984.6,0,446391,-43506,4560479,7377406,0.7314,403375,0,6984,96890,2851616,7822454,7920687
126515001,203016.719,11064.38,16067.74,205290,277553486,66599948,2246253376,1431046028,0.7314,18422982.2,3048556.33,274159396,1614855892,722979668.1,3262020713,3326503962
126515492,195.86,9346.85,15455.32,0,229326,-230050,1830674,2847973,0.7314,162663,0,4755,23565,1028986,3027078,3100864
126515691,1003.57,9122.77,13775.94,114987,1077899,5090927,9155338,12940146,0.7314,44868,0,0,95227,4509929,13825122,14113272
126516457,846.685,9519.5,14033.98,0,954513,2111033,8060017,10666447,0.7314,135188,0,0,87626,3687154,11882359,11708586
126517286,741.972,9661.62,14110.11,0,1549736,2185997,7168652,9587214,0.7314,656310,0,0,94328,2644341,10469303,11231278
126517442,747.242,7508.39,12212.34,0,1353055,16179,5610581,8255333,0.7314,533570,0,0,108782,2981421,9125572,9717170
126518004,588.414,6709.88,12274.4,0,1022477,-1209651,3948186,6793270,0.7314,96740,0,4639,18648,3172861,7222426,7834395
126518118,519.295,8127.53,12546.89,0,614310,638125,4220585,6751644,0.7314,35299,0,0,10000,2259654,6515538,7375954
126518547,725.411,9535.86,14837.71,0,1665235,1766256,6917421,9406745,0.7314,640582,0,0,97449,3205433,10763436,11169429
126518795,597.45,9878.51,14310.24,0,1006065,718436,5901914,7841581,0.7314,328498,0,0,23998,2319243,8549655,8871644
126519392,826.046,8360.72,15088.87,354311,1885464,10780419,6906339,11736586,0.7314,92651,0,0,88887,5110801,12464102,13710937
126519433,560.652,8620.49,12792.15,0,619837,1955027,4833093,6451262,0.7314,51585,0,0,56343,2287269,7171947,7127442
126519434,549.966,8604.58,17125.04,0,3000341,176098,4732228,7641023,0.7314,315627,0,0,343852,4370334,9418189,10985216
126519476,748.995,6187.24,11191.21,505205,697425,1221159,4634214,9249693,0.7314,168437,0,0,66271,3074302,8382158,10013389
126519644,745.672,9048.49,13261.95,0,1441130,1563011,6747209,9332104,0.7314,416599,0,0,91729,2725255,9889063,10864963
127040002,741.179,6673.47,12766,0,145834,5449474,4946236.75,10820907,0.8095,139162,0,0,199303,4376495,9461893.75,11166044
127040503,1204.241,10886.08,19088.6,0,1186198.36,-356374,13109461.55,6772396.22,0.7878,423357.42,500000,3161295.6,15215013.27,6293162.65,22987277.22,23673607.85
127040703,2762.941,10592.04,17894.06,0,1653796.11,2787788,29265186.28,25664359.58,0.6057,861524.37,294379.14,6286046.01,20572916.05,13027470.6,49440227.26,48185450.88
127041203,2035.562,8084.08,15688.24,0,669294.08,4466608,16455643.3,20290108.38,0.5379,873570.71,166547.31,3115540.41,11096144.5,11489640.01,31934394.43,32222094.27
127041307,285.251,11615.32,20377.57,23004,343724,824882,3313281,4378896,0.628,100606,0,0,1213749,2375830,5812721,5936369
127041503,1790.669,9324.71,15750.01,265842,1490277,5034933,16697472,8433034,0.7742,625906,25311,1835220,18333057,8778616,28203056,28281679
127041603,2398.39,8648.48,15225.25,24311,724336,4654862,20742419,19216996,0.5891,1223122,215272,3651013,17441374,10875219,36516084,37597978
127042003,2435.494,9182.56,15253.06,0,554806.26,217042,22364074.24,18906242.32,0.5181,1046389.93,0,2446378.19,15484334.04,11291885.27,37148727.63,34945382.62
127042853,1440.945,9380.58,16179.64,91538.11,539403.51,6202623,13516902.26,9306309.29,0.6206,561423.41,45182.4,2164720,13120578.89,6979382.05,23313965.83,23011474.09
