Name,AcademicYearId,AUN,DataElement,DisplayValue
Owen J Roberts SD,18,124156603,Instruction," $59,283,752.06 "
Oxford Area SD,18,124156703,Instruction," $40,848,186.12 "
Phoenixville Area SD,18,124157203,Instruction," $52,350,157.14 "
Tredyffrin-Easttown SD,18,124157802,Instruction," $86,985,701.46 "
Unionville-Chadds Ford SD,18,124158503,Instruction," $47,523,902.35 "
West Chester Area SD,18,124159002,Instruction," $140,801,560.76 "
Chester-Upland SD,18,125231232,Instruction," $95,846,795.29 "
Chichester SD,18,125231303,Instruction," $42,661,368.39 "
Garnet Valley SD,18,125234103,Instruction," $64,105,099.43 "
Haverford Township SD,18,125234502,Instruction," $71,536,432.78 "
Interboro SD,18,125235103,Instruction," $40,595,173.05 "
Marple Newtown SD,18,125235502,Instruction," $42,225,867.37 "
Penn-Delco SD,18,125236903,Instruction," $33,055,277.08 "
Radnor Township SD,18,125237603,Instruction," $54,990,333.17 "
Ridley SD,18,125237702,Instruction," $71,382,712.13 "
Rose Tree Media SD,18,125237903,Instruction," $51,178,948.30 "
Southeast Delco SD,18,125238402,Instruction," $52,445,085.00 "
Springfield SD,18,125238502,Instruction," $42,643,109.85 "
Upper Darby SD,18,125239452,Instruction," $129,871,454.91 "
Wallingford-Swarthmore SD,18,125239603,Instruction," $46,269,218.30 "
William Penn SD,18,125239652,Instruction," $66,289,616.00 "
Philadelphia City SD,18,126515001,Instruction," $2,246,253,376.45 "
Aliquippa SD,18,127040503,Instruction," $13,109,461.55 "
Ambridge Area SD,18,127040703,Instruction," $29,265,186.28 "
Beaver Area SD,18,127041203,Instruction," $16,455,643.30 "
Big Beaver Falls Area SD,18,127041503,Instruction," $16,697,472.00 "
Blackhawk SD,18,127041603,Instruction," $20,742,419.00 "
Central Valley SD,18,127042003,Instruction," $22,364,074.24 "
Freedom Area SD,18,127042853,Instruction," $13,516,902.26 "
Hopewell Area SD,18,127044103,Instruction," $23,473,597.88 "
Midland Borough SD,18,127045303,Instruction," $3,593,964.68 "
New Brighton Area SD,18,127045653,Instruction," $14,058,069.83 "
Riverside Beaver County SD,18,127045853,Instruction," $13,802,964.34 "
Rochester Area SD,18,127046903,Instruction," $10,806,865.03 "
South Side Area SD,18,127047404,Instruction," $13,005,934.00 "
Western Beaver County SD,18,127049303,Instruction," $7,964,369.16 "
Apollo-Ridge SD,18,128030603,Instruction," $14,042,079.19 "
Armstrong SD,18,128030852,Instruction," $59,235,239.77 "
Freeport Area SD,18,128033053,Instruction," $16,705,356.54 "
Leechburg Area SD,18,128034503,Instruction," $8,623,260.55 "
Blairsville-Saltsburg SD,18,128321103,Instruction," $19,156,993.09 "
Homer-Center SD,18,128323303,Instruction," $9,651,439.15 "
Indiana Area SD,18,128323703,Instruction," $35,094,171.88 "
Marion Center Area SD,18,128325203,Instruction," $13,944,877.27 "
Penns Manor Area SD,18,128326303,Instruction," $10,430,600.04 "
Purchase Line SD,18,128327303,Instruction," $10,614,937.92 "
United SD,18,128328003,Instruction," $13,305,627.56 "
Blue Mountain SD,18,129540803,Instruction," $23,349,959.31 "
Mahanoy Area SD,18,129544503,Instruction," $10,512,224.92 "
Minersville Area SD,18,129544703,Instruction," $11,374,418.88 "
North Schuylkill SD,18,129545003,Instruction," $18,348,161.25 "
Pine Grove Area SD,18,129546003,Instruction," $13,700,891.88 "
Pottsville Area SD,18,129546103,Instruction," $25,672,752.37 "
Saint Clair Area SD,18,129546803,Instruction," $6,694,810.30 "
Shenandoah Valley SD,18,129547203,Instruction," $11,660,408.16 "
Schuylkill Haven Area SD,18,129547303,Instruction," $11,242,818.34 "
Tamaqua Area SD,18,129547603,Instruction," $18,223,822.44 "
Tri-Valley SD,18,129547803,Instruction," $8,304,445.70 "
Williams Valley SD,18,129548803,Instruction," $10,975,214.21 "
Fayette County Career & Technical Institute,18,101262507,Instruction," $4,947,214.75 "
Connellsville Area Career & Technical Center,18,101266007,Instruction," $2,706,640.37 "
Greene County CTC,18,101302607,Instruction," $2,375,849.16 "
Mon Valley CTC,18,101634207,Instruction," $1,895,592.35 "
Western Area CTC,18,101638907,Instruction," $3,512,054.76 "
A W Beattie Career Center,18,103020407,Instruction," $4,430,621.41 "
Forbes Road CTC,18,103023807,Instruction," $3,380,546.34 "
Parkway West CTC,18,103027307,Instruction," $3,840,746.00 "
Steel Center for Career and Technical Education,18,103028807,Instruction," $3,606,760.68 "
Butler County AVTS,18,104101307,Instruction," $3,011,059.00 "
Lawrence County CTC,18,104374207,Instruction," $4,652,186.30 "
Mercer County Career Center,18,104435107,Instruction," $2,516,191.46 "
Crawford County CTC,18,105201407,Instruction," $3,648,114.77 "
Erie County Technical School,18,105252807,Instruction," $4,109,691.19 "
Clarion County Career Center,18,106161357,Instruction," $2,119,192.64 "
Jefferson County-DuBois AVTS,18,106333407,Instruction," $4,113,758.71 "
Venango Technology Center,18,106619107,Instruction," $3,833,597.28 "
Central Westmoreland CTC,18,107651207,Instruction," $5,232,581.00 "
Eastern Westmoreland CTC,18,107652207,Instruction," $2,545,594.08 "
Northern Westmoreland CTC,18,107656407,Instruction," $1,645,943.84 "
Bedford County Technical Center,18,108051307,Instruction," $954,750.84 "
Greater Altoona CTC,18,108070607,Instruction," $5,525,704.72 "
Admiral Peary AVTS,18,108110307,Instruction," $1,783,036.37 "
Greater Johnstown CTC,18,108112607,Instruction," $3,882,414.00 "
Somerset County Technology Center,18,108567807,Instruction," $3,705,241.24 "
Seneca Highlands Career and Technical Center,18,109420107,Instruction," $1,311,254.94 "
Central PA Institute of Science & Technology,18,110141607,Instruction," $5,178,696.22 "
Clearfield County CTC,18,110171607,Instruction," $2,904,497.39 "
Fulton County AVTS,18,111292507,Instruction," $637,732.00 "
Huntingdon County CTC,18,111312607,Instruction," $1,316,309.49 "
Mifflin County Academy of Science and Technology,18,111444307,Instruction," $1,987,270.00 "
Franklin County CTC,18,112282307,Instruction," $4,312,110.16 "
York Co School of Technology,18,112679107,Instruction," $17,270,437.44 "
Lancaster County CTC,18,113363807,Instruction," $17,077,589.26 "
Lebanon County CTC,18,113384307,Instruction," $6,294,045.56 "
Berks CTC,18,114060557,Instruction," $8,531,180.09 "
Reading Muhlenberg CTC,18,114067107,Instruction," $5,612,159.14 "
Cumberland Perry AVTS,18,115211657,Instruction," $4,189,545.61 "
Dauphin County Technical School,18,115221607,Instruction," $11,313,678.02 "
Columbia-Montour AVTS,18,116191757,Instruction," $5,400,464.00 "
Northumberland County CTC,18,116495207,Instruction," $1,233,877.70 "
SUN Area Technical Institute,18,116606707,Instruction," $3,812,431.06 "
Northern Tier Career Center,18,117080607,Instruction," $2,368,334.52 "
Lycoming CTC,18,117414807,Instruction," $1,257,186.63 "
Wilkes-Barre Area CTC,18,118408607,Instruction," $5,992,735.31 "
West Side CTC,18,118408707,Instruction," $3,936,872.38 "
CTC of Lackawanna County,18,119354207,Instruction," $4,312,014.00 "
Susquehanna County CTC,18,119584707,Instruction," $2,813,726.44 "
Monroe Career & Tech Inst,18,120454507,Instruction," $5,650,552.37 "
Bethlehem AVTS,18,120481107,Instruction," $6,048,263.10 "
Career Institute of Technology,18,120483007,Instruction," $4,105,651.80 "
Carbon Career & Technical Institute,18,121131507,Instruction," $4,463,716.15 "
Lehigh Career & Technical Institute,18,121393007,Instruction," $17,181,580.92 "
Bucks County Technical High School,18,122091457,Instruction," $17,154,283.00 "
Middle Bucks Institute of Technology,18,122097007,Instruction," $5,766,183.19 "
Upper Bucks County Technical School,18,122099007,Instruction," $5,217,368.40 "
Central Montco Technical High School,18,123460957,Instruction," $3,433,456.65 "
Eastern Center for Arts & Technology,18,123463507,Instruction," $4,283,537.00 "
North Montco Tech Career Center,18,123465507,Instruction," $7,827,733.98 "
Western Montgomery CTC,18,123469007,Instruction," $3,539,075.64 "
Chester County Technical College HS,18,124151607,Instruction," $13,305,430.00 "
Delaware County Technical High School,18,125232407,Instruction," $8,684,119.00 "
Philadelphia AVTS,18,126514007,Instruction," $23,350,514.86 "
Beaver County CTC,18,127041307,Instruction," $3,313,281.00 "
Lenape Tech,18,128034607,Instruction," $4,299,016.61 "
Indiana County Technology Center,18,128324207,Instruction," $4,086,821.74 "
Schuylkill Technology Centers,18,129546907,Instruction," $3,720,060.96 "
First Philadelphia Preparatory Charter School,18,100510000,Instruction," $12,858,863.00 "
Sugar Valley Rural CS,18,101833400,Instruction," $4,108,735.84 "
City CHS,18,102020001,Instruction," $6,505,162.00 "
The New Academy CS,18,102020003,Instruction," $1,821,142.00 "
Manchester Academic CS,18,102023030,Instruction," $4,404,863.00 "
Urban Pathways 6-12 CS,18,102023080,Instruction," $3,955,597.00 "
Passport Academy CS,18,102023217,Instruction," $1,305,417.00 "
Provident CS,18,102027560,Instruction," $1,767,475.66 "
Propel CS-Homestead,18,103020002,Instruction," $5,409,562.00 "
Propel CS-McKeesport,18,103020003,Instruction," $3,258,411.00 "
Propel CS-Montour,18,103020004,Instruction," $5,956,999.00 "
Propel CS-East,18,103020005,Instruction," $3,261,776.00 "
Young Scholars of McKeesport Charter School,18,103020368,Instruction," $1,595,932.00 "
Penn Hills Charter School of Entrepreneurship,18,103022481,Instruction," $3,666,174.00 "
Urban Academy of Greater Pittsburgh CS,18,103023090,Instruction," $2,543,232.00 "
Spectrum CS,18,103023410,Instruction," $527,519.00 "
Propel CS-Pitcairn,18,103024162,Instruction," $3,358,486.00 "
Propel CS-Hazelwood,18,103024952,Instruction," $2,417,821.00 "
Young Scholars of Western Pennsylvania CS,18,103025206,Instruction," $3,749,715.00 "
Propel CS-Northside,18,103028192,Instruction," $3,261,461.00 "
Urban Pathways K-5 College Charter School,18,103028246,Instruction," $3,510,631.00 "
Westinghouse Arts Academy CS,18,103028425,Instruction," $782,370.89 "
Universal Daroff Charter School,18,103519376,Instruction," $5,880,644.00 "
Keystone Education Center CS,18,104432830,Instruction," $2,337,366.72 "
Antonia Pantoja Community Charter School,18,104510394,Instruction," $5,671,578.00 "
Perseus House CS of Excellence,18,105250001,Instruction," $4,251,347.02 "
Montessori Regional CS,18,105250004,Instruction," $3,347,082.00 "
Robert Benjamin Wiley Community CS,18,105252920,Instruction," $3,505,485.61 "
Erie Rise Leadership Academy Charter School,18,105257512,Instruction," $3,136,690.00 "
Tidioute Community CS,18,105620001,Instruction," $2,732,173.60 "
Dr Robert Ketterer CS Inc,18,107653040,Instruction," $2,208,855.00 "
HOPE for Hyndman CS,18,108057079,Instruction," $1,806,301.00 "
Central PA Digital Learning Foundation CS,18,108070001,Instruction," $1,564,906.53 "
Southwest Leadership Academy CS,18,108515107,Instruction," $3,304,161.00 "
Young Scholars of Central PA CS,18,110140001,Instruction," $3,668,949.00 "
Centre Learning Community CS,18,110143060,Instruction," $1,201,034.00 "
Nittany Valley CS,18,110143120,Instruction," $527,843.00 "
Wonderland CS,18,110143310,Instruction,0.0
Stone Valley Community CS,18,111315438,Instruction," $626,668.68 "
New Day Charter School,18,111440001,Instruction," $1,217,780.58 "
Crispus Attucks CS,18,112673300,Instruction," $1,031,943.00 "
Lincoln CS,18,112673500,Instruction," $5,746,747.01 "
La Academia Partnership Charter School,18,113362940,Instruction," $1,984,108.89 "
I-LEAD Charter School,18,114060392,Instruction," $2,472,879.00 "
Sankofa Freedom Academy Charter School,18,114514135,Instruction," $4,494,779.60 "
Infinity CS,18,115220001,Instruction," $1,030,571.00 "
Commonwealth Charter Academy CS,18,115220002,Instruction," $61,452,823.26 "
Pennsylvania Distance Learning CS,18,115220003,Instruction," $7,641,750.00 "
Premier Arts and Science Charter School,18,115222343,Instruction," $1,501,989.00 "
Sylvan Heights Science CS,18,115223050,Instruction," $2,022,737.00 "
Capital Area School for the Arts Charter School,18,115227010,Instruction," $1,756,033.87 "
Reach Cyber CS,18,115227871,Instruction," $18,157,927.36 "
Susq-Cyber CS,18,116493130,Instruction," $640,083.42 "
Bear Creek Community CS,18,118400001,Instruction," $2,973,255.56 "
Fell CS,18,119350001,Instruction," $1,216,090.00 "
Howard Gardner Multiple Intelligence CS,18,119355028,Instruction," $1,654,013.31 "
Evergreen Community CS,18,120450003,Instruction," $1,152,338.31 "
Lehigh Valley Academy Regional CS,18,120480002,Instruction," $12,551,314.00 "
Lehigh Valley Charter High School for the Arts,18,120483170,Instruction," $4,568,799.46 "
Easton Arts Academy Elementary CS,18,120486892,Instruction," $1,961,327.00 "
Roberto Clemente CS,18,121393330,Instruction," $4,186,090.00 "
Circle of Seasons Charter School,18,121394017,Instruction," $2,740,835.02 "
Innovative Arts Academy CS,18,121395526,Instruction," $1,960,825.21 "
Arts Academy CS,18,121395927,Instruction," $2,707,485.93 "
Executive Education Academy Charter School,18,121398065,Instruction," $6,098,447.00 "
Arts Academy Elementary Charter School,18,121399898,Instruction," $2,593,106.00 "
Center for Student Learning CS at Pennsbury,18,122090001,Instruction," $1,388,753.57 "
School Lane CS,18,122093140,Instruction," $9,522,808.74 "
Bucks County Montessori CS,18,122093460,Instruction," $1,689,506.42 "
Pennsylvania Virtual CS,18,123460001,Instruction," $17,665,901.48 "
Souderton CS Collaborative,18,123463370,Instruction," $2,512,333.00 "
21st Century Cyber CS,18,124150002,Instruction," $6,907,476.89 "
Avon Grove CS,18,124150003,Instruction," $15,302,241.00 "
Pennsylvania Leadership Charter School,18,124150004,Instruction," $22,591,165.26 "
Insight PA Cyber CS,18,124152637,Instruction," $5,820,329.18 "
Chester Co Family Academy CS,18,124152880,Instruction," $932,429.10 "
Collegium CS,18,124153320,Instruction," $24,956,264.00 "
Renaissance Academy CS,18,124153350,Instruction," $9,793,569.00 "
Achievement House CS,18,125230001,Instruction," $4,363,825.30 "
Widener Partnership CS,18,125230002,Instruction," $3,240,768.09 "
Chester Community CS,18,125232950,Instruction," $23,834,298.99 "
Vision Academy Charter School,18,125233517,Instruction," $2,241,297.56 "
Chester Charter Scholars Academy CS,18,125236827,Instruction," $5,978,243.97 "
Russell Byers CS,18,126510001,Instruction," $4,286,839.00 "
Mastery CHS-Lenfest Campus,18,126510002,Instruction," $5,863,273.00 "
People for People CS,18,126510004,Instruction," $4,672,098.81 "
Green Woods CS,18,126510005,Instruction," $3,746,088.00 "
West Phila. Achievement CES,18,126510006,Instruction," $3,632,705.00 "
Wissahickon CS,18,126510007,Instruction," $7,157,010.00 "
Richard Allen Preparatory CS,18,126510008,Instruction," $3,091,802.00 "
Philadelphia Electrical & Tech CHS,18,126510009,Instruction," $4,059,608.36 "
Belmont Charter School,18,126510010,Instruction," $7,096,473.20 "
Discovery Charter School,18,126510011,Instruction," $3,838,008.00 "
KIPP Philadelphia Charter School,18,126510013,Instruction," $7,513,613.00 "
Maritime Academy Charter School,18,126510014,Instruction," $5,515,761.00 "
Ad Prima CS,18,126510015,Instruction," $4,108,359.00 "
Philadelphia Montessori CS,18,126510016,Instruction," $1,267,318.00 "
Khepera CS,18,126510017,Instruction," $4,037,068.98 "
Northwood Academy CS,18,126510019,Instruction," $6,085,773.81 "
Agora Cyber CS,18,126510020,Instruction," $65,862,236.00 "
Folk Arts-Cultural Treasures CS,18,126510021,Instruction," $3,391,725.00 "
Mastery CS-Shoemaker Campus,18,126510022,Instruction," $7,240,059.00 "
Mastery CS-Thomas Campus,18,126510023,Instruction," $10,613,943.00 "
TECH Freire CS,18,126511530,Instruction," $2,295,513.00 "
Esperanza Cyber CS,18,126511563,Instruction," $1,930,448.00 "
Mastery CS-Clymer Elementary,18,126511748,Instruction," $5,211,490.00 "
Independence CS West,18,126512039,Instruction," $2,623,511.00 "
Universal Alcorn CS,18,126512674,Instruction," $4,275,544.00 "
Community Academy of Philadelphia CS,18,126512840,Instruction," $10,487,024.00 "
Harambee Institute of Science and Technology CS,18,126512850,Instruction," $3,335,580.00 "
Youth Build Phila CS,18,126512870,Instruction," $2,931,260.00 "
Preparatory CS of Mathematics Science Tech and Careers,18,126512960,Instruction," $3,490,053.23 "
Imhotep Institute CHS,18,126512980,Instruction," $2,684,986.00 "
Alliance for Progress CS,18,126512990,Instruction," $3,666,725.00 "
Multicultural Academy CS,18,126513000,Instruction," $2,032,500.00 "
West Oak Lane CS,18,126513020,Instruction," $6,632,087.00 "
Inquiry Charter School,18,126513070,Instruction," $1,895,378.45 "
Eugenio Maria De Hostos CS,18,126513100,Instruction," $4,507,573.00 "
Laboratory CS,18,126513110,Instruction," $4,286,667.00 "
MaST Community CS II,18,126513117,Instruction," $2,898,296.00 "
MAST Community CS,18,126513150,Instruction," $9,129,234.00 "
Christopher Columbus CS,18,126513160,Instruction," $6,602,252.79 "
Charter High School for Architecture and Design,18,126513190,Instruction," $4,048,957.00 "
Universal Institute CS,18,126513210,Instruction," $4,360,044.00 "
Math Civics and Sciences CS,18,126513230,Instruction," $6,246,503.97 "
Young Scholars CS,18,126513250,Instruction," $1,820,265.00 "
Freire CS,18,126513270,Instruction," $6,842,681.00 "
Philadelphia Academy CS,18,126513280,Instruction," $10,457,797.00 "
Mastery CS-Hardy Williams,18,126513290,Instruction," $11,567,977.00 "
Global Leadership Academy CS,18,126513380,Instruction," $4,649,818.00 "
Philadelphia Performing Arts CS,18,126513400,Instruction," $15,415,796.00 "
Universal Vare Charter School,18,126513415,Instruction," $3,391,649.00 "
New Foundations CS,18,126513420,Instruction," $9,577,556.00 "
Esperanza Academy Charter School,18,126513440,Instruction," $10,426,473.00 "
Franklin Towne CHS,18,126513450,Instruction," $7,035,790.00 "
Olney Charter High School,18,126513452,Instruction," $15,236,669.00 "
Mariana Bracetti Academy CS,18,126513480,Instruction," $8,570,816.00 "
