,school number,total enrollment,low income enrollment,percent of enrollment from low income families
2849,2848,1499,765,51.0%
2850,5241,970,501,51.6%
2851,8048,602,293,48.7%
2852,7907,402,355,88.3%
2853,6632,764,249,32.6%
2854,5152,609,501,82.3%
2855,2995,431,364,84.5%
2856,6924,844,701,83.1%
2857,3008,1000,872,87.2%
2858,6923,804,709,88.2%
2859,7492,633,404,63.8%
2860,7497,749,566,75.6%
2861,8495,2196,1821,82.9%
2862,8448,79,42,53.2%
2863,5106,207,90,43.5%
2864,553,299,259,86.6%
2865,6509,226,122,54.0%
2866,1887,517,287,55.5%
2867,7385,280,173,61.8%
2868,1856,146,91,62.3%
2869,1890,308,170,55.2%
2870,7020,338,233,68.9%
2871,8231,1512,1025,67.8%
2872,7918,693,526,75.9%
2873,1974,322,184,57.1%
2874,8018,310,225,72.6%
2875,7357,493,209,42.4%
2876,3914,458,228,49.8%
2877,950,231,94,40.7%
2878,951,230,104,45.2%
2879,3057,417,315,75.5%
2880,3073,523,412,78.8%
2881,6367,284,143,50.4%
2882,3058,470,369,78.5%
2883,6861,530,337,63.6%
2884,7061,257,228,88.7%
2885,8273,740,502,67.8%
2886,6368,1469,941,64.1%
2887,6963,359,149,41.5%
2888,2721,343,108,31.5%
2889,7352,303,116,38.3%
2890,3516,220,123,55.9%
2891,3520,234,52,22.2%
2892,3522,736,364,49.5%
2893,6785,678,363,53.5%
2894,7053,325,200,61.5%
2895,6773,520,205,39.4%
2896,8234,568,129,22.7%
2897,8233,524,178,34.0%
2898,7436,533,225,42.2%
2899,883,612,217,35.5%
2900,6980,2025,678,33.5%
2901,6982,769,293,38.1%
2902,6981,742,209,28.2%
2903,4026,347,151,43.5%
2904,7145,236,117,49.6%
2905,7500,635,323,50.9%
2906,7724,934,538,57.6%
2907,6470,505,70,13.9%
2908,7491,631,111,17.6%
2909,6835,654,149,22.8%
2910,3414,594,83,14.0%
2911,3245,1126,254,22.6%
2912,3247,1467,367,25.0%
2913,8466,734,508,69.2%
2914,8088,530,419,79.1%
2915,8465,516,356,69.0%
2916,8090,440,336,76.4%
2917,107,1004,660,65.7%
2918,8175,650,329,50.6%
2919,1005,604,254,42.1%
2920,7273,488,289,59.2%
2921,2875,168,81,48.2%
2922,2874,419,229,54.7%
2923,6390,1021,477,46.7%
2924,6392,248,150,60.5%
2925,2878,472,257,54.4%
2926,2917,208,165,79.3%
2927,8243,1221,940,77.0%
2928,2918,89,48,53.9%
2929,6986,1189,819,68.9%
2930,6391,1386,835,60.2%
2931,885,280,98,35.0%
2932,887,874,316,36.2%
2933,886,629,217,34.5%
2934,8131,927,458,49.4%
2935,8237,506,435,86.0%
2936,8238,728,636,87.4%
2937,8398,245,223,91.0%
2938,8239,667,575,86.2%
2939,8240,646,566,87.6%
2940,8291,662,577,87.2%
2941,8241,550,491,89.3%
2942,8242,638,537,84.2%
2943,4647,1548,1331,86.0%
2944,5168,1696,695,41.0%
2945,4648,361,154,42.7%
2946,6688,329,112,34.0%
2947,4653,315,105,33.3%
2948,4657,684,246,36.0%
2949,4658,911,312,34.2%
2950,8179,300,134,44.7%
2951,4512,253,135,53.4%
2952,4507,227,121,53.3%
2953,8003,172,92,53.5%
2954,4508,563,283,50.3%
2955,4735,580,274,47.2%
2956,7584,270,222,82.2%
2957,7841,381,139,36.5%
2958,8337,289,289,100.0%
2959,8156,348,236,67.8%
2960,7513,169,169,100.0%
2961,7148,23,23,100.0%
2962,7154,30,30,100.0%
