,school number,total enrollment,low income enrollment,percent of enrollment from low income families
2811,6895,783,178,22.7%
2812,509,"1,037",194,18.7%
2813,5367,575,165,28.7%
2814,6599,524,265,50.6%
2815,1566,489,233,47.6%
2816,1452,"1,000",133,13.3%
2817,1392,450,78,17.3%
2818,1395,427,86,20.1%
2819,1456,550,74,13.5%
2820,1454,557,128,23.0%
2821,4812,592,116,19.6%
2822,6910,591,123,20.8%
2823,5137,903,151,16.7%
2824,1457,580,62,10.7%
2825,4813,520,75,14.4%
2826,7324,578,82,14.2%
2827,1451,921,110,11.9%
2828,7894,"1,301",176,13.5%
2829,6734,"1,236",193,15.6%
2830,1453,"1,224",191,15.6%
2831,1458,492,68,13.8%
2832,8353,364,166,45.6%
2833,7136,197,74,37.6%
2834,7496,104,45,43.3%
2835,516,297,37,12.5%
2836,7382,558,151,27.1%
2837,519,473,72,15.2%
2838,4867,690,151,21.9%
2839,523,889,174,19.6%
2840,6803,229,100,43.7%
2841,7307,196,98,50.0%
2842,6129,429,163,38.0%
2843,528,230,117,50.9%
2844,532,343,200,58.3%
2845,526,191,107,56.0%
2846,536,"1,012",567,56.0%
2847,535,"1,003",609,60.7%
2848,7548,"1,076","1,005",93.4%
2849,6344,292,162,55.5%
2850,3594,394,166,42.1%
2851,4920,433,216,49.9%
2852,3597,563,279,49.6%
2853,3596,731,282,38.6%
2854,7722,690,690,100.0%
2855,1741,539,148,27.5%
2856,1732,"1,231",352,28.6%
2857,7395,707,216,30.6%
2858,4588,215,39,18.1%
2859,4583,476,120,25.2%
2860,1736,474,139,29.3%
2861,1716,572,253,44.2%
2862,1735,203,62,30.5%
2863,8276,607,235,38.7%
2864,4585,331,155,46.8%
2865,4704,"1,140",239,21.0%
2866,7332,607,176,29.0%
2867,1738,198,69,34.8%
2868,1734,428,237,55.4%
2869,5059,524,344,65.6%
2870,4625,426,243,57.0%
2871,4629,494,283,57.3%
2872,8350,441,205,46.5%
2873,6705,886,426,48.1%
2874,7286,742,419,56.5%
2875,6609,478,284,59.4%
2876,715,356,162,45.5%
2877,719,372,154,41.4%
2878,4959,538,239,44.4%
2879,8173,553,304,55.0%
2880,6704,622,344,55.3%
2881,7341,426,242,56.8%
2882,4311,293,147,50.2%
2883,8392,111,36,32.4%
2884,1290,718,257,35.8%
2885,8379,703,191,27.2%
2886,0,221,84,38.0%
2887,6983,533,232,43.5%
2888,6841,589,338,57.4%
2889,2848,"1,426",710,49.8%
2890,5241,"1,065",601,56.4%
2891,8048,675,382,56.6%
2892,7907,424,284,67.0%
2893,6632,926,577,62.3%
2894,5152,671,583,86.9%
2895,2995,569,472,83.0%
2896,6924,963,783,81.3%
2897,3009,964,765,79.4%
2898,3008,937,827,88.3%
2899,6923,822,714,86.9%
2900,3007,876,553,63.1%
2901,7492,805,447,55.5%
2902,7497,460,332,72.2%
2903,5106,308,282,91.6%
2904,553,240,220,91.7%
2905,6509,237,228,96.2%
2906,1887,569,548,96.3%
2907,7385,344,332,96.5%
2908,1856,143,140,97.9%
2909,1890,350,345,98.6%
2910,7020,407,393,96.6%
2911,8231,"1,458","1,327",91.0%
2912,7918,721,678,94.0%
2913,1974,383,372,97.1%
2914,8018,398,377,94.7%
2915,7357,551,551,100.0%
2916,3914,481,481,100.0%
2917,950,262,110,42.0%
2918,951,232,93,40.1%
2919,3057,465,318,68.4%
2920,3073,546,417,76.4%
2921,6367,317,154,48.6%
2922,3058,472,348,73.7%
2923,6861,615,400,65.0%
2924,7061,253,204,80.6%
2925,8273,773,498,64.4%
2926,6368,"1,489",903,60.6%
2927,6963,387,127,32.8%
2928,2721,385,115,29.9%
2929,7352,355,124,34.9%
2930,6773,509,199,39.1%
2931,8234,535,82,15.3%
2932,8233,551,159,28.9%
2933,7436,478,169,35.4%
2934,883,560,179,32.0%
2935,6980,"2,007",617,30.7%
2936,6982,701,252,35.9%
2937,6981,724,170,23.5%
2938,3516,203,115,56.7%
2939,3520,243,49,20.2%
2940,3522,715,327,45.7%
2941,6785,731,385,52.7%
2942,7053,349,226,64.8%
2943,4026,355,163,45.9%
2944,7145,264,127,48.1%
2945,7500,592,311,52.5%
2946,7724,939,780,83.1%
2947,6470,418,71,17.0%
2948,7491,576,100,17.4%
2949,6835,611,183,30.0%
2950,3414,524,86,16.4%
2951,3245,"1,083",240,22.2%
2952,3247,"1,360",294,21.6%
2953,7626,83,23,27.7%
2954,8088,359,253,70.5%
2955,8090,441,341,77.3%
2956,8091,555,206,37.1%
2957,8352,596,446,74.8%
2958,107,"1,563",880,56.3%
2959,8175,713,376,52.7%
2960,1005,589,278,47.2%
2961,7273,538,270,50.2%
2962,2875,156,42,26.9%
2963,2874,476,244,51.3%
2964,6390,"1,082",484,44.7%
2965,6392,173,74,42.8%
2966,2878,579,266,45.9%
2967,2917,228,167,73.2%
2968,8243,"1,138",954,83.8%
2969,2918,127,74,58.3%
2970,6986,"1,075",705,65.6%
2971,6391,"1,187",656,55.3%
2972,885,271,79,29.2%
2973,887,949,324,34.1%
2974,886,706,238,33.7%
2975,8131,675,422,62.5%
2976,8237,502,489,97.4%
2977,8238,638,629,98.6%
2978,8398,275,269,97.8%
2979,8239,654,635,97.1%
2980,8240,646,624,96.6%
2981,8291,539,515,95.5%
2982,8241,566,544,96.1%
2983,8242,540,521,96.5%
2984,4647,"1,081","1,071",99.1%
2985,5168,"1,679",942,56.1%
2986,4648,326,136,41.7%
2987,6688,317,91,28.7%
2988,4653,323,91,28.2%
2989,4657,792,243,30.7%
2990,4658,914,209,22.9%
2991,8179,333,123,36.9%
2992,4512,280,146,52.1%
2993,4507,235,126,53.6%
2994,8003,196,121,61.7%
2995,4508,557,283,50.8%
2996,4735,684,331,48.4%
2997,7584,249,158,63.5%
2998,7841,389,101,26.0%
2999,8337,172,172,100.0%
3000,8156,318,194,61.0%
3001,7513,259,258,99.6%
