,school number,total enrollment,low income enrollment,percent of enrollment from low income families
1680,7930.0,361,129,35.7%
1681,7931.0,245,112,45.7%
1682,7566.0,48,12,25.0%
1683,3263.0,458,297,64.8%
1684,3265.0,919,561,61.0%
1685,3321.0,537,427,79.5%
1686,5080.0,418,408,97.6%
1687,3318.0,397,308,77.6%
1688,3408.0,616,452,73.4%
1689,6729.0,"1,871","1,129",60.3%
1690,5253.0,537,254,47.3%
1691,6998.0,90,75,83.3%
1692,3320.0,511,414,81.0%
1693,7364.0,467,385,82.4%
1694,263.0,409,8,2.0%
1695,5108.0,727,50,6.9%
1696,265.0,496,6,1.2%
1697,6603.0,351,18,5.1%
1698,266.0,451,8,1.8%
1699,270.0,636,20,3.1%
1700,7346.0,675,10,1.5%
1701,7379.0,641,16,2.5%
1702,268.0,780,29,3.7%
1703,271.0,"1,298",55,4.2%
1704,6793.0,"1,289",49,3.8%
1705,269.0,352,15,4.3%
1706,5139.0,292,113,38.7%
1707,1489.0,322,116,36.0%
1708,4946.0,376,160,42.6%
1709,6145.0,583,189,32.4%
1710,6144.0,366,171,46.7%
1711,7360.0,386,145,37.6%
1712,8142.0,524,107,20.4%
1713,8052.0,536,85,15.9%
1714,6106.0,"1,031",233,22.6%
1715,7101.0,"1,104",164,14.9%
1716,291.0,540,76,14.1%
1717,290.0,516,126,24.4%
1718,4958.0,"1,078",0,0.0%
1719,7406.0,576,48,8.3%
1720,6907.0,402,32,8.0%
1721,4831.0,588,64,10.9%
1722,7314.0,572,43,7.5%
1723,5344.0,454,159,35.0%
1724,3379.0,451,86,19.1%
1725,3309.0,622,185,29.7%
1726,3275.0,484,103,21.3%
1727,4830.0,672,44,6.5%
1728,5345.0,"3,076",594,19.3%
1729,3325.0,444,73,16.4%
1730,3280.0,488,199,40.8%
1731,3322.0,829,86,10.4%
1732,3324.0,"1,357",324,23.9%
1733,3323.0,768,184,24.0%
1734,7407.0,559,86,15.4%
1735,3278.0,323,93,28.8%
1736,8097.0,269,61,22.7%
1737,8098.0,599,171,28.5%
1738,2446.0,"1,059",255,24.1%
1739,8099.0,486,134,27.6%
1740,5233.0,760,190,25.0%
1741,7950.0,"1,000",467,46.7%
1742,3883.0,912,298,32.7%
1743,4837.0,415,215,51.8%
1744,7259.0,350,173,49.4%
1745,3988.0,427,191,44.7%
1746,5062.0,630,199,31.6%
1747,3499.0,661,124,18.8%
1748,3500.0,663,119,17.9%
1749,3505.0,"1,856",363,19.6%
1750,7430.0,"1,015",254,25.0%
1751,5258.0,807,173,21.4%
1752,5209.0,439,173,39.4%
1753,964.0,364,107,29.4%
1754,9999.0,223,117,52.5%
1755,4572.0,369,136,36.9%
1756,7375.0,209,59,28.2%
1757,4578.0,562,182,32.4%
1758,4577.0,"1,006",315,31.3%
1759,5272.0,399,116,29.1%
1760,7962.0,409,144,35.2%
1761,7644.0,491,191,38.9%
1762,4576.0,289,139,48.1%
1763,7167.0,552,263,47.6%
1764,747.0,598,204,34.1%
1765,6859.0,492,217,44.1%
1766,6201.0,371,139,37.5%
1767,6860.0,354,173,48.9%
1768,2758.0,241,70,29.0%
1769,2755.0,275,60,21.8%
1770,2757.0,445,80,18.0%
1771,2756.0,254,64,25.2%
1772,7392.0,362,79,21.8%
1773,2760.0,809,145,17.9%
1774,6829.0,275,94,34.2%
1775,2818.0,652,184,28.2%
1776,2813.0,399,165,41.4%
1777,6727.0,549,223,40.6%
1778,6931.0,317,177,55.8%
1779,3875.0,288,124,43.1%
1780,6908.0,313,142,45.4%
1781,6371.0,266,138,51.9%
1782,4058.0,360,177,49.2%
1783,6372.0,259,104,40.2%
1784,4060.0,459,201,43.8%
1785,4057.0,368,207,56.3%
1786,6373.0,424,179,42.2%
1787,6816.0,361,170,47.1%
1788,4579.0,383,49,12.8%
1789,4581.0,317,69,21.8%
1790,6345.0,"1,047",124,11.8%
1791,6346.0,737,133,18.0%
1792,7572.0,489,54,11.0%
1793,4580.0,205,53,25.9%
1794,30.0,241,132,54.8%
1795,6977.0,431,219,50.8%
1796,53.0,570,241,42.3%
1797,7562.0,364,323,88.7%
1798,6353.0,202,121,59.9%
1799,2955.0,361,134,37.1%
1800,2956.0,258,98,38.0%
1801,2958.0,600,202,33.7%
1802,9999.0,506,278,54.9%
1803,5144.0,420,231,55.0%
1804,6146.0,393,198,50.4%
1805,6745.0,574,239,41.6%
1806,2070.0,261,149,57.1%
1807,6449.0,492,56,11.4%
1808,2821.0,782,75,9.6%
1809,7353.0,530,46,8.7%
1810,2819.0,525,39,7.4%
1811,7856.0,753,472,62.7%
1812,8101.0,515,94,18.3%
1813,7758.0,797,139,17.4%
1814,4482.0,802,159,19.8%
1815,4717.0,"1,693",260,15.4%
1816,7757.0,457,136,29.8%
1817,5270.0,503,74,14.7%
1818,7716.0,430,38,8.8%
1819,1414.0,881,206,23.4%
1820,1413.0,383,119,31.1%
1821,8004.0,412,143,34.7%
1822,6484.0,382,114,29.8%
1823,7656.0,523,161,30.8%
1824,4115.0,547,360,65.8%
1825,4109.0,97,36,37.1%
1826,7215.0,519,279,53.8%
1827,4931.0,674,285,42.3%
1828,4112.0,161,104,64.6%
1829,4116.0,150,102,68.0%
1830,2448.0,529,224,42.3%
1831,2449.0,446,154,34.5%
1832,7378.0,806,196,24.3%
1833,6319.0,441,73,16.6%
1834,6318.0,626,93,14.9%
1835,3876.0,223,126,56.5%
1836,3877.0,195,84,43.1%
1837,7753.0,119,57,47.9%
1838,3106.0,380,182,47.9%
1839,3107.0,321,133,41.4%
1840,7304.0,578,124,21.5%
1841,7198.0,536,28,5.2%
1842,7197.0,527,54,10.2%
1843,6487.0,613,113,18.4%
1844,1406.0,"1,485",136,9.2%
1845,5010.0,781,78,10.0%
1846,7994.0,506,18,3.6%
1847,8063.0,431,150,34.8%
1848,8064.0,629,257,40.9%
1849,6624.0,314,112,35.7%
1850,6623.0,712,276,38.8%
1851,1420.0,"1,197",412,34.4%
1852,1418.0,615,227,36.9%
1853,7690.0,467,295,63.2%
1854,7063.0,262,38,14.5%
1855,1094.0,671,81,12.1%
1856,7312.0,431,73,16.9%
1857,1091.0,258,39,15.1%
1858,6456.0,250,29,11.6%
1859,7993.0,161,52,32.3%
1860,4734.0,552,110,19.9%
1861,7140.0,341,82,24.0%
1862,7172.0,467,189,40.5%
1863,1319.0,375,72,19.2%
1864,2761.0,406,41,10.1%
1865,4904.0,632,114,18.0%
1866,2765.0,777,117,15.1%
1867,2766.0,932,108,11.6%
1868,2764.0,501,90,18.0%
1869,7985.0,413,344,83.3%
1870,1322.0,863,570,66.0%
1871,1323.0,392,269,68.6%
1872,6693.0,456,248,54.4%
1873,2824.0,590,62,10.5%
1874,4672.0,416,41,9.9%
1875,8141.0,609,104,17.1%
1876,2823.0,439,55,12.5%
1877,6801.0,499,74,14.8%
1878,2827.0,401,113,28.2%
1879,7604.0,"1,124",194,17.3%
1880,2829.0,"3,155",412,13.1%
1881,2826.0,537,68,12.7%
1882,2825.0,455,74,16.3%
1883,7603.0,"1,123",180,16.0%
1884,5274.0,621,255,41.1%
1885,6439.0,597,112,18.8%
1886,3511.0,535,151,28.2%
1887,5351.0,682,183,26.8%
1888,1213.0,595,192,32.3%
1889,7139.0,255,90,35.3%
1890,6990.0,496,171,34.5%
1891,6202.0,146,56,38.4%
1892,1255.0,266,99,37.2%
1893,8013.0,303,183,60.4%
1894,5019.0,"1,333",811,60.8%
1895,8014.0,719,460,64.0%
1896,309.0,"1,527",722,47.3%
1897,8015.0,402,240,59.7%
1898,7141.0,579,172,29.7%
1899,2516.0,307,78,25.4%
1900,2629.0,318,70,22.0%
1901,2626.0,439,191,43.5%
1902,2627.0,285,58,20.4%
1903,7410.0,521,158,30.3%
1904,2628.0,345,94,27.2%
1905,5238.0,300,67,22.3%
1906,2633.0,"1,681",338,20.1%
1907,2634.0,394,107,27.2%
1908,1911.0,465,59,12.7%
1909,1910.0,330,69,20.9%
1910,5143.0,751,155,20.6%
1911,1912.0,261,72,27.6%
1912,5223.0,425,41,9.6%
1913,1915.0,"1,124",205,18.2%
1914,6185.0,484,68,14.0%
1915,6186.0,233,18,7.7%
1916,4490.0,402,46,11.4%
1917,4492.0,594,69,11.6%
1918,6648.0,"1,488",160,10.8%
1919,6187.0,446,25,5.6%
1920,7111.0,193,62,32.1%
1921,6189.0,399,60,15.0%
1922,1630.0,547,225,41.1%
1923,1629.0,591,195,33.0%
1924,6137.0,601,289,48.1%
1925,6942.0,590,230,39.0%
1926,7278.0,531,218,41.1%
1927,6136.0,590,194,32.9%
1928,1053.0,487,71,14.6%
1929,1054.0,499,54,10.8%
1930,1055.0,429,98,22.8%
1931,1097.0,401,54,13.5%
1932,4681.0,600,81,13.5%
1933,1100.0,"2,349",296,12.6%
1934,7957.0,685,83,12.1%
1935,1099.0,448,104,23.2%
1936,1098.0,531,96,18.1%
1937,1052.0,472,37,7.8%
1938,7260.0,417,90,21.6%
1939,7028.0,539,268,49.7%
1940,2345.0,432,191,44.2%
1941,1347.0,211,54,25.6%
1942,1346.0,98,40,40.8%
1943,6847.0,485,137,28.2%
1944,6231.0,665,130,19.5%
1945,7519.0,573,30,5.2%
1946,7308.0,772,121,15.7%
1947,4853.0,615,19,3.1%
1948,1111.0,445,32,7.2%
1949,7465.0,245,66,26.9%
1950,1109.0,509,5,1.0%
1951,1107.0,401,89,22.2%
1952,1106.0,446,85,19.1%
1953,1101.0,257,59,23.0%
1954,4682.0,"3,334",392,11.8%
1955,1116.0,955,132,13.8%
1956,1102.0,616,18,2.9%
1957,1104.0,319,60,18.8%
1958,1112.0,318,59,18.6%
1959,1113.0,"1,045",137,13.1%
1960,7650.0,"9,651","3,219",33.4%
1961,7821.0,327,129,39.4%
1962,7819.0,"2,155","1,026",47.6%
1963,7687.0,"3,353","1,099",32.8%
1964,7685.0,529,477,90.2%
1965,8037.0,379,169,44.6%
1966,2649.0,626,165,26.4%
1967,6300.0,412,136,33.0%
1968,2648.0,317,128,40.4%
1969,7459.0,702,53,7.5%
1970,3328.0,"1,733",158,9.1%
1971,3326.0,809,58,7.2%
1972,7794.0,636,68,10.7%
1973,7766.0,562,96,17.1%
1974,7554.0,798,35,4.4%
1975,3327.0,659,71,10.8%
1976,7770.0,435,328,75.4%
1977,7594.0,774,21,2.7%
1978,7393.0,"1,034",36,3.5%
1979,5083.0,"1,507",50,3.3%
1980,4256.0,719,30,4.2%
1981,4255.0,472,11,2.3%
1982,7587.0,"1,189",305,25.7%
1983,7904.0,567,280,49.4%
1984,7256.0,427,427,100.0%
1985,3617.0,563,563,100.0%
1986,5292.0,413,394,95.4%
1987,3758.0,920,432,47.0%
1988,6823.0,396,396,100.0%
1989,7024.0,244,131,53.7%
1990,3804.0,534,514,96.3%
1991,3805.0,200,200,100.0%
1992,8039.0,386,164,42.5%
1993,8040.0,428,428,100.0%
1994,3618.0,419,413,98.6%
1995,6824.0,"1,284",695,54.1%
1996,7237.0,111,99,89.2%
1997,8029.0,798,786,98.5%
1998,3732.0,764,744,97.4%
1999,3847.0,"1,121","1,121",100.0%
2000,7238.0,482,482,100.0%
2001,5183.0,687,687,100.0%
2002,3733.0,600,600,100.0%
2003,3662.0,306,306,100.0%
2004,3663.0,401,401,100.0%
2005,7070.0,546,288,52.7%
2006,3840.0,"1,002","1,002",100.0%
2007,3620.0,433,395,91.2%
2008,3745.0,447,447,100.0%
2009,3684.0,513,498,97.1%
2010,6529.0,530,384,72.5%
2011,3601.0,543,476,87.7%
2012,7230.0,"1,656",759,45.8%
2013,4728.0,466,430,92.3%
2014,7023.0,706,706,100.0%
2015,3664.0,630,630,100.0%
2016,3602.0,606,606,100.0%
2017,7404.0,391,391,100.0%
2018,3848.0,"2,384",806,33.8%
2019,3622.0,596,596,100.0%
2020,6767.0,722,722,100.0%
2021,3666.0,664,664,100.0%
2022,4733.0,434,434,100.0%
2023,3782.0,510,497,97.5%
2024,3760.0,450,163,36.2%
2025,7781.0,416,416,100.0%
2026,7905.0,382,145,38.0%
2027,6525.0,791,415,52.5%
2028,5122.0,465,430,92.5%
2029,7239.0,458,458,100.0%
2030,5123.0,679,679,100.0%
2031,6996.0,682,682,100.0%
2032,3736.0,766,355,46.3%
2033,3762.0,372,265,71.2%
2034,3706.0,536,536,100.0%
2035,7175.0,613,613,100.0%
2036,4727.0,896,467,52.1%
2037,3786.0,335,335,100.0%
2038,3763.0,819,403,49.2%
2039,3841.0,794,794,100.0%
2040,3726.0,251,251,100.0%
2041,3787.0,273,273,100.0%
2042,3624.0,64,37,57.8%
2043,3604.0,332,259,78.0%
2044,5040.0,434,434,100.0%
2045,3687.0,214,196,91.6%
2046,3849.0,"1,729","1,713",99.1%
2047,3708.0,652,636,97.5%
2048,3737.0,921,432,46.9%
2049,3688.0,829,829,100.0%
2050,3738.0,409,305,74.6%
2051,3709.0,639,639,100.0%
2052,5039.0,595,581,97.6%
2053,7235.0,926,514,55.5%
2054,7226.0,501,501,100.0%
2055,3816.0,"1,574",809,51.4%
2056,3751.0,675,675,100.0%
2057,7368.0,689,689,100.0%
2058,3690.0,410,349,85.1%
2059,3739.0,912,692,75.9%
2060,6913.0,329,197,59.9%
2061,3781.0,825,358,43.4%
2062,7240.0,390,390,100.0%
2063,3764.0,"1,151",898,78.0%
2064,3765.0,448,196,43.8%
2065,3803.0,"1,045",569,54.4%
2066,3850.0,"1,820","1,820",100.0%
2067,3851.0,678,665,98.1%
2068,7231.0,"1,072",923,86.1%
2069,6822.0,674,674,100.0%
2070,3791.0,363,363,100.0%
2071,3818.0,597,597,100.0%
2072,7963.0,"1,117",980,87.7%
2073,7664.0,495,154,31.1%
2074,3852.0,963,919,95.4%
2075,3625.0,391,373,95.4%
2076,3776.0,590,590,100.0%
2077,3843.0,"1,124",605,53.8%
2078,3668.0,323,230,71.2%
2079,3853.0,"1,110","1,110",100.0%
2080,4726.0,683,147,21.5%
2081,5186.0,499,135,27.1%
2082,5120.0,405,405,100.0%
2083,5185.0,612,612,100.0%
2084,5041.0,489,211,43.1%
2085,7242.0,834,834,100.0%
2086,6528.0,475,475,100.0%
2087,3793.0,186,186,100.0%
2088,3608.0,19,18,94.7%
2089,5125.0,456,456,100.0%
2090,3712.0,438,175,40.0%
2091,5187.0,514,514,100.0%
2092,7229.0,214,90,42.1%
2093,3806.0,425,425,100.0%
2094,3766.0,514,514,100.0%
2095,3742.0,889,889,100.0%
2096,3713.0,507,261,51.5%
2097,3743.0,322,322,100.0%
2098,3807.0,781,781,100.0%
2099,3693.0,567,556,98.1%
2100,3642.0,372,372,100.0%
2101,7227.0,358,358,100.0%
2102,3714.0,490,170,34.7%
2103,7243.0,813,813,100.0%
2104,3645.0,416,416,100.0%
2105,3626.0,353,353,100.0%
2106,5294.0,841,841,100.0%
2107,3795.0,355,355,100.0%
2108,7852.0,546,546,100.0%
2109,7855.0,504,504,100.0%
2110,7851.0,511,511,100.0%
2111,8143.0,81,47,58.0%
2112,7228.0,437,437,100.0%
2113,6675.0,"1,087","1,087",100.0%
2114,3715.0,551,536,97.3%
2115,3647.0,498,498,100.0%
2116,6825.0,165,97,58.8%
2117,3670.0,562,345,61.4%
2118,7810.0,258,99,38.4%
2119,7811.0,270,270,100.0%
2120,3744.0,849,422,49.7%
2121,6530.0,464,464,100.0%
2122,3822.0,316,246,77.8%
2123,3671.0,313,313,100.0%
2124,3716.0,211,196,92.9%
2125,3845.0,"1,880","1,061",56.4%
2126,3717.0,411,411,100.0%
2127,4732.0,417,417,100.0%
2128,4961.0,795,428,53.8%
2129,3718.0,486,433,89.1%
2130,6533.0,554,554,100.0%
2131,7232.0,"1,026","1,006",98.1%
2132,3694.0,332,332,100.0%
2133,3672.0,59,59,100.0%
2134,3797.0,398,398,100.0%
2135,7521.0,776,719,92.7%
2136,3842.0,952,952,100.0%
2137,3808.0,"1,181",285,24.1%
2138,3769.0,"1,002",584,58.3%
2139,3648.0,571,354,62.0%
2140,3719.0,454,238,52.4%
2141,6534.0,509,465,91.4%
2142,3629.0,843,843,100.0%
2143,5293.0,330,330,100.0%
2144,3611.0,399,399,100.0%
2145,3630.0,428,428,100.0%
2146,6768.0,592,442,74.7%
2147,3649.0,488,113,23.2%
2148,7022.0,244,244,100.0%
2149,3720.0,316,297,94.0%
2150,3798.0,558,558,100.0%
2151,3697.0,446,446,100.0%
2152,3770.0,"1,107",844,76.2%
2153,4868.0,428,428,100.0%
2154,3749.0,739,739,100.0%
2155,6535.0,772,772,100.0%
2156,7815.0,210,77,36.7%
2157,7522.0,768,715,93.1%
2158,3650.0,285,271,95.1%
2159,3855.0,"3,291","1,809",55.0%
2160,3750.0,799,799,100.0%
2161,7853.0,744,708,95.2%
2162,7854.0,841,841,100.0%
2163,6960.0,274,159,58.0%
2164,7472.0,304,304,100.0%
2165,3857.0,"1,560","1,524",97.7%
2166,6548.0,273,99,36.3%
2167,7808.0,288,121,42.0%
2168,7782.0,388,149,38.4%
2169,3721.0,592,592,100.0%
2170,3613.0,747,725,97.1%
2171,7780.0,285,285,100.0%
2172,3675.0,454,454,100.0%
2173,7706.0,626,152,24.3%
2174,7244.0,406,406,100.0%
2175,3722.0,472,472,100.0%
2176,6539.0,520,482,92.7%
2177,3616.0,605,605,100.0%
2178,6821.0,556,556,100.0%
2179,7814.0,139,59,42.4%
2180,8120.0,312,157,50.3%
2181,8121.0,241,121,50.2%
2182,7850.0,245,245,100.0%
2183,7812.0,313,212,67.7%
2184,3801.0,755,445,58.9%
2185,5121.0,449,449,100.0%
2186,3783.0,237,140,59.1%
2187,6540.0,413,413,100.0%
2188,6765.0,457,457,100.0%
2189,7813.0,352,352,100.0%
2190,3632.0,410,410,100.0%
2191,3771.0,537,373,69.5%
2192,3614.0,622,622,100.0%
2193,6522.0,514,514,100.0%
2194,3701.0,685,685,100.0%
2195,3824.0,367,367,100.0%
2196,3724.0,448,448,100.0%
2197,3844.0,651,651,100.0%
2198,3861.0,571,286,50.1%
2199,7245.0,626,626,100.0%
2200,7903.0,404,201,49.8%
2201,7906.0,484,154,31.8%
2202,3653.0,568,568,100.0%
2203,7246.0,239,239,100.0%
2204,3725.0,609,214,35.1%
2205,3702.0,288,288,100.0%
2206,3800.0,775,775,100.0%
2207,7809.0,232,169,72.8%
2208,3634.0,437,437,100.0%
2209,3773.0,"1,174",989,84.2%
2210,3859.0,917,905,98.7%
2211,3654.0,515,515,100.0%
2212,3655.0,299,299,100.0%
2213,7234.0,"1,354","1,091",80.6%
2214,3635.0,244,224,91.8%
2215,6541.0,448,448,100.0%
2216,4963.0,519,519,100.0%
2217,3727.0,613,613,100.0%
2218,7255.0,431,431,100.0%
2219,3753.0,637,637,100.0%
2220,7072.0,795,395,49.7%
2221,3657.0,514,514,100.0%
2222,3755.0,575,575,100.0%
2223,3832.0,418,418,100.0%
2224,6521.0,39,25,64.1%
2225,6523.0,657,657,100.0%
2226,3658.0,371,360,97.0%
2227,7251.0,366,366,100.0%
2228,7252.0,345,345,100.0%
2229,3835.0,560,560,100.0%
2230,7225.0,316,264,83.5%
2231,6527.0,"2,040",929,45.5%
2232,3659.0,325,325,100.0%
2233,7663.0,761,761,100.0%
2234,3615.0,374,374,100.0%
2235,5124.0,997,997,100.0%
2236,3703.0,611,611,100.0%
2237,3860.0,839,839,100.0%
2238,3681.0,500,486,97.2%
2239,3728.0,181,181,100.0%
2240,6544.0,913,913,100.0%
2241,3775.0,294,294,100.0%
2242,7253.0,"1,244",896,72.0%
2243,3731.0,397,382,96.2%
2244,5188.0,483,483,100.0%
2245,7233.0,542,467,86.2%
2246,7737.0,607,427,70.3%
2247,7511.0,453,80,17.7%
2248,7828.0,145,113,77.9%
2249,7647.0,617,272,44.1%
2250,5140.0,316,163,51.6%
2251,6239.0,295,169,57.3%
2252,1555.0,377,190,50.4%
2253,1560.0,635,240,37.8%
2254,1559.0,293,132,45.1%
2255,1430.0,356,166,46.6%
2256,1396.0,327,30,9.2%
2257,1426.0,898,142,15.8%
2258,7213.0,258,47,18.2%
2259,1425.0,750,171,22.8%
2260,4841.0,693,105,15.2%
2261,3910.0,559,126,22.5%
2262,5262.0,508,142,28.0%
2263,3909.0,610,206,33.8%
2264,7999.0,"1,075",56,5.2%
2265,7998.0,359,13,3.6%
2266,315.0,"1,500",76,5.1%
2267,314.0,757,36,4.8%
2268,7997.0,485,24,4.9%
2269,7996.0,428,13,3.0%
2270,7443.0,46,45,97.8%
2271,409.0,"1,379",518,37.6%
2272,7616.0,379,316,83.4%
2273,7615.0,518,436,84.2%
2274,7878.0,544,478,87.9%
2275,7886.0,252,217,86.1%
2276,7889.0,282,255,90.4%
2277,7501.0,303,153,50.5%
2278,6019.0,428,302,70.6%
2279,6915.0,"1,267",739,58.3%
2280,7868.0,578,317,54.8%
2281,8106.0,877,284,32.4%
2282,326.0,612,392,64.1%
2283,412.0,819,578,70.6%
2284,7913.0,151,139,92.1%
2285,7692.0,388,305,78.6%
2286,6022.0,679,207,30.5%
2287,330.0,321,192,59.8%
2288,6811.0,238,201,84.5%
2289,6024.0,451,345,76.5%
2290,7869.0,739,660,89.3%
2291,7879.0,239,222,92.9%
2292,6026.0,351,314,89.5%
2293,400.0,275,245,89.1%
2294,6028.0,377,211,56.0%
2295,7914.0,186,186,100.0%
2296,7880.0,506,466,92.1%
2297,415.0,412,313,76.0%
2298,6042.0,419,195,46.5%
2299,7870.0,563,500,88.8%
2300,6044.0,425,150,35.3%
2301,7871.0,274,245,89.4%
2302,7915.0,122,121,99.2%
2303,6047.0,104,82,78.8%
2304,7881.0,444,247,55.6%
2305,8108.0,319,307,96.2%
2306,8110.0,550,455,82.7%
2307,363.0,638,343,53.8%
2308,351.0,368,153,41.6%
2309,365.0,422,369,87.4%
2310,7882.0,335,284,84.8%
2311,7883.0,341,303,88.9%
2312,8105.0,749,348,46.5%
2313,422.0,401,316,78.8%
2314,424.0,340,256,75.3%
2315,416.0,672,403,60.0%
2316,395.0,319,166,52.0%
2317,6664.0,79,44,55.7%
2318,7742.0,505,387,76.6%
2319,7873.0,399,346,86.7%
2320,425.0,171,76,44.4%
2321,379.0,260,225,86.5%
2322,8107.0,358,210,58.7%
2323,7693.0,458,282,61.6%
2324,7888.0,454,332,73.1%
2325,7916.0,165,162,98.2%
2326,7362.0,320,289,90.3%
2327,7039.0,411,260,63.3%
2328,7874.0,352,297,84.4%
2329,6873.0,182,145,79.7%
2330,7884.0,353,282,79.9%
2331,8109.0,7,7,100.0%
2332,7876.0,346,331,95.7%
2333,7694.0,259,115,44.4%
2334,420.0,350,297,84.9%
2335,7877.0,342,254,74.3%
2336,7885.0,292,225,77.1%
2337,7502.0,253,210,83.0%
2338,2943.0,250,105,42.0%
2339,6385.0,781,349,44.7%
2340,7730.0,477,220,46.1%
2341,5058.0,"1,089",363,33.3%
2342,6622.0,767,347,45.2%
2343,7979.0,379,230,60.7%
2344,3208.0,198,58,29.3%
2345,7434.0,"1,211",420,34.7%
2346,3210.0,"1,602",482,30.1%
2347,7660.0,"1,317",440,33.4%
2348,7183.0,"1,025",331,32.3%
2349,3209.0,433,138,31.9%
2350,427.0,446,73,16.4%
2351,432.0,440,65,14.8%
2352,5105.0,643,78,12.1%
2353,7193.0,511,74,14.5%
2354,435.0,"1,397",155,11.1%
2355,433.0,255,94,36.9%
2356,4901.0,418,42,10.0%
2357,7771.0,329,180,54.7%
2358,3212.0,428,153,35.7%
2359,7482.0,819,536,65.4%
2360,7483.0,902,553,61.3%
2361,3213.0,518,330,63.7%
2362,7318.0,225,129,57.3%
2363,6432.0,695,230,33.1%
2364,3216.0,"1,313",420,32.0%
2365,8010.0,833,339,40.7%
2366,7738.0,"1,558",801,51.4%
2367,7867.0,"1,049",597,56.9%
2368,7739.0,856,367,42.9%
2369,8009.0,802,297,37.0%
2370,3214.0,695,356,51.2%
2371,7055.0,469,216,46.1%
2372,3111.0,477,175,36.7%
2373,7984.0,543,306,56.4%
2374,1270.0,391,185,47.3%
2375,3334.0,685,238,34.7%
2376,6746.0,757,214,28.3%
2377,3338.0,"1,089",273,25.1%
2378,3337.0,351,90,25.6%
2379,3336.0,460,119,25.9%
2380,3345.0,422,330,78.2%
2381,5110.0,290,198,68.3%
2382,3339.0,303,149,49.2%
2383,3341.0,382,248,64.9%
2384,3346.0,603,414,68.7%
2385,3348.0,826,466,56.4%
2386,3342.0,271,174,64.2%
2387,3915.0,"1,061",581,54.8%
2388,5265.0,896,498,55.6%
2389,3924.0,"1,077",443,41.1%
2390,7540.0,603,379,62.9%
2391,7848.0,396,252,63.6%
2392,7772.0,555,474,85.4%
2393,7831.0,381,317,83.2%
2394,7832.0,388,242,62.4%
2395,8129.0,290,185,63.8%
2396,8077.0,96,52,54.2%
2397,8078.0,78,60,76.9%
2398,8079.0,90,51,56.7%
2399,8080.0,151,79,52.3%
2400,8081.0,69,38,55.1%
2401,6165.0,"1,019",400,39.3%
2402,8082.0,727,347,47.7%
2403,2379.0,149,90,60.4%
2404,2350.0,499,252,50.5%
2405,6892.0,122,85,69.7%
2406,6893.0,414,239,57.7%
2407,6108.0,438,51,11.6%
2408,6852.0,412,78,18.9%
2409,448.0,643,89,13.8%
2410,447.0,458,62,13.5%
2411,1118.0,108,15,13.9%
2412,6781.0,440,63,14.3%
2413,1122.0,361,95,26.3%
2414,7836.0,500,68,13.6%
2415,7835.0,389,78,20.1%
2416,1128.0,"1,233",212,17.2%
2417,5132.0,254,99,39.0%
2418,1121.0,426,71,16.7%
2419,4965.0,816,215,26.3%
2420,1123.0,373,91,24.4%
2421,7630.0,432,57,13.2%
2422,6510.0,438,14,3.2%
2423,7697.0,532,25,4.7%
2424,6511.0,844,54,6.4%
2425,1921.0,"1,197",86,7.2%
2426,6512.0,573,50,8.7%
2427,5275.0,"1,029",849,82.5%
2428,840.0,746,690,92.5%
2429,8117.0,"2,014","1,785",88.6%
2430,8118.0,331,306,92.4%
2431,7928.0,338,320,94.7%
2432,844.0,376,358,95.2%
2433,852.0,814,760,93.4%
2434,851.0,202,155,76.7%
2435,858.0,825,744,90.2%
2436,5206.0,795,758,95.3%
2437,856.0,743,691,93.0%
2438,8116.0,"2,903","2,563",88.3%
2439,845.0,891,805,90.3%
2440,7927.0,332,306,92.2%
2441,5028.0,686,590,86.0%
2442,855.0,617,561,90.9%
2443,857.0,495,464,93.7%
2444,5026.0,737,709,96.2%
2445,7484.0,566,532,94.0%
2446,8027.0,329,301,91.5%
2447,5027.0,776,710,91.5%
2448,832.0,958,765,79.9%
2449,833.0,469,438,93.4%
2450,5025.0,584,561,96.1%
2451,831.0,667,612,91.8%
2452,6837.0,390,151,38.7%
2453,8050.0,725,216,29.8%
2454,4593.0,477,62,13.0%
2455,4595.0,412,223,54.1%
2456,4589.0,309,67,21.7%
2457,5362.0,447,138,30.9%
2458,4597.0,900,287,31.9%
2459,4598.0,"1,689",361,21.4%
2460,7319.0,188,78,41.5%
2461,1491.0,136,52,38.2%
2462,1494.0,253,116,45.8%
2463,1495.0,563,195,34.6%
2464,1493.0,216,113,52.3%
2465,7636.0,942,249,26.4%
2466,3164.0,633,319,50.4%
2467,3165.0,620,268,43.2%
2468,7684.0,416,312,75.0%
2469,1278.0,805,176,21.9%
2470,7941.0,802,102,12.7%
2471,7413.0,415,199,48.0%
2472,1989.0,341,116,34.0%
2473,6805.0,240,90,37.5%
2474,1925.0,530,116,21.9%
2475,5043.0,222,150,67.6%
2476,1926.0,331,49,14.8%
2477,1928.0,318,54,17.0%
2478,4705.0,458,89,19.4%
2479,1930.0,233,42,18.0%
2480,1934.0,"2,089",428,20.5%
2481,7218.0,"1,289",360,27.9%
2482,1932.0,290,164,56.6%
2483,7018.0,310,217,70.0%
2484,4268.0,391,114,29.2%
2485,7017.0,590,263,44.6%
2486,8103.0,721,312,43.3%
