,school number,total enrollment,low income enrollment,percent of enrollment from low income families
2809,7894,"1,296",160,12.3%
2810,6734,"1,234",207,16.8%
2811,1453,"1,333",229,17.2%
2812,1458,539,76,14.1%
2813,8353,340,184,54.1%
2814,8442,295,117,39.7%
2815,516,318,59,18.6%
2816,7382,741,161,21.7%
2817,519,397,77,19.4%
2818,4867,713,145,20.3%
2819,523,917,188,20.5%
2820,6803,235,100,42.6%
2821,7307,181,83,45.9%
2822,6129,408,170,41.7%
2823,528,239,116,48.5%
2824,8455,480,252,52.5%
2825,536,956,514,53.8%
2826,535,"1,047",534,51.0%
2827,7548,"1,037",733,70.7%
2828,6344,288,153,53.1%
2829,3594,377,149,39.5%
2830,4920,384,181,47.1%
2831,3597,563,231,41.0%
2832,3596,712,250,35.1%
2833,7722,659,659,100.0%
2834,1741,533,169,31.7%
2835,1732,"1,290",424,32.9%
2836,7395,697,203,29.1%
2837,4588,235,49,20.9%
2838,4583,479,120,25.1%
2839,1736,467,160,34.3%
2840,1716,609,290,47.6%
2841,1735,208,68,32.7%
2842,8276,619,268,43.3%
2843,4585,285,117,41.1%
2844,4704,"1,107",260,23.5%
2845,7332,569,164,28.8%
2846,1738,181,64,35.4%
2847,1734,419,213,50.8%
2848,5059,577,289,50.1%
2849,4625,441,233,52.8%
2850,4629,440,240,54.5%
2851,8350,431,245,56.8%
2852,6705,888,406,45.7%
2853,7286,732,428,58.5%
2854,6609,482,248,51.5%
2855,715,349,146,41.8%
2856,719,365,129,35.3%
2857,4959,589,249,42.3%
2858,8173,563,332,59.0%
2859,6704,567,299,52.7%
2860,7341,397,213,53.7%
2861,4311,290,157,54.1%
2862,8392,216,58,26.9%
2863,1290,736,303,41.2%
2864,8379,748,248,33.2%
2865,0,200,74,37.0%
2866,6983,570,283,49.6%
2867,6841,607,312,51.4%
2868,2848,"1,509",821,54.4%
2869,5241,"1,068",626,58.6%
2870,8048,625,364,58.2%
2871,7907,442,423,95.7%
2872,6632,870,600,69.0%
2873,5152,699,602,86.1%
2874,2995,568,483,85.0%
2875,6924,987,823,83.4%
2876,3009,890,748,84.0%
2877,3008,934,838,89.7%
2878,6923,879,789,89.8%
2879,3007,898,635,70.7%
2880,7492,848,525,61.9%
2881,7497,486,374,77.0%
2882,8448,60,30,50.0%
2883,5106,206,202,98.1%
2884,553,309,300,97.1%
2885,6509,234,115,49.1%
2886,1887,549,258,47.0%
2887,7385,320,177,55.3%
2888,1856,145,95,65.5%
2889,1890,317,175,55.2%
2890,7020,402,234,58.2%
2891,8231,"1,457",863,59.2%
2892,7918,730,486,66.6%
2893,1974,376,193,51.3%
2894,8018,386,248,64.2%
2895,7357,511,285,55.8%
2896,3914,485,248,51.1%
2897,950,240,114,47.5%
2898,951,232,96,41.4%
2899,3057,442,300,67.9%
2900,3073,517,388,75.0%
2901,6367,320,156,48.8%
2902,3058,498,398,79.9%
2903,6861,588,363,61.7%
2904,7061,258,214,82.9%
2905,8273,772,507,65.7%
2906,6368,"1,526",869,56.9%
2907,6963,378,149,39.4%
2908,2721,371,112,30.2%
2909,7352,323,126,39.0%
2910,3516,205,123,60.0%
2911,3520,255,60,23.5%
2912,3522,708,330,46.6%
2913,6785,716,365,51.0%
2914,7053,346,233,67.3%
2915,6773,521,190,36.5%
2916,8234,558,99,17.7%
2917,8233,563,196,34.8%
2918,7436,512,192,37.5%
2919,883,592,208,35.1%
2920,6980,"1,983",607,30.6%
2921,6982,761,303,39.8%
2922,6981,728,195,26.8%
2923,4026,353,165,46.7%
2924,7145,267,130,48.7%
2925,7500,581,287,49.4%
2926,7724,952,465,48.8%
2927,6470,457,64,14.0%
2928,7491,593,99,16.7%
2929,6835,665,179,26.9%
2930,3414,554,82,14.8%
2931,3245,"1,114",275,24.7%
2932,3247,"1,465",311,21.2%
2933,8088,547,405,74.0%
2934,8465,559,315,56.4%
2935,8090,462,337,72.9%
2936,107,"1,003",550,54.8%
2937,8466,720,471,65.4%
2938,8175,714,344,48.2%
2939,1005,618,286,46.3%
2940,7273,481,241,50.1%
2941,2875,146,74,50.7%
2942,2874,479,230,48.0%
2943,6390,"1,024",366,35.7%
2944,6392,209,102,48.8%
2945,2878,526,257,48.9%
2946,2917,214,156,72.9%
2947,8243,"1,182",934,79.0%
2948,2918,124,67,54.0%
2949,6986,"1,153",693,60.1%
2950,6391,"1,249",664,53.2%
2951,885,296,124,41.9%
2952,887,904,322,35.6%
2953,886,706,229,32.4%
2954,8131,850,559,65.8%
2955,8237,538,444,82.5%
2956,8238,745,614,82.4%
2957,8398,329,230,69.9%
2958,8239,731,629,86.0%
2959,8240,645,555,86.0%
2960,8291,675,557,82.5%
2961,8241,615,513,83.4%
2962,8242,644,549,85.2%
2963,4647,"1,441","1,072",74.4%
2964,5168,"1,698",948,55.8%
2965,4648,359,158,44.0%
2966,6688,318,98,30.8%
2967,4653,337,114,33.8%
2968,4657,721,292,40.5%
2969,4658,"1,005",334,33.2%
2970,8179,335,132,39.4%
2971,4512,272,135,49.6%
2972,4507,231,125,54.1%
2973,8003,179,97,54.2%
2974,4508,556,287,51.6%
2975,4735,639,280,43.8%
2976,7584,285,234,82.1%
2977,7841,419,151,36.0%
2978,8337,251,251,100.0%
2979,8156,328,196,59.8%
2980,7513,243,243,100.0%
2981,7148,31,31,100.0%
2982,7154,38,38,100.0%
