,school number,total enrollment,low income enrollment,percent of enrollment from low income families
2482,1627.0,432,89,20.6%
2483,7668.0,441,117,26.5%
2484,7391.0,382,168,44.0%
2485,2253.0,330,131,39.7%
2486,2309.0,163,86,52.8%
2487,2310.0,132,54,40.9%
2488,2313.0,623,262,42.1%
2489,2312.0,219,105,47.9%
2490,8072.0,388,50,12.9%
2491,8073.0,411,54,13.1%
2492,8075.0,725,118,16.3%
2493,4808.0,526,85,16.2%
2494,2839.0,"1,110",182,16.4%
2495,4070.0,211,124,58.8%
2496,4062.0,208,120,57.7%
2497,4064.0,306,147,48.0%
2498,4068.0,577,270,46.8%
2499,4839.0,539,304,56.4%
2500,4613.0,432,160,37.0%
2501,7556.0,549,111,20.2%
2502,6692.0,576,118,20.5%
2503,6286.0,495,117,23.6%
2504,4614.0,964,206,21.4%
2505,6932.0,592,338,57.1%
2506,8102.0,455,232,51.0%
2507,7978.0,292,152,52.1%
2508,6191.0,538,261,48.5%
2509,7960.0,697,693,99.4%
2510,7648.0,32,16,50.0%
2511,941.0,549,208,37.9%
2512,936.0,391,213,54.5%
2513,8076.0,360,188,52.2%
2514,5130.0,438,198,45.2%
2515,4617.0,442,125,28.3%
2516,4620.0,341,121,35.5%
2517,4623.0,"1,172",330,28.2%
2518,4622.0,622,202,32.5%
2519,6725.0,635,187,29.4%
2520,4618.0,671,172,25.6%
2521,7321.0,434,69,15.9%
2522,7940.0,586,51,8.7%
2523,3358.0,280,32,11.4%
2524,4809.0,551,61,11.1%
2525,3364.0,423,132,31.2%
2526,7458.0,143,57,39.9%
2527,3365.0,"1,259",193,15.3%
2528,7817.0,674,117,17.4%
2529,7818.0,603,104,17.2%
2530,3367.0,"2,511",423,16.8%
2531,7763.0,454,38,8.4%
2532,1949.0,"1,000",205,20.5%
2533,6518.0,649,167,25.7%
2534,6519.0,636,97,15.3%
2535,1950.0,"1,248",234,18.8%
2536,8134.0,608,64,10.5%
2537,3368.0,406,59,14.5%
2538,3370.0,849,169,19.9%
2539,3376.0,716,160,22.3%
2540,3375.0,583,103,17.7%
2541,1354.0,253,45,17.8%
2542,1356.0,333,103,30.9%
2543,1350.0,342,38,11.1%
2544,7735.0,434,52,12.0%
2545,1357.0,369,61,16.5%
2546,1358.0,357,101,28.3%
2547,7426.0,812,198,24.4%
2548,6233.0,487,84,17.2%
2549,6234.0,785,136,17.3%
2550,1359.0,372,37,9.9%
2551,1364.0,"2,344",504,21.5%
2552,6113.0,667,384,57.6%
2553,193.0,200,167,83.5%
2554,259.0,312,158,50.6%
2555,260.0,431,321,74.5%
2556,196.0,432,289,66.9%
2557,1799.0,751,615,81.9%
2558,1801.0,593,459,77.4%
2559,477.0,512,430,84.0%
2560,7505.0,425,403,94.8%
2561,8377.0,279,240,86.0%
2562,8158.0,83,37,44.6%
2563,7123.0,246,152,61.8%
2564,3221.0,223,138,61.9%
2565,6683.0,840,416,49.5%
2566,8355.0,357,148,41.5%
2567,3224.0,"1,329",584,43.9%
2568,7593.0,799,367,45.9%
2569,7839.0,"1,227",606,49.4%
2570,7635.0,487,295,60.6%
2571,8180.0,349,144,41.3%
2572,4030.0,283,104,36.7%
2573,7567.0,65,43,66.2%
2574,6885.0,476,263,55.3%
2575,4054.0,322,168,52.2%
2576,7106.0,376,185,49.2%
2577,4945.0,735,448,61.0%
2578,1806.0,776,396,51.0%
2579,1805.0,655,393,60.0%
2580,1802.0,675,404,59.9%
2581,6608.0,738,307,41.6%
2582,3589.0,451,137,30.4%
2583,7367.0,588,230,39.1%
2584,7551.0,213,148,69.5%
2585,8359.0,490,418,85.3%
2586,8126.0,"1,105",610,55.2%
2587,7662.0,535,289,54.0%
2588,5070.0,658,292,44.4%
2589,7031.0,633,413,65.2%
2590,3948.0,291,136,46.7%
2591,7846.0,124,66,53.2%
2592,8252.0,"1,005",784,78.0%
2593,7833.0,294,157,53.4%
2594,7363.0,247,146,59.1%
2595,1666.0,233,122,52.4%
2596,1663.0,252,160,63.5%
2597,6168.0,231,147,63.6%
2598,7601.0,450,244,54.2%
2599,1668.0,539,264,49.0%
2600,4811.0,380,260,68.4%
2601,7862.0,482,327,67.8%
2602,5208.0,684,373,54.5%
2603,4690.0,475,38,8.0%
2604,1423.0,"2,219",186,8.4%
2605,1434.0,500,18,3.6%
2606,1439.0,473,27,5.7%
2607,1440.0,486,17,3.5%
2608,1421.0,"1,134",77,6.8%
2609,1438.0,567,35,6.2%
2610,4689.0,"1,189",73,6.1%
2611,3955.0,346,142,41.0%
2612,3954.0,169,44,26.0%
2613,3957.0,388,138,35.6%
2614,4276.0,379,72,19.0%
2615,6638.0,758,288,38.0%
2616,7402.0,395,235,59.5%
2617,6012.0,990,341,34.4%
2618,7424.0,276,101,36.6%
2619,7388.0,396,223,56.3%
2620,1000.0,625,295,47.2%
2621,8192.0,446,246,55.2%
2622,996.0,366,151,41.3%
2623,6321.0,362,193,53.3%
2624,6322.0,385,134,34.8%
2625,4670.0,669,250,37.4%
2626,8445.0,655,330,50.4%
2627,8443.0,459,236,51.4%
2628,5271.0,944,418,44.3%
2629,8444.0,177,79,44.6%
2630,6215.0,181,133,73.5%
2631,6216.0,140,90,64.3%
2632,0.0,145,145,100.0%
2633,6280.0,679,247,36.4%
2634,6281.0,601,254,42.3%
2635,6282.0,257,95,37.0%
2636,2221.0,233,97,41.6%
2637,2222.0,261,142,54.4%
2638,2226.0,326,178,54.6%
2639,752.0,347,219,63.1%
2640,753.0,262,156,59.5%
2641,8411.0,282,191,67.7%
2642,872.0,380,152,40.0%
2643,868.0,381,111,29.1%
2644,5029.0,350,119,34.0%
2645,873.0,"1,091",329,30.2%
2646,7328.0,"1,027",345,33.6%
2647,7614.0,807,413,51.2%
2648,949.0,538,222,41.3%
2649,7518.0,539,259,48.1%
2650,2712.0,203,99,48.8%
2651,7083.0,162,82,50.6%
2652,2709.0,361,206,57.1%
2653,6795.0,489,333,68.1%
2654,2075.0,352,203,57.7%
2655,7289.0,256,164,64.1%
2656,5033.0,169,100,59.2%
2657,5034.0,139,83,59.7%
2658,1501.0,236,129,54.7%
2659,6933.0,136,79,58.1%
2660,2182.0,518,438,84.6%
2661,6007.0,147,70,47.6%
2662,7933.0,296,261,88.2%
2663,7934.0,165,144,87.3%
2664,2137.0,132,89,67.4%
2665,2139.0,317,191,60.3%
2666,2184.0,793,669,84.4%
2667,2185.0,178,84,47.2%
2668,1441.0,349,22,6.3%
2669,6719.0,968,46,4.8%
2670,7214.0,349,20,5.7%
2671,7736.0,574,16,2.8%
2672,1442.0,351,51,14.5%
2673,1443.0,"1,363",87,6.4%
2674,6680.0,527,270,51.2%
2675,2358.0,492,188,38.2%
2676,8287.0,630,344,54.6%
2677,8195.0,518,494,95.4%
2678,8145.0,532,291,54.7%
2679,8251.0,776,371,47.8%
2680,8146.0,727,377,51.9%
2681,7580.0,650,367,56.5%
2682,8196.0,352,172,48.9%
2683,18.0,190,97,51.1%
2684,19.0,184,90,48.9%
2685,7938.0,496,262,52.8%
2686,21.0,544,211,38.8%
2687,7437.0,256,126,49.2%
2688,4699.0,723,241,33.3%
2689,1959.0,258,117,45.3%
2690,1970.0,"1,451","1,219",84.0%
2691,1960.0,709,636,89.7%
2692,7943.0,341,288,84.5%
2693,1971.0,"1,378",776,56.3%
2694,1964.0,594,337,56.7%
2695,1965.0,790,622,78.7%
2696,1966.0,683,281,41.1%
2697,7359.0,509,267,52.5%
2698,1968.0,516,467,90.5%
2699,7480.0,603,355,58.9%
2700,1972.0,"3,819","2,608",68.3%
2701,7845.0,280,233,83.2%
2702,1969.0,508,280,55.1%
2703,7263.0,394,196,49.7%
2704,6340.0,363,117,32.2%
2705,6339.0,365,144,39.5%
2706,3385.0,382,56,14.7%
2707,5251.0,488,59,12.1%
2708,3382.0,449,46,10.2%
2709,7652.0,464,47,10.1%
2710,4943.0,936,128,13.7%
2711,5078.0,"1,330",169,12.7%
2712,6468.0,292,224,76.7%
2713,4832.0,373,73,19.6%
2714,3389.0,313,95,30.4%
2715,8426.0,374,142,38.0%
2716,3391.0,263,50,19.0%
2717,3395.0,"1,164",478,41.1%
2718,3394.0,"1,363",524,38.4%
2719,3401.0,924,307,33.2%
2720,7798.0,748,277,37.0%
2721,5249.0,713,270,37.9%
2722,7797.0,757,267,35.3%
2723,7073.0,848,299,35.3%
2724,7264.0,716,178,24.9%
2725,5081.0,"1,005",328,32.6%
2726,3406.0,794,245,30.9%
2727,5195.0,419,20,4.8%
2728,5196.0,611,45,7.4%
2729,490.0,479,39,8.1%
2730,491.0,641,65,10.1%
2731,4859.0,511,35,6.8%
2732,492.0,"1,394",145,10.4%
2733,7563.0,326,198,60.7%
2734,7562.0,328,222,67.7%
2735,8194.0,291,223,76.6%
2736,4126.0,433,254,58.7%
2737,7920.0,424,276,65.1%
2738,6776.0,532,202,38.0%
2739,6775.0,741,242,32.7%
2740,7487.0,561,228,40.6%
2741,7283.0,591,195,33.0%
2742,5162.0,526,344,65.4%
2743,8128.0,254,134,52.8%
2744,8338.0,319,195,61.1%
2745,4310.0,"1,028",560,54.5%
2746,6956.0,673,389,57.8%
2747,7169.0,477,288,60.4%
2748,7417.0,425,235,55.3%
2749,4305.0,255,139,54.5%
2750,1905.0,499,117,23.4%
2751,5287.0,"1,173",187,15.9%
2752,1908.0,864,124,14.4%
2753,1952.0,607,49,8.1%
2754,1906.0,501,48,9.6%
2755,5356.0,361,173,47.9%
2756,4148.0,651,337,51.8%
2757,8335.0,343,151,44.0%
2758,4143.0,489,193,39.5%
2759,8290.0,211,134,63.5%
2760,4146.0,280,173,61.8%
2761,7843.0,755,458,60.7%
2762,4149.0,719,347,48.3%
2763,4133.0,523,326,62.3%
2764,4135.0,246,127,51.6%
2765,8373.0,424,159,37.5%
2766,5103.0,505,159,31.5%
2767,3575.0,595,219,36.8%
2768,2661.0,493,88,17.8%
2769,7420.0,549,187,34.1%
2770,4823.0,547,161,29.4%
2771,2660.0,507,172,33.9%
2772,5336.0,625,181,29.0%
2773,2663.0,"1,367",368,26.9%
2774,4286.0,397,242,61.0%
2775,6912.0,226,140,61.9%
2776,7456.0,842,578,68.6%
2777,6148.0,428,194,45.3%
2778,7475.0,480,212,44.2%
2779,6654.0,428,176,41.1%
2780,6424.0,295,115,39.0%
2781,4295.0,803,315,39.2%
2782,7446.0,386,185,47.9%
2783,6425.0,163,90,55.2%
2784,4291.0,408,210,51.5%
2785,6865.0,424,217,51.2%
2786,2233.0,745,505,67.8%
2787,2234.0,307,139,45.3%
2788,2238.0,420,230,54.8%
2789,5330.0,548,243,44.3%
2790,8408.0,"1,055",551,52.2%
2791,2243.0,"1,280",562,43.9%
2792,6446.0,323,194,60.1%
2793,6838.0,152,92,60.5%
2794,1327.0,184,107,58.2%
2795,4075.0,226,103,45.6%
2796,5095.0,362,178,49.2%
2797,4079.0,451,209,46.3%
2798,4080.0,499,213,42.7%
2799,7760.0,533,87,16.3%
2800,5366.0,444,102,23.0%
2801,6895.0,734,142,19.3%
2802,509.0,"1,034",178,17.2%
2803,5367.0,602,169,28.1%
2804,6599.0,510,239,46.9%
2805,1566.0,499,239,47.9%
2806,1452.0,"1,021",148,14.5%
2807,1392.0,435,71,16.3%
2808,1395.0,415,73,17.6%
2809,1456.0,564,83,14.7%
2810,1454.0,538,128,23.8%
2811,4812.0,582,130,22.3%
2812,6910.0,595,116,19.5%
2813,5137.0,868,137,15.8%
2814,1457.0,620,58,9.4%
2815,4813.0,502,71,14.1%
2816,7324.0,578,80,13.8%
2817,1451.0,875,111,12.7%
2818,7894.0,"1,295",188,14.5%
2819,6734.0,"1,254",220,17.5%
2820,1453.0,"1,296",208,16.0%
2821,1458.0,520,79,15.2%
2822,8353.0,342,170,49.7%
2823,8442.0,307,108,35.2%
2824,516.0,311,66,21.2%
2825,7382.0,728,148,20.3%
2826,519.0,384,73,19.0%
2827,4867.0,673,137,20.4%
2828,523.0,923,181,19.6%
2829,6803.0,215,93,43.3%
2830,7307.0,179,86,48.0%
2831,6129.0,423,175,41.4%
2832,528.0,228,105,46.1%
2833,532.0,341,205,60.1%
2834,526.0,175,89,50.9%
2835,536.0,959,506,52.8%
2836,535.0,"1,040",545,52.4%
2837,7548.0,"1,028",963,93.7%
2838,6344.0,298,160,53.7%
2839,3594.0,385,163,42.3%
2840,4920.0,422,202,47.9%
2841,3597.0,586,258,44.0%
2842,3596.0,698,231,33.1%
2843,7722.0,647,647,100.0%
2844,1741.0,537,184,34.3%
2845,1732.0,"1,294",463,35.8%
2846,7395.0,689,254,36.9%
2847,4588.0,223,51,22.9%
2848,4583.0,491,128,26.1%
2849,1736.0,471,154,32.7%
2850,1716.0,624,320,51.3%
2851,1735.0,173,66,38.2%
2852,8276.0,572,259,45.3%
2853,4585.0,290,147,50.7%
2854,4704.0,"1,108",275,24.8%
2855,7332.0,593,179,30.2%
2856,1738.0,191,63,33.0%
2857,1734.0,429,237,55.2%
2858,5059.0,561,303,54.0%
2859,4625.0,417,224,53.7%
2860,4629.0,484,273,56.4%
2861,8350.0,427,232,54.3%
2862,6705.0,871,422,48.5%
2863,7286.0,731,431,59.0%
2864,6609.0,442,243,55.0%
2865,715.0,352,149,42.3%
2866,719.0,361,141,39.1%
2867,4959.0,571,219,38.4%
2868,8173.0,541,315,58.2%
2869,6704.0,621,340,54.8%
2870,7341.0,395,202,51.1%
2871,4311.0,295,149,50.5%
2872,8392.0,162,61,37.7%
2873,1290.0,752,304,40.4%
2874,8379.0,715,226,31.6%
2875,0.0,202,78,38.6%
2876,6983.0,537,234,43.6%
2877,6841.0,626,355,56.7%
2878,2848.0,"1,490",799,53.6%
2879,5241.0,"1,047",613,58.5%
2880,8048.0,651,389,59.8%
2881,7907.0,435,435,100.0%
2882,6632.0,879,336,38.2%
2883,5152.0,655,582,88.9%
2884,2995.0,585,492,84.1%
2885,6924.0,"1,002",822,82.0%
2886,3009.0,875,735,84.0%
2887,3008.0,976,881,90.3%
2888,6923.0,886,806,91.0%
2889,3007.0,891,592,66.4%
2890,7492.0,808,455,56.3%
2891,7497.0,460,351,76.3%
2892,8448.0,58,25,43.1%
2893,5106.0,286,267,93.4%
2894,553.0,238,215,90.3%
2895,6509.0,248,156,62.9%
2896,1887.0,578,376,65.1%
2897,7385.0,322,254,78.9%
2898,1856.0,164,140,85.4%
2899,1890.0,336,254,75.6%
2900,7020.0,397,327,82.4%
2901,8231.0,"1,470","1,001",68.1%
2902,7918.0,760,596,78.4%
2903,1974.0,384,248,64.6%
2904,8018.0,410,345,84.1%
2905,7357.0,532,267,50.2%
2906,3914.0,464,197,42.5%
2907,950.0,261,113,43.3%
2908,951.0,242,103,42.6%
2909,3057.0,452,331,73.2%
2910,3073.0,522,422,80.8%
2911,6367.0,327,169,51.7%
2912,3058.0,481,381,79.2%
2913,6861.0,598,390,65.2%
2914,7061.0,260,228,87.7%
2915,8273.0,798,522,65.4%
2916,6368.0,"1,456",882,60.6%
2917,6963.0,399,150,37.6%
2918,2721.0,372,113,30.4%
2919,7352.0,332,117,35.2%
2920,6773.0,489,191,39.1%
2921,8234.0,553,113,20.4%
2922,8233.0,568,185,32.6%
2923,7436.0,479,180,37.6%
2924,883.0,568,210,37.0%
2925,6980.0,"1,968",628,31.9%
2926,6982.0,739,295,39.9%
2927,6981.0,720,165,22.9%
2928,3516.0,202,119,58.9%
2929,3520.0,250,48,19.2%
2930,3522.0,728,363,49.9%
2931,6785.0,731,376,51.4%
2932,7053.0,328,223,68.0%
2933,4026.0,355,149,42.0%
2934,7145.0,262,118,45.0%
2935,7500.0,583,280,48.0%
2936,7724.0,951,511,53.7%
2937,6470.0,440,66,15.0%
2938,7491.0,593,91,15.3%
2939,6835.0,623,189,30.3%
2940,3414.0,543,87,16.0%
2941,3245.0,"1,102",254,23.0%
2942,3247.0,"1,397",313,22.4%
2943,8088.0,368,266,72.3%
2944,8090.0,456,365,80.0%
2945,8091.0,528,203,38.4%
2946,8352.0,563,425,75.5%
2947,107.0,"1,381",812,58.8%
2948,8175.0,722,357,49.4%
2949,1005.0,588,276,46.9%
2950,7273.0,491,256,52.1%
2951,2875.0,144,52,36.1%
2952,2874.0,481,263,54.7%
2953,6390.0,"1,027",472,46.0%
2954,6392.0,208,102,49.0%
2955,2878.0,551,291,52.8%
2956,2917.0,218,163,74.8%
2957,8243.0,"1,152",951,82.6%
2958,2918.0,117,75,64.1%
2959,6986.0,"1,173",756,64.5%
2960,6391.0,"1,221",689,56.4%
2961,885.0,299,111,37.1%
2962,887.0,913,313,34.3%
2963,886.0,720,247,34.3%
2964,8131.0,778,490,63.0%
2965,8237.0,514,459,89.3%
2966,8238.0,662,609,92.0%
2967,8398.0,306,302,98.7%
2968,8239.0,693,623,89.9%
2969,8240.0,655,593,90.5%
2970,8291.0,629,583,92.7%
2971,8241.0,581,515,88.6%
2972,8242.0,614,560,91.2%
2973,4647.0,"1,365","1,283",94.0%
2974,5168.0,"1,675",969,57.9%
2975,4648.0,335,154,46.0%
2976,6688.0,333,100,30.0%
2977,4653.0,325,111,34.2%
2978,4657.0,732,277,37.8%
2979,4658.0,942,273,29.0%
2980,8179.0,340,145,42.6%
2981,4512.0,284,146,51.4%
2982,4507.0,238,122,51.3%
2983,8003.0,192,109,56.8%
2984,4508.0,533,280,52.5%
2985,4735.0,655,297,45.3%
2986,7584.0,284,239,84.2%
2987,7841.0,420,137,32.6%
2988,8337.0,211,211,100.0%
2989,8156.0,333,202,60.7%
2990,7513.0,225,225,100.0%
2991,7148.0,22,22,100.0%
2992,7154.0,23,20,87.0%
2993,,,www.pimsreports.state.pa.us,
