,school number,total enrollment,low income enrollment,percent of enrollment from low income families
2488,6748.0,317,150,47.3%
2489,2496.0,698,207,29.7%
2490,6928.0,575,211,36.7%
2491,295.0,366,60,16.4%
2492,6109.0,170,115,67.6%
2493,7532.0,357,354,99.2%
2494,7629.0,316,268,84.8%
2495,7333.0,404,236,58.4%
2496,8000.0,469,250,53.3%
2497,3996.0,79,22,27.8%
2498,6209.0,332,125,37.7%
2499,6210.0,401,138,34.4%
2500,1940.0,369,30,8.1%
2501,7365.0,404,32,7.9%
2502,6514.0,411,50,12.2%
2503,1942.0,"1,357",85,6.3%
2504,1937.0,315,21,6.7%
2505,6625.0,930,79,8.5%
2506,7677.0,409,220,53.8%
2507,5355.0,257,62,24.1%
2508,3930.0,540,281,52.0%
2509,1978.0,134,53,39.6%
2510,1991.0,241,94,39.0%
2511,6697.0,640,230,35.9%
2512,1992.0,512,174,34.0%
2513,5169.0,829,192,23.2%
2514,6864.0,390,85,21.8%
2515,5365.0,560,89,15.9%
2516,2833.0,487,60,12.3%
2517,2832.0,282,23,8.2%
2518,6818.0,142,60,42.3%
2519,4002.0,173,51,29.5%
2520,7834.0,37,18,48.6%
2521,3485.0,"1,023",107,10.5%
2522,7210.0,548,54,9.9%
2523,5352.0,821,64,7.8%
2524,4949.0,86,41,47.7%
2525,965.0,540,203,37.6%
2526,6713.0,550,265,48.2%
2527,7568.0,559,179,32.0%
2528,7331.0,502,190,37.8%
2529,3935.0,318,103,32.4%
2530,5264.0,530,156,29.4%
2531,6587.0,131,53,40.5%
2532,7066.0,208,75,36.1%
2533,7429.0,682,139,20.4%
2534,864.0,681,110,16.2%
2535,6888.0,621,117,18.8%
2536,5149.0,332,193,58.1%
2537,2474.0,576,317,55.0%
2538,2476.0,302,191,63.2%
2539,2455.0,200,153,76.5%
2540,4736.0,293,167,57.0%
2541,4858.0,335,153,45.7%
2542,2482.0,270,193,71.5%
2543,2481.0,396,101,25.5%
2544,6971.0,257,129,50.2%
2545,6970.0,470,293,62.3%
2546,5232.0,520,257,49.4%
2547,7700.0,750,451,60.1%
2548,4952.0,384,140,36.5%
2549,6413.0,"1,805",819,45.4%
2550,2487.0,516,294,57.0%
2551,2489.0,"1,139",471,41.4%
2552,6791.0,767,370,48.2%
2553,4857.0,293,144,49.1%
2554,3965.0,214,71,33.2%
2555,3969.0,974,237,24.3%
2556,6817.0,619,186,30.0%
2557,3968.0,396,123,31.1%
2558,7507.0,539,191,35.4%
2559,7013.0,328,151,46.0%
2560,1178.0,761,69,9.1%
2561,1180.0,539,91,16.9%
2562,7488.0,506,70,13.8%
2563,4907.0,818,115,14.1%
2564,7489.0,649,64,9.9%
2565,1179.0,685,7,1.0%
2566,7412.0,"1,180",104,8.8%
2567,5311.0,"1,119",94,8.4%
2568,1183.0,"1,092",82,7.5%
2569,6594.0,288,137,47.6%
2570,4006.0,304,131,43.1%
2571,4696.0,383,83,21.7%
2572,457.0,214,59,27.6%
2573,5101.0,319,128,40.1%
2574,4843.0,185,74,40.0%
2575,458.0,203,26,12.8%
2576,8001.0,"1,092",310,28.4%
2577,460.0,"1,912",325,17.0%
2578,8002.0,753,196,26.0%
2579,7009.0,"1,313",793,60.4%
2580,7893.0,741,349,47.1%
2581,7892.0,344,189,54.9%
2582,7397.0,192,53,27.6%
2583,6800.0,150,50,33.3%
2584,7398.0,90,25,27.8%
2585,3173.0,532,259,48.7%
2586,3170.0,352,301,85.5%
2587,5246.0,998,630,63.1%
2588,3171.0,306,269,87.9%
2589,7705.0,600,193,32.2%
2590,7387.0,303,87,28.7%
2591,3124.0,405,88,21.7%
2592,3938.0,587,409,69.7%
2593,3940.0,557,305,54.8%
2594,2706.0,677,178,26.3%
2595,2708.0,638,122,19.1%
2596,7741.0,306,198,64.7%
2597,6357.0,265,160,60.4%
2598,3567.0,386,124,32.1%
2599,3549.0,382,104,27.2%
2600,3552.0,311,103,33.1%
2601,3569.0,"1,003",327,32.6%
2602,3568.0,368,148,40.2%
2603,1724.0,126,9,7.1%
2604,7925.0,423,143,33.8%
2605,7924.0,463,143,30.9%
2606,1729.0,808,220,27.2%
2607,5221.0,"1,004",195,19.4%
2608,7921.0,504,168,33.3%
2609,1167.0,137,42,30.7%
2610,1169.0,441,114,25.9%
2611,1171.0,422,117,27.7%
2612,1172.0,810,175,21.6%
2613,6647.0,526,147,27.9%
2614,3116.0,491,170,34.6%
2615,3117.0,475,152,32.0%
2616,2656.0,275,87,31.6%
2617,7354.0,529,175,33.1%
2618,2654.0,331,116,35.0%
2619,2655.0,495,140,28.3%
2620,2657.0,428,109,25.5%
2621,2658.0,"1,254",221,17.6%
2622,5054.0,464,124,26.7%
2623,7481.0,552,214,38.8%
2624,4012.0,157,60,38.2%
2625,4009.0,489,223,45.6%
2626,4011.0,80,26,32.5%
2627,4014.0,574,171,29.8%
2628,4015.0,626,164,26.2%
2629,6660.0,422,197,46.7%
2630,3357.0,321,79,24.6%
2631,3266.0,505,84,16.6%
2632,4721.0,"1,105",112,10.1%
2633,4722.0,"1,064",130,12.2%
2634,3306.0,451,37,8.2%
2635,7262.0,540,40,7.4%
2636,3350.0,353,24,6.8%
2637,3354.0,"1,525",133,8.7%
2638,7752.0,431,12,2.8%
2639,4900.0,487,71,14.6%
2640,7638.0,150,6,4.0%
2641,438.0,193,93,48.2%
2642,7751.0,579,266,45.9%
2643,440.0,827,328,39.7%
2644,1177.0,"1,000",141,14.1%
2645,7460.0,703,140,19.9%
2646,7718.0,425,80,18.8%
2647,7717.0,730,142,19.5%
2648,4599.0,340,91,26.8%
2649,4601.0,291,58,19.9%
2650,4602.0,926,105,11.3%
2651,6832.0,470,81,17.2%
2652,7699.0,548,87,15.9%
2653,4600.0,532,65,12.2%
2654,7490.0,727,107,14.7%
2655,468.0,902,91,10.1%
2656,470.0,650,71,10.9%
2657,6328.0,745,44,5.9%
2658,6853.0,328,40,12.2%
2659,1730.0,607,81,13.3%
2660,7611.0,516,46,8.9%
2661,7682.0,752,150,19.9%
2662,6906.0,680,111,16.3%
2663,467.0,732,101,13.8%
2664,6568.0,529,181,34.2%
2665,714.0,440,143,32.5%
2666,6937.0,284,91,32.0%
2667,4603.0,505,115,22.8%
2668,4605.0,126,9,7.1%
2669,6641.0,963,173,18.0%
2670,4606.0,519,132,25.4%
2671,4608.0,"1,357",197,14.5%
2672,4607.0,610,76,12.5%
2673,3054.0,486,182,37.4%
2674,7719.0,209,68,32.5%
2675,3056.0,671,183,27.3%
2676,6516.0,"1,305",616,47.2%
2677,1861.0,618,326,52.8%
2678,6505.0,516,324,62.8%
2679,6501.0,820,532,64.9%
2680,1943.0,519,335,64.5%
2681,7946.0,301,176,58.5%
2682,2271.0,353,141,39.9%
2683,2284.0,284,144,50.7%
2684,6900.0,543,147,27.1%
2685,1627.0,416,67,16.1%
2686,7668.0,454,104,22.9%
2687,7391.0,492,204,41.5%
2688,2253.0,431,162,37.6%
2689,2309.0,187,101,54.0%
2690,2310.0,136,54,39.7%
2691,2313.0,725,258,35.6%
2692,2312.0,187,91,48.7%
2693,2311.0,110,56,50.9%
2694,5240.0,486,37,7.6%
2695,2838.0,535,45,8.4%
2696,2837.0,292,17,5.8%
2697,4808.0,721,58,8.0%
2698,2839.0,"1,004",65,6.5%
2699,4070.0,328,206,62.8%
2700,4062.0,251,122,48.6%
2701,4064.0,261,103,39.5%
2702,4068.0,499,195,39.1%
2703,4071.0,295,163,55.3%
2704,4839.0,445,204,45.8%
2705,4613.0,464,111,23.9%
2706,7556.0,577,67,11.6%
2707,6692.0,608,68,11.2%
2708,6286.0,503,65,12.9%
2709,4614.0,"1,051",107,10.2%
2710,6932.0,608,300,49.3%
2711,4502.0,484,216,44.6%
2712,7978.0,327,164,50.2%
2713,6191.0,744,252,33.9%
2714,7960.0,244,184,75.4%
2715,7648.0,33,6,18.2%
2716,941.0,645,196,30.4%
2717,934.0,163,71,43.6%
2718,936.0,337,129,38.3%
2719,939.0,315,126,40.0%
2720,5130.0,402,159,39.6%
2721,4617.0,419,132,31.5%
2722,4620.0,365,126,34.5%
2723,4622.0,589,165,28.0%
2724,6725.0,620,140,22.6%
2725,4623.0,"1,211",224,18.5%
2726,4618.0,626,168,26.8%
2727,7321.0,433,20,4.6%
2728,7940.0,603,43,7.1%
2729,3358.0,390,16,4.1%
2730,4809.0,470,28,6.0%
2731,3364.0,422,60,14.2%
2732,7458.0,148,36,24.3%
2733,3365.0,"1,192",120,10.1%
2734,7817.0,596,51,8.6%
2735,7818.0,607,57,9.4%
2736,3367.0,"1,516",137,9.0%
2737,7599.0,582,58,10.0%
2738,7763.0,552,12,2.2%
2739,1949.0,"1,048",92,8.8%
2740,6518.0,610,60,9.8%
2741,6519.0,644,25,3.9%
2742,1950.0,"1,145",77,6.7%
2743,3368.0,420,38,9.0%
2744,3370.0,391,40,10.2%
2745,3376.0,798,50,6.3%
2746,3375.0,434,35,8.1%
2747,1358.0,305,78,25.6%
2748,1354.0,242,29,12.0%
2749,1356.0,339,88,26.0%
2750,1350.0,320,45,14.1%
2751,7735.0,419,45,10.7%
2752,1357.0,349,46,13.2%
2753,7426.0,748,134,17.9%
2754,6233.0,476,90,18.9%
2755,6234.0,830,108,13.0%
2756,1359.0,441,100,22.7%
2757,1364.0,"2,541",347,13.7%
2758,6113.0,644,212,32.9%
2759,193.0,300,213,71.0%
2760,256.0,126,2,1.6%
2761,259.0,356,119,33.4%
2762,260.0,429,184,42.9%
2763,196.0,658,230,35.0%
2764,1799.0,721,510,70.7%
2765,1801.0,557,363,65.2%
2766,475.0,120,84,70.0%
2767,7505.0,535,443,82.8%
2768,477.0,454,326,71.8%
2769,7606.0,297,238,80.1%
2770,7123.0,255,82,32.2%
2771,3221.0,204,80,39.2%
2772,3219.0,211,39,18.5%
2773,3223.0,281,58,20.6%
2774,3224.0,"1,629",313,19.2%
2775,6683.0,852,255,29.9%
2776,7593.0,962,240,24.9%
2777,7839.0,"1,346",342,25.4%
2778,3222.0,160,56,35.0%
2779,7635.0,204,109,53.4%
2780,5159.0,169,52,30.8%
2781,4030.0,362,107,29.6%
2782,4028.0,137,67,48.9%
2783,7567.0,159,64,40.3%
2784,6885.0,495,250,50.5%
2785,4054.0,396,197,49.7%
2786,7106.0,314,91,29.0%
2787,4945.0,606,144,23.8%
2788,1806.0,"1,025",214,20.9%
2789,1805.0,771,223,28.9%
2790,1802.0,706,222,31.4%
2791,6608.0,699,215,30.8%
2792,3589.0,705,131,18.6%
2793,7367.0,584,146,25.0%
2794,7551.0,216,169,78.2%
2795,6588.0,139,26,18.7%
2796,7662.0,475,149,31.4%
2797,5070.0,669,154,23.0%
2798,7031.0,570,220,38.6%
2799,3948.0,247,37,15.0%
2800,8028.0,259,28,10.8%
2801,7833.0,273,131,48.0%
2802,7363.0,300,116,38.7%
2803,1666.0,225,115,51.1%
2804,1663.0,325,189,58.2%
2805,6168.0,209,100,47.8%
2806,7601.0,451,233,51.7%
2807,1668.0,660,279,42.3%
2808,4811.0,373,163,43.7%
2809,7862.0,461,227,49.2%
2810,5208.0,876,331,37.8%
2811,4690.0,454,13,2.9%
2812,1423.0,"1,970",57,2.9%
2813,1434.0,450,18,4.0%
2814,1439.0,459,25,5.4%
2815,1440.0,432,14,3.2%
2816,1421.0,982,29,3.0%
2817,1438.0,466,5,1.1%
2818,4689.0,919,41,4.5%
2819,3955.0,316,80,25.3%
2820,3954.0,123,31,25.2%
2821,3957.0,458,108,23.6%
2822,4276.0,398,39,9.8%
2823,6638.0,837,176,21.0%
2824,7402.0,387,133,34.4%
2825,6012.0,"1,169",213,18.2%
2826,7424.0,291,66,22.7%
2827,7388.0,421,167,39.7%
2828,999.0,467,216,46.3%
2829,1000.0,562,197,35.1%
2830,5304.0,164,82,50.0%
2831,996.0,264,132,50.0%
2832,994.0,80,33,41.3%
2833,7983.0,218,149,68.3%
2834,6321.0,377,137,36.3%
2835,6322.0,381,91,23.9%
2836,4670.0,812,173,21.3%
2837,6991.0,243,95,39.1%
2838,6993.0,192,101,52.6%
2839,6992.0,231,87,37.7%
2840,6396.0,333,124,37.2%
2841,5271.0,"1,026",247,24.1%
2842,4536.0,878,309,35.2%
2843,6215.0,225,109,48.4%
2844,6216.0,161,74,46.0%
2845,7762.0,220,150,68.2%
2846,6280.0,806,198,24.6%
2847,6281.0,656,189,28.8%
2848,6282.0,346,135,39.0%
2849,2221.0,223,44,19.7%
2850,2222.0,247,76,30.8%
2851,2226.0,376,162,43.1%
2852,748.0,143,91,63.6%
2853,751.0,144,65,45.1%
2854,752.0,318,140,44.0%
2855,753.0,533,218,40.9%
2856,872.0,431,74,17.2%
2857,868.0,423,74,17.5%
2858,5029.0,504,88,17.5%
2859,873.0,"1,058",159,15.0%
2860,7328.0,983,175,17.8%
2861,7614.0,784,319,40.7%
2862,949.0,617,208,33.7%
2863,7518.0,526,199,37.8%
2864,2712.0,255,85,33.3%
2865,7083.0,267,109,40.8%
2866,2709.0,354,119,33.6%
2867,6795.0,654,345,52.8%
2868,2075.0,389,186,47.8%
2869,7289.0,270,138,51.1%
2870,5033.0,145,71,49.0%
2871,5034.0,157,92,58.6%
2872,1501.0,365,153,41.9%
2873,6933.0,197,80,40.6%
2874,2182.0,531,278,52.4%
2875,6007.0,149,53,35.6%
2876,7933.0,271,252,93.0%
2877,7934.0,178,137,77.0%
2878,2137.0,139,86,61.9%
2879,2139.0,363,179,49.3%
2880,2184.0,970,370,38.1%
2881,2185.0,236,87,36.9%
2882,1441.0,328,2,0.6%
2883,6719.0,996,21,2.1%
2884,7214.0,369,3,0.8%
2885,7736.0,595,5,0.8%
2886,1442.0,436,14,3.2%
2887,1443.0,"1,380",21,1.5%
2888,6680.0,687,287,41.8%
2889,2358.0,558,202,36.2%
2890,7580.0,572,566,99.0%
2891,18.0,193,84,43.5%
2892,19.0,191,84,44.0%
2893,7938.0,517,230,44.5%
2894,21.0,588,180,30.6%
2895,7437.0,259,104,40.2%
2896,4699.0,670,162,24.2%
2897,1959.0,306,23,7.5%
2898,1970.0,"1,414",857,60.6%
2899,1960.0,641,467,72.9%
2900,7943.0,310,129,41.6%
2901,1971.0,"1,289",341,26.5%
2902,1964.0,561,141,25.1%
2903,1965.0,620,320,51.6%
2904,1966.0,578,119,20.6%
2905,7359.0,405,142,35.1%
2906,1968.0,609,479,78.7%
2907,7480.0,561,22,3.9%
2908,1972.0,"3,799","1,376",36.2%
2909,7845.0,222,156,70.3%
2910,1969.0,448,196,43.8%
2911,7263.0,445,130,29.2%
2912,6340.0,405,67,16.5%
2913,6339.0,397,95,23.9%
2914,3385.0,425,65,15.3%
2915,5251.0,459,45,9.8%
2916,3382.0,457,28,6.1%
2917,7652.0,417,25,6.0%
2918,4943.0,"1,030",67,6.5%
2919,5078.0,"1,478",86,5.8%
2920,6468.0,346,108,31.2%
2921,4832.0,430,21,4.9%
2922,3389.0,383,47,12.3%
2923,3391.0,315,19,6.0%
2924,3395.0,"1,121",136,12.1%
2925,3394.0,"1,064",194,18.2%
2926,3401.0,"1,080",137,12.7%
2927,7798.0,688,112,16.3%
2928,5249.0,714,97,13.6%
2929,7797.0,617,99,16.0%
2930,7073.0,813,192,23.6%
2931,7264.0,634,115,18.1%
2932,5081.0,936,183,19.6%
2933,3406.0,748,166,22.2%
2934,5195.0,450,10,2.2%
2935,5196.0,583,26,4.5%
2936,490.0,495,15,3.0%
2937,491.0,661,20,3.0%
2938,4859.0,481,20,4.2%
2939,492.0,"1,437",56,3.9%
2940,7563.0,204,164,80.4%
2941,4126.0,449,203,45.2%
2942,7920.0,535,299,55.9%
2943,6776.0,558,164,29.4%
2944,6775.0,841,166,19.7%
2945,7487.0,593,178,30.0%
2946,7283.0,648,154,23.8%
2947,5162.0,627,331,52.8%
2948,7679.0,116,105,90.5%
2949,7581.0,327,162,49.5%
2950,4310.0,"1,429",558,39.0%
2951,6956.0,883,377,42.7%
2952,7169.0,645,311,48.2%
2953,7417.0,550,251,45.6%
2954,4305.0,413,200,48.4%
2955,1951.0,232,7,3.0%
2956,1905.0,349,47,13.5%
2957,5287.0,"1,270",91,7.2%
2958,1908.0,839,66,7.9%
2959,1952.0,466,14,3.0%
2960,1906.0,412,24,5.8%
2961,7674.0,746,746,100.0%
2962,5356.0,342,129,37.7%
2963,6149.0,191,100,52.4%
2964,4148.0,557,189,33.9%
2965,4143.0,521,143,27.4%
2966,4140.0,298,70,23.5%
2967,4145.0,147,71,48.3%
2968,4146.0,381,176,46.2%
2969,6150.0,272,127,46.7%
2970,4142.0,254,93,36.6%
2971,7843.0,744,333,44.8%
2972,4149.0,834,226,27.1%
2973,4133.0,644,320,49.7%
2974,4135.0,367,145,39.5%
2975,3572.0,293,77,26.3%
2976,5103.0,577,122,21.1%
2977,3575.0,528,133,25.2%
2978,3574.0,335,121,36.1%
2979,2661.0,538,59,11.0%
2980,7420.0,610,122,20.0%
2981,4823.0,597,96,16.1%
2982,2660.0,574,156,27.2%
2983,5336.0,740,124,16.8%
2984,2663.0,"1,503",169,11.2%
2985,4286.0,534,245,45.9%
2986,7456.0,863,582,67.4%
2987,6912.0,237,151,63.7%
2988,6148.0,548,128,23.4%
2989,7475.0,561,180,32.1%
2990,6654.0,497,148,29.8%
2991,6424.0,327,104,31.8%
2992,4295.0,"1,005",262,26.1%
2993,7446.0,494,218,44.1%
2994,6425.0,206,93,45.1%
2995,4291.0,476,196,41.2%
2996,6865.0,532,198,37.2%
2997,2233.0,812,409,50.4%
2998,2234.0,347,94,27.1%
2999,2238.0,570,205,36.0%
3000,5330.0,596,199,33.4%
3001,5331.0,658,200,30.4%
3002,2243.0,"1,214",329,27.1%
3003,6446.0,313,132,42.2%
3004,6838.0,174,68,39.1%
3005,1327.0,257,75,29.2%
3006,4075.0,229,89,38.9%
3007,5095.0,323,136,42.1%
3008,4079.0,471,158,33.5%
3009,4080.0,532,141,26.5%
3010,7760.0,435,62,14.3%
3011,5366.0,530,101,19.1%
3012,6895.0,784,166,21.2%
3013,509.0,"1,011",188,18.6%
3014,5367.0,489,135,27.6%
3015,6599.0,604,302,50.0%
3016,1566.0,634,287,45.3%
3017,1452.0,907,60,6.6%
3018,1392.0,384,31,8.1%
3019,1395.0,522,63,12.1%
3020,1456.0,513,29,5.7%
3021,1454.0,433,47,10.9%
3022,4812.0,497,69,13.9%
3023,6910.0,600,64,10.7%
3024,5137.0,942,88,9.3%
3025,1457.0,458,41,9.0%
3026,4813.0,483,32,6.6%
3027,7324.0,598,42,7.0%
3028,1451.0,950,61,6.4%
3029,7894.0,"1,300",78,6.0%
3030,6734.0,"1,361",101,7.4%
3031,1453.0,"1,249",79,6.3%
3032,1458.0,457,16,3.5%
3033,5332.0,251,107,42.6%
3034,2287.0,72,48,66.7%
3035,7136.0,262,105,40.1%
3036,7496.0,197,89,45.2%
3037,516.0,313,24,7.7%
3038,7382.0,604,86,14.2%
3039,519.0,329,37,11.2%
3040,4867.0,641,81,12.6%
3041,523.0,962,78,8.1%
3042,6803.0,316,98,31.0%
3043,7307.0,283,91,32.2%
3044,6129.0,553,184,33.3%
3045,528.0,198,110,55.6%
3046,7980.0,156,29,18.6%
3047,532.0,442,264,59.7%
3048,526.0,278,146,52.5%
3049,4953.0,250,76,30.4%
3050,536.0,"1,212",487,40.2%
3051,535.0,722,305,42.2%
3052,7548.0,733,432,58.9%
3053,6344.0,293,124,42.3%
3054,3594.0,431,122,28.3%
3055,7703.0,21,17,81.0%
3056,4920.0,446,127,28.5%
3057,3597.0,626,194,31.0%
3058,3596.0,883,217,24.6%
3059,7722.0,379,344,90.8%
3060,1741.0,452,82,18.1%
3061,1732.0,"1,416",255,18.0%
3062,7395.0,596,89,14.9%
3063,4588.0,208,60,28.8%
3064,4583.0,504,58,11.5%
3065,1736.0,453,84,18.5%
3066,1716.0,375,82,21.9%
3067,1740.0,391,101,25.8%
3068,1735.0,153,23,15.0%
3069,4584.0,208,60,28.8%
3070,1718.0,349,93,26.6%
3071,4585.0,383,99,25.8%
3072,4704.0,"1,344",153,11.4%
3073,7332.0,592,108,18.2%
3074,1738.0,192,24,12.5%
3075,1734.0,368,135,36.7%
3076,5059.0,463,230,49.7%
3077,4625.0,507,202,39.8%
3078,4627.0,321,135,42.1%
3079,4629.0,579,111,19.2%
3080,4626.0,243,36,14.8%
3081,6705.0,687,137,19.9%
3082,7286.0,838,238,28.4%
3083,6609.0,425,173,40.7%
3084,715.0,300,126,42.0%
3085,718.0,123,35,28.5%
3086,719.0,397,135,34.0%
3087,4959.0,308,61,19.8%
3088,6426.0,357,174,48.7%
3089,6703.0,275,133,48.4%
3090,6704.0,722,293,40.6%
3091,7341.0,555,244,44.0%
3092,4311.0,466,221,47.4%
3093,1290.0,577,127,22.0%
3094,1293.0,602,100,16.6%
3095,1292.0,544,106,19.5%
3096,6983.0,542,117,21.6%
3097,6841.0,898,287,32.0%
3098,2848.0,"1,429",409,28.6%
3099,5241.0,"1,300",444,34.2%
3100,7907.0,194,133,68.6%
3101,5152.0,489,401,82.0%
3102,2995.0,450,349,77.6%
3103,6924.0,906,602,66.4%
3104,3009.0,848,475,56.0%
3105,3008.0,880,563,64.0%
3106,6923.0,694,563,81.1%
3107,3007.0,"1,100",460,41.8%
3108,7492.0,860,333,38.7%
3109,7497.0,481,240,49.9%
3110,6632.0,788,238,30.2%
3111,550.0,238,174,73.1%
3112,5106.0,349,253,72.5%
3113,553.0,277,211,76.2%
3114,554.0,196,126,64.3%
3115,555.0,393,251,63.9%
3116,6509.0,340,218,64.1%
3117,1887.0,489,282,57.7%
3118,7385.0,316,191,60.4%
3119,1856.0,178,160,89.9%
3120,1890.0,319,209,65.5%
3121,7020.0,373,310,83.1%
3122,7917.0,622,415,66.7%
3123,1892.0,"1,052",654,62.2%
3124,7918.0,792,563,71.1%
3125,1974.0,352,221,62.8%
3126,8018.0,473,419,88.6%
3127,7357.0,548,236,43.1%
3128,3914.0,478,165,34.5%
3129,950.0,264,139,52.7%
3130,951.0,280,108,38.6%
3131,3057.0,535,348,65.0%
3132,3073.0,392,245,62.5%
3133,6367.0,398,169,42.5%
3134,3058.0,583,459,78.7%
3135,6861.0,416,142,34.1%
3136,3074.0,400,293,73.3%
3137,3070.0,310,98,31.6%
3138,3062.0,273,168,61.5%
3139,7061.0,408,329,80.6%
3140,6368.0,"1,862",910,48.9%
3141,4864.0,62,23,37.1%
3142,6963.0,321,86,26.8%
3143,4865.0,116,54,46.6%
3144,2721.0,476,85,17.9%
3145,7352.0,481,135,28.1%
3146,6773.0,639,97,15.2%
3147,7864.0,489,37,7.6%
3148,880.0,121,27,22.3%
3149,7659.0,415,69,16.6%
3150,7436.0,449,65,14.5%
3151,882.0,209,57,27.3%
3152,883.0,625,112,17.9%
3153,6981.0,701,106,15.1%
3154,6980.0,"1,451",189,13.0%
3155,6982.0,666,129,19.4%
3156,3516.0,249,86,34.5%
3157,6785.0,515,122,23.7%
3158,3520.0,350,17,4.9%
3159,3522.0,760,167,22.0%
3160,7053.0,394,161,40.9%
3161,4026.0,466,163,35.0%
3162,7145.0,307,121,39.4%
3163,7500.0,605,263,43.5%
3164,7724.0,402,301,74.9%
3165,6470.0,430,37,8.6%
3166,7491.0,482,31,6.4%
3167,4914.0,148,69,46.6%
3168,6835.0,491,75,15.3%
3169,3414.0,395,12,3.0%
3170,3245.0,"1,087",120,11.0%
3171,3247.0,"1,474",163,11.1%
3172,7626.0,34,13,38.2%
3173,6969.0,366,250,68.3%
3174,132.0,508,345,67.9%
3175,274.0,316,260,82.3%
3176,449.0,208,163,78.4%
3177,104.0,261,194,74.3%
3178,106.0,489,360,73.6%
3179,8038.0,677,472,69.7%
3180,107.0,"1,518",775,51.1%
3181,7512.0,467,378,80.9%
3182,1001.0,123,33,26.8%
3183,1004.0,140,54,38.6%
3184,1002.0,125,80,64.0%
3185,1003.0,347,128,36.9%
3186,1005.0,674,217,32.2%
3187,2875.0,165,72,43.6%
3188,7273.0,382,137,35.9%
3189,6388.0,207,84,40.6%
3190,2874.0,551,170,30.9%
3191,6390.0,"1,234",321,26.0%
3192,6392.0,229,68,29.7%
3193,2878.0,586,260,44.4%
3194,6903.0,397,312,78.6%
3195,2915.0,131,108,82.4%
3196,2917.0,227,149,65.6%
3197,6987.0,575,366,63.7%
3198,2918.0,146,66,45.2%
3199,6986.0,"1,234",625,50.6%
3200,6391.0,"1,380",530,38.4%
3201,885.0,270,54,20.0%
3202,887.0,908,173,19.1%
3203,886.0,643,136,21.2%
3204,4645.0,436,388,89.0%
3205,4631.0,633,559,88.3%
3206,7945.0,47,44,93.6%
3207,4646.0,562,513,91.3%
3208,4642.0,339,312,92.0%
3209,4632.0,658,642,97.6%
3210,4644.0,806,751,93.2%
3211,4634.0,496,471,95.0%
3212,4638.0,459,429,93.5%
3213,4647.0,"1,414","1,234",87.3%
3214,5168.0,"1,460",543,37.2%
3215,4648.0,521,132,25.3%
3216,6688.0,317,30,9.5%
3217,4653.0,449,73,16.3%
3218,4657.0,709,128,18.1%
3219,4658.0,884,115,13.0%
3220,4512.0,318,112,35.2%
3221,4507.0,281,122,43.4%
3222,8003.0,230,95,41.3%
3223,4508.0,751,286,38.1%
3224,4735.0,843,253,30.0%
3225,7584.0,205,165,80.5%
3226,7841.0,158,38,24.1%
3227,7513.0,245,245,100.0%
3228,,,,
