,school number,total enrollment,low income enrollment,percent of enrollment from low income families
2803,1949,842,140,16.6%
2804,6518,617,109,17.7%
2805,6519,597,55,9.2%
2806,1950,"1,196",157,13.1%
2807,8134,566,37,6.5%
2808,3368,388,55,14.2%
2809,3370,688,100,14.5%
2810,3376,634,82,12.9%
2811,3375,507,81,16.0%
2812,1354,244,41,16.8%
2813,1356,336,127,37.8%
2814,1350,355,58,16.3%
2815,7735,371,60,16.2%
2816,1357,357,68,19.0%
2817,1358,355,137,38.6%
2818,7426,718,169,23.5%
2819,6233,488,102,20.9%
2820,6234,824,129,15.7%
2821,1359,378,80,21.2%
2822,1364,"2,368",388,16.4%
2823,6113,636,267,42.0%
2824,0193,284,230,81.0%
2825,0256,126,75,59.5%
2826,0259,328,122,37.2%
2827,0260,397,231,58.2%
2828,0196,575,250,43.5%
2829,1799,884,661,74.8%
2830,1801,566,401,70.8%
2831,7505,687,610,88.8%
2832,0477,345,286,82.9%
2833,7606,298,266,89.3%
2834,8158,77,26,33.8%
2835,7123,267,129,48.3%
2836,3221,193,99,51.3%
2837,3219,180,65,36.1%
2838,3223,255,84,32.9%
2839,3224,"1,341",488,36.4%
2840,6683,736,321,43.6%
2841,7593,878,349,39.7%
2842,7839,"1,202",507,42.2%
2843,3222,133,72,54.1%
2844,7635,319,197,61.8%
2845,8180,335,122,36.4%
2846,4030,295,84,28.5%
2847,7567,155,96,61.9%
2848,6885,494,305,61.7%
2849,4054,341,176,51.6%
2850,7106,408,151,37.0%
2851,4945,585,227,38.8%
2852,1806,929,273,29.4%
2853,1805,717,248,34.6%
2854,1802,593,225,37.9%
2855,6608,671,253,37.7%
2856,3589,545,152,27.9%
2857,7367,540,189,35.0%
2858,7551,218,183,83.9%
2859,8126,873,479,54.9%
2860,8136,278,136,48.9%
2861,7662,464,176,37.9%
2862,5070,662,195,29.5%
2863,7031,464,245,52.8%
2864,3948,264,73,27.7%
2865,8252,877,874,99.7%
2866,7833,295,169,57.3%
2867,7363,284,126,44.4%
2868,1666,235,167,71.1%
2869,1663,280,176,62.9%
2870,6168,236,152,64.4%
2871,7601,472,312,66.1%
2872,1668,566,317,56.0%
2873,4811,419,204,48.7%
2874,7862,441,245,55.6%
2875,5208,745,314,42.1%
2876,4690,425,30,7.1%
2877,1423,"2,056",103,5.0%
2878,1434,526,26,4.9%
2879,1439,458,25,5.5%
2880,1440,418,15,3.6%
2881,1421,"1,082",59,5.5%
2882,1438,509,13,2.6%
2883,4689,"1,013",34,3.4%
2884,3955,363,146,40.2%
2885,3954,112,41,36.6%
2886,3957,408,156,38.2%
2887,4276,415,40,9.6%
2888,6638,785,218,27.8%
2889,7402,398,190,47.7%
2890,6012,"1,073",230,21.4%
2891,7424,295,67,22.7%
2892,7388,366,140,38.3%
2893,1000,725,251,34.6%
2894,8192,453,202,44.6%
2895,0996,352,91,25.9%
2896,7983,307,170,55.4%
2897,6321,396,183,46.2%
2898,6322,358,108,30.2%
2899,4670,713,253,35.5%
2900,6991,236,101,42.8%
2901,6993,202,106,52.5%
2902,6992,240,112,46.7%
2903,6396,308,113,36.7%
2904,5271,860,289,33.6%
2905,4536,836,330,39.5%
2906,6215,213,135,63.4%
2907,6216,191,98,51.3%
2908,6280,785,217,27.6%
2909,6281,662,214,32.3%
2910,6282,277,91,32.9%
2911,2221,264,83,31.4%
2912,2222,294,119,40.5%
2913,2226,305,144,47.2%
2914,0748,139,106,76.3%
2915,0751,150,92,61.3%
2916,0752,294,178,60.5%
2917,0753,319,160,50.2%
2918,8144,182,107,58.8%
2919,0872,421,114,27.1%
2920,0868,397,77,19.4%
2921,5029,470,114,24.3%
2922,0873,997,219,22.0%
2923,7328,"1,113",264,23.7%
2924,7614,817,422,51.7%
2925,0949,549,231,42.1%
2926,7518,545,262,48.1%
2927,2712,245,99,40.4%
2928,7083,250,97,38.8%
2929,9999,2,0,0.0%
2930,2709,311,87,28.0%
2931,6795,640,380,59.4%
2932,2075,339,201,59.3%
2933,7289,268,172,64.2%
2934,5033,113,65,57.5%
2935,5034,208,125,60.1%
2936,1501,276,133,48.2%
2937,9999,1,1,100.0%
2938,6933,219,102,46.6%
2939,2182,488,315,64.5%
2940,6007,123,47,38.2%
2941,7933,316,300,94.9%
2942,7934,138,117,84.8%
2943,2137,117,68,58.1%
2944,2139,316,169,53.5%
2945,9999,33,12,36.4%
2946,2184,846,430,50.8%
2947,2185,222,107,48.2%
2948,1441,361,8,2.2%
2949,6719,"1,039",37,3.6%
2950,7214,320,4,1.3%
2951,7736,580,8,1.4%
2952,1442,384,29,7.6%
2953,1443,"1,334",47,3.5%
2954,6680,593,239,40.3%
2955,2358,522,197,37.7%
2956,9999,15,6,40.0%
2957,8195,611,611,100.0%
2958,8145,506,506,100.0%
2959,8251,685,19,2.8%
2960,8146,624,624,100.0%
2961,7580,621,621,100.0%
2962,8196,395,384,97.2%
2963,0018,212,90,42.5%
2964,0019,175,78,44.6%
2965,7938,519,273,52.6%
2966,0021,517,199,38.5%
2967,7437,246,115,46.7%
2968,4699,627,243,38.8%
2969,1959,309,115,37.2%
2970,1970,"1,525","1,185",77.7%
2971,1960,648,528,81.5%
2972,7943,309,257,83.2%
2973,1971,"1,298",519,40.0%
2974,1964,642,266,41.4%
2975,1965,651,427,65.6%
2976,1966,701,235,33.5%
2977,7359,469,239,51.0%
2978,1968,606,517,85.3%
2979,7480,606,27,4.5%
2980,9999,242,6,2.5%
2981,1972,"3,720","2,077",55.8%
2982,7845,269,211,78.4%
2983,1969,454,220,48.5%
2984,7263,450,204,45.3%
2985,6340,402,130,32.3%
2986,6339,385,148,38.4%
2987,3385,442,59,13.3%
2988,5251,486,45,9.3%
2989,3382,458,37,8.1%
2990,7652,413,21,5.1%
2991,4943,"1,013",109,10.8%
2992,5078,"1,483",184,12.4%
2993,6468,396,246,62.1%
2994,4832,478,69,14.4%
2995,3389,403,106,26.3%
2996,3391,333,42,12.6%
2997,9999,54,24,44.4%
2998,3395,"1,129",304,26.9%
2999,3394,"1,207",360,29.8%
3000,3401,989,181,18.3%
3001,7798,664,156,23.5%
3002,5249,705,172,24.4%
3003,7797,684,164,24.0%
3004,9999,40,3,7.5%
3005,7073,892,260,29.1%
3006,7264,671,129,19.2%
3007,5081,967,198,20.5%
3008,3406,721,181,25.1%
3009,5195,444,7,1.6%
3010,5196,660,35,5.3%
3011,0490,542,39,7.2%
3012,0491,661,39,5.9%
3013,4859,500,38,7.6%
3014,0492,"1,382",81,5.9%
3015,7563,214,183,85.5%
3016,7562,347,301,86.7%
3017,8194,215,186,86.5%
3018,4126,414,202,48.8%
3019,7920,533,327,61.4%
3020,9999,2,1,50.0%
3021,6776,581,187,32.2%
3022,6775,825,208,25.2%
3023,7487,579,178,30.7%
3024,7283,598,186,31.1%
3025,5162,539,331,61.4%
3026,8128,198,117,59.1%
3027,7581,393,298,75.8%
3028,4310,"1,256",593,47.2%
3029,6956,809,450,55.6%
3030,7169,547,311,56.9%
3031,7417,463,249,53.8%
3032,4305,285,150,52.6%
3033,1905,439,61,13.9%
3034,5287,"1,168",120,10.3%
3035,1908,852,77,9.0%
3036,1952,553,43,7.8%
3037,1906,488,40,8.2%
3038,9999,24,0,0.0%
3039,7674,"1,024","1,014",99.0%
3040,5356,301,122,40.5%
3041,6149,96,57,59.4%
3042,4148,367,147,40.1%
3043,4143,558,185,33.2%
3044,4140,265,109,41.1%
3045,4145,131,75,57.3%
3046,4146,309,161,52.1%
3047,6150,305,168,55.1%
3048,4142,140,65,46.4%
3049,7843,840,414,49.3%
3050,4149,764,266,34.8%
3051,4133,595,341,57.3%
3052,4135,291,137,47.1%
3053,3572,286,107,37.4%
3054,5103,529,123,23.3%
3055,3575,500,174,34.8%
3056,9999,2,1,50.0%
3057,3574,336,128,38.1%
3058,2661,534,83,15.5%
3059,7420,588,186,31.6%
3060,4823,606,142,23.4%
3061,2660,523,160,30.6%
3062,5336,685,161,23.5%
3063,9999,6,3,50.0%
3064,2663,"1,439",342,23.8%
3065,4286,420,252,60.0%
3066,6912,237,168,70.9%
3067,7456,856,607,70.9%
3068,6148,527,192,36.4%
3069,7475,509,174,34.2%
3070,6654,449,161,35.9%
3071,6424,322,125,38.8%
3072,4295,898,327,36.4%
3073,7446,488,243,49.8%
3074,6425,195,90,46.2%
3075,4291,408,233,57.1%
3076,6865,516,264,51.2%
3077,9999,9,3,33.3%
3078,2233,845,396,46.9%
3079,2234,352,108,30.7%
3080,2238,553,201,36.3%
3081,5330,620,176,28.4%
3082,5331,716,232,32.4%
3083,2243,"1,217",301,24.7%
3084,6446,264,116,43.9%
3085,6838,166,85,51.2%
3086,9999,5,4,80.0%
3087,1327,236,96,40.7%
3088,4075,201,60,29.9%
3089,5095,339,115,33.9%
3090,4079,499,189,37.9%
3091,4080,486,162,33.3%
3092,9999,1,1,100.0%
3093,7760,460,58,12.6%
3094,5366,484,89,18.4%
3095,6895,797,169,21.2%
3096,0509,"1,068",198,18.5%
3097,5367,454,132,29.1%
3098,6599,552,248,44.9%
3099,1566,549,272,49.5%
3100,1452,851,82,9.6%
3101,1392,347,59,17.0%
3102,1395,469,66,14.1%
3103,1456,547,59,10.8%
3104,1454,434,64,14.7%
3105,4812,507,129,25.4%
3106,6910,597,94,15.7%
3107,5137,995,132,13.3%
3108,1457,514,49,9.5%
3109,4813,547,64,11.7%
3110,7324,641,62,9.7%
3111,1451,916,80,8.7%
3112,7894,"1,285",103,8.0%
3113,6734,"1,324",164,12.4%
3114,1453,"1,244",109,8.8%
3115,1458,464,21,4.5%
3116,5332,268,127,47.4%
3117,2287,88,52,59.1%
3118,7136,256,113,44.1%
3119,7496,172,89,51.7%
3120,9999,15,5,33.3%
3121,0516,282,30,10.6%
3122,7382,570,92,16.1%
3123,0519,386,48,12.4%
3124,4867,668,112,16.8%
3125,0523,897,123,13.7%
3126,9999,10,4,40.0%
3127,6803,264,94,35.6%
3128,7307,239,102,42.7%
3129,6129,351,99,28.2%
3130,8164,169,55,32.5%
3131,0528,249,116,46.6%
3132,0532,368,175,47.6%
3133,0526,198,118,59.6%
3134,0536,"1,072",470,43.8%
3135,0535,"1,127",612,54.3%
3136,7548,902,788,87.4%
3137,6344,304,152,50.0%
3138,3594,373,150,40.2%
3139,4920,455,198,43.5%
3140,3597,610,237,38.9%
3141,9999,39,19,48.7%
3142,3596,802,239,29.8%
3143,7722,613,600,97.9%
3144,1741,472,118,25.0%
3145,1732,"1,308",365,27.9%
3146,7395,609,170,27.9%
3147,4588,254,41,16.1%
3148,4583,507,98,19.3%
3149,1736,467,136,29.1%
3150,1716,609,235,38.6%
3151,1740,392,153,39.0%
3152,1735,193,54,28.0%
3153,1718,353,112,31.7%
3154,4585,377,161,42.7%
3155,4704,"1,169",213,18.2%
3156,7332,584,159,27.2%
3157,1738,182,47,25.8%
3158,1734,399,189,47.4%
3159,5059,521,295,56.6%
3160,4625,535,299,55.9%
3161,4627,238,115,48.3%
3162,4629,392,87,22.2%
3163,4626,191,52,27.2%
3164,6705,901,301,33.4%
3165,7286,706,311,44.1%
3166,9999,25,13,52.0%
3167,6609,449,198,44.1%
3168,0715,320,122,38.1%
3169,0719,421,137,32.5%
3170,9999,11,3,27.3%
3171,4959,429,126,29.4%
3172,8173,593,286,48.2%
3173,6704,700,302,43.1%
3174,7341,512,239,46.7%
3175,9999,10,5,50.0%
3176,4311,366,184,50.3%
3177,1290,582,172,29.6%
3178,1293,552,126,22.8%
3179,1292,484,144,29.8%
3180,0000,214,144,67.3%
3181,6983,539,146,27.1%
3182,6841,599,284,47.4%
3183,2848,"1,385",586,42.3%
3184,5241,"1,004",464,46.2%
3185,8048,649,302,46.5%
3186,7907,373,285,76.4%
3187,6632,799,558,69.8%
3188,5152,554,490,88.4%
3189,2995,503,446,88.7%
3190,6924,929,714,76.9%
3191,3009,945,650,68.8%
3192,3008,841,663,78.8%
3193,6923,731,629,86.0%
3194,3007,"1,018",478,47.0%
3195,7492,955,426,44.6%
3196,7497,431,254,58.9%
3197,9999,27,4,14.8%
3198,5106,418,191,45.7%
3199,0553,265,121,45.7%
3200,0554,126,72,57.1%
3201,0555,206,109,52.9%
3202,6509,264,177,67.0%
3203,1887,425,306,72.0%
3204,7385,324,258,79.6%
3205,1856,186,162,87.1%
3206,1890,365,260,71.2%
3207,7020,463,408,88.1%
3208,8231,"1,587","1,190",75.0%
3209,7918,766,628,82.0%
3210,1974,370,262,70.8%
3211,8018,467,425,91.0%
3212,7357,589,314,53.3%
3213,3914,450,176,39.1%
3214,0950,272,149,54.8%
3215,0951,227,112,49.3%
3216,3057,610,366,60.0%
3217,3073,594,412,69.4%
3218,6367,426,202,47.4%
3219,3058,543,433,79.7%
3220,6861,625,318,50.9%
3221,3070,286,103,36.0%
3222,3062,272,188,69.1%
3223,7061,344,297,86.3%
3224,9999,7,7,100.0%
3225,6368,"1,502",752,50.1%
3226,6963,352,100,28.4%
3227,4865,94,52,55.3%
3228,2721,441,103,23.4%
3229,7352,412,134,32.5%
3230,9999,4,0,0.0%
3231,6773,512,114,22.3%
3232,8234,553,99,17.9%
3233,8233,542,147,27.1%
3234,7436,527,149,28.3%
3235,0883,507,118,23.3%
3236,6980,"1,845",360,19.5%
3237,6982,670,164,24.5%
3238,6981,720,128,17.8%
3239,3516,221,127,57.5%
3240,3520,251,37,14.7%
3241,3522,682,216,31.7%
3242,6785,659,266,40.4%
3243,9999,9,3,33.3%
3244,7053,376,195,51.9%
3245,4026,376,137,36.4%
3246,7145,260,124,47.7%
3247,9999,5,4,80.0%
3248,7500,601,295,49.1%
3249,7724,450,348,77.3%
3250,6470,423,54,12.8%
3251,7491,493,70,14.2%
3252,4914,176,98,55.7%
3253,6835,512,134,26.2%
3254,3414,368,42,11.4%
3255,3245,"1,011",181,17.9%
3256,3247,"1,453",226,15.6%
3257,7626,68,16,23.5%
3258,6969,332,282,84.9%
3259,8088,417,333,79.9%
3260,0274,249,238,95.6%
3261,8089,284,227,79.9%
3262,8090,431,369,85.6%
3263,8091,519,331,63.8%
3264,8038,512,431,84.2%
3265,9999,4,1,25.0%
3266,0107,"1,244",865,69.5%
3267,7512,561,334,59.5%
3268,8175,731,322,44.0%
3269,1005,636,221,34.7%
3270,2875,180,62,34.4%
3271,7273,420,161,38.3%
3272,6388,141,40,28.4%
3273,2874,562,194,34.5%
3274,6390,"1,146",287,25.0%
3275,6392,215,75,34.9%
3276,2878,605,267,44.1%
3277,2917,243,162,66.7%
3278,8243,"1,085",827,76.2%
3279,2918,151,77,51.0%
3280,6986,"1,178",678,57.6%
3281,6391,"1,315",607,46.2%
3282,0885,309,107,34.6%
3283,0887,932,262,28.1%
3284,0886,663,185,27.9%
3285,8131,296,99,33.4%
3286,8237,628,546,86.9%
3287,8238,617,518,84.0%
3288,8239,862,747,86.7%
3289,8240,718,639,89.0%
3290,8241,591,497,84.1%
3291,7945,43,42,97.7%
3292,8242,608,551,90.6%
3293,4647,880,760,86.4%
3294,5168,"1,564",831,53.1%
3295,4648,367,129,35.1%
3296,6688,331,64,19.3%
3297,4653,281,85,30.2%
3298,4657,669,176,26.3%
3299,9999,15,4,26.7%
3300,4658,893,235,26.3%
3301,8179,293,100,34.1%
3302,4512,294,118,40.1%
3303,4507,255,112,43.9%
3304,8003,229,111,48.5%
3305,4508,723,256,35.4%
3306,4735,770,222,28.8%
3307,7584,250,208,83.2%
3308,8150,765,765,100.0%
3309,7841,246,35,14.2%
3310,8156,178,116,65.2%
3311,7513,252,222,88.1%
3312,- 1 -,,www.pimsreports.state.pa.us,
