,school number,total enrollment,low income enrollment,percent of enrollment from low income families
1897,5183,747,576,77.1%
1898,3662,478,385,80.5%
1899,3663,513,393,76.6%
1900,7070,510,399,78.2%
1901,3620,368,297,80.7%
1902,3745,792,490,61.9%
1903,3684,523,422,80.7%
1904,6529,580,361,62.2%
1905,3601,448,312,69.6%
1906,8332,352,319,90.6%
1907,7230,974,615,63.1%
1908,7023,900,547,60.8%
1909,3602,616,394,64.0%
1910,7404,463,323,69.8%
1911,3848,"2,316","1,310",56.6%
1912,3622,594,458,77.1%
1913,6767,491,422,85.9%
1914,3782,523,416,79.5%
1915,3760,491,192,39.1%
1916,7905,372,293,78.8%
1917,6525,414,402,97.1%
1918,5122,479,260,54.3%
1919,7239,471,374,79.4%
1920,5123,543,395,72.7%
1921,6996,710,397,55.9%
1922,3762,372,213,57.3%
1923,3706,539,401,74.4%
1924,7175,867,696,80.3%
1925,4727,"1,031",526,51.0%
1926,3786,554,468,84.5%
1927,3763,876,683,78.0%
1928,3841,611,578,94.6%
1929,3726,289,190,65.7%
1930,5040,639,508,79.5%
1931,3687,301,245,81.4%
1932,3849,"1,048",853,81.4%
1933,3688,864,586,67.8%
1934,3738,341,201,58.9%
1935,3709,452,321,71.0%
1936,7235,"1,088",710,65.3%
1937,7226,576,453,78.6%
1938,3816,989,771,78.0%
1939,3751,774,712,92.0%
1940,7368,552,497,90.0%
1941,3739,740,547,73.9%
1942,6913,250,198,79.2%
1943,3781,899,486,54.1%
1944,3764,"1,202",861,71.6%
1945,3765,486,230,47.3%
1946,3803,"1,282",654,51.0%
1947,3850,"1,086",867,79.8%
1948,3851,538,452,84.0%
1949,7231,991,720,72.7%
1950,6822,872,690,79.1%
1951,3708,573,383,66.8%
1952,3818,684,496,72.5%
1953,7664,572,287,50.2%
1954,3625,285,242,84.9%
1955,3776,607,390,64.3%
1956,3843,"1,047",815,77.8%
1957,4726,754,252,33.4%
1958,5186,622,141,22.7%
1959,5120,389,264,67.9%
1960,5185,585,481,82.2%
1961,7242,704,623,88.5%
1962,6528,494,375,75.9%
1963,5125,520,419,80.6%
1964,3712,477,244,51.2%
1965,5187,561,399,71.1%
1966,7229,659,504,76.5%
1967,3766,650,403,62.0%
1968,3742,920,689,74.9%
1969,3713,387,275,71.1%
1970,3743,242,178,73.6%
1971,3693,542,452,83.4%
1972,3642,600,389,64.8%
1973,7227,308,178,57.8%
1974,5041,738,372,50.4%
1975,3714,476,207,43.5%
1976,7963,"1,185",864,72.9%
1977,3645,398,329,82.7%
1978,3626,407,323,79.4%
1979,5294,670,470,70.1%
1980,8389,482,366,75.9%
1981,7852,504,408,81.0%
1982,8388,617,494,80.1%
1983,7855,466,397,85.2%
1984,7228,463,351,75.8%
1985,6675,869,724,83.3%
1986,3647,587,429,73.1%
1987,3670,570,382,67.0%
1988,7811,347,253,72.9%
1989,3744,794,532,67.0%
1990,6530,556,416,74.8%
1991,3664,472,353,74.8%
1992,3845,"1,571","1,123",71.5%
1993,3717,459,337,73.4%
1994,4732,445,345,77.5%
1995,4961,807,407,50.4%
1996,3718,360,234,65.0%
1997,6533,526,390,74.1%
1998,7232,802,519,64.7%
1999,3694,311,256,82.3%
2000,3797,424,308,72.6%
2001,7521,821,618,75.3%
2002,3842,753,717,95.2%
2003,3808,"1,190",412,34.6%
2004,3769,"1,421",826,58.1%
2005,3648,715,366,51.2%
2006,3719,524,343,65.5%
2007,6534,665,447,67.2%
2008,3629,602,476,79.1%
2009,5293,488,384,78.7%
2010,3611,428,328,76.6%
2011,3630,391,304,77.7%
2012,6768,580,478,82.4%
2013,3649,634,115,18.1%
2014,7022,256,238,93.0%
2015,3720,330,218,66.1%
2016,3798,559,455,81.4%
2017,3697,345,260,75.4%
2018,3770,"1,169",742,63.5%
2019,4868,293,243,82.9%
2020,3749,721,563,78.1%
2021,6535,632,461,72.9%
2022,7815,385,303,78.7%
2023,7522,670,517,77.2%
2024,3650,402,273,67.9%
2025,3855,"3,377","2,434",72.1%
2026,3750,838,636,75.9%
2027,6960,268,182,67.9%
2028,7472,238,188,79.0%
2029,3857,569,455,80.0%
2030,6548,248,191,77.0%
2031,7808,258,213,82.6%
2032,7782,562,481,85.6%
2033,3613,673,417,62.0%
2034,7780,296,256,86.5%
2035,3675,474,367,77.4%
2036,7706,566,150,26.5%
2037,8293,559,503,90.0%
2038,3722,442,285,64.5%
2039,3616,590,455,77.1%
2040,8385,83,64,77.1%
2041,8386,93,78,83.9%
2042,7850,247,223,90.3%
2043,3801,665,387,58.2%
2044,5121,571,469,82.1%
2045,3783,284,158,55.6%
2046,6765,609,409,67.2%
2047,7813,514,450,87.5%
2048,3771,623,354,56.8%
2049,3614,564,433,76.8%
2050,8292,586,486,82.9%
2051,3701,671,499,74.4%
2052,8296,584,456,78.1%
2053,3724,494,357,72.3%
2054,3844,623,503,80.7%
2055,3668,346,256,74.0%
2056,6539,424,296,69.8%
2057,3861,555,407,73.3%
2058,7245,483,400,82.8%
2059,7903,474,432,91.1%
2060,7906,489,206,42.1%
2061,8387,87,61,70.1%
2062,3653,610,419,68.7%
2063,3725,522,264,50.6%
2064,3702,185,128,69.2%
2065,3800,725,529,73.0%
2066,3773,"1,221",769,63.0%
2067,3859,604,472,78.1%
2068,3654,777,483,62.2%
2069,3655,278,218,78.4%
2070,7234,"1,524","1,111",72.9%
2071,3635,279,211,75.6%
2072,4963,561,423,75.4%
2073,3727,609,468,76.8%
2074,7255,309,269,87.1%
2075,3753,767,562,73.3%
2076,7072,665,508,76.4%
2077,3657,492,328,66.7%
2078,3755,559,378,67.6%
2079,8331,248,220,88.7%
2080,8298,467,343,73.4%
2081,8330,475,279,58.7%
2082,8329,269,243,90.3%
2083,8328,231,203,87.9%
2084,8297,367,307,83.7%
2085,8294,396,276,69.7%
2086,3835,520,459,88.3%
2087,7225,320,238,74.4%
2088,6527,"1,346",863,64.1%
2089,7663,541,499,92.2%
2090,3615,403,342,84.9%
2091,5124,874,633,72.4%
2092,3703,401,343,85.5%
2093,3860,478,426,89.1%
2094,3728,150,140,93.3%
2095,6544,736,537,73.0%
2096,7253,"1,295","1,074",82.9%
2097,5188,377,272,72.1%
2098,7233,539,369,68.5%
2099,7737,618,411,66.5%
2100,7828,169,127,75.1%
2101,7647,"2,548","1,522",59.7%
2102,6239,295,159,53.9%
2103,1555,374,181,48.4%
2104,1560,511,253,49.5%
2105,8301,528,269,50.9%
2106,1430,415,218,52.5%
2107,1396,410,83,20.2%
2108,1426,"1,076",267,24.8%
2109,7213,294,90,30.6%
2110,1425,936,237,25.3%
2111,4841,661,128,19.4%
2112,3910,522,191,36.6%
2113,5262,522,232,44.4%
2114,3909,627,275,43.9%
2115,7999,"1,014",66,6.5%
2116,7998,365,36,9.9%
2117,315,"1,505",143,9.5%
2118,314,765,59,7.7%
2119,7997,489,35,7.2%
2120,7996,413,7,1.7%
2121,8203,684,561,82.0%
2122,409,"1,452",596,41.0%
2123,7616,209,179,85.6%
2124,7615,526,393,74.7%
2125,7878,395,335,84.8%
2126,7886,198,169,85.4%
2127,7889,282,240,85.1%
2128,7501,290,172,59.3%
2129,6019,311,210,67.5%
2130,6915,"1,247",838,67.2%
2131,7868,533,273,51.2%
2132,8106,902,243,26.9%
2133,326,520,343,66.0%
2134,412,812,539,66.4%
2135,7913,115,0,0.0%
2136,7692,301,209,69.4%
2137,6022,882,246,27.9%
2138,330,477,353,74.0%
2139,6811,2,2,100.0%
2140,6024,439,250,56.9%
2141,8204,650,428,65.8%
2142,6026,357,264,73.9%
2143,400,302,269,89.1%
2144,6028,340,190,55.9%
2145,7880,475,422,88.8%
2146,8255,654,561,85.8%
2147,6042,425,285,67.1%
2148,7870,206,180,87.4%
2149,6044,364,238,65.4%
2150,7871,185,161,87.0%
2151,7881,308,163,52.9%
2152,8108,224,201,89.7%
2153,8110,385,331,86.0%
2154,363,303,213,70.3%
2155,351,345,103,29.9%
2156,365,580,469,80.9%
2157,8105,936,537,57.4%
2158,6047,4,4,100.0%
2159,8300,132,66,50.0%
2160,416,433,358,82.7%
2161,395,272,168,61.8%
2162,7742,297,209,70.4%
2163,379,169,129,76.3%
2164,8107,522,244,46.7%
2165,7693,353,217,61.5%
2166,7888,467,376,80.5%
2167,7362,215,168,78.1%
2168,7039,321,231,72.0%
2169,7884,244,189,77.5%
2170,7876,183,168,91.8%
2171,7694,247,143,57.9%
2172,7877,229,154,67.2%
2173,7885,218,152,69.7%
2174,7502,185,136,73.5%
2175,6385,"1,013",505,49.9%
2176,7730,440,261,59.3%
2177,5058,"1,017",418,41.1%
2178,6622,813,465,57.2%
2179,7434,"1,189",515,43.3%
2180,3210,"1,705",702,41.2%
2181,7660,"1,035",467,45.1%
2182,7183,751,306,40.7%
2183,427,455,115,25.3%
2184,8354,614,184,30.0%
2185,5105,598,144,24.1%
2186,7193,620,93,15.0%
2187,435,"1,221",300,24.6%
2188,433,254,96,37.8%
2189,7482,703,533,75.8%
2190,8236,"1,098",866,78.9%
2191,3216,"1,445",699,48.4%
2192,8010,657,356,54.2%
2193,7738,"1,679","1,207",71.9%
2194,7867,793,590,74.4%
2195,7739,"1,054",556,52.8%
2196,8281,913,497,54.4%
2197,3214,669,430,64.3%
2198,7055,486,274,56.4%
2199,3111,402,171,42.5%
2200,7984,491,268,54.6%
2201,1270,417,239,57.3%
2202,3334,759,334,44.0%
2203,6746,740,304,41.1%
2204,3338,"1,003",368,36.7%
2205,3337,470,206,43.8%
2206,3336,293,115,39.2%
2207,3345,329,257,78.1%
2208,3339,329,194,59.0%
2209,3341,353,234,66.3%
2210,3346,960,648,67.5%
2211,3348,841,539,64.1%
2212,3342,394,280,71.1%
2213,3915,937,644,68.7%
2214,5265,776,493,63.5%
2215,3924,994,575,57.8%
2216,8260,247,97,39.3%
2217,7540,578,397,68.7%
2218,8306,273,222,81.3%
2219,8129,867,619,71.4%
2220,7848,373,216,57.9%
2221,7772,560,466,83.2%
2222,7831,398,321,80.7%
2223,7832,417,286,68.6%
2224,8193,397,322,81.1%
2225,8218,338,267,79.0%
2226,8362,65,0,0.0%
2227,8077,88,41,46.6%
2228,8078,92,81,88.0%
2229,8079,81,54,66.7%
2230,8080,162,108,66.7%
2231,8081,86,55,64.0%
2232,6165,854,412,48.2%
2233,8082,642,390,60.7%
2234,2379,143,112,78.3%
2235,6893,459,306,66.7%
2236,2350,430,279,64.9%
2237,6108,404,71,17.6%
2238,6852,370,73,19.7%
2239,448,632,80,12.7%
2240,447,462,82,17.7%
2241,6781,412,78,18.9%
2242,1122,386,125,32.4%
2243,7836,433,59,13.6%
2244,1128,"1,660",427,25.7%
2245,5132,302,154,51.0%
2246,1121,438,141,32.2%
2247,4965,834,254,30.5%
2248,1123,383,127,33.2%
2249,7630,394,98,24.9%
2250,6510,430,27,6.3%
2251,7697,593,56,9.4%
2252,6511,888,78,8.8%
2253,1921,"1,190",140,11.8%
2254,6512,597,75,12.6%
2255,8366,714,474,66.4%
2256,5275,990,586,59.2%
2257,840,871,791,90.8%
2258,844,407,378,92.9%
2259,852,791,720,91.0%
2260,8247,661,566,85.6%
2261,858,936,843,90.1%
2262,5206,713,628,88.1%
2263,856,684,584,85.4%
2264,8117,"2,301","2,086",90.7%
2265,8116,"3,216","3,047",94.7%
2266,845,847,754,89.0%
2267,5028,695,628,90.4%
2268,855,650,555,85.4%
2269,857,441,404,91.6%
2270,5026,682,620,90.9%
2271,7484,552,523,94.7%
2272,5027,611,566,92.6%
2273,832,854,745,87.2%
2274,5025,712,641,90.0%
2275,831,661,610,92.3%
2276,6837,319,143,44.8%
2277,8050,689,236,34.3%
2278,4593,412,101,24.5%
2279,4595,506,336,66.4%
2280,4589,279,111,39.8%
2281,5362,467,191,40.9%
2282,4597,816,293,35.9%
2283,4598,"1,554",534,34.4%
2284,8275,137,80,58.4%
2285,1495,479,225,47.0%
2286,8168,339,161,47.5%
2287,8169,265,98,37.0%
2288,7636,"1,042",219,21.0%
2289,3164,530,276,52.1%
2290,3165,534,265,49.6%
2291,7684,478,224,46.9%
2292,1278,809,225,27.8%
2293,7941,760,203,26.7%
2294,7413,328,162,49.4%
2295,1989,276,100,36.2%
2296,6805,177,80,45.2%
2297,1925,529,212,40.1%
2298,5043,211,170,80.6%
2299,1926,328,114,34.8%
2300,1928,363,120,33.1%
2301,4705,432,136,31.5%
2302,1930,239,101,42.3%
2303,1934,"1,804",697,38.6%
2304,7218,"1,298",549,42.3%
2305,1932,329,252,76.6%
2306,4268,544,201,36.9%
2307,8197,759,397,52.3%
2308,8103,625,314,50.2%
2309,7019,880,394,44.8%
2310,8189,638,224,35.1%
2311,700,492,160,32.5%
2312,8188,338,130,38.5%
2313,5093,494,273,55.3%
2314,6748,344,218,63.4%
2315,2496,686,371,54.1%
2316,0,255,203,79.6%
2317,6928,450,216,48.0%
2318,295,308,92,29.9%
2319,6109,188,129,68.6%
2320,7532,403,403,100.0%
2321,7629,318,313,98.4%
2322,8317,304,304,100.0%
2323,7333,334,202,60.5%
2324,8000,200,117,58.5%
2325,8279,162,93,57.4%
2326,6209,363,166,45.7%
2327,6210,354,140,39.5%
2328,1940,428,55,12.9%
2329,7365,455,58,12.7%
2330,6514,450,59,13.1%
2331,1942,"1,218",188,15.4%
2332,1937,381,29,7.6%
2333,6625,907,119,13.1%
2334,7677,482,473,98.1%
2335,5355,238,86,36.1%
2336,3930,554,353,63.7%
2337,1978,116,62,53.4%
2338,1991,158,61,38.6%
2339,6697,611,240,39.3%
2340,1992,483,165,34.2%
2341,5169,683,193,28.3%
2342,6864,397,167,42.1%
2343,5365,377,133,35.3%
2344,2833,577,178,30.8%
2345,2832,244,51,20.9%
2346,6818,152,86,56.6%
2347,4002,124,61,49.2%
2348,8083,634,629,99.2%
2349,3485,709,228,32.2%
2350,7210,731,212,29.0%
2351,5352,753,164,21.8%
2352,965,483,260,53.8%
2353,6713,600,352,58.7%
2354,7568,"1,180",557,47.2%
2355,7331,427,181,42.4%
2356,3935,273,127,46.5%
2357,5264,495,228,46.1%
2358,0,120,67,55.8%
2359,6587,159,95,59.7%
2360,7066,188,115,61.2%
2361,7429,766,273,35.6%
2362,864,623,188,30.2%
2363,6888,650,221,34.0%
2364,5149,307,273,88.9%
2365,2474,533,444,83.3%
2366,2476,260,242,93.1%
2367,2481,779,602,77.3%
2368,2455,311,278,89.4%
2369,4736,418,355,84.9%
2370,4858,681,571,83.8%
2371,6970,502,446,88.8%
2372,5232,613,514,83.8%
2373,7700,796,683,85.8%
2374,4952,304,225,74.0%
2375,6413,"1,759","1,373",78.1%
2376,2487,562,495,88.1%
2377,2489,917,692,75.5%
2378,6791,729,601,82.4%
2379,4857,339,276,81.4%
2380,3968,517,224,43.3%
2381,3969,826,323,39.1%
2382,6817,672,275,40.9%
2383,7507,634,275,43.4%
2384,7013,297,185,62.3%
2385,0,368,105,28.5%
2386,1178,726,125,17.2%
2387,1180,559,114,20.4%
2388,7488,506,113,22.3%
2389,4907,779,108,13.9%
2390,7489,613,90,14.7%
2391,1179,481,34,7.1%
2392,8318,"2,320",366,15.8%
2393,5311,"1,177",190,16.1%
2394,8084,303,91,30.0%
2395,6594,209,117,56.0%
2396,4006,232,134,57.8%
2397,4696,383,108,28.2%
2398,457,178,81,45.5%
2399,5101,372,193,51.9%
2400,4843,180,104,57.8%
2401,458,196,42,21.4%
2402,8001,965,399,41.3%
2403,460,"1,429",492,34.4%
2404,8002,665,240,36.1%
2405,7009,860,682,79.3%
2406,7893,661,437,66.1%
2407,8283,339,254,74.9%
2408,7892,369,260,70.5%
2409,7397,155,59,38.1%
2410,6800,106,38,35.8%
2411,7398,67,23,34.3%
2412,3173,553,341,61.7%
2413,3170,338,270,79.9%
2414,8093,535,364,68.0%
2415,8092,324,249,76.9%
2416,3171,299,252,84.3%
2417,7705,532,267,50.2%
2418,7387,310,146,47.1%
2419,3124,418,186,44.5%
2420,3938,587,410,69.8%
2421,3940,493,294,59.6%
2422,2706,590,227,38.5%
2423,2708,524,172,32.8%
2424,7741,330,280,84.8%
2425,6357,320,248,77.5%
2426,3567,381,158,41.5%
2427,3549,413,231,55.9%
2428,3569,756,385,50.9%
2429,8372,651,353,54.2%
2430,1724,126,16,12.7%
2431,7925,492,278,56.5%
2432,7924,449,208,46.3%
2433,1729,766,317,41.4%
2434,5221,"1,059",358,33.8%
2435,7921,504,238,47.2%
2436,1169,408,166,40.7%
2437,1171,488,172,35.2%
2438,1172,688,221,32.1%
2439,6647,457,160,35.0%
2440,3116,453,244,53.9%
2441,3117,376,150,39.9%
2442,2656,272,108,39.7%
2443,7354,508,230,45.3%
2444,2654,372,187,50.3%
2445,2655,407,180,44.2%
2446,2657,411,185,45.0%
2447,2658,"1,160",480,41.4%
2448,5054,407,165,40.5%
2449,7481,401,226,56.4%
2450,4009,478,265,55.4%
2451,8274,"1,231",558,45.3%
2452,6660,428,242,56.5%
2453,3357,379,183,48.3%
2454,3266,459,122,26.6%
2455,8062,755,230,30.5%
2456,4722,758,112,14.8%
2457,7262,522,101,19.3%
2458,8282,456,55,12.1%
2459,3354,"2,254",484,21.5%
2460,7752,461,87,18.9%
2461,4900,491,147,29.9%
2462,7638,219,24,11.0%
2463,438,228,105,46.1%
2464,7751,568,296,52.1%
2465,440,690,371,53.8%
2466,1177,873,234,26.8%
2467,7460,547,130,23.8%
2468,7718,334,93,27.8%
2469,7717,594,197,33.2%
2470,4599,273,114,41.8%
2471,4601,264,67,25.4%
2472,4602,778,193,24.8%
2473,6832,420,136,32.4%
2474,7699,426,118,27.7%
2475,4600,417,89,21.3%
2476,8263,795,91,11.4%
2477,7490,780,96,12.3%
2478,468,680,80,11.8%
2479,470,819,101,12.3%
2480,6328,684,142,20.8%
2481,6853,335,99,29.6%
2482,1730,621,172,27.7%
2483,7611,498,130,26.1%
2484,7682,629,124,19.7%
2485,6906,561,146,26.0%
2486,467,627,144,23.0%
2487,6568,444,148,33.3%
2488,714,372,108,29.0%
2489,6937,253,99,39.1%
2490,4603,509,126,24.8%
2491,4605,235,51,21.7%
2492,6641,"1,001",262,26.2%
2493,4606,559,138,24.7%
2494,4608,"1,189",279,23.5%
2495,4607,556,61,11.0%
2496,3054,473,230,48.6%
2497,7719,186,76,40.9%
2498,3056,600,229,38.2%
2499,6516,"1,262","1,005",79.6%
2500,1861,524,402,76.7%
2501,6505,668,567,84.9%
2502,6501,754,645,85.5%
2503,1943,650,561,86.3%
2504,7946,315,222,70.5%
2505,2271,322,187,58.1%
2506,2284,279,151,54.1%
2507,6900,516,170,32.9%
2508,1627,405,101,24.9%
2509,7668,454,128,28.2%
2510,7391,399,208,52.1%
2511,2253,348,139,39.9%
2512,2309,184,92,50.0%
2513,2310,133,55,41.4%
2514,2313,638,257,40.3%
2515,2312,236,115,48.7%
2516,8072,419,58,13.8%
2517,8073,416,57,13.7%
2518,8075,712,86,12.1%
2519,4808,528,65,12.3%
2520,2839,"1,074",116,10.8%
2521,4070,201,114,56.7%
2522,4062,220,88,40.0%
2523,4064,320,141,44.1%
2524,4068,552,240,43.5%
2525,4839,525,246,46.9%
2526,4613,472,155,32.8%
2527,7556,535,98,18.3%
2528,6692,615,114,18.5%
2529,6286,525,113,21.5%
2530,4614,922,169,18.3%
2531,6932,598,317,53.0%
2532,8102,434,230,53.0%
2533,7978,291,164,56.4%
2534,6191,552,273,49.5%
2535,7960,497,362,72.8%
2536,7648,33,13,39.4%
2537,941,558,199,35.7%
2538,936,437,199,45.5%
2539,8076,461,176,38.2%
2540,5130,447,168,37.6%
2541,4617,430,170,39.5%
2542,4620,355,143,40.3%
2543,4623,"1,107",368,33.2%
2544,4622,616,237,38.5%
2545,6725,641,248,38.7%
2546,4618,655,220,33.6%
2547,7321,381,51,13.4%
2548,7940,616,52,8.4%
2549,3358,310,43,13.9%
2550,4809,576,82,14.2%
2551,3364,414,134,32.4%
2552,7458,128,37,28.9%
2553,3365,"1,281",250,19.5%
2554,7817,666,109,16.4%
2555,7818,665,115,17.3%
2556,3367,"2,456",403,16.4%
2557,7763,420,35,8.3%
2558,1949,972,148,15.2%
2559,6518,623,127,20.4%
2560,6519,596,80,13.4%
2561,1950,"1,218",228,18.7%
2562,8134,628,55,8.8%
2563,3368,415,61,14.7%
2564,3370,809,150,18.5%
2565,3376,655,148,22.6%
2566,3375,552,99,17.9%
2567,1354,243,36,14.8%
2568,1356,331,111,33.5%
2569,1350,359,30,8.4%
2570,7735,424,47,11.1%
2571,1357,349,52,14.9%
2572,1358,315,105,33.3%
2573,7426,821,171,20.8%
2574,6233,497,95,19.1%
2575,6234,793,115,14.5%
2576,1359,351,56,16.0%
2577,1364,"2,279",383,16.8%
2578,6113,697,363,52.1%
2579,193,244,181,74.2%
2580,259,314,168,53.5%
2581,260,424,302,71.2%
2582,196,482,332,68.9%
2583,1799,844,619,73.3%
2584,1801,577,375,65.0%
2585,477,483,367,76.0%
2586,7505,467,385,82.4%
2587,8377,277,210,75.8%
2588,8158,84,38,45.2%
2589,7123,270,152,56.3%
2590,3221,253,129,51.0%
2591,6683,820,362,44.1%
2592,8355,372,116,31.2%
2593,3224,"1,252",409,32.7%
2594,7593,821,316,38.5%
2595,7839,"1,102",451,40.9%
2596,7635,459,274,59.7%
2597,8180,344,139,40.4%
2598,4030,281,119,42.3%
2599,7567,97,65,67.0%
2600,6885,462,269,58.2%
2601,4054,333,188,56.5%
2602,7106,407,164,40.3%
2603,4945,671,349,52.0%
2604,1806,808,333,41.2%
2605,1805,580,284,49.0%
2606,1802,670,351,52.4%
2607,6608,789,296,37.5%
2608,3589,517,137,26.5%
2609,7367,510,183,35.9%
2610,7551,214,172,80.4%
2611,8359,305,260,85.2%
2612,8126,"1,063",718,67.5%
2613,7662,538,229,42.6%
2614,5070,643,244,37.9%
2615,7031,647,359,55.5%
2616,3948,315,123,39.0%
2617,8252,963,694,72.1%
2618,7833,293,149,50.9%
2619,7363,263,142,54.0%
2620,1666,244,167,68.4%
2621,1663,277,179,64.6%
2622,6168,228,144,63.2%
2623,7601,418,278,66.5%
2624,1668,596,338,56.7%
2625,4811,428,237,55.4%
2626,7862,434,279,64.3%
2627,5208,698,387,55.4%
2628,4690,404,32,7.9%
2629,1423,"2,141",167,7.8%
2630,1434,585,27,4.6%
2631,1439,441,31,7.0%
2632,1440,467,12,2.6%
2633,1421,"1,101",80,7.3%
2634,1438,532,21,3.9%
2635,4689,"1,078",67,6.2%
2636,3955,389,154,39.6%
2637,3954,139,32,23.0%
2638,3957,395,144,36.5%
2639,4276,387,64,16.5%
2640,6638,721,250,34.7%
2641,7402,367,202,55.0%
2642,6012,"1,011",283,28.0%
2643,7424,300,101,33.7%
2644,7388,374,172,46.0%
2645,1000,642,312,48.6%
2646,8192,466,253,54.3%
2647,996,317,191,60.3%
2648,6321,356,162,45.5%
2649,6322,386,128,33.2%
2650,4670,691,266,38.5%
2651,6991,183,102,55.7%
2652,6993,163,100,61.3%
2653,6992,222,98,44.1%
2654,6396,277,149,53.8%
2655,5271,767,316,41.2%
2656,4536,756,333,44.0%
2657,6215,171,125,73.1%
2658,6216,176,99,56.3%
2659,0,150,134,89.3%
2660,6280,753,252,33.5%
2661,6281,573,234,40.8%
2662,6282,270,95,35.2%
2663,2221,257,100,38.9%
2664,2222,274,141,51.5%
2665,2226,304,164,53.9%
2666,748,120,85,70.8%
2667,751,124,84,67.7%
2668,752,264,154,58.3%
2669,753,299,160,53.5%
2670,8144,125,79,63.2%
2671,872,410,141,34.4%
2672,868,387,106,27.4%
2673,5029,412,122,29.6%
2674,873,"1,078",321,29.8%
2675,7328,"1,059",343,32.4%
2676,7614,810,422,52.1%
2677,949,546,242,44.3%
2678,7518,551,276,50.1%
2679,2712,202,99,49.0%
2680,7083,166,90,54.2%
2681,2709,353,190,53.8%
2682,6795,535,396,74.0%
2683,2075,338,192,56.8%
2684,7289,262,172,65.6%
2685,5033,146,86,58.9%
2686,5034,167,101,60.5%
2687,1501,233,132,56.7%
2688,6933,190,98,51.6%
2689,2182,477,439,92.0%
2690,6007,154,69,44.8%
2691,7933,312,304,97.4%
2692,7934,174,162,93.1%
2693,2137,143,90,62.9%
2694,2139,301,162,53.8%
2695,2184,805,746,92.7%
2696,2185,177,81,45.8%
2697,1441,355,12,3.4%
2698,6719,"1,014",46,4.5%
2699,7214,319,10,3.1%
2700,7736,642,10,1.6%
2701,1442,373,32,8.6%
2702,1443,"1,310",71,5.4%
2703,6680,534,275,51.5%
2704,2358,530,214,40.4%
2705,8287,469,466,99.4%
2706,8195,589,566,96.1%
2707,8145,538,416,77.3%
2708,8251,704,489,69.5%
2709,8146,692,555,80.2%
2710,7580,690,503,72.9%
2711,8196,391,257,65.7%
2712,18,223,127,57.0%
2713,19,188,102,54.3%
2714,7938,472,243,51.5%
2715,21,543,224,41.3%
2716,7437,252,134,53.2%
2717,4699,710,280,39.4%
2718,1959,280,118,42.1%
2719,1970,"1,454","1,229",84.5%
2720,1960,642,553,86.1%
2721,7943,356,314,88.2%
2722,1971,"1,295",657,50.7%
2723,1964,634,324,51.1%
2724,1965,780,621,79.6%
2725,1966,715,283,39.6%
2726,7359,468,268,57.3%
2727,1968,576,507,88.0%
2728,7480,655,233,35.6%
2729,1972,"3,637","2,390",65.7%
2730,7845,276,230,83.3%
2731,1969,511,306,59.9%
2732,7263,423,203,48.0%
2733,6340,388,150,38.7%
2734,6339,364,162,44.5%
2735,3385,409,65,15.9%
2736,5251,471,64,13.6%
2737,3382,465,47,10.1%
2738,7652,447,30,6.7%
2739,4943,943,115,12.2%
2740,5078,"1,365",210,15.4%
2741,6468,387,285,73.6%
2742,4832,393,69,17.6%
2743,3389,384,140,36.5%
2744,3391,357,76,21.3%
2745,3395,"1,172",439,37.5%
2746,3394,"1,231",476,38.7%
2747,3401,936,321,34.3%
2748,7798,697,250,35.9%
2749,5249,698,248,35.5%
2750,7797,743,262,35.3%
2751,7073,885,320,36.2%
2752,7264,725,179,24.7%
2753,5081,940,298,31.7%
2754,3406,791,234,29.6%
2755,5195,367,30,8.2%
2756,5196,627,59,9.4%
2757,490,477,43,9.0%
2758,491,707,73,10.3%
2759,4859,511,35,6.8%
2760,492,"1,391",157,11.3%
2761,7563,226,123,54.4%
2762,7562,331,213,64.4%
2763,8194,284,236,83.1%
2764,4126,447,220,49.2%
2765,7920,432,258,59.7%
2766,6776,543,214,39.4%
2767,6775,776,295,38.0%
2768,7487,576,239,41.5%
2769,7283,567,224,39.5%
2770,5162,555,381,68.6%
2771,8128,245,152,62.0%
2772,8338,242,220,90.9%
2773,4310,"1,051",555,52.8%
2774,6956,697,367,52.7%
2775,7169,476,281,59.0%
2776,7417,456,235,51.5%
2777,4305,287,147,51.2%
2778,1905,517,103,19.9%
2779,5287,"1,141",133,11.7%
2780,1908,887,124,14.0%
2781,1952,586,51,8.7%
2782,1906,460,49,10.7%
2783,5356,380,172,45.3%
2784,4148,500,228,45.6%
2785,8335,367,165,45.0%
2786,4143,549,194,35.3%
2787,8290,214,138,64.5%
2788,4146,289,189,65.4%
2789,7843,916,552,60.3%
2790,4149,723,319,44.1%
2791,4133,547,335,61.2%
2792,4135,292,153,52.4%
2793,8373,444,178,40.1%
2794,5103,477,155,32.5%
2795,3575,567,189,33.3%
2796,2661,494,89,18.0%
2797,7420,545,173,31.7%
2798,4823,559,140,25.0%
2799,2660,504,157,31.2%
2800,5336,669,166,24.8%
2801,2663,"1,381",290,21.0%
2802,4286,438,295,67.4%
2803,6912,198,123,62.1%
2804,7456,843,590,70.0%
2805,6148,475,179,37.7%
2806,7475,503,222,44.1%
2807,6654,417,166,39.8%
2808,6424,315,131,41.6%
2809,4295,811,334,41.2%
2810,7446,417,218,52.3%
2811,6425,175,101,57.7%
2812,4291,374,176,47.1%
2813,6865,460,220,47.8%
